match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_unsuccessfulTouch,captain,stat_wonContest,stat_blockedScoringAttempt,stat_goals,stat_penaltyWon,stat_hitWoodwork,stat_penaltyFaced,stat_outfielderBlock,stat_errorLeadToAShot,stat_penaltyConceded,stat_totalOffside
14025229,home,Newcastle United,Nick Pope,,,nick-pope,N. Pope,G,1,198,4628,M,npope29,162653,EUR,703641600,G,1,1,False,14.0,4.0,10.0,1.0,0.0,4.0,8.0,6.0,1.0,8.0,3.0,4.0,1.0,90.0,28.0,6.7,10.0,2.244e-05,0.0656,0,0.2541,-0.04,0.0,0.19,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025229,home,Newcastle United,Kieran Trippier,,,kieran-trippier,K. Trippier,D,2,174,8369,M,ktrippier2,69256,EUR,653702400,D,2,2,False,83.0,69.0,9.0,3.0,0.0,18.0,23.0,60.0,3.0,3.0,,,,90.0,112.0,7.2,21.0,0.128897,,0,,0.59,0.09,-0.16,,51.0,5.0,2.0,1.0,2.0,10.0,5.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,
14025229,home,Newcastle United,Malick Thiaw,,,malick-thiaw,M. Thiaw,D,12,194,6237,M,MThiaw,1014286,EUR,997228800,D,12,12,False,46.0,42.0,1.0,,0.0,23.0,23.0,23.0,2.0,7.0,,,,90.0,56.0,7.3,4.0,0.00793489,,2,,0.23,0.06,0.15,,19.0,,,2.0,5.0,3.0,7.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.4891,0.7511,0.27,,,,,,,,,,,,
14025229,home,Newcastle United,Sven Botman,,,sven-botman,S. Botman,D,4,193,3377,M,,910046,EUR,947635200,D,4,4,False,53.0,46.0,5.0,2.0,0.0,30.0,33.0,20.0,6.0,7.0,,,,90.0,64.0,7.4,8.0,0.234584,,1,,0.45,0.14,0.32,,16.0,,,1.0,1.0,3.0,2.0,,,,1.0,,2.0,1.0,1.0,,,1.0,,,0.0813,0.0889,0.12,1.0,,,,,,,,,,,
14025229,home,Newcastle United,Dan Burn,,,dan-burn,D. Burn,D,33,201,4473,M,,99090,EUR,705369600,D,33,33,False,28.0,22.0,4.0,1.0,1.0,10.0,12.0,16.0,2.0,4.0,,,,90.0,48.0,6.9,9.0,0.0106762,,0,,0.06,0.16,-0.03,,12.0,,,2.0,,6.0,3.0,2.0,,,1.0,1.0,2.0,1.0,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,
14025229,home,Newcastle United,Bruno Guimarães,,,bruno-guimaraes,B. Guimarães,M,39,182,31550,M,BrunoGuimarães,866469,EUR,879638400,M,39,39,False,54.0,44.0,8.0,5.0,0.0,12.0,13.0,41.0,,4.0,,,,90.0,70.0,9.4,14.0,0.122952,,2,,0.58,0.29,-0.02,,32.0,1.0,,2.0,1.0,6.0,10.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,,,,1.0,,5.0,0.0707,0.6052,0.53,2.0,True,1.0,1.0,1.0,1.0,,,,,,
14025229,home,Newcastle United,Sandro Tonali,,,sandro-tonali,S. Tonali,M,8,181,14225,M,sandrotonali,892673,EUR,957744000,M,8,8,False,69.0,61.0,3.0,,0.0,26.0,27.0,42.0,1.0,6.0,,,,90.0,90.0,7.1,16.0,0.0711486,,2,,0.25,0.33,0.18,,35.0,7.0,1.0,1.0,,4.0,5.0,2.0,,1.0,3.0,2.0,1.0,2.0,,,1.0,1.0,1.0,1.0,0.0501,0.059,-0.16,2.0,,1.0,,,,,,,,,
14025229,home,Newcastle United,Joelinton,,,joelinton,Joelinton,M,7,186,10098,M,joelinton34,560128,EUR,839980800,M,7,7,False,36.0,33.0,,,0.0,9.0,9.0,27.0,1.0,2.0,,,,89.0,52.0,6.7,5.0,0.0203164,,4,,0.11,0.07,0.15,,24.0,,,1.0,2.0,6.0,4.0,1.0,,1.0,1.0,,3.0,1.0,,1.0,1.0,2.0,3.0,1.0,0.4942,0.9424,-0.14,1.0,,,1.0,,,,,,,,
14025229,home,Newcastle United,Anthony Elanga,,,anthony-elanga,A. Elanga,M,20,178,10434,M,anthonyelanga,979232,EUR,1019865600,F,20,20,False,27.0,22.0,,,0.0,2.0,3.0,24.0,,2.0,,,,70.0,56.0,6.1,25.0,0.0348773,,0,,-0.31,0.28,-0.08,,20.0,9.0,1.0,1.0,1.0,9.0,3.0,2.0,2.0,5.0,,,,2.0,,,,,,1.0,,,,5.0,,1.0,,,,,,,,,
14025229,home,Newcastle United,Nick Woltemade,,,nick-woltemade,N. Woltemade,F,27,198,55466,M,,980623,EUR,1013644800,F,27,27,False,17.0,17.0,1.0,1.0,0.0,6.0,6.0,11.0,,4.0,,,,89.0,31.0,7.3,6.0,0.0808371,,3,,0.18,0.07,-0.05,,11.0,,,2.0,,5.0,4.0,1.0,1.0,,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,,2.0,1.3724,0.9912,0.33,5.0,,,1.0,1.0,,1.0,,,,,
