match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,player_firstName,player_lastName,stat_aerialLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_fouls,stat_totalContest,stat_wonContest,stat_totalOffside,stat_keyPass,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,captain,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed
10583903,home,Al Raed,Raed Al-Ghamdi,raed-al-ghamdi,R. Al-Ghamdi,F,,176.0,15,M,795468,EUR,768182400,F,9,9,True,8.0,6.0,,,1.0,1.0,5.0,8.0,,1.0,,,,45.0,14.0,6.8,5.0,1,1.0,1.0,1.0,3.0,1.0,,,,,,,,1.0,1.0,,,,1.0,1.0,,2.0,,1.0,,,,,,,,,
10583903,home,Al Raed,Abdulmalek Al-Shammari,abdulmalek-al-shammary,A. Al-Shammari,D,17,177.0,13,M,846889,EUR,808531200,D,7,7,True,20.0,17.0,2.0,1.0,7.0,7.0,10.0,14.0,,1.0,,,,28.0,29.0,6.5,6.0,1,1.0,,3.0,1.0,,,1.0,,,,,,1.0,,1.0,1.0,3.0,,,,,,,,,,,,,,,
10583903,home,Al Raed,Abdulmohsen Al-Qahtani,abdulmohsen-al-qahtani,A. Al-Qahtani,M,74,171.0,7,M,925976,EUR,928540800,F,74,74,True,12.0,12.0,1.0,1.0,3.0,3.0,9.0,9.0,,,,,,12.0,15.0,6.4,2.0,1,,,2.0,,,,,,Abdulmohsen,Al-Qahtani,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10583903,home,Al Raed,Ahmad Al Harbi,ahmad-al-harbi,A. A. Harbi,G,22,183.0,197,M,828527,EUR,781401600,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583903,home,Al Raed,Khalid Al-Khathlan,khalid-al-khathlan,K. Al-Khathlan,D,4,178.0,2,M,974145,EUR,805939200,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583903,home,Al Raed,Abdullah Al-Fahad,al-fahad-abdullah,A. Al-Fahad,D,19,177.0,20,M,817947,EUR,771638400,D,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583903,home,Al Raed,Abdullah Yahya Majrashi,abdullah-magrshi,A. Majrashi,M,14,174.0,3,M,894384,EUR,872380800,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583903,home,Al Raed,Naif Hazzazi,naif-hazzazi,N. Hazzazi,M,88,176.0,9,M,818734,EUR,717811200,M,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583903,home,Al Raed,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583903,away,Al Tai,Victor Braga,victor-braga,V. Braga,G,1,193.0,79,M,805020,EUR,698284800,G,1,1,False,27.0,9.0,24.0,6.0,3.0,3.0,6.0,24.0,1.0,9.0,1.0,,2.0,90.0,37.0,7.4,19.0,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,
10583903,away,Al Tai,Collins Fai,collins-fai,C. Fai,D,,167.0,535,,336551,EUR,713664000,D,40,40,False,40.0,32.0,5.0,1.0,23.0,23.0,10.0,19.0,,8.0,,,,90.0,55.0,7.3,13.0,1,2.0,1.0,3.0,3.0,2.0,,,1.0,,,,,1.0,1.0,,1.0,,1.0,,,2.0,1.0,,,,,,,1.0,1.0,,
10583903,away,Al Tai,Abdulkarim Al Sulaima,abdulkarim-al-sulaima,A. A. Sulaima,D,4,,5,M,1127119,EUR,961804800,D,4,4,False,29.0,24.0,3.0,,21.0,23.0,3.0,6.0,5.0,2.0,,,,90.0,45.0,7.6,6.0,0,,2.0,4.0,6.0,,3.0,1.0,,Abdulkarim Al Sulaima,,3.0,,2.0,2.0,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,
10583903,away,Al Tai,Hassan Al-Jubairi,hassan-al-jubairi,H. Al-Jubairi,D,,176.0,2,M,1066586,EUR,694224000,D,19,19,False,28.0,24.0,6.0,4.0,21.0,23.0,3.0,5.0,8.0,5.0,,,,90.0,41.0,7.2,4.0,0,,1.0,3.0,2.0,,2.0,,,Hassan Al-Jubairi,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10583903,away,Al Tai,Hussain Qasim,hussain-qasim,H. Qasim,D,12,179.0,18,M,948595,EUR,874800000,D,12,12,False,21.0,14.0,1.0,,10.0,14.0,4.0,8.0,,4.0,,,,45.0,35.0,6.5,14.0,0,1.0,,3.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,,2.0,,,,1.0,,,,,,,,,,,
10583903,away,Al Tai,Mukhtar Ali,ali-mukhtar,A. Mukhtar,M,7,185.0,334,M,788258,EUR,878169600,M,7,7,False,31.0,26.0,4.0,1.0,17.0,18.0,9.0,13.0,3.0,3.0,,,,89.0,44.0,7.1,7.0,1,,,2.0,4.0,,,1.0,1.0,,,1.0,,3.0,,1.0,,,1.0,,,2.0,,1.0,,,,,,,,,
10583903,away,Al Tai,Alfa Semedo,alfa-semedo,A. Semedo,M,30,190.0,367,M,887343,EUR,872899200,M,30,30,False,36.0,33.0,8.0,6.0,23.0,23.0,11.0,14.0,4.0,4.0,,,,90.0,58.0,7.4,6.0,1,1.0,3.0,4.0,9.0,1.0,1.0,1.0,1.0,,,,,5.0,2.0,,,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,,
10583903,away,Al Tai,Abdulaziz Al Harabi,abdulaziz-al-harabi,A. A. Harabi,M,18,176.0,18,M,1127117,EUR,864777600,M,6,6,False,11.0,10.0,1.0,1.0,4.0,4.0,6.0,7.0,,1.0,,,,45.0,17.0,5.9,2.0,1,,,2.0,2.0,,,1.0,,Abdulaziz Al Harabi,,,,1.0,,1.0,,2.0,1.0,1.0,,1.0,,,1.0,,,,,,,,
10583903,away,Al Tai,Amir Saâyoud,amir-saayoud,A. Saâyoud,F,11,170.0,2347,M,309154,EUR,654652800,F,10,10,False,29.0,21.0,4.0,2.0,10.0,11.0,11.0,21.0,,6.0,,,,73.0,45.0,7.4,16.0,3,3.0,1.0,7.0,5.0,2.0,,,1.0,,,1.0,3.0,,,2.0,,,4.0,3.0,,,,1.0,2.0,,,,,,,1.0,
10583903,away,Al Tai,Guy Mbenza,guy-mbenza,G. Mbenza,F,9,182.0,384,M,979125,EUR,954547200,F,9,9,False,9.0,4.0,,,3.0,4.0,1.0,5.0,1.0,3.0,,,,85.0,22.0,7.0,9.0,3,,3.0,3.0,4.0,1.0,,,1.0,,,1.0,,,,2.0,,,1.0,,,,,1.0,2.0,,,,,,,1.0,1.0
10583903,away,Al Tai,Knowledge Musona,knowledge-musona,K. Musona,M,,174.0,675,M,118368,EUR,645926400,F,11,11,False,25.0,19.0,4.0,1.0,5.0,8.0,14.0,19.0,,5.0,,,,85.0,39.0,6.9,13.0,1,2.0,,4.0,2.0,,2.0,1.0,,,,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,,,1.0,,,,True,,,,,,,
10583903,away,Al Tai,Nawaf Al Qamiri,nawaf-al-qamiri,N. A. Qamiri,D,23,171.0,15,M,1398859,EUR,992131200,D,23,23,True,7.0,5.0,1.0,1.0,4.0,5.0,1.0,2.0,2.0,1.0,,,,45.0,21.0,7.2,2.0,0,,,3.0,6.0,,,2.0,1.0,Nawaf Al Qamiri,,,2.0,5.0,3.0,,,1.0,,,,,,,,,,,,,,,
10583903,away,Al Tai,Mohammed Harzan Mohsen,mohammed-harzan-mohsen,M. H. Mohsen,M,,167.0,4,M,868439,EUR,600566400,M,75,75,True,9.0,7.0,,,2.0,2.0,5.0,7.0,1.0,2.0,,,,17.0,14.0,6.4,3.0,0,,,3.0,1.0,,,,1.0,Mohammed,Harzan Mohsen,2.0,,,,,,,1.0,,,,,,,,,,,,,,
10583903,away,Al Tai,Khalil Al-Absi,khalil-al-absi,K. Al-Absi,M,11,165.0,52,M,1019289,EUR,991008000,M,24,24,True,4.0,3.0,,,,,3.0,4.0,,,,,,12.0,5.0,6.5,2.0,0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
10583903,away,Al Tai,Hazzaa Al-Hazzaa,hazzaa-al-hazzaa,H. Al-Hazzaa,F,90,175.0,11,M,847236,EUR,681609600,F,99,99,True,4.0,3.0,1.0,1.0,,,3.0,4.0,,3.0,,,,12.0,8.0,6.5,2.0,0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
10583903,away,Al Tai,Mohammed Alqunayan,mohammed-al-qunaian,M. Alqunayan,M,,168.0,6,M,970910,EUR,915840000,M,18,18,True,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,3.0,,,0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10583903,away,Al Tai,Moataz Al-Baqaawi,moataz-al-baqaawi,M. Al-Baqaawi,G,33,180.0,23,M,892891,EUR,883872000,G,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583903,away,Al Tai,Abdulaziz Majrashi,abdulaziz-majrashi,A. Majrashi,D,33,162.0,10,M,818828,EUR,680054400,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583903,away,Al Tai,Abdulmohsin Fallata,abdulmohsen-fallatah,A. Fallata,D,45,183.0,5,M,830148,EUR,771552000,D,45,45,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583903,away,Al Tai,Abdullah Al-Jawaey,abdullah-al-jawaey,A. Al-Jawaey,M,11,173.0,18,M,868945,EUR,826329600,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
