match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_clearanceOffLine,stat_outfielderBlock,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_fouls,stat_accurateCross,stat_keyPass,stat_bigChanceCreated,stat_goals,stat_shotOffTarget,stat_totalOffside,stat_wonContest,stat_errorLeadToAShot,player_sofascoreId
14062157,home,1. FC Heidenheim,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,935,M,981562,EUR,1000857600,G,41,41,False,56.0,44.0,23.0,11.0,0.0,38.0,41.0,6.0,15.0,1.0,1.0,3.0,6.0,1.0,5.0,6.0,1.0,1.0,1.0,90.0,67.0,8.6,12.0,0.00434526,163.61529944134,21.0,140.28,24.99,24.995920387135,1.0,1.6185,0,1.0459,0.14,0.06,-0.11,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062157,home,1. FC Heidenheim,Haktab Omar Traore,haktab-omar-traore,H. O. Traore,D,23,184,112,M,920022,EUR,886550400,D,23,23,False,34.0,26.0,2.0,,0.0,10.0,12.0,16.0,22.0,1.0,4.0,3.0,3.0,,,,,,,78.0,66.0,6.1,17.0,0.0129342,129.07656081115,13.0,86.31,28.77,55.293202215998,2.0,,0,,0.03,-0.04,-0.31,,,,1.0,1.0,5.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
14062157,home,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,6,194,320,M,254429,EUR,784080000,D,6,6,False,62.0,55.0,6.0,3.0,0.0,42.0,44.0,13.0,18.0,3.0,3.0,3.0,2.0,,,,,,,90.0,71.0,7.7,7.0,0.00744296,79.969508966025,15.0,25.305,10.185,,,,0,,0.12,0.03,0.58,,,,,3.0,3.0,,,,,,,,,True,1.0,4.0,,,,,,,,,,,,,,,,
14062157,home,1. FC Heidenheim,Tim Siersleben,tim-siersleben,T. Siersleben,D,4,187,118,M,988252,EUR,952560000,D,4,4,False,66.0,60.0,8.0,4.0,0.0,43.0,44.0,17.0,22.0,,,3.0,,,,,,,,90.0,74.0,6.7,7.0,0.0155128,74.67761494134,10.0,59.85,19.845,19.854434492073,1.0,,1,,0.33,0.04,-0.26,,,,,3.0,3.0,,,,,,,1.0,,,,1.0,1.0,1.0,0.2236,0.4214,0.15,,,,,,,,,,,
14062157,home,1. FC Heidenheim,Jonas Föhrenbach,jonas-fohrenbach,J. Föhrenbach,D,19,185,79,M,311676,EUR,822614400,D,19,19,False,27.0,23.0,,,0.0,15.0,17.0,8.0,10.0,1.0,3.0,1.0,1.0,,,,,,,90.0,48.0,5.8,12.0,0.00679967,91.808242248014,11.0,43.995,14.7,,,,1,,-0.21,0.03,-0.36,,,,5.0,2.0,4.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,0.0369,,0.0,1.0,1.0,,,,,,,,,
14062157,home,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,3,190,163,M,933707,EUR,929145600,M,3,3,False,24.0,15.0,3.0,1.0,1.0,4.0,7.0,11.0,17.0,2.0,3.0,3.0,4.0,,,,,,,60.0,37.0,7.0,10.0,0.0902969,85.884730707608,7.0,44.52,37.59,37.768924845698,1.0,,2,,0.24,0.19,-0.03,,,,1.0,3.0,4.0,1.0,,,1.0,1.0,,1.0,,,,,,1.0,0.0822,0.0752,-0.02,1.0,,1.0,1.0,,,,,,,
14062157,home,1. FC Heidenheim,Julian Niehues,julian-niehues,J. Niehues,M,16,195,115,M,1066042,EUR,987465600,M,16,16,False,56.0,45.0,10.0,6.0,0.0,26.0,27.0,19.0,29.0,1.0,2.0,4.0,7.0,,,,,,,90.0,69.0,7.4,14.0,0.150507,80.653373591029,11.0,31.395,8.61,,,,1,,0.31,0.04,-0.05,,,,,2.0,4.0,1.0,,,1.0,1.0,,3.0,,,,,,1.0,0.1527,0.682,0.32,,1.0,,1.0,1.0,1.0,,,,,
14062157,home,1. FC Heidenheim,Niklas Dorsch,dorsch-niklas,N. Dorsch,M,30,175,332,M,794995,EUR,884822400,M,30,30,False,57.0,50.0,8.0,5.0,0.0,26.0,27.0,24.0,30.0,,3.0,3.0,8.0,,,,,,,90.0,68.0,7.4,11.0,0.0571299,138.60921744786,16.0,4.725,8.505,,,,0,,0.35,-0.19,0.34,,,,2.0,,2.0,,1.0,1.0,,2.0,1.0,,1.0,,,,,,,,,,,,2.0,,,,,,,
14062157,home,1. FC Heidenheim,Sirlord Conteh,sirlord-conteh,S. Conteh,F,31,178,175,M,800400,EUR,836870400,M,31,31,False,18.0,13.0,2.0,1.0,0.0,5.0,6.0,8.0,12.0,1.0,3.0,,4.0,,,,,,,83.0,38.0,5.8,14.0,0.0119865,61.066703809853,8.0,5.355,13.125,,,,2,,-0.27,-0.6,-0.09,,,,4.0,2.0,4.0,,1.0,1.0,1.0,2.0,2.0,4.0,,,,,1.0,,0.893,,-0.69,1.0,,1.0,,,,1.0,1.0,,,
14062157,home,1. FC Heidenheim,Arijon Ibrahimović,arijon-ibrahimovic,A. Ibrahimović,F,22,176,2950,M,1142248,EUR,1134259200,M,22,22,False,28.0,22.0,4.0,3.0,0.0,13.0,13.0,9.0,15.0,,,,4.0,,,,,,,60.0,42.0,7.0,9.0,0.495585,153.54401946727,16.0,45.465,23.625,59.977768470376,4.0,,3,,0.6,0.17,-0.24,,,,4.0,,5.0,3.0,,,,,,1.0,,,,,,2.0,0.243,0.5541,0.11,,2.0,3.0,1.0,1.0,,1.0,,,,
14062157,home,1. FC Heidenheim,Marvin Pieringer,marvin-pieringer,M. Pieringer,F,18,189,327,M,909485,EUR,938995200,F,18,18,False,16.0,11.0,1.0,,0.0,4.0,5.0,7.0,11.0,1.0,6.0,2.0,2.0,,,,,,,78.0,29.0,7.8,8.0,0.00936313,51.065874400131,6.0,-1.995,11.97,13.634356750503,1.0,,2,,0.04,0.05,0.17,,,,2.0,4.0,7.0,,1.0,1.0,,2.0,1.0,,2.0,,,,,1.0,0.1095,0.3052,0.53,,2.0,,1.0,,1.0,1.0,,1.0,,
14062157,home,1. FC Heidenheim,Adrian Beck,adrian-beck,A. Beck,M,21,186,112,M,845742,EUR,865814400,M,21,21,True,21.0,14.0,2.0,1.0,0.0,6.0,8.0,8.0,13.0,2.0,4.0,,1.0,,,,,,,30.0,27.0,6.6,8.0,0.00472703,93.222916198891,9.0,3.675,13.755,16.612882982794,1.0,,1,,-0.19,0.18,-0.09,,,,,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,0.06,,-0.15,,,,1.0,,,1.0,,1.0,1.0,
14062157,home,1. FC Heidenheim,Mathias Honsak,mathias-honsak,M. Honsak,M,17,188,255,M,575952,EUR,851040000,F,17,17,True,9.0,7.0,,,0.0,4.0,4.0,3.0,5.0,,1.0,3.0,,,,,,,,30.0,20.0,6.5,6.0,0.00142461,7.2840760567144,1.0,-1.05,-1.05,,,,1,,-0.06,0.01,0.2,,,,,,3.0,,2.0,,,1.0,,1.0,,,,,,,0.1358,,0.02,1.0,1.0,,,,,,,,,
14062157,home,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,2,182,76,M,168861,EUR,786844800,D,2,2,True,9.0,8.0,3.0,2.0,0.0,7.0,7.0,1.0,2.0,1.0,2.0,,,,,,,,,12.0,15.0,6.8,2.0,0.00204949,10.867302904512,2.0,1.68,6.09,,,,0,,-0.02,0.0,0.13,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
14062157,home,1. FC Heidenheim,Stefan Schimmer,stefan-schimmer,S. Schimmer,F,9,185,103,M,842922,EUR,767491200,F,9,9,True,4.0,2.0,,,0.0,1.0,1.0,1.0,3.0,,,,,,,,,,,12.0,4.0,6.1,2.0,0.00075974,,,,,,,,0,,-0.19,,0.0,,,,,3.0,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
