match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_onTargetScoringAttempt,stat_totalClearance,stat_fouls,stat_challengeLost,stat_shotOffTarget,stat_dispossessed,stat_bigChanceCreated,stat_wonContest,stat_goals,captain,stat_unsuccessfulTouch,stat_hitWoodwork,stat_bigChanceMissed,stat_totalOffside,stat_outfielderBlock
12320546,home,Sporting Kansas City,John Pulskamp,,,john-pulskamp,J. Pulskamp,G,1,188.0,103,M,1021385,EUR,987638400,G,1,1,False,14.0,12.0,6.0,4.0,0.0,9.0,10.0,3.0,4.0,3.0,1.0,2.0,3.0,90.0,21.0,7.4,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12320546,home,Sporting Kansas City,Jacob Davis,Jacob Davis,,jacob-davis,J. Davis,M,17,179.0,44,M,1034907,EUR,1010016000,D,17,17,False,68.0,66.0,3.0,3.0,0.0,20.0,20.0,47.0,50.0,2.0,,,,90.0,90.0,7.8,4.0,4,2.0,1.0,1.0,1.0,2.0,6.0,1.0,4.0,1.0,3.0,3.0,2.0,2.0,,,,,,,,,,,,,,,
12320546,home,Sporting Kansas City,Daniel Rosero Valencia,,,daniel-rosero-valencia,D. A. R. Valencia,D,3,186.0,96,M,312330,EUR,749865600,D,5,5,False,37.0,32.0,7.0,4.0,0.0,19.0,20.0,13.0,17.0,3.0,,,,45.0,43.0,7.1,5.0,1,,,,4.0,1.0,5.0,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,
12320546,home,Sporting Kansas City,Andreu Fontàs,,,andreu-fontas,A. Fontàs,D,,181.0,44,M,53826,EUR,627004800,D,3,3,False,73.0,72.0,15.0,14.0,0.0,40.0,40.0,32.0,33.0,8.0,,,,90.0,80.0,7.7,1.0,1,,,,,2.0,3.0,,,,1.0,1.0,2.0,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,
12320546,home,Sporting Kansas City,Tim Leibold,,,tim-leibold,T. Leibold,D,,174.0,59,M,272779,EUR,754617600,D,14,14,False,73.0,68.0,4.0,3.0,0.0,25.0,25.0,43.0,49.0,2.0,,,,90.0,87.0,7.7,8.0,0,1.0,,,1.0,2.0,3.0,1.0,,,2.0,1.0,,3.0,,,,,,1.0,1.0,,,,,,,,
12320546,home,Sporting Kansas City,Felipe Hernández,,,felipe-hernandez,F. Hernández,M,12,170.0,46,M,885647,EUR,897264000,M,21,21,False,51.0,49.0,3.0,3.0,0.0,15.0,15.0,38.0,48.0,2.0,,,,90.0,73.0,10.0,10.0,2,12.0,4.0,1.0,,4.0,5.0,2.0,,1.0,1.0,,2.0,5.0,2.0,,3.0,,,,1.0,2.0,2.0,,,,,,
12320546,home,Sporting Kansas City,Nemanja Radoja,,,nemanja-radoja,N. Radoja,M,22,186.0,134,M,194446,EUR,728956800,M,6,6,False,59.0,53.0,8.0,6.0,0.0,15.0,17.0,38.0,42.0,6.0,,,,68.0,64.0,6.8,9.0,1,,,,,4.0,1.0,,1.0,,,,1.0,1.0,,,3.0,,,1.0,,,,True,2.0,,,,
12320546,home,Sporting Kansas City,Erik Thommy,,,erik-thommy,E. Thommy,M,26,174.0,125,M,254159,EUR,777340800,M,26,26,False,28.0,25.0,4.0,3.0,0.0,5.0,6.0,21.0,25.0,4.0,,,,45.0,44.0,8.4,5.0,3,3.0,1.0,,,1.0,8.0,2.0,1.0,,1.0,1.0,5.0,2.0,2.0,,1.0,,,,,2.0,,,,,,,
12320546,home,Sporting Kansas City,Stephen Afrifa,Stephen Afrifa,,afrifa-stephen,S. Afrifa,F,30,180.0,77,M,1492220,EUR,982540800,F,30,30,False,28.0,25.0,1.0,1.0,1.0,2.0,2.0,23.0,26.0,2.0,,,,75.0,51.0,8.7,14.0,3,,,1.0,,14.0,7.0,12.0,,1.0,1.0,1.0,1.0,2.0,1.0,,2.0,1.0,2.0,3.0,1.0,5.0,1.0,,1.0,2.0,,,
12320546,home,Sporting Kansas City,William Agada,,,william-agada,W. Agada,F,22,175.0,217,M,1063318,EUR,937526400,F,23,23,False,18.0,16.0,1.0,1.0,1.0,3.0,3.0,13.0,15.0,2.0,,,,90.0,34.0,6.6,5.0,9,,,,1.0,4.0,3.0,,2.0,,1.0,1.0,1.0,4.0,3.0,,4.0,,4.0,,,,,,3.0,1.0,4.0,1.0,
