match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_sofascoreId,stat_challengeLost,stat_totalContest,stat_wonContest,stat_accurateCross,stat_dispossessed,captain,stat_outfielderBlock,stat_totalOffside,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals
13981434,home,Roma,Mile Svilar,svilar-mile,M. Svilar,G,99,189,4489,M,793986,EUR,935712000,G,99,99,False,25.0,23.0,8.0,6.0,0.0,21.0,22.0,2.0,3.0,1.0,1.0,8.0,2.0,3.0,90.0,34.0,7.1,2.0,0.000356,0.3287,0,1.14,0.03,-0.08,-0.06,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981434,home,Roma,Mario Hermoso,mario-hermoso,M. Hermoso,D,22,184,2630,M,353130,EUR,803433600,D,22,22,False,52.0,47.0,6.0,3.0,0.0,23.0,25.0,24.0,27.0,,1.0,7.0,,,79.0,62.0,6.8,7.0,0.0154326,,1,,0.17,0.05,-0.07,,,,1.0,2.0,3.0,1.0,6.0,1.0,1.0,0.0118,0.1015,-0.1,,,,,,,,,,,,,,,,,,,
13981434,home,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,23,190,4038,M,611210,EUR,829699200,D,23,23,False,66.0,58.0,4.0,1.0,0.0,26.0,27.0,32.0,39.0,6.0,8.0,3.0,,,90.0,79.0,6.2,10.0,0.0175406,,4,,0.12,0.26,-0.14,,,,,2.0,4.0,2.0,2.0,1.0,2.0,0.1768,0.2925,-0.53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
13981434,home,Roma,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190,9220,M,848287,EUR,935107200,D,5,5,False,77.0,72.0,3.0,3.0,0.0,35.0,36.0,37.0,41.0,3.0,6.0,5.0,,,90.0,88.0,6.8,7.0,0.0205822,,0,,0.16,0.19,-0.23,,,,,5.0,8.0,,2.0,,2.0,,,,,,3.0,,2.0,1.0,1.0,evanndicka,1.0,2.0,2.0,,,,,,,,
13981434,home,Roma,Wesley,wesley-franca,Wesley,D,43,178,26776,M,1134200,EUR,1062806400,M,43,43,False,41.0,38.0,,,0.0,11.0,14.0,27.0,27.0,1.0,11.0,4.0,,,90.0,77.0,7.0,17.0,0.212734,,0,,0.43,0.18,-0.05,,,,7.0,1.0,8.0,,,2.0,2.0,,,,,,,1.0,1.0,3.0,2.0,WesleyFranca03,1.0,7.0,2.0,1.0,2.0,,,,,,
13981434,home,Roma,Manu Koné,manu-kone,M. Koné,M,17,186,6943,M,974087,EUR,990057600,M,17,17,False,61.0,59.0,4.0,4.0,0.0,16.0,17.0,43.0,44.0,2.0,7.0,4.0,,,90.0,74.0,6.9,6.0,0.0414596,,0,,0.26,0.23,-0.1,,,,,2.0,5.0,,,1.0,2.0,,,,,,2.0,1.0,2.0,3.0,1.0,,1.0,,,,2.0,,,,,,
13981434,home,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,4,186,2731,M,186855,EUR,794188800,M,4,4,False,51.0,41.0,8.0,4.0,0.0,17.0,18.0,24.0,33.0,3.0,4.0,4.0,,,65.0,57.0,6.7,11.0,0.0368621,,2,,0.29,0.05,-0.03,,,,,1.0,3.0,,1.0,1.0,,0.1266,,-0.43,2.0,,,,,,1.0,,,1.0,1.0,,1.0,True,,,,,
13981434,home,Roma,Angeliño,angelino,Angeliño,M,3,171,3336,M,848355,EUR,852336000,M,3,3,False,42.0,35.0,1.0,1.0,0.0,17.0,19.0,18.0,23.0,1.0,4.0,4.0,,,79.0,57.0,6.7,12.0,0.0234959,,1,,0.16,0.04,-0.01,,,,2.0,1.0,4.0,,,3.0,1.0,0.0517,,-0.14,,1.0,,1.0,1.0,,,,,1.0,,,1.0,,,,,,
13981434,home,Roma,Neil El Aynaoui,neil-el-aynaoui,N. El Aynaoui,M,8,186,16055,M,1128530,EUR,994032000,F,8,8,False,17.0,17.0,,,0.0,6.0,6.0,11.0,11.0,,1.0,,,,45.0,20.0,6.5,2.0,0.00746088,,0,,0.01,0.01,0.15,,Neil,El Aynaoui,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,
13981434,home,Roma,Matías Soulé,matias-soule,M. Soulé,F,18,182,12526,M,1082406,EUR,1050364800,F,18,18,False,48.0,43.0,1.0,,0.0,3.0,3.0,40.0,45.0,,,1.0,,,90.0,69.0,7.6,14.0,0.198623,,5,,0.39,0.43,0.23,,,,8.0,,3.0,,,,,0.1817,,-0.51,4.0,1.0,,,1.0,3.0,4.0,matiassoule11,,,,1.0,,,1.0,,,,
