match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_totalTackle,stat_fouls,stat_ownGoals,player_firstName,player_lastName,stat_dispossessed,stat_blockedScoringAttempt,stat_wonTackle,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot
11450064,home,Samsunspor,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180.0,286,M,190197,EUR,789523200,M,48,48,True,22.0,17.0,4.0,3.0,2.0,2.0,15.0,20.0,3.0,6.0,1.0,4.0,1.0,,45.0,28.0,6.8,6.0,0.0116733,0,,,,4.0,2.0,2.0,2.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
11450064,home,Samsunspor,Emre Kılınç,emre-kilinc,E. Kılınç,M,11,174.0,320,M,202032,EUR,777600000,M,11,11,True,9.0,7.0,1.0,,,1.0,7.0,9.0,,2.0,,,1.0,,33.0,13.0,6.8,4.0,0.316506,0,,1.0,,3.0,1.0,,,,,,1.0,,2.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,
11450064,home,Samsunspor,Benito Raman,benito-raman,B. Raman,F,14,172.0,396,M,94300,EUR,784166400,F,36,36,True,6.0,3.0,,,1.0,3.0,2.0,3.0,1.0,1.0,,3.0,,,20.0,9.0,6.6,5.0,0.00114576,1,,,,,,,,1.0,,,2.0,0.0132,,,,,,,,,,,,,,,,,,,,,
11450064,home,Samsunspor,Moryke Fofana,moryke-fofana,M. Fofana,M,7,182.0,112,M,269199,EUR,690854400,F,7,7,True,2.0,,,,,,,2.0,,,1.0,1.0,,,9.0,5.0,6.7,2.0,,1,,,,,,,,,,,,0.14,,,,,,,,,1.0,,,,,,,,,,,,
11450064,home,Samsunspor,Landry Dimata,landry-dimata,L. Dimata,F,10,185.0,506,M,826944,EUR,873072000,F,14,14,True,1.0,,,,,,,1.0,,2.0,,1.0,2.0,,9.0,4.0,6.7,2.0,,0,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
11450064,home,Samsunspor,Jakub Szumski,jakub-szumski,J. Szumski,G,29,194.0,149,M,153038,EUR,699840000,G,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450064,home,Samsunspor,Haluk Mustafa Tan,tan-haluk-mustafa,H. M. Tan,D,72,181.0,40,M,1605311,EUR,1114560000,D,72,72,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Haluk Mustafa Tan,,,,,,,,,,,,,,,
11450064,home,Samsunspor,Marc Bola,marc-bola,M. Bola,D,16,185.0,264,M,862083,EUR,881625600,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450064,home,Samsunspor,Yunus Emre Çift,yunus-emre-cift,Y. E. Çift,D,55,185.0,119,M,1063325,EUR,1062374400,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Yunus Cift,,,,,,,,,,,,,,,
11450064,home,Samsunspor,Soner Aydoğdu,soner-aydogdu,S. Aydoğdu,M,8,181.0,117,M,69351,EUR,663033600,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450064,away,MKE Ankaragücü,Bahadır Han Güngördü,bahadir-han-gungordu,B. H. Güngördü,G,13,190.0,97,M,807289,EUR,821750400,G,99,99,False,37.0,14.0,28.0,5.0,9.0,15.0,5.0,22.0,1.0,1.0,,9.0,,1.0,90.0,49.0,6.1,23.0,0.00139372,0,-1.0994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,
11450064,away,MKE Ankaragücü,Stelios Kitsiou,stelios-kitsiou,S. Kitsiou,D,70,173.0,90,M,189627,EUR,749174400,D,70,70,False,37.0,27.0,8.0,1.0,13.0,16.0,14.0,25.0,,5.0,2.0,,3.0,,90.0,74.0,6.6,22.0,0.00770628,0,,4.0,,4.0,,1.0,,,1.0,,2.0,,,1.0,2.0,2.0,,,,,,2.0,,,,,,,,,,,
11450064,away,MKE Ankaragücü,Uroš Radaković,uros-radakovic,U. Radaković,D,26,194.0,313,M,151900,EUR,765072000,D,26,26,False,38.0,30.0,6.0,1.0,25.0,31.0,5.0,7.0,4.0,5.0,6.0,2.0,,,90.0,50.0,6.7,8.0,0.00264668,0,,,,6.0,,,,,2.0,,,,,4.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,
11450064,away,MKE Ankaragücü,Mert Çetin,mert-cetin,M. Çetin,D,4,189.0,161,M,858148,EUR,852076800,D,45,45,False,21.0,17.0,4.0,2.0,15.0,17.0,2.0,4.0,,,1.0,2.0,,,45.0,23.0,6.5,4.0,0.00055057,0,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
11450064,away,MKE Ankaragücü,Nihad Mujakić,nihad-mujakic,N. Mujakić,D,5,189.0,775,M,858004,EUR,892598400,D,18,18,False,40.0,27.0,10.0,4.0,21.0,30.0,6.0,11.0,1.0,2.0,7.0,6.0,1.0,,90.0,54.0,6.2,15.0,0.00802065,0,,1.0,,5.0,1.0,,,,1.0,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,1.0
11450064,away,MKE Ankaragücü,Tolga Ciğerci,tolga-cigerci,T. Ciğerci,M,38,185.0,114,M,120298,EUR,701308800,M,30,30,False,56.0,40.0,9.0,4.0,27.0,34.0,13.0,23.0,4.0,5.0,2.0,8.0,,,90.0,70.0,6.5,20.0,0.00744797,1,,1.0,,9.0,4.0,1.0,,1.0,,4.0,1.0,0.0079,,3.0,1.0,2.0,,,,,,1.0,True,,,,,,,,,,
11450064,away,MKE Ankaragücü,Christian Bassogog,christian-bassogog,C. Bassogog,M,13,173.0,2514,M,818218,EUR,813974400,M,13,13,False,10.0,6.0,,,1.0,2.0,5.0,12.0,,2.0,,,,,45.0,23.0,6.7,10.0,0.00425478,0,,4.0,,1.0,,2.0,2.0,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
11450064,away,MKE Ankaragücü,Riccardo Saponara,riccardo-saponara,R. Saponara,M,,184.0,173,M,126236,EUR,693273600,M,17,17,False,16.0,14.0,,,8.0,9.0,6.0,7.0,,1.0,,4.0,,,45.0,21.0,6.3,5.0,0.00431771,0,,,,5.0,,1.0,1.0,,,,1.0,,1.0,2.0,,3.0,,,,1.0,,,,,,,,,,,,,
11450064,away,MKE Ankaragücü,Pedrinho,pedrinho,Pedrinho,M,14,170.0,130,M,182385,EUR,724809600,M,8,8,False,41.0,30.0,6.0,4.0,17.0,21.0,14.0,22.0,,3.0,,5.0,2.0,,85.0,53.0,6.6,13.0,0.129974,1,,2.0,1.0,1.0,,,,,,1.0,,0.0193,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,
11450064,away,MKE Ankaragücü,Anastasios Chatzigiovanis,anastasios-chatzigiovanis,A. Chatzigiovanis,M,10,175.0,405,M,850770,EUR,865036800,M,7,7,False,23.0,19.0,2.0,1.0,11.0,13.0,8.0,10.0,,2.0,,3.0,,,61.0,31.0,6.6,7.0,0.00471376,1,,,,4.0,,2.0,2.0,,,,2.0,0.0275,,3.0,,,,,,1.0,,,,,1.0,,,1.0,0.0873,,,,
11450064,away,MKE Ankaragücü,Federico Macheda,federico-macheda,F. Macheda,F,41,184.0,327,M,50130,EUR,682819200,F,32,32,False,21.0,14.0,,,7.0,8.0,7.0,13.0,4.0,7.0,,1.0,4.0,,90.0,33.0,6.7,12.0,0.00220331,1,,,,10.0,,,,,1.0,,4.0,0.0294,1.0,8.0,,1.0,,Federico,Macheda,1.0,1.0,,,,,,,1.0,,,,,
11450064,away,MKE Ankaragücü,Kazımcan Karataş,kazimcan-karatas,K. Karataş,D,88,182.0,1611,M,1008884,EUR,1042675200,D,35,35,True,11.0,8.0,4.0,2.0,4.0,7.0,4.0,4.0,1.0,3.0,1.0,3.0,,,45.0,23.0,6.3,8.0,0.00361415,1,,,,5.0,3.0,,,,,,,0.0137,,1.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,
11450064,away,MKE Ankaragücü,Ali Kaan Güneren,ali-kaan-guneren,A. K. Güneren,M,23,183.0,28,M,867848,EUR,955152000,M,23,23,True,18.0,12.0,,,6.0,6.0,6.0,13.0,2.0,5.0,,5.0,2.0,,45.0,23.0,6.6,7.0,0.00871021,0,,1.0,,4.0,2.0,1.0,1.0,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
11450064,away,MKE Ankaragücü,Olimpiu Moruțan,olimpiu-morutan,O. Moruțan,F,80,172.0,1462,M,833613,EUR,924998400,M,80,80,True,13.0,12.0,2.0,2.0,4.0,4.0,8.0,10.0,,3.0,,5.0,,,45.0,21.0,6.8,5.0,0.012194,0,,1.0,,3.0,,2.0,2.0,,,,2.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,
11450064,away,MKE Ankaragücü,Renaldo Cephas,renaldo-cephas,R. Cephas,F,21,179.0,811,M,1384968,EUR,944611200,F,29,29,True,7.0,5.0,2.0,2.0,1.0,3.0,4.0,4.0,,1.0,,3.0,,,29.0,9.0,6.7,2.0,0.00938789,1,,,,,,,,,,,,0.0466,,,1.0,,,Renaldo Cephas,,,1.0,1.0,,,,,,,,,,,
11450064,away,MKE Ankaragücü,Riad Bajić,riad-bajic,R. Bajić,F,11,189.0,335,M,331751,EUR,768182400,F,9,9,True,,,,,,,,,,,,,,,11.0,,6.3,,,0,,,,4.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,
11450064,away,MKE Ankaragücü,Fatih Demir,fatih-demir,F. Demir,G,28,,8,M,1819019,EUR,1141257600,G,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Fatih Demir,,,,,,,,,,,,,,,
11450064,away,MKE Ankaragücü,Atakan Çankaya,atakan-cankaya,A. Çankaya,D,35,180.0,44,M,1066338,EUR,898732800,M,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Atakan Cankaya,,,,,,,,,,,,,,,
11450064,away,MKE Ankaragücü,Alper Uludağ,alper-uludag,A. Uludağ,D,,180.0,20,M,100102,EUR,660873600,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450064,away,MKE Ankaragücü,Alexis Flips,flips-alexis,A. Flips,M,70,173.0,227,M,879672,EUR,948153600,M,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450064,away,MKE Ankaragücü,Cem Türkmen,cem-turkmen,C. Türkmen,M,18,173.0,69,M,997127,EUR,1017360000,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
