match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,captain,stat_aerialLost,stat_dispossessed,stat_clearanceOffLine,player_firstName,player_lastName,stat_wonContest,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork,stat_goodHighClaim,stat_errorLeadToAShot
11352565,home,Liverpool,Luis Díaz,luis-diaz,L. Díaz,F,14,178,142017,M,LuisDíaz,883537,EUR,853113600,F,7,7,False,35.0,30.0,1.0,0.0,1.0,1.0,35.0,3.0,,,71.0,53.0,7.1,13.0,0.202778,4,,,29.0,1.0,,10.0,4.0,,8.0,,2.0,1.0,,1.0,1.0,,3.0,0.4706,3.0,,1.0,,,,1.0,,1.0,1.0,,,,3.0,1.0,,1.0,,
11352565,home,Liverpool,Conor Bradley,bradley-conor,C. Bradley,D,12,181,15946,M,conorbradley03,1008402,EUR,1057708800,D,84,84,True,11.0,10.0,,0.0,4.0,5.0,6.0,,,,20.0,18.0,6.5,2.0,0.00157899,0,,,6.0,,,2.0,2.0,,1.0,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,
11352565,home,Liverpool,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190,31083,M,ryanjiro,904897,EUR,1021507200,M,38,38,True,11.0,10.0,,0.0,,,11.0,,,,20.0,15.0,6.8,1.0,0.0140946,1,,,10.0,,,,1.0,,,,,1.0,,1.0,1.0,,,0.0329,1.0,,,,,,,,,,,,,,,,,,
11352565,home,Liverpool,Darwin Núñez,darwin-nunez,D. Núñez,F,7,188,70760,M,Darwin,924871,EUR,930182400,F,9,9,True,4.0,3.0,,0.0,,,4.0,1.0,,,19.0,10.0,6.5,4.0,0.0125616,1,,,3.0,,,2.0,1.0,,,,,1.0,,1.0,,,1.0,0.0859,,,,,,,1.0,,,1.0,,,,,,,,,
11352565,home,Liverpool,Curtis Jones,curtis-jones,C. Jones,M,17,185,17569,M,curtisjones,927353,EUR,980812800,M,17,17,True,12.0,12.0,,0.0,2.0,2.0,10.0,,,,9.0,14.0,6.6,2.0,0.0280381,0,,,10.0,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,
11352565,home,Liverpool,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,72138,M,DomSzobo,869856,EUR,972432000,M,8,8,True,9.0,8.0,,0.0,,,10.0,1.0,,,9.0,11.0,7.3,2.0,0.0823244,1,,,8.0,1.0,,1.0,,,,1.0,,,,,,,,0.0259,2.0,,1.0,,,,,,1.0,,,,,,,,,,
11352565,home,Liverpool,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352565,home,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188,14125,M,joegomez5,318927,EUR,864345600,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352565,home,Liverpool,Ibrahima Konaté,ibrahima-konate,I. Konaté,D,5,195,27499,M,ibrahimakonate,826215,EUR,927590400,D,5,5,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352565,home,Liverpool,Diogo Jota,diogo-jota,D. Jota,F,,178,31287,M,DiogoJ18,606164,EUR,849657600,F,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352565,away,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4016,M,,252669,EUR,727228800,G,1,1,False,33.0,11.0,28.0,0.0,6.0,7.0,26.0,14.0,7.0,11.0,90.0,55.0,9.0,22.0,0.0005527,0,3.4195,6.0,5.0,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,3.0,
11352565,away,Wolverhampton,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189,1175,M,,846308,EUR,910569600,D,4,4,False,30.0,29.0,3.0,0.0,27.0,27.0,3.0,2.0,,,84.0,37.0,6.6,1.0,0.00256263,0,,2.0,2.0,,,4.0,2.0,1.0,,,,,,,,,,,1.0,2.0,,,2.0,2.0,,,3.0,,,,,,,,,,
11352565,away,Wolverhampton,Max Kilman,max-kilman,M. Kilman,D,3,192,1250,M,,894474,EUR,864345600,D,23,23,False,35.0,29.0,6.0,0.0,24.0,27.0,8.0,2.0,,,90.0,51.0,7.1,7.0,0.00210177,0,,3.0,5.0,,,2.0,,,1.0,,,,1.0,,,,,,,,,,7.0,5.0,,True,1.0,,,,,,,,,,
11352565,away,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,,973418,EUR,916444800,D,24,24,False,25.0,20.0,,0.0,13.0,14.0,12.0,2.0,,,90.0,36.0,6.1,8.0,0.0039583,0,,,7.0,1.0,,5.0,2.0,,3.0,,,,,,,,2.0,,,,,,3.0,1.0,,,1.0,1.0,,,,2.0,,,,,1.0
11352565,away,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177,7696,M,nelsonsemedo50,252821,EUR,753408000,M,22,22,False,5.0,4.0,2.0,0.0,3.0,4.0,1.0,2.0,,,28.0,14.0,4.9,5.0,0.00150034,0,,2.0,1.0,,,4.0,1.0,1.0,,,,,,1.0,1.0,,2.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,
11352565,away,Wolverhampton,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170,28999,M,,845273,EUR,898905600,M,27,27,False,11.0,9.0,,0.0,6.0,7.0,5.0,2.0,,,63.0,21.0,6.7,4.0,0.00065162,0,,,3.0,1.0,,3.0,7.0,1.0,1.0,,,,1.0,2.0,1.0,3.0,1.0,,,1.0,,,1.0,,1.0,,1.0,,,,,1.0,,,,,
11352565,away,Wolverhampton,Mario Lemina,mario-lemina,M. Lemina,M,99,184,8756,M,,307284,EUR,746841600,M,5,5,False,38.0,30.0,7.0,0.0,24.0,25.0,13.0,3.0,,,90.0,50.0,6.7,9.0,0.00189764,0,,1.0,6.0,,,3.0,7.0,,2.0,,,,,4.0,2.0,2.0,1.0,,,,,,2.0,1.0,,,1.0,,,,,1.0,,,,,
11352565,away,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14959,M,joaogomes.01,1015267,EUR,981936000,M,8,8,False,31.0,26.0,2.0,0.0,15.0,16.0,18.0,6.0,,,90.0,56.0,7.1,15.0,0.0079051,1,,2.0,11.0,3.0,,10.0,10.0,1.0,6.0,,,1.0,,6.0,1.0,1.0,2.0,0.0661,,,,,,1.0,,,1.0,3.0,1.0,,,3.0,,,,,
11352565,away,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,r_aitnouri,931278,EUR,991785600,M,3,3,False,30.0,24.0,2.0,0.0,10.0,15.0,15.0,4.0,,,78.0,63.0,7.1,15.0,0.0791035,0,,1.0,14.0,,,6.0,11.0,,6.0,1.0,,,,4.0,2.0,3.0,,,1.0,,,,4.0,,1.0,,,4.0,,,,4.0,,,,,
11352565,away,Wolverhampton,Matheus Cunha,matheus-cunha,M. Cunha,F,10,184,69408,M,Cunha,886363,EUR,927763200,F,12,12,False,19.0,14.0,1.0,0.0,4.0,5.0,14.0,7.0,,,78.0,38.0,6.2,16.0,0.0204144,1,,,10.0,,,11.0,5.0,,5.0,,,,,,,3.0,2.0,0.2923,1.0,,1.0,,,,5.0,,4.0,2.0,,,,2.0,1.0,1.0,,,
11352565,away,Wolverhampton,Hee-Chan Hwang,hee-chan-hwang,H. Hwang,F,11,177,6362,M,Hwangso,786186,EUR,822614400,F,11,11,False,7.0,6.0,,0.0,3.0,3.0,4.0,,,,62.0,11.0,6.8,2.0,0.0097605,1,,,3.0,,,1.0,2.0,,1.0,,,,,1.0,1.0,,,0.0861,,,1.0,,,,,,1.0,,,,,1.0,,,,,
11352565,away,Wolverhampton,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1449,M,,143047,EUR,695520000,D,2,2,True,8.0,5.0,,0.0,5.0,7.0,1.0,,,,28.0,20.0,6.9,3.0,1.677e-05,0,,,,,,2.0,4.0,1.0,1.0,,,,,2.0,1.0,,,,,1.0,,,2.0,1.0,,,1.0,,,,,1.0,,1.0,,,
11352565,away,Wolverhampton,Boubacar Traoré,boubacar-traore,B. Traoré,M,8,183,1011,M,,982613,EUR,998265600,M,6,6,True,16.0,12.0,,0.0,6.0,7.0,9.0,2.0,,,27.0,17.0,6.6,4.0,0.00733578,0,,,6.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11352565,away,Wolverhampton,Hugo Bueno,hugo-bueno,H. Bueno,D,3,180,695,M,,1013928,EUR,1032307200,D,17,17,True,4.0,3.0,1.0,0.0,,1.0,3.0,,,,12.0,6.0,6.6,1.0,0.00334025,0,,,3.0,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
11352565,away,Wolverhampton,Pedro Neto,pedro-neto,P. Neto,M,7,172,39913,M,pedroneto_30,879349,EUR,952560000,F,7,7,True,8.0,6.0,,0.0,1.0,2.0,6.0,,,,12.0,11.0,7.0,2.0,0.00682088,1,,,5.0,,,,1.0,,,,,,1.0,,,1.0,,0.0532,,,1.0,,,,,,,,,,,,,,,,
11352565,away,Wolverhampton,Tommy Doyle,tommy-doyle,T. Doyle,M,7,172,746,M,,932628,EUR,1003276800,M,20,20,True,3.0,3.0,,0.0,1.0,1.0,2.0,2.0,,,11.0,5.0,6.8,1.0,0.00421088,0,,,2.0,,,,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
11352565,away,Wolverhampton,Daniel Bentley,daniel-bentley,D. Bentley,G,25,188,242,M,,101367,EUR,742521600,G,25,25,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352565,away,Wolverhampton,Tawanda Chirewa,tawanda-chirewa,T. Chirewa,M,23,181,933,M,,1005725,EUR,1065830400,M,62,62,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352565,away,Wolverhampton,Nathan Fraser,nathan-fraser,N. Fraser,F,63,188,846,M,,1166679,EUR,1120176000,F,63,63,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352565,away,Wolverhampton,Enso González,enso-gonzalez,Enso González,F,30,168,1604,M,,1402232,EUR,1106179200,F,30,30,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enso González,,,,,,,
