match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_dispossessed,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalCross,stat_errorLeadToAGoal,player_firstName,player_lastName,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,player_sofascoreId,stat_accurateCross,stat_bigChanceMissed,stat_hitWoodwork,stat_clearanceOffLine,stat_goalAssist,stat_goals,stat_errorLeadToAShot
11598403,away,Arsenal,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189,15126,M,976037,EUR,950572800,D,15,15,False,71.0,66.0,4.0,2.0,26.0,28.0,40.0,44.0,2.0,7.0,,,,,90.0,87.0,7.6,10.0,0,2.0,,6.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,j_kiwior,,,,1.0,,,
11598403,away,Arsenal,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182,7267,M,867445,EUR,964742400,M,10,10,False,44.0,42.0,2.0,1.0,8.0,10.0,35.0,35.0,,2.0,,,,,82.0,57.0,7.0,4.0,2,,1.0,4.0,3.0,1.0,2.0,,,1.0,,,1.0,,,1.0,1.0,,1.0,,,,1.0,,1.0,,,1.0,esr,1.0,,,,,,
11598403,away,Arsenal,Jorginho,jorginho,Jorginho,M,21,180,32422,M,132874,EUR,693187200,M,20,20,False,88.0,79.0,5.0,3.0,29.0,34.0,50.0,54.0,2.0,8.0,,,,,90.0,107.0,8.1,10.0,0,1.0,1.0,3.0,9.0,2.0,,,1.0,,,2.0,,3.0,,7.0,5.0,1.0,,,,,,,,True,,,jorginhofrello,,,,,,,
11598403,away,Arsenal,Kai Havertz,kai-havertz,K. Havertz,F,29,193,67509,M,836705,EUR,929059200,M,29,29,False,44.0,36.0,,,10.0,12.0,26.0,32.0,5.0,5.0,,,,,90.0,63.0,7.0,12.0,1,5.0,5.0,9.0,9.0,1.0,,1.0,,3.0,,1.0,1.0,,,4.0,1.0,3.0,,,,,,,,,,1.0,KaiHav,,,,,,,
11598403,away,Arsenal,Charles Sagoe Jr.,charles-sagoe-jr,C. S. Jr.,F,53,168,1564,M,1119436,EUR,1090627200,F,71,71,False,13.0,11.0,,,1.0,2.0,10.0,13.0,,,,,,,68.0,20.0,6.5,7.0,0,1.0,,4.0,1.0,2.0,1.0,,,,,,1.0,,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,,
11598403,away,Arsenal,Edward Nketiah,edward-nketiah,E. Nketiah,F,9,175,6407,M,858194,EUR,928022400,F,14,14,False,36.0,33.0,,,7.0,7.0,26.0,29.0,,3.0,,,,,87.0,57.0,7.6,12.0,3,4.0,4.0,10.0,10.0,,4.0,,3.0,3.0,,1.0,1.0,1.0,,1.0,1.0,6.0,,,,,2.0,1.0,1.0,,1.0,1.0,EN9,,,,,1.0,,
11598403,away,Arsenal,Reiss Nelson,reiss-nelson,R. Nelson,M,11,175,4846,M,826139,EUR,944784000,F,24,24,False,48.0,46.0,1.0,,14.0,14.0,32.0,34.0,1.0,1.0,,,,,82.0,68.0,7.8,9.0,2,,,4.0,4.0,,1.0,,3.0,1.0,,1.0,3.0,1.0,,,,3.0,,,,,1.0,1.0,1.0,,,,reissnelson,,,1.0,,,1.0,
11598403,away,Arsenal,Gabriel Jesus,gabriel-jesus,G. Jesus,F,9,175,74055,M,794839,EUR,860025600,F,9,9,True,20.0,16.0,1.0,,4.0,4.0,12.0,16.0,1.0,3.0,,,,,22.0,25.0,7.0,6.0,0,,,2.0,1.0,,1.0,,,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,GabrielJesus,,,,,,,
11598403,away,Arsenal,Oleksandr Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,47,175,17955,M,287643,EUR,850608000,D,35,35,True,22.0,19.0,2.0,1.0,6.0,7.0,13.0,15.0,,1.0,,,,,21.0,28.0,6.4,3.0,0,2.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,OZinchenko,,,,,,,1.0
11598403,away,Arsenal,Mohamed Elneny,mohamed-elneny,M. Elneny,M,17,180,16721,M,159675,EUR,710812800,M,25,25,True,13.0,9.0,1.0,,5.0,6.0,4.0,7.0,,,,,,,8.0,14.0,6.6,4.0,1,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,elnennym,,,,,,,
11598403,away,Arsenal,Martin Ødegaard,martin-odegaard,M. Ødegaard,M,8,178,78475,M,547410,EUR,913852800,M,8,8,True,9.0,7.0,1.0,,4.0,4.0,3.0,5.0,,2.0,,,,,8.0,11.0,6.6,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Ødegaard,,,,,,,
11598403,away,Arsenal,Cédric Soares,cedric-soares,C. Soares,M,6,172,2813,M,44760,EUR,683596800,D,17,17,True,,,,,,,1.0,1.0,1.0,,,,,,9.0,4.0,6.5,1.0,0,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,
11598403,away,Arsenal,Karl Hein,karl-hein,K. Hein,G,13,193,4095,M,991591,EUR,1018656000,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598403,away,Arsenal,James Sweet,james-sweet,J. Sweet,D,12,180,143,M,1138140,EUR,1067817600,D,73,73,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,James Sweet,,,,,,,,,,,,,,,
11598403,away,Arsenal,Reuell Walters,walters-reuell,R. Walters,D,24,183,353,M,1138843,EUR,1103155200,D,76,76,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598403,away,Arsenal,Amario Cozier-Duberry,amario-cozier-duberry,A. Cozier-Duberry,M,19,170,818,M,1138842,EUR,1117324800,M,45,45,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
