match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_keyPass,stat_interceptionWon,captain,stat_accurateCross,stat_bigChanceCreated,stat_goalAssist,stat_totalContest,stat_bigChanceMissed,stat_wonContest,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
10382125,home,FC Utrecht,Vasilis Barkas,,,vasilis-barkas,V. Barkas,G,1,196,390,M,347726,EUR,770256000,G,1,1,False,40.0,28.0,24.0,14.0,16.0,20.0,12.0,20.0,2.0,3.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,1.0,90.0,50.0,6.6,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382125,home,FC Utrecht,Sean Klaiber,,,sean-klaiber,S. Klaiber,D,31,184,217,M,336535,EUR,775612800,D,17,17,False,44.0,34.0,2.0,1.0,16.0,18.0,18.0,28.0,3.0,7.0,3.0,7.0,,,,,,,90.0,66.0,7.3,15.0,3,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,,,,,,,,,,,,,,,
10382125,home,FC Utrecht,Mike van der Hoorn,,,mike-van-der-hoorn,M. v. d. Hoorn,D,3,190,158,M,152414,EUR,719107200,D,33,33,False,44.0,41.0,8.0,6.0,34.0,35.0,7.0,9.0,4.0,6.0,3.0,2.0,,1.0,,,,,75.0,56.0,7.5,5.0,1,,2.0,,,1.0,,,,1.0,,2.0,,2.0,2.0,1.0,,,,,,,,,,,,
10382125,home,FC Utrecht,Modibo Sagnan,,,modibo-sagnan,M. Sagnan,D,27,187,577,M,904759,EUR,924048000,D,27,27,False,60.0,47.0,6.0,2.0,39.0,46.0,8.0,14.0,1.0,5.0,6.0,9.0,,,,,,,90.0,75.0,7.2,13.0,0,,7.0,,,,,,,4.0,,,,7.0,1.0,,1.0,,,,,,,,,,,
10382125,home,FC Utrecht,Mark van der Maarel,,,mark-van-der-maarel,M. van der Maarel,D,,177,47,M,88615,EUR,618883200,D,2,2,False,39.0,32.0,8.0,4.0,22.0,25.0,10.0,15.0,1.0,5.0,6.0,7.0,,1.0,,,,,90.0,73.0,7.5,14.0,0,1.0,6.0,1.0,,,,,,3.0,1.0,1.0,2.0,3.0,2.0,,2.0,True,,,,,,,,,,
10382125,home,FC Utrecht,Luuk Brouwers,,,luuk-brouwers,L. Brouwers,M,8,180,141,M,794014,EUR,894153600,M,8,8,False,36.0,31.0,2.0,1.0,18.0,19.0,14.0,20.0,,2.0,1.0,6.0,,1.0,,,,,90.0,48.0,7.4,8.0,1,3.0,3.0,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,,3.0,,,1.0,2.0,,,,,,,,
10382125,home,FC Utrecht,Jens Toornstra,,,jens-toornstra,J. Toornstra,M,18,178,203,M,99960,EUR,607651200,M,18,18,False,58.0,43.0,14.0,6.0,23.0,26.0,21.0,34.0,,4.0,,10.0,,1.0,,,,,90.0,78.0,7.0,21.0,1,2.0,6.0,,1.0,,,1.0,,3.0,,,1.0,1.0,1.0,3.0,,,1.0,,1.0,3.0,,,,,,
10382125,home,FC Utrecht,Taylor Booth,,,taylor-booth,T. Booth,M,8,173,530,M,906024,EUR,991267200,M,10,10,False,23.0,20.0,3.0,2.0,8.0,10.0,15.0,18.0,,3.0,,2.0,,,,,,,67.0,36.0,8.3,8.0,0,5.0,1.0,,1.0,,,,,3.0,,2.0,,,,2.0,,,3.0,2.0,2.0,,,,,,,
10382125,home,FC Utrecht,Sander van de Streek,,,sander-van-de-streek,S. v. d. Streek,M,22,180,185,M,220155,EUR,732931200,M,22,22,False,19.0,13.0,2.0,2.0,4.0,5.0,9.0,15.0,6.0,8.0,,,,1.0,,,,,72.0,25.0,6.5,8.0,1,1.0,5.0,,1.0,1.0,,,,1.0,1.0,,1.0,3.0,,,,,,,,,1.0,,,,,
10382125,home,FC Utrecht,Anastasios Douvikas,,,douvikas-anastasios,A. Douvikas,F,11,184,4415,M,894863,EUR,933552000,F,9,9,False,22.0,12.0,2.0,,6.0,9.0,6.0,13.0,5.0,8.0,2.0,5.0,,1.0,,,,,90.0,48.0,7.3,19.0,5,,10.0,2.0,2.0,,5.0,,1.0,1.0,1.0,4.0,1.0,3.0,,,,,,,,3.0,1.0,1.0,,,,
10382125,home,FC Utrecht,Daishawn Redan,,,daishawn-redan,D. Redan,F,,173,289,M,856745,EUR,981072000,F,7,7,False,12.0,9.0,1.0,1.0,5.0,5.0,4.0,7.0,3.0,4.0,1.0,3.0,,1.0,,,,,72.0,28.0,7.2,11.0,2,,7.0,,4.0,1.0,1.0,,1.0,,,3.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,
10382125,home,FC Utrecht,Othman Boussaid,,,othman-boussaid,O. Boussaid,M,49,166,244,M,877032,EUR,952387200,M,26,26,True,15.0,11.0,4.0,2.0,5.0,6.0,7.0,10.0,1.0,1.0,2.0,4.0,,,,,,,23.0,21.0,6.8,4.0,0,1.0,2.0,,,,,,,,,,,2.0,,1.0,1.0,,1.0,,,,,,,,,
10382125,home,FC Utrecht,Can Bozdoğan,,,can-bozdogan,C. Bozdoğan,M,8,175,306,M,934249,EUR,986428800,M,6,6,True,5.0,5.0,1.0,1.0,2.0,2.0,4.0,5.0,,1.0,,2.0,,1.0,,,,,18.0,14.0,6.4,5.0,1,2.0,3.0,,2.0,,1.0,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,
10382125,home,FC Utrecht,Bas Dost,,,bas-dost,B. Dost,F,,196,697,M,32260,EUR,612576000,F,28,28,True,8.0,7.0,,,2.0,3.0,5.0,5.0,2.0,2.0,1.0,,,,,,,,18.0,9.0,6.6,1.0,0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10382125,home,FC Utrecht,Ruben Kluivert,,,ruben-kluivert,R. Kluivert,D,21,187,1734,M,1014540,EUR,990403200,D,25,25,True,6.0,4.0,2.0,,3.0,3.0,1.0,3.0,,,1.0,,,,,,,,15.0,8.0,6.2,2.0,0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10382125,home,FC Utrecht,Calvin Raatsie,,,calvin-raatsie,C. Raatsie,G,16,188,83,M,961616,EUR,1013212800,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382125,home,FC Utrecht,Fabian de Keijzer,,,fabian-de-keijzer,F. d. Keijzer,G,1,193,109,M,856743,EUR,957916800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382125,home,FC Utrecht,Djevencio van der Kust,,,djevencio-van-der-kust,D. v. d. Kust,D,5,178,181,M,974530,EUR,988588800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382125,home,FC Utrecht,Hidde ter Avest,,,hidde-ter-avest,H. t. Avest,D,24,182,95,M,361788,EUR,864086400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382125,home,FC Utrecht,Rocco Robert Shein,,,rocco-robert-shein,R. R. Shein,M,19,185,267,M,954624,EUR,1058140800,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382125,home,FC Utrecht,Amin Younes,,,amin-younes,A. Younes,M,,168,345,M,97938,EUR,744595200,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382125,home,FC Utrecht,Moussa Sylla,,,sylla-moussa,M. Sylla,F,9,181,2073,M,861980,EUR,943488000,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382125,home,FC Utrecht,Naoki Maeda,,,naoki-maeda,N. Maeda,F,41,175,130,M,309728,EUR,785030400,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382125,away,Sparta Rotterdam,Nick Olij,,,nick-olij,N. Olij,G,1,185,555,M,227192,EUR,807235200,G,1,1,False,26.0,21.0,14.0,9.0,16.0,16.0,5.0,10.0,,,1.0,15.0,,,,4.0,6.0,1.0,90.0,42.0,7.3,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
10382125,away,Sparta Rotterdam,Dirk Abels,,,dirk-abels,D. Abels,D,2,177,60,M,583606,EUR,866160000,D,2,2,False,35.0,30.0,5.0,3.0,19.0,21.0,11.0,16.0,1.0,1.0,1.0,3.0,,,,,,,45.0,45.0,6.6,8.0,0,2.0,1.0,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,
10382125,away,Sparta Rotterdam,Bart Vriends,,,bart-vriends,B. Vriends,D,3,188,217,M,41495,EUR,673747200,D,3,3,False,33.0,26.0,5.0,3.0,19.0,23.0,7.0,10.0,5.0,8.0,6.0,2.0,,1.0,,,,,86.0,43.0,6.5,7.0,0,,2.0,1.0,,,,,,2.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,
10382125,away,Sparta Rotterdam,Adil Auassar,,,adil-auassar,A. Auassar,D,,185,31,,28319,EUR,528940800,D,4,4,False,39.0,31.0,10.0,6.0,26.0,30.0,5.0,9.0,1.0,6.0,4.0,8.0,,1.0,,,,,72.0,51.0,7.0,9.0,0,,2.0,,,,,,,4.0,2.0,,1.0,1.0,,,1.0,True,,,,,,,,,,
10382125,away,Sparta Rotterdam,Mica Pinto,,,mica-pinto,Mica,D,5,176,157,M,785815,EUR,739152000,D,5,5,False,54.0,47.0,9.0,4.0,28.0,30.0,23.0,31.0,,2.0,,7.0,,,,,,,90.0,73.0,7.0,11.0,1,7.0,2.0,,1.0,,1.0,,,,,,,1.0,,3.0,,,4.0,,1.0,2.0,,2.0,,,,
10382125,away,Sparta Rotterdam,Jeremy van Mullem,,,jeremy-van-mullem,J. v. Mullem,D,14,184,54,M,990722,EUR,921715200,M,21,21,False,17.0,15.0,1.0,,7.0,7.0,8.0,10.0,1.0,4.0,1.0,3.0,,,,,,,72.0,29.0,6.2,4.0,1,,11.0,,1.0,,,1.0,,1.0,,,3.0,6.0,,,,,,,,3.0,,2.0,,,,1.0
10382125,away,Sparta Rotterdam,Arno Verschueren,,,arno-verschueren,A. Verschueren,M,32,182,168,M,578344,EUR,870652800,M,10,10,False,34.0,28.0,3.0,1.0,14.0,15.0,14.0,19.0,3.0,8.0,1.0,9.0,,1.0,,,,,90.0,54.0,6.5,12.0,5,,9.0,,3.0,1.0,1.0,3.0,,3.0,1.0,2.0,2.0,3.0,1.0,1.0,,,,,,2.0,1.0,1.0,,,,
10382125,away,Sparta Rotterdam,Joshua Kitolano,,,joshua-kitolano,J. Kitolano,M,8,170,272,M,913584,EUR,984009600,M,8,8,False,29.0,24.0,,,12.0,13.0,12.0,19.0,2.0,6.0,1.0,3.0,,,,,,,90.0,53.0,7.3,16.0,5,3.0,4.0,,1.0,2.0,1.0,2.0,1.0,3.0,3.0,6.0,,2.0,,,,,,,,2.0,,1.0,,,,
