match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_lastManTackle,stat_unsuccessfulTouch,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,player_lastName,stat_accurateCross,stat_totalOffside,captain,stat_bigChanceMissed,stat_bigChanceCreated,player_sofascoreId
12624874,home,Al Raed,Mshari Sanyoor,mshari-sanyoor,M. Sanyoor,G,50,181.0,64,M,972698,EUR,1007510400,G,50,50,False,26.0,20.0,12.0,6.0,0.0,16.0,17.0,4.0,9.0,2.0,5.0,5.0,6.0,1.0,1.0,90.0,38.0,7.7,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624874,home,Al Raed,Oumar Gonzalez,oumar-gonzalez,O. Gonzalez,D,21,186.0,312,M,842744,EUR,888364800,D,21,21,False,46.0,42.0,5.0,3.0,0.0,30.0,33.0,12.0,13.0,6.0,9.0,,,,,90.0,61.0,7.0,5.0,0,1.0,3.0,2.0,8.0,1.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12624874,home,Al Raed,Abdullah Hazazi,abdullah-hazazi,A. Hazazi,D,4,182.0,6,M,1548473,EUR,801792000,D,4,4,False,15.0,11.0,4.0,1.0,0.0,8.0,12.0,3.0,3.0,1.0,3.0,,,,,34.0,20.0,6.4,6.0,0,,,2.0,1.0,1.0,1.0,1.0,,,Abdullah Hazazi,1.0,1.0,,,,,,,,,,,,,,,,,,,
12624874,home,Al Raed,Ayoub Qasmi,qasmi-ayoub,A. Qasmi,D,16,178.0,88,M,919697,EUR,748396800,D,16,16,False,34.0,32.0,1.0,,0.0,23.0,24.0,9.0,10.0,7.0,4.0,,,,,89.0,48.0,6.9,4.0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
12624874,home,Al Raed,Mohammed Al-Dosari,mohammed-al-dosari,M. Al-Dosari,D,32,,12,M,970908,EUR,931651200,M,32,32,False,49.0,41.0,3.0,2.0,0.0,21.0,25.0,20.0,25.0,3.0,4.0,,,,,90.0,69.0,7.1,13.0,1,,,2.0,4.0,,2.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,
12624874,home,Al Raed,Salomon Tweh,salomon-tweh,S. Tweh,M,5,182.0,194,M,2028904,EUR,1093824000,M,5,5,False,42.0,33.0,2.0,2.0,0.0,15.0,17.0,18.0,25.0,2.0,7.0,,,,,90.0,56.0,6.8,12.0,1,,,2.0,2.0,,2.0,1.0,,1.0,Salomon Tweh,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,
12624874,home,Al Raed,Mehdi Abeid,mehdi-abeid,M. Abeid,M,,180.0,913,M,73056,EUR,713059200,M,17,17,False,58.0,52.0,7.0,6.0,0.0,26.0,29.0,26.0,29.0,1.0,4.0,,,,,90.0,78.0,8.6,7.0,4,,3.0,3.0,12.0,,3.0,2.0,3.0,2.0,,,1.0,,,3.0,3.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,
12624874,home,Al Raed,Zakaria Hawsawi,zakaria-al-hawsawi,Z. Hawsawi,D,2,175.0,153,M,1398854,EUR,979171200,M,12,12,False,45.0,41.0,2.0,1.0,0.0,17.0,18.0,25.0,29.0,1.0,2.0,,,,,90.0,70.0,6.7,13.0,0,1.0,,7.0,5.0,,4.0,1.0,,2.0,Zakaria Al Hawsawi,1.0,1.0,1.0,2.0,3.0,1.0,,,2.0,2.0,,,,,,1.0,,,,,
12624874,home,Al Raed,Yousri Bouzok,yousri-bouzok,Y. Bouzok,M,26,175.0,833,M,1007546,EUR,840326400,F,26,26,False,36.0,29.0,1.0,1.0,0.0,8.0,10.0,21.0,31.0,,1.0,,,,,84.0,53.0,7.4,17.0,3,,,1.0,4.0,,,,1.0,,,,,,5.0,4.0,3.0,1.0,,4.0,3.0,1.0,1.0,,,,,2.0,,,,
12624874,home,Al Raed,Saleh Al-Amri,saleh-al-amri,S. Al-Amri,M,93,176.0,147,M,791578,EUR,750556800,F,15,15,False,49.0,45.0,2.0,2.0,0.0,17.0,18.0,28.0,33.0,2.0,5.0,,,,,90.0,64.0,7.1,9.0,1,1.0,,4.0,2.0,,,,1.0,1.0,,2.0,,,2.0,1.0,1.0,1.0,,2.0,,,,,,,,4.0,,,,
