match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,captain,player_sofascoreId,stat_blockedScoringAttempt,stat_wonTackle,stat_expectedGoals,stat_shotOffTarget,stat_errorLeadToAShot,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_penaltyWon,stat_errorLeadToAGoal,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded
12448403,home,NEC Nijmegen,Sami Ouaissa,sami-ouaissa,S. Ouaissa,M,25,180,488,M,1394147,EUR,1096675200,M,25,25,True,9.0,7.0,1.0,1.0,0.0,4.0,5.0,3.0,4.0,,2.0,,,,24.0,16.0,7.4,4.0,0.0101025,1,,Sami Ouaissa,,,,,1.0,1.0,3.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,0.2519,,,,1.0,1.0,0.6251,,,,,,
12448403,home,NEC Nijmegen,Argyrios Darelas,argyrios-darelas,A. Darelas,M,22,185,123,M,1146304,EUR,1066262400,M,8,8,True,11.0,9.0,,,0.0,3.0,4.0,6.0,7.0,,1.0,,,,11.0,12.0,6.6,3.0,0.00073453,0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448403,home,NEC Nijmegen,Kento Shiogai,shiogai-kento,K. Shiogai,F,7,180,1146,M,1499696,EUR,1111795200,F,9,9,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,11.0,5.0,6.6,,0.00546503,0,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12448403,home,NEC Nijmegen,Rijk Janse,rijk-janse,R. Janse,G,31,189,36,M,1066313,EUR,1018915200,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448403,home,NEC Nijmegen,Stijn van Gassel,stijn-van-gassel,S. van Gassel,G,1,185,166,M,367118,EUR,845596800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448403,home,NEC Nijmegen,Lefteris Lyratzis,lefteris-lyratzis,L. Lyratzis,D,19,172,188,M,850774,EUR,951177600,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,,Lefteris,Lyratzis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448403,home,NEC Nijmegen,Lasse Schöne,lasse-schone,L. Schöne,M,,178,570,M,10077,EUR,517536000,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448403,away,FC Groningen,Etienne Vaessen,etienne-vaessen,E. Vaessen,G,1,187,465,M,809408,EUR,806716800,G,1,1,False,33.0,10.0,25.0,2.0,0.0,8.0,16.0,2.0,17.0,,10.0,,,,90.0,40.0,4.8,24.0,0.0153274,0,-1.6722,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,
12448403,away,FC Groningen,Leandro Bacuna,leandro-bacuna,L. Bacuna,D,8,187,435,M,74545,EUR,682732800,D,7,7,False,38.0,28.0,8.0,3.0,0.0,14.0,19.0,14.0,23.0,,3.0,,,,90.0,56.0,5.9,19.0,0.0158841,0,,,,4.0,,,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,,,,,,True,,,1.0,,,,,,,,,,,,,
12448403,away,FC Groningen,Marco Rente,marco-rente,M. Rente,D,5,185,163,M,827103,EUR,856828800,D,5,5,False,31.0,25.0,5.0,2.0,0.0,17.0,21.0,8.0,10.0,9.0,5.0,,,,90.0,47.0,6.0,8.0,0.00629366,1,,,,,,3.0,3.0,5.0,5.0,1.0,,,,2.0,2.0,,2.0,,,1.0,,,,2.0,0.0142,1.0,,,,,,,,,,,
12448403,away,FC Groningen,Marvin Peersman,marvin-peersman,M. Peersman,D,43,185,131,M,76160,EUR,666144000,D,43,43,False,37.0,30.0,7.0,3.0,0.0,22.0,24.0,8.0,13.0,6.0,3.0,,,,90.0,47.0,5.3,9.0,0.0048679,0,,,,,,4.0,2.0,6.0,3.0,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0
12448403,away,FC Groningen,Wouter Prins,wouter-prins,W. Prins,D,2,173,77,M,1481249,EUR,1076025600,D,2,2,False,19.0,9.0,3.0,,0.0,3.0,8.0,6.0,13.0,1.0,2.0,,,,90.0,50.0,6.0,21.0,0.00275399,1,,,,2.0,,1.0,,5.0,9.0,,,1.0,,5.0,1.0,4.0,3.0,,,,,,,5.0,0.038,,,,1.0,,0.0332,,,,,,
12448403,away,FC Groningen,Johan Hove,johan-hove,J. Hove,M,8,177,335,M,839953,EUR,968284800,M,8,8,False,17.0,14.0,2.0,2.0,0.0,6.0,7.0,8.0,12.0,2.0,1.0,,,,90.0,31.0,6.4,8.0,0.00804576,0,,,,2.0,,,,,2.0,,,,,1.0,3.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,
12448403,away,FC Groningen,Tika de Jonge,tika-de-jonge,T. d. Jonge,M,8,182,103,M,1121402,EUR,1047340800,M,18,18,False,15.0,8.0,1.0,1.0,0.0,2.0,5.0,6.0,10.0,2.0,1.0,,,,45.0,24.0,6.7,9.0,0.0445581,0,,Tika de Jonge,,,,,1.0,2.0,3.0,1.0,,,,2.0,2.0,,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,
12448403,away,FC Groningen,Luciano Valente,luciano-valente,L. Valente,M,10,189,1455,M,1121400,EUR,1065225600,M,10,10,False,29.0,25.0,2.0,1.0,0.0,14.0,14.0,11.0,15.0,,5.0,,,,82.0,42.0,6.1,9.0,0.0145073,1,,Luciano Valente,,,,,,5.0,5.0,,1.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,1.0,1.0,0.1399,,,,,,,,,,,,
12448403,away,FC Groningen,Jorg Schreuders,jorg-schreuders,J. Schreuders,M,14,177,234,M,1424404,EUR,1094688000,M,14,14,False,14.0,11.0,1.0,,0.0,3.0,5.0,8.0,9.0,,4.0,,,,67.0,20.0,6.1,5.0,0.0882118,2,,Jorg Schreuders,,,,,,4.0,2.0,1.0,,1.0,1.0,,2.0,1.0,3.0,,,,,,2.0,,0.0941,,,,,,,,,,,,
12448403,away,FC Groningen,Thom van Bergen,thom-van-bergen,T. v. Bergen,F,26,180,457,M,1413536,EUR,1073347200,F,26,26,False,7.0,5.0,,,0.0,,,5.0,7.0,,1.0,,,,68.0,16.0,6.2,8.0,0.0571186,0,,Thom van Bergen,,,,3.0,,6.0,2.0,,2.0,1.0,,,3.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,
12448403,away,FC Groningen,Brynjólfur Darri Willumsson,brynjolfur-darri-willumsson,B. Darri Willumsson,F,9,185,358,M,907520,EUR,966038400,F,9,9,False,17.0,12.0,,,0.0,6.0,6.0,6.0,12.0,,3.0,,,,75.0,34.0,6.5,11.0,0.0332636,0,,,,1.0,,5.0,3.0,11.0,8.0,1.0,2.0,1.0,,,,5.0,2.0,,,,,,,,,,,1.0,,,,,,,,,
12448403,away,FC Groningen,Stije Resink,stije-resink,S. Resink,M,6,186,608,M,1090328,EUR,1053993600,M,6,6,True,21.0,16.0,3.0,1.0,0.0,8.0,8.0,8.0,14.0,,4.0,,,,45.0,33.0,6.8,8.0,0.014719,1,,Stije Resink,,1.0,,,,1.0,5.0,,1.0,2.0,2.0,3.0,1.0,,,,,,,,,3.0,0.0108,1.0,,,,,,,,,,,
12448403,away,FC Groningen,Joey Pelupessy,joey-pelupessy,J. Pelupessy,M,6,182,5611,M,235404,EUR,737424000,M,4,4,True,8.0,6.0,,,0.0,2.0,3.0,4.0,5.0,,1.0,,,,23.0,9.0,5.8,2.0,0.00530866,0,,,,,,1.0,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0
12448403,away,FC Groningen,Romano Postema,romano-postema,R. Postema,F,9,175,255,M,992569,EUR,1013040000,F,29,29,True,2.0,2.0,,,0.0,2.0,2.0,,,,1.0,,,,22.0,5.0,6.3,2.0,7.473e-05,0,,,,,,1.0,,2.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12448403,away,FC Groningen,Thijs Oosting,thijs-oosting,T. Oosting,M,25,176,133,M,876233,EUR,957225600,M,25,25,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,15.0,2.0,6.3,1.0,0.0273258,0,,,,,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12448403,away,FC Groningen,Rui Mendes,rui-mendes,R. Mendes,F,27,180,126,M,940979,EUR,942192000,F,27,27,True,,,,,0.0,,,,,,,,,,8.0,,6.3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448403,away,FC Groningen,Dirk Baron,dirk-baron,D. Baron,G,24,191,47,M,1191214,EUR,1029456000,G,24,24,True,,,,,,,,,,,,,,,,,,,,0,,Dirk Baron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448403,away,FC Groningen,Hidde Jurjus,hidde-jurjus,H. Jurjus,G,21,187,69,M,339941,EUR,760752000,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448403,away,FC Groningen,Thijmen Blokzijl,thijmen-blokzijl,T. Blokzijl,D,3,181,296,M,1121401,EUR,1109289600,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,Thijmen Blokzijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448403,away,FC Groningen,Finn Stam,finn-stam,F. Stam,D,3,188,79,M,1125984,EUR,1050192000,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,Finn Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448403,away,FC Groningen,Maxim Mariani,mariani-maxim,M. Mariani,D,14,185,45,M,1446119,EUR,1099440000,D,36,36,True,,,,,,,,,,,,,,,,,,,,0,,Maxim,Mariani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448403,away,FC Groningen,Sven Bouland,sven-bouland,S. Bouland,D,22,184,67,M,1647694,EUR,1140566400,D,67,67,True,,,,,,,,,,,,,,,,,,,,0,,Sven,Bouland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448403,away,FC Groningen,Noam Emeran,noam-emeran,N. Emeran,F,23,179,445,M,1069509,EUR,1032825600,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,Noam Emeran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
