match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,from,length,confirmed,injury
12499297,FT,2.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12499297,,,,,90,5.0,,1,,,card,Dodô,Argument,False,121572257.0,True,yellow,822518.0,Dodô,,,,
12499297,,2.0,1.0,,90,,,1,,,goal,,,,187339794.0,True,penalty,804909.0,Albert Guðmundsson,penalty,,,
12499297,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,5.0,,
12499297,,,,,89,,,2,,,card,Mattéo Guendouzi,Argument,False,121572244.0,False,yellow,852404.0,Mattéo Guendouzi,,,,
12499297,,,,,89,,,2,,,card,Nuno Tavares,Foul,False,121572227.0,False,yellow,944973.0,Nuno Tavares,,,,
12499297,,,,,88,,,3,,,varDecision,,,,28114.0,True,penaltyNotAwarded,822518.0,Dodô,,,False,
12499297,,,,,85,,,6,,,card,Patric,Foul,False,121572208.0,False,yellow,217784.0,Patric,,,,
12499297,,,,,83,,,8,,,substitution,,,,123076370.0,True,regular,,,,,,False
12499297,,,,,81,,,10,,,substitution,,,,123076337.0,True,regular,,,,,,False
12499297,,,,,69,,,22,,,substitution,,,,123076230.0,False,regular,,,,,,False
12499297,,,,,68,,,23,,,substitution,,,,123076229.0,False,regular,,,,,,False
12499297,,,,,65,,,26,,,substitution,,,,123076193.0,True,regular,,,,,,False
12499297,,,,,61,,,30,,,substitution,,,,123076166.0,False,regular,,,,,,False
12499297,,,,,61,,,30,,,substitution,,,,123076165.0,False,regular,,,,,,False
12499297,,1.0,1.0,,49,,,42,,,goal,,,,187338312.0,True,penalty,804909.0,Albert Guðmundsson,penalty,,,
12499297,,,,,46,,,45,,,substitution,,,,123076008.0,True,regular,,,,,,False
12499297,,,,,46,,,45,,,substitution,,,,123076007.0,True,regular,,,,,,False
12499297,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12499297,,,,,42,,,4,,,card,Cristiano Biraghi,Foul,False,121571830.0,True,yellow,122848.0,Cristiano Biraghi,,,,
12499297,,0.0,1.0,,41,,,5,,,goal,,,,187337103.0,False,regular,965828.0,Mario Gila Fuentes,,,,
12499297,,,,,25,,,21,,,card,Gustav Isaksen,Foul,False,121571793.0,False,yellow,976381.0,Gustav Isaksen,,,,
12499297,,,,,11,,,35,,,card,Robin Gosens,Foul,False,121571741.0,True,yellow,377118.0,Robin Gosens,,,,
