match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_challengeLost,player_sofascoreId,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_totalCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_goals,captain,stat_bigChanceCreated,stat_hitWoodwork,stat_penaltyWon,stat_totalOffside,stat_bigChanceMissed,stat_penaltyFaced,stat_outfielderBlock,stat_penaltyConceded
12514044,home,Sporting CP,Iván Fresneda,ivan-fresneda,I. Fresneda,D,22,183,1941,M,1167818,EUR,1096243200,D,22,22,True,19.0,18.0,2.0,1.0,0.0,7.0,8.0,11.0,11.0,1.0,,,,,22.0,21.0,6.6,1.0,0.0063991,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514044,home,Sporting CP,Geovany Quenda,geovany-quenda,G. Quenda,M,7,172,12851,M,1403165,EUR,1177891200,M,57,57,True,10.0,8.0,,,0.0,2.0,3.0,7.0,8.0,2.0,,,,,22.0,20.0,6.8,4.0,0.0368583,0,,Geovany,Quenda,,,2.0,,,,1.0,1.0,1.0,,,GeoQuenda07,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,
12514044,home,Sporting CP,Ricardo Esgaio,ricardo-esgaio,R. Esgaio,D,47,171,673,M,97000,EUR,737510400,D,47,47,True,30.0,29.0,1.0,1.0,0.0,8.0,8.0,21.0,22.0,,,,,,14.0,31.0,6.8,1.0,0.0159106,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12514044,home,Sporting CP,Vladan Kovačević,vladan-kovacevic,V. Kovačević,G,1,191,1483,M,857997,EUR,892252800,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514044,home,Sporting CP,Bruno Ramos,bruno-ramos,B. Ramos,D,54,187,166,M,1514286,EUR,1106006400,D,54,54,True,,,,,,,,,,,,,,,,,,,,0,,Bruno Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514044,home,Sporting CP,Luis Gomes,luis-gomes,L. Gomes,M,80,170,73,M,1520736,EUR,1082764800,M,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514044,home,Sporting CP,Rafael Nel,rafael-nel,R. Nel,F,90,182,596,M,1464415,EUR,1112486400,F,86,86,True,,,,,,,,,,,,,,,,,,,,0,,Rafael,Nel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514044,away,Casa Pia,Patrick Sequeira,patrick-sequeira,P. Sequeira,G,1,190,969,M,821628,EUR,920246400,G,1,1,False,27.0,12.0,23.0,9.0,0.0,5.0,7.0,7.0,20.0,8.0,2.0,4.0,,,90.0,36.0,6.9,16.0,0.00227624,0,0.4112,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,
12514044,away,Casa Pia,João Goulart,joao-goulart,J. Goulart,D,4,191,68,M,1151667,EUR,948931200,D,4,4,False,12.0,8.0,3.0,,0.0,6.0,7.0,2.0,5.0,1.0,,,,,90.0,29.0,7.3,5.0,0.224961,0,,,,,,2.0,,,5.0,1.0,,1.0,,,,,8.0,2.0,2.0,,,,,,,,,,,1.0,,,,,,1.0,
12514044,away,Casa Pia,Ruben Kluivert,ruben-kluivert,R. Kluivert,D,21,187,1724,M,1014540,EUR,990403200,D,3,3,False,17.0,12.0,5.0,2.0,0.0,10.0,12.0,2.0,5.0,,,,,,90.0,30.0,6.2,5.0,0.00365874,1,,,,1.0,3.0,1.0,,,,,,,,,,1.0,7.0,1.0,1.0,2.0,0.0156,,,,,,,,,,,,1.0,,,1.0,1.0
12514044,away,Casa Pia,Nermin Zolotić,nermin-zolotic,N. Zolotić,D,44,188,74,M,94826,EUR,742003200,D,19,19,False,14.0,11.0,2.0,,0.0,9.0,10.0,2.0,4.0,5.0,,,,,87.0,24.0,6.9,3.0,0.00152624,0,,,,,2.0,3.0,,,3.0,,,,,1.0,,,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,2.0,
12514044,away,Casa Pia,André Geraldes,andre-geraldes,A. Geraldes,D,18,181,32,M,125039,EUR,673142400,M,18,18,False,9.0,5.0,2.0,,0.0,2.0,2.0,3.0,7.0,3.0,,,,,90.0,26.0,6.9,9.0,0.00218024,0,,,,,,4.0,,,,,,,,,,,2.0,4.0,,,,,,,,,,,True,,,,,,,1.0,
12514044,away,Casa Pia,Rafael Brito,rafael-brito,R. Brito,M,8,183,129,M,983537,EUR,1011398400,M,17,17,False,7.0,4.0,,,0.0,2.0,4.0,2.0,3.0,1.0,,,,,62.0,16.0,7.0,3.0,0.0038179,0,,,,,,4.0,,,1.0,,3.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,
12514044,away,Casa Pia,Andrian Kraev,andrian-kraev,A. Kraev,M,6,191,280,M,857374,EUR,918950400,M,89,89,False,21.0,15.0,1.0,1.0,0.0,8.0,10.0,7.0,12.0,5.0,,,,,90.0,31.0,6.6,10.0,0.031205,0,,,,1.0,7.0,4.0,1.0,1.0,2.0,3.0,,,1.0,3.0,,,1.0,2.0,1.0,3.0,,1.0,,,,,,,,,,,,,,,
12514044,away,Casa Pia,Leonardo Lelo,leonardo-lelo,L. Lelo,M,5,175,353,M,1006865,EUR,954374400,M,5,5,False,18.0,11.0,4.0,1.0,0.0,5.0,9.0,6.0,11.0,5.0,,,,,90.0,34.0,6.6,12.0,0.00376751,0,,,,2.0,5.0,4.0,,,1.0,1.0,1.0,,,2.0,,,4.0,3.0,2.0,1.0,,2.0,,,,,,,,,,,,,,1.0,
12514044,away,Casa Pia,Gaizka Larrazabal,gaizka-larrazabal,G. Larrazabal,M,72,179,117,M,849719,EUR,882316800,F,72,72,False,4.0,2.0,1.0,,0.0,1.0,2.0,2.0,4.0,1.0,,,,,87.0,16.0,6.8,3.0,0.018815,1,,,,1.0,3.0,2.0,,,,,2.0,1.0,1.0,,,1.0,3.0,,,2.0,0.1543,2.0,,,,,1.0,,,,,,1.0,,,1.0,
12514044,away,Casa Pia,Cassiano,cassiano,Cassiano,F,90,184,251,M,157023,EUR,613958400,F,90,90,False,8.0,4.0,,,0.0,4.0,4.0,,4.0,1.0,,,,,62.0,16.0,6.7,5.0,4.692e-05,0,,,,3.0,4.0,4.0,,,,1.0,,,1.0,1.0,,,1.0,3.0,2.0,,,,,,,,,,,,,,1.0,,,,
12514044,away,Casa Pia,Max Svensson,max-svensson,M. Svensson,F,9,182,45,M,1085569,EUR,1005177600,F,9,9,False,10.0,5.0,3.0,1.0,0.0,3.0,5.0,2.0,5.0,8.0,,,,,72.0,24.0,6.2,13.0,0.00127306,3,,,,2.0,9.0,4.0,2.0,,,3.0,1.0,,1.0,2.0,,1.0,,2.0,1.0,1.0,0.4067,,2.0,2.0,,0.3805,,,,,,,,1.0,,,
12514044,away,Casa Pia,Pablo,pablo,Pablo,M,7,182,239,M,931595,EUR,942537600,M,80,80,True,8.0,5.0,1.0,1.0,0.0,3.0,4.0,2.0,4.0,2.0,,,,,28.0,13.0,6.8,4.0,0.00444008,1,,,,,1.0,2.0,2.0,2.0,,1.0,,,,,,,,,,1.0,0.0344,,,1.0,,0.0944,,,,,,,,,,,
12514044,away,Casa Pia,Miguel Sousa,miguel-sousa,M. Sousa,M,20,176,28,M,936367,EUR,906163200,M,14,14,True,13.0,10.0,2.0,,0.0,3.0,3.0,7.0,10.0,1.0,,,,,28.0,17.0,6.3,5.0,0.0125266,0,,,,,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12514044,away,Casa Pia,Nuno Moreira,nuno-moreira,N. Moreira,M,17,173,4313,M,851285,EUR,929491200,M,7,7,True,7.0,6.0,,,0.0,,,6.0,8.0,1.0,,,,,18.0,11.0,6.5,4.0,0.00575094,0,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12514044,away,Casa Pia,Fahem Benaissa-Yahia,fahem-benaissa-yahia,F. Benaissa-Yahia,M,50,188,115,M,1529932,EUR,1020038400,D,12,12,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,,,,,,8.0,2.0,6.5,1.0,0.00012657,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514044,away,Casa Pia,Jérémy Livolant,jeremy-livolant,J. Livolant,F,29,175,282,M,826054,EUR,884304000,M,29,29,True,1.0,,1.0,,0.0,,,,2.0,,,,,,8.0,3.0,6.5,2.0,,0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12514044,away,Casa Pia,Daniel Azevedo,azevedo-daniel,D. Azevedo,G,22,195,26,M,878493,EUR,887241600,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514044,away,Casa Pia,Raúl García,raul-garcia,R. García,G,25,188,24,M,1484959,EUR,948931200,M,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514044,away,Casa Pia,Isaac Monteiro,isaac-monteiro,I. Monteiro,D,44,193,24,M,1394568,EUR,1078358400,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,Isaac Monteiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514044,away,Casa Pia,Telasco Segovia,telasco-segovia,T. Segovia,M,8,175,5926,M,1106549,EUR,1049241600,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,Telasco Segovia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
