match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_shotOffTarget,stat_clearanceOffLine,stat_penaltyConceded,stat_goalAssist,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_keyPass,stat_dispossessed,stat_bigChanceMissed,stat_totalOffside,captain,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,stat_penaltyMiss,player_sofascoreId,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11452967,home,Al-Khaleej,Mohamed Sherif,mohamed-sherif,M. Sherif,F,10,184.0,13085,M,918784,EUR,823392000,F,9,9,False,11.0,9.0,,,4.0,4.0,5.0,7.0,1.0,,1.0,,,,90.0,18.0,6.6,5.0,0,,,1.0,2.0,,,1.0,,,3.0,,,1.0,1.0,,,,,,,,,,,,,3.0,,,,,,mohamed_shereif19,,,
11452967,home,Al-Khaleej,Khaled Al-Semeiry,khaled-al-semeiry,K. Al-Semeiry,M,88,170.0,35,M,857390,EUR,852076800,M,6,6,True,35.0,33.0,4.0,3.0,14.0,14.0,19.0,21.0,4.0,1.0,4.0,,,,45.0,43.0,6.5,5.0,0,,,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,
11452967,home,Al-Khaleej,Abdullah Al-Salem,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200,F,11,11,True,4.0,4.0,,,,,4.0,4.0,1.0,1.0,,,,,11.0,5.0,6.5,,0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11452967,home,Al-Khaleej,Bandar Al Mutairi,bandar-al-mutairi,B. A. Mutairi,D,33,168.0,13,M,847483,EUR,637372800,D,33,33,True,13.0,12.0,,,6.0,7.0,6.0,8.0,3.0,,1.0,,,,16.0,18.0,6.9,3.0,0,2.0,1.0,,3.0,1.0,1.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11452967,home,Al-Khaleej,Hisham Al-Dubais,al-dubais-hisham,H. Al-Dubais,F,77,175.0,35,M,1653046,EUR,1001462400,M,77,77,True,3.0,3.0,,,1.0,1.0,3.0,3.0,,,,,,,11.0,6.0,6.6,1.0,1,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
11452967,home,Al-Khaleej,Marwan Al-Haidari,marwan-al-haidari,M. Al-Haidari,G,96,191.0,32,M,832497,EUR,829267200,G,96,96,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452967,home,Al-Khaleej,Abdullah Al-Shanqiti,abdullah-al-shanqiti,A. Al-Shanqiti,D,13,179.0,10,M,1085896,EUR,914284800,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Abdullah Alshenqiti,,,,,,,,,,,,,,,,,,,,,
11452967,home,Al-Khaleej,Riyadh Al Ibrahim,riyadh-al-ibrahim,R. A. Ibrahim,M,7,172.0,13,M,831263,EUR,755913600,F,70,70,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452967,home,Al-Khaleej,Hamad Al Abdan,hamad-al-abdan,H. A. Abdan,M,,165.0,13,M,1019294,EUR,959299200,M,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452967,home,Al-Khaleej,Hassan Al-Majhad,hassan-al-majhad,H. Al-Majhad,M,17,175.0,4,M,1915048,EUR,706147200,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Hassan,Al-Majhad,,,,,,,,,,,,,,,,,,,,
11452967,away,Al-Hazem,Aymen Dahmen,dahmen-aymen,A. Dahmen,G,30,188.0,1160,M,1198374,EUR,854409600,G,30,30,False,21.0,15.0,12.0,6.0,10.0,13.0,5.0,8.0,,,11.0,1.0,1.0,2.0,90.0,29.0,6.7,6.0,0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
11452967,away,Al-Hazem,Radhi Al-Oteibi,radhi-al-oteibi,R. Al-Oteibi,D,61,170.0,28,M,963642,EUR,960768000,D,61,61,False,28.0,26.0,2.0,2.0,9.0,10.0,17.0,20.0,1.0,1.0,2.0,,,,90.0,49.0,6.9,8.0,2,2.0,,1.0,4.0,1.0,1.0,2.0,3.0,,1.0,,,2.0,1.0,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,
11452967,away,Al-Hazem,Bruno Viana,bruno-viana,B. Viana,D,30,187.0,241,M,804703,EUR,791942400,D,36,36,False,46.0,39.0,9.0,5.0,25.0,27.0,14.0,19.0,,,5.0,,,,90.0,56.0,7.1,7.0,1,,,2.0,3.0,,,6.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
11452967,away,Al-Hazem,Abdurahman Al-Dakheel,abdurahman-al-dakheel,A. Al-Dakheel,D,34,184.0,18,M,948601,EUR,833068800,D,34,34,False,38.0,35.0,4.0,3.0,24.0,24.0,11.0,14.0,1.0,1.0,4.0,,,,83.0,45.0,6.8,3.0,0,,,1.0,3.0,,,3.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,
11452967,away,Al-Hazem,Farhan Al-Azmi,farhan-al-azmi,F. Al-Azmi,D,,175.0,13,M,1127129,EUR,775612800,D,12,12,False,41.0,34.0,8.0,4.0,17.0,20.0,18.0,24.0,6.0,1.0,1.0,,,,90.0,74.0,7.2,15.0,0,3.0,3.0,1.0,4.0,,,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,Farhan Al-Azmi,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,
11452967,away,Al-Hazem,Vina,vina,Vina,M,29,177.0,1454,M,1101714,EUR,671673600,M,29,29,False,36.0,29.0,4.0,3.0,6.0,7.0,24.0,31.0,3.0,1.0,4.0,,,,84.0,43.0,7.3,8.0,2,2.0,,,1.0,1.0,1.0,1.0,,,,,,,2.0,,,,,,,1.0,2.0,,,,,,,,,1.0,,,,,
11452967,away,Al-Hazem,Basil Yousef Al-Sayyali,basil-yousef-al-sayyali,B. Y. Al-Sayyali,M,20,171.0,50,M,1066584,EUR,993168000,M,6,6,False,37.0,31.0,4.0,3.0,13.0,13.0,18.0,25.0,2.0,1.0,3.0,,,,83.0,47.0,6.8,9.0,1,1.0,,,3.0,,,,,,1.0,1.0,,3.0,,Basil Yousef Al-Sayyali,,,,,,,,1.0,,1.0,,,,,,,,,,,
11452967,away,Al-Hazem,Ben Traoré,ben-traore,B. Traoré,M,21,180.0,20,M,1090779,EUR,945648000,M,21,21,False,26.0,25.0,2.0,2.0,13.0,13.0,12.0,13.0,1.0,,2.0,,,,54.0,32.0,6.7,2.0,0,,,,1.0,,,,3.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
11452967,away,Al-Hazem,Yousef Al-Shammari,yousef-al-shammari,Y. Al-Shammari,F,7,170.0,52,M,917232,EUR,881625600,M,7,7,False,17.0,12.0,2.0,1.0,4.0,5.0,8.0,14.0,3.0,1.0,3.0,,,,54.0,28.0,6.8,10.0,0,2.0,1.0,,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
11452967,away,Al-Hazem,Muhammed Badamosi,muhammed-badammosi,M. Badamosi,F,15,198.0,404,M,919496,EUR,914716800,F,90,90,False,19.0,14.0,,,4.0,5.0,10.0,14.0,5.0,,2.0,,,,90.0,32.0,7.4,9.0,2,,2.0,3.0,5.0,4.0,2.0,2.0,1.0,,2.0,,,,2.0,,,2.0,,,,,,,3.0,,,1.0,,1.0,,,,,,,
11452967,away,Al-Hazem,Tozé,toze,Tozé,M,20,165.0,386,M,1089231,EUR,726969600,F,20,20,False,33.0,27.0,5.0,3.0,8.0,9.0,22.0,31.0,3.0,,5.0,,,,90.0,50.0,7.5,12.0,2,7.0,1.0,,4.0,,,1.0,,1.0,2.0,,1.0,3.0,2.0,,,,,,,3.0,1.0,1.0,4.0,,,,,,,,,,,,
11452967,away,Al-Hazem,Nawaf Al-Habashi,nawaf-al-habashi,N. Al-Habashi,M,19,184.0,28,M,954528,EUR,898560000,M,19,19,True,9.0,7.0,1.0,,3.0,3.0,4.0,6.0,2.0,1.0,2.0,,,,36.0,21.0,7.1,5.0,3,,,1.0,6.0,2.0,2.0,1.0,,1.0,1.0,,1.0,2.0,,,,,,,,,3.0,,,1.0,1.0,,,,,,,,,,
11452967,away,Al-Hazem,Turki Al Mutairi,turki-al-mutairi,T. Al-Mutairi,F,9,,12,M,1019325,EUR,991267200,F,66,66,True,5.0,3.0,,,3.0,4.0,,4.0,3.0,,,,,,36.0,17.0,6.8,6.0,0,3.0,,2.0,5.0,3.0,2.0,1.0,,1.0,,,,,2.0,Turki,Al Mutairi,,,,,,,,,,,,,,,,,,,,
11452967,away,Al-Hazem,Talal Al-Absi,talal-al-absi,T. Al-Absi,D,,180.0,6,M,818788,EUR,730339200,D,3,3,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,1.0,,,,18.0,8.0,6.9,,0,,,,,,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11452967,away,Al-Hazem,Ahmad Al Mhemaid,ahmad-al-mhemaid,A. A. Mhemaid,M,99,179.0,11,M,1085117,EUR,930787200,D,99,99,True,3.0,2.0,1.0,,,,2.0,3.0,1.0,,1.0,,,,18.0,4.0,6.5,1.0,0,,,,,,,1.0,,,,,,,1.0,Ahmad Al Mhemaid,,,,,,,,,,,,,,,,,,,,,
11452967,away,Al-Hazem,Ammar Al Najjar,ammar-al-najjar,A. A. Najjar,F,90,166.0,17,M,869269,EUR,856742400,M,15,15,True,4.0,3.0,1.0,1.0,1.0,1.0,3.0,6.0,2.0,,,,,,17.0,7.0,6.7,3.0,0,3.0,,,,,,,,,,,,,2.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,
11452967,away,Al-Hazem,Ibrahim Zaied,ibrahim-zaied,I. Zaied,G,23,190.0,14,M,328745,EUR,632966400,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452967,away,Al-Hazem,Yazeed Al Bakr,yazeed-al-bakr,Y. A. Bakr,D,13,178.0,6,M,914887,EUR,816048000,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452967,away,Al-Hazem,Mansour Al Shammari,mansour-al-shammari,M. A. Shammari,D,12,173.0,169,M,1019342,EUR,966816000,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452967,away,Al-Hazem,Mohammed Al-Thani,mohammed-al-thain,M. Al-Thani,M,17,174.0,72,M,954643,EUR,855532800,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
