match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_aerialLost,stat_keyPass,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_lastManTackle,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_hitWoodwork
11834561,home,Wrexham,Mark Howard,mark-howard,M. Howard,G,33,183,98,M,19344,EUR,527644800,G,21,21,False,13.0,11.0,9.0,7.0,10.0,10.0,1.0,3.0,1.0,8.0,1.0,2.0,1.0,90.0,22.0,7.3,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11834561,home,Wrexham,Jacob Mendy,jacob-mendy,J. Mendy,D,40,182,220,M,1083063,EUR,851644800,D,19,19,False,42.0,35.0,1.0,,19.0,22.0,16.0,22.0,,3.0,,,,90.0,59.0,7.3,10.0,3,,,2.0,2.0,4.0,7.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
11834561,home,Wrexham,Aaron Hayden,aaron-hayden,A. Hayden,D,6,185,62,M,804614,EUR,853372800,D,5,5,False,12.0,10.0,1.0,1.0,4.0,4.0,6.0,8.0,,1.0,,,,16.0,12.0,6.5,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11834561,home,Wrexham,Ben Tozer,ben-tozer,B. Tozer,D,,186,29,M,27654,EUR,636249600,D,4,4,False,54.0,45.0,9.0,6.0,28.0,33.0,17.0,21.0,6.0,3.0,,,,90.0,69.0,7.2,10.0,1,,,,2.0,5.0,3.0,1.0,,,,,1.0,1.0,,,1.0,,True,4.0,1.0,,,,,,,,,,,,,,
11834561,home,Wrexham,Thomas O'Connor,thomas-oconnor,T. O'Connor,D,29,180,111,M,1013707,EUR,924652800,D,22,22,False,61.0,50.0,9.0,3.0,25.0,28.0,25.0,33.0,2.0,5.0,,,,90.0,71.0,7.1,11.0,1,,,,2.0,,4.0,,,,,,1.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,
11834561,home,Wrexham,James McClean,james-mcclean,J. McClean,M,16,180,376,M,41631,EUR,609206400,D,23,23,False,41.0,34.0,2.0,,12.0,14.0,26.0,41.0,1.0,6.0,,,,90.0,67.0,7.7,19.0,2,,,14.0,,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,3.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,,
11834561,home,Wrexham,Andy Cannon,andy-cannon,A. Cannon,M,42,176,91,M,609594,EUR,826761600,M,20,20,False,48.0,43.0,5.0,,16.0,17.0,28.0,32.0,3.0,6.0,,,,77.0,58.0,7.4,5.0,1,,,1.0,1.0,,3.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,1.0,,,,,,,
11834561,home,Wrexham,George Evans,george-evans,G. Evans,M,12,184,52,M,155872,EUR,787276800,M,12,12,False,62.0,58.0,12.0,10.0,34.0,35.0,24.0,27.0,1.0,7.0,,,,90.0,72.0,7.6,5.0,0,,,,,1.0,4.0,,,1.0,1.0,,,1.0,3.0,3.0,,,,1.0,,,,,,,,,1.0,1.0,,,,,
11834561,home,Wrexham,Elliot Lee,elliot-lee,E. Lee,M,18,180,212,M,303604,EUR,787536000,M,38,38,False,52.0,43.0,2.0,1.0,12.0,13.0,31.0,39.0,1.0,5.0,,,,88.0,64.0,7.3,12.0,0,,,,2.0,4.0,7.0,,2.0,,,,,,2.0,2.0,3.0,1.0,,1.0,1.0,,,1.0,,,,,,1.0,,,,,
11834561,home,Wrexham,Ollie Palmer,ollie-palmer,O. Palmer,F,28,196,380,M,140586,EUR,695952000,F,9,9,False,21.0,19.0,1.0,1.0,6.0,7.0,13.0,14.0,1.0,1.0,,,,77.0,38.0,7.4,8.0,2,,,,3.0,4.0,5.0,,1.0,3.0,2.0,,,,,,,3.0,,,,,,,,,2.0,1.0,,3.0,,,,,
