match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_onTargetScoringAttempt,stat_interceptionWon,stat_fouls,stat_aerialLost,player_firstName,player_lastName,stat_goalAssist,stat_blockedScoringAttempt,stat_dispossessed,stat_wonContest,stat_goals,stat_bigChanceMissed,stat_penaltyWon,stat_totalOffside,stat_goodHighClaim,stat_penaltyFaced,stat_outfielderBlock,stat_penaltyConceded
10411534,home,Milan,Mike Maignan,mike-maignan,M. Maignan,G,16,190,15444,M,MMaignan,191210,EUR,804729600,G,16,16,False,21.0,21.0,7.0,7.0,19.0,19.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,90.0,26.0,6.6,1.0,0.0,0.0,0.00178287,0,-0.0837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411534,home,Milan,Davide Calabria,davide-calabria,D. Calabria,D,2,177,2430,M,,318607,EUR,849830400,D,2,2,False,93.0,84.0,7.0,1.0,41.0,42.0,46.0,54.0,,6.0,,,,90.0,116.0,7.3,12.0,0.0169,0.0,0.21813,1,,True,3.0,3.0,3.0,6.0,2.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
10411534,home,Milan,Malick Thiaw,malick-thiaw,M. Thiaw,D,12,194,6237,M,MThiaw,1014286,EUR,997228800,D,28,28,False,85.0,83.0,6.0,6.0,54.0,54.0,29.0,31.0,2.0,6.0,,,,90.0,94.0,7.4,2.0,0.0773,0.1677,0.0254976,1,,,,,1.0,6.0,,,,,2.0,2.0,,1.0,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10411534,home,Milan,Fikayo Tomori,fikayo-tomori,F. Tomori,D,23,185,7146,M,fikayotomori,788255,EUR,882489600,D,23,23,False,55.0,53.0,6.0,6.0,34.0,34.0,19.0,22.0,2.0,5.0,,,,81.0,63.0,7.0,3.0,0.0,0.0,0.00462387,0,,,1.0,,1.0,3.0,,,,,2.0,2.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
10411534,home,Milan,Theo Hernández,theo-hernandez,T. Hernández,D,19,184,26616,M,TheoHdez,788027,EUR,876096000,D,19,19,False,47.0,42.0,3.0,1.0,16.0,18.0,26.0,29.0,1.0,6.0,,,,82.0,53.0,6.4,6.0,0.0355,0.0,0.0304206,1,,,,,2.0,1.0,1.0,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
10411534,home,Milan,Rade Krunić,rade-krunic,R. Krunić,M,33,184,2486,M,,155449,EUR,749952000,M,33,33,False,77.0,72.0,2.0,1.0,29.0,30.0,43.0,47.0,,11.0,,,,90.0,84.0,6.9,6.0,0.132,0.0,0.0322812,1,,,,,3.0,3.0,,,,1.0,1.0,,1.0,,,2.0,,,1.0,2.0,,,,,,,,,,,,,,
10411534,home,Milan,Sandro Tonali,sandro-tonali,S. Tonali,M,8,181,14225,M,sandrotonali,892673,EUR,957744000,M,8,8,False,69.0,62.0,2.0,1.0,23.0,24.0,43.0,52.0,1.0,6.0,,,,81.0,81.0,8.2,10.0,0.0363,0.0,0.76444,1,,,7.0,4.0,,1.0,,,3.0,,,,,1.0,4.0,,,,,,,,1.0,1.0,,,,,,,,,,
10411534,home,Milan,Junior Messias,junior-messias,J. Messias,F,10,179,1230,M,,888219,EUR,674092800,M,30,30,False,35.0,33.0,1.0,,7.0,7.0,26.0,29.0,2.0,1.0,,,,60.0,43.0,6.2,6.0,0.0191,0.0,0.0313888,1,,,1.0,,5.0,,2.0,2.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
10411534,home,Milan,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170,258553,M,Brahim,835485,EUR,933638400,M,10,10,False,37.0,29.0,1.0,1.0,4.0,4.0,26.0,35.0,,5.0,,,,70.0,53.0,9.4,12.0,0.6092,0.7214,0.92073,1,,,2.0,1.0,5.0,6.0,,4.0,2.0,,,,1.0,3.0,4.0,,1.0,2.0,2.0,1.0,,,2.0,,1.0,3.0,1.0,,,,,,,
10411534,home,Milan,Rafael Leão,rafael-leao,R. Leão,M,10,188,75751,M,RLeão,851284,EUR,928972800,M,17,17,False,42.0,32.0,1.0,,3.0,4.0,30.0,42.0,,4.0,,,,90.0,64.0,8.3,20.0,0.6967,0.8504,0.644876,3,,,4.0,1.0,6.0,4.0,,5.0,1.0,,,,2.0,2.0,3.0,,1.0,1.0,2.0,,,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,
