match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_interceptionWon,stat_fouls,stat_outfielderBlock,stat_unsuccessfulTouch,captain,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_challengeLost,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,player_sofascoreId
10433965,home,Sivasspor,Ali Şaşal Vural,ali-sasal-vural,A. Ş. Vural,G,187,62,M,94540,EUR,647568000,G,35,35,False,21.0,20.0,7.0,6.0,17.0,18.0,3.0,3.0,1.0,12.0,1.0,2.0,2.0,90.0,30.0,6.2,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433965,home,Sivasspor,Robin Yalçın,robin-yalcin,R. Yalçın,D,183,93,M,138154,EUR,759456000,D,8,8,False,58.0,54.0,4.0,3.0,19.0,19.0,35.0,41.0,2.0,5.0,,,,90.0,77.0,7.4,7.0,2,,,2,2.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,5.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10433965,home,Sivasspor,Dimitris Goutas,dimitris-goutas,D. Goutas,D,189,261,M,257497,EUR,765417600,D,6,6,False,69.0,57.0,10.0,5.0,32.0,35.0,25.0,34.0,1.0,5.0,,,,90.0,73.0,6.7,12.0,0,,,6,,,1.0,7.0,,,,,,,,,7.0,2.0,1.0,,,,,,,,,,,,,,,
10433965,home,Sivasspor,Aaron Appindangoyé,aaron-appindangoye,A. Appindangoyé,D,185,333,M,785850,EUR,698544000,D,4,4,False,29.0,23.0,2.0,1.0,17.0,21.0,6.0,8.0,2.0,2.0,,,,58.0,34.0,6.5,7.0,0,,,2,,1.0,1.0,4.0,,,,,,,,,4.0,,,1.0,1.0,,,,,,,,,,,,,
10433965,home,Sivasspor,Uğur Çiftçi,ugur-ciftci,U. Çiftçi,D,180,65,M,142850,EUR,704937600,D,3,3,False,41.0,32.0,4.0,1.0,5.0,6.0,28.0,42.0,,,,,,77.0,68.0,6.5,19.0,1,,,58,7.0,1.0,3.0,3.0,2.0,1.0,,,2.0,1.0,,,,1.0,,,2.0,True,1.0,1.0,1.0,,,,,,,,,
10433965,home,Sivasspor,Fredrik Ulvestad,fredrik-ulvestad,F. Ulvestad,M,183,122,M,36922,EUR,708739200,M,23,23,False,23.0,21.0,,,8.0,9.0,13.0,15.0,,1.0,,,,58.0,30.0,7.3,4.0,3,,,8,1.0,,1.0,1.0,,,,,,,,4.0,1.0,1.0,1.0,,,,,,2.0,1.0,1.0,1.0,,,,,,
10433965,home,Sivasspor,Kader Keïta,kader-keita,K. Keïta,M,178,285,M,991653,EUR,973468800,M,28,28,False,51.0,43.0,5.0,3.0,18.0,21.0,25.0,30.0,,10.0,,,,71.0,61.0,6.5,11.0,1,,,18,,1.0,4.0,2.0,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,2.0,,,,,1.0,,,,,
10433965,home,Sivasspor,Erdoğan Yeşilyurt,erdogan-yesilyurt,E. Yeşilyurt,D,178,77,M,142541,EUR,752544000,M,17,17,False,34.0,25.0,1.0,1.0,5.0,6.0,24.0,37.0,,5.0,,,,90.0,65.0,7.6,18.0,5,,,17,9.0,,5.0,5.0,4.0,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,4.0,,2.0,,,2.0,2.0,1.0,1.0,,,
10433965,home,Sivasspor,Dia Saba,dia-saba,D. Saba,M,172,353,M,609926,EUR,722044800,M,11,11,False,68.0,57.0,5.0,4.0,12.0,13.0,47.0,63.0,,3.0,,,,90.0,89.0,7.4,20.0,5,,,91,8.0,,2.0,3.0,1.0,1.0,,1.0,,,1.0,5.0,1.0,,,,,,2.0,1.0,1.0,,,3.0,1.0,,,,,
10433965,home,Sivasspor,Max Gradel,max-gradel,M. Gradel,M,177,1289,M,16590,EUR,565228800,M,7,7,False,46.0,35.0,6.0,2.0,6.0,6.0,33.0,49.0,,6.0,,,,90.0,80.0,7.3,23.0,3,,,,9.0,1.0,8.0,6.0,4.0,3.0,,1.0,,,3.0,5.0,,1.0,1.0,,1.0,,4.0,5.0,2.0,,1.0,,1.0,,2.0,,,
10433965,home,Sivasspor,Mustapha Yatabaré,mustapha-yatabare,M. Yatabaré,F,186,158,M,51558,EUR,507081600,F,9,9,False,25.0,20.0,,,4.0,4.0,16.0,22.0,,7.0,,,,90.0,37.0,6.9,9.0,5,,,9,1.0,2.0,6.0,3.0,1.0,,,,,,,2.0,3.0,,4.0,,2.0,,,,3.0,,,2.0,,,,,,
10433965,home,Sivasspor,Hakan Arslan,hakan-arslan,H. Arslan,M,186,42,M,60646,EUR,585187200,M,37,37,True,24.0,20.0,2.0,,3.0,3.0,17.0,21.0,,3.0,,,,32.0,32.0,6.6,6.0,1,,,,,3.0,5.0,2.0,,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,
10433965,home,Sivasspor,Clinton N'Jie,clinton-njie,C. N'Jie,F,175,914,M,291665,EUR,745372800,F,10,10,True,18.0,15.0,1.0,1.0,,1.0,16.0,20.0,,,,,,32.0,27.0,6.9,7.0,2,,,,3.0,,1.0,,1.0,,,1.0,,,,2.0,,,,,1.0,,1.0,,1.0,,,,,,,,,
10433965,home,Sivasspor,Karol Angielski,karol-angielski,K. Angielski,F,181,346,M,297324,EUR,827280000,F,19,19,True,1.0,1.0,,,,,1.0,2.0,,1.0,,,,19.0,6.0,6.5,4.0,1,,,24,1.0,2.0,3.0,,1.0,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,
10433965,home,Sivasspor,Alaaddin Okumuş,alaaddin-okumus,A. Okumuş,D,175,23,M,844640,EUR,809136000,D,13,13,True,9.0,8.0,,,1.0,1.0,9.0,11.0,,,,,,13.0,21.0,7.0,3.0,0,,,22,3.0,,1.0,2.0,1.0,1.0,,,,,1.0,2.0,,,,,,,2.0,1.0,,,,,,,,,,
10433965,home,Sivasspor,Muammer Yıldırım,muammer-yildirim,M. Yıldırım,G,190,33,M,130582,EUR,653270400,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433965,home,Sivasspor,Mehmet Albayrak,mehmet-albayrak,M. Albayrak,D,189,18,M,1141652,EUR,1073260800,D,96,96,True,,,,,,,,,,,,,,,,,,0,Mehmet Albayrak,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433965,home,Sivasspor,Caner Osmanpaşa,caner-osmanpasa,C. Osmanpaşa,D,182,35,M,135941,EUR,569203200,D,88,88,True,,,,,,,,,,,,,,,,,,0,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433965,home,Sivasspor,Murat Paluli,murat-paluli,M. Paluli,D,175,36,M,893014,EUR,776390400,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433965,home,Sivasspor,Charis Charisis,charis-charisis,C. Charisis,M,177,130,M,317297,EUR,789868800,M,15,15,True,,,,,,,,,,,,,,,,,,0,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433965,home,Sivasspor,Kaan Onaran,kaan-onaran,K. Onaran,M,180,4,M,1216034,EUR,1072915200,M,94,94,True,,,,,,,,,,,,,,,,,,0,Kaan Onaran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433965,away,Hatayspor,Erce Kardeşler,erce-kardesler,E. Kardeşler,G,186,93,M,758606,EUR,763603200,G,1,1,False,46.0,17.0,32.0,4.0,13.0,14.0,4.0,32.0,3.0,15.0,1.0,,,90.0,59.0,7.9,29.0,0,,,31,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,4.0,7.0,
