match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalCross,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_outfielderBlock,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId
14573054,home,NK Celje,Zan Luk Leban,,,leban-zan-luk,Z. L. Leban,G,1,188.0,133,M,978326,EUR,1039910400,G,1,1,False,26.0,17.0,11.0,3.0,0.0,17.0,21.0,5.0,2.0,2.0,1.0,9.0,1.0,6.0,8.0,90.0,43.0,7.7,9.0,5.404e-05,0.7705,0,0.6791,-0.04,-0.07,-0.04,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573054,home,NK Celje,Juanjo Nieto,,,juanjo-nieto,J. Nieto,D,2,175.0,74,M,868329,EUR,781142400,D,2,2,False,87.0,78.0,8.0,5.0,0.0,37.0,40.0,47.0,1.0,7.0,5.0,4.0,,,,90.0,110.0,7.4,10.0,0.0394533,,0,,0.3,0.19,-0.02,,41.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,,,,,,,,,,,,,,,,,
14573054,home,NK Celje,Łukasz Bejger,Łukasz Bejger,,lukasz-bejger,Ł. Bejger,D,44,190.0,370,M,966651,EUR,1010707200,D,44,44,False,63.0,59.0,,,0.0,41.0,43.0,20.0,,,3.0,2.0,,,,79.0,69.0,6.4,5.0,0.00733992,,1,,0.06,0.09,-0.13,,18.0,3.0,,,,,,,1.0,,2.0,,1.0,1.0,0.0787,-0.08,,,,,,,,,,,,,
14573054,home,NK Celje,Artemijus Tutyškinas,,,artemijus-tutyskinas,A. Tutyškinas,D,6,190.0,214,M,1124209,EUR,1060300800,D,6,6,False,54.0,53.0,2.0,1.0,0.0,30.0,30.0,24.0,1.0,2.0,3.0,2.0,,,,59.0,61.0,6.6,2.0,0.0116269,,0,,0.15,0.09,-0.15,,23.0,3.0,1.0,,,1.0,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,
14573054,home,NK Celje,Žan Karničnik,,,zan-karnicnik,Ž. Karničnik,D,23,178.0,419,M,896421,EUR,779846400,D,23,23,False,52.0,49.0,2.0,2.0,0.0,22.0,25.0,27.0,,7.0,2.0,7.0,,,,90.0,73.0,8.2,5.0,0.0299966,,2,,-0.03,0.35,-0.06,,27.0,2.0,,,,2.0,4.0,2.0,1.0,3.0,1.0,1.0,,1.0,0.0509,0.55,1.0,True,1.0,1.0,0.1234,,,,,,,,
14573054,home,NK Celje,Milot Avdyli,,,milot-avdyli,M. Avdyli,M,11,183.0,93,M,1119307,EUR,1027814400,M,11,11,False,13.0,11.0,1.0,1.0,0.0,1.0,1.0,12.0,,,1.0,1.0,,,,59.0,20.0,6.7,5.0,0.0176693,,1,,0.08,0.16,-0.04,,9.0,2.0,1.0,,,1.0,,,,,,1.0,,,0.0579,-0.01,1.0,,,,,1.0,1.0,,,,,,
14573054,home,NK Celje,Florjan Jevsenak,,,florjan-jevsenak,F. Jevsenak,M,7,,67,M,1858330,EUR,1112745600,M,7,7,False,24.0,23.0,,,0.0,11.0,12.0,12.0,,,,1.0,,,,45.0,24.0,6.4,1.0,0.00538117,,0,,-0.07,0.16,-0.19,,12.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14573054,home,NK Celje,Mario Kvesić,,,mario-kvesic,M. Kvesić,M,8,175.0,141,M,137095,EUR,695174400,M,8,8,False,51.0,41.0,2.0,1.0,1.0,14.0,15.0,36.0,,5.0,1.0,1.0,,,,86.0,73.0,7.2,20.0,0.243761,,2,,0.14,0.27,0.21,,21.0,2.0,,3.0,2.0,,1.0,1.0,1.0,2.0,1.0,3.0,,,0.1285,-0.11,,,2.0,,0.2617,8.0,,2.0,1.0,1.0,,,
14573054,home,NK Celje,Nikita Iosifov,,,iosifov-nikita,N. Iosifov,M,20,175.0,445,M,1046461,EUR,986947200,F,20,20,False,20.0,19.0,,,0.0,4.0,5.0,15.0,,2.0,,2.0,,,,90.0,33.0,7.5,9.0,0.0728012,,2,,-0.13,0.29,-0.01,,13.0,4.0,,2.0,,,2.0,,3.0,,1.0,1.0,,,0.2168,0.5,1.0,,2.0,1.0,0.2355,2.0,,,1.0,,,,
14573054,home,NK Celje,Franko Kovačević,,,franko-kovacevic,F. Kovačević,F,19,186.0,2187,M,886339,EUR,934070400,F,9,9,False,7.0,6.0,,,0.0,3.0,3.0,4.0,1.0,2.0,5.0,1.0,,,,90.0,16.0,6.6,1.0,0.0191369,,1,,-0.06,-0.41,0.33,,3.0,,,,,,,,,1.0,,1.0,,1.0,0.1664,-0.48,,,,,,,,,,1.0,1.0,4.0,
14573054,home,NK Celje,Danijel Šturm,,,danijel-sturm,D. Šturm,M,7,181.0,201,M,825070,EUR,915408000,F,10,10,False,14.0,11.0,,,0.0,1.0,1.0,13.0,,2.0,1.0,3.0,,,,90.0,21.0,6.8,5.0,0.0364551,,1,,0.2,0.32,0.17,,10.0,2.0,,3.0,2.0,,,,,,1.0,,,,0.0867,-0.53,,,,,,,1.0,,,,,1.0,
14573054,home,NK Celje,Darko Hrka,,,darko-hrka,D. Hrka,M,4,187.0,37,M,910378,EUR,943056000,M,4,4,True,22.0,22.0,,,0.0,9.0,9.0,13.0,,1.0,2.0,2.0,,,,45.0,30.0,6.6,2.0,0.00404533,,0,,0.05,0.02,0.27,,13.0,2.0,,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,
14573054,home,NK Celje,Gašper Vodeb,,,gasper-vodeb,G. Vodeb,D,5,192.0,24,M,1130937,EUR,1056931200,D,5,5,True,13.0,11.0,1.0,,0.0,9.0,10.0,3.0,,,1.0,1.0,,,,31.0,17.0,6.6,3.0,0.00050963,,1,,-0.04,0.01,0.13,,2.0,1.0,1.0,,,,,,,,,,,1.0,0.0337,-0.2,,,,,,,,,,,,,
14573054,home,NK Celje,Vitaliy Lisakovich,,,lisakovich-vitali,V. Lisakovich,F,,179.0,213,M,839301,EUR,886896000,F,71,71,True,17.0,15.0,2.0,1.0,0.0,1.0,1.0,16.0,,2.0,1.0,2.0,,,,31.0,22.0,7.1,4.0,0.0440256,,0,,0.37,0.16,0.18,,14.0,2.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,
14573054,home,NK Celje,Damjan Vuklišević,,,damjan-vuklisevic,D. Vuklišević,D,3,191.0,33,M,232082,EUR,804297600,D,3,3,True,6.0,4.0,3.0,1.0,0.0,3.0,3.0,3.0,,,1.0,,,,,11.0,7.0,6.8,2.0,0.00013261,,0,,0.01,0.0,0.26,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573054,home,NK Celje,Andrej Kotnik,,,andrej-kotnik,A. Kotnik,F,17,189.0,72,M,799677,EUR,807494400,M,17,17,True,2.0,2.0,,,0.0,,,2.0,,,1.0,,,,,9.0,4.0,6.5,1.0,0.00110019,,0,,-0.04,0.0,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573054,home,NK Celje,Luka Kolar,,,luka-kolar,L. Kolar,G,12,192.0,33,M,1128821,EUR,1126224000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573054,home,NK Celje,Matija Boben,,,matija-boben,M. Boben,D,42,191.0,60,M,139254,EUR,762220800,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
