match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialWon,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_wasFouled,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_wonContest,player_firstName,player_lastName,stat_totalCross,stat_totalOffside,player_sofascoreId,stat_blockedScoringAttempt,stat_expectedGoals,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_goodHighClaim,stat_punches,stat_errorLeadToAGoal
12437618,home,Leganés,Sébastien Haller,sebastien-haller,S. Haller,F,91,190,46794,M,149731,EUR,772243200,F,18,18,False,14.0,7.0,,,0.0,3.0,3.0,4.0,11.0,3.0,,,1.0,,,,,,54.0,17.0,6.6,10.0,0.0029983,0,,,4.0,4.0,,,,,2.0,,,2.0,1.0,,,,,,,SebHaller,,,,,,,,,,,,
12437618,home,Leganés,Sergio González,sergio-gonzalez,S. González,D,4,186,271,M,377234,EUR,703728000,D,6,6,True,15.0,11.0,4.0,,0.0,7.0,7.0,4.0,8.0,1.0,,4.0,1.0,,,,,,45.0,20.0,7.2,4.0,0.0009211,1,,,,,,,,,,1.0,,,,,,,,,,,,0.4541,,,,1.0,1.0,0.8443,,,,
12437618,home,Leganés,Darko Brašanac,darko-brasanac,D. Brašanac,M,5,178,208,M,94539,EUR,697852800,M,14,14,True,17.0,14.0,1.0,,0.0,5.0,5.0,9.0,12.0,3.0,,1.0,,,,,,,36.0,23.0,7.2,4.0,0.0193092,1,,,,,,1.0,,,,2.0,,,1.0,,,,,,,,,0.5117,,,1.0,1.0,1.0,0.6262,,,,
12437618,home,Leganés,Miguel de la Fuente,miguel-de-la-fuente,M. d. l. Fuente,F,24,182,395,M,914212,EUR,936316800,F,9,9,True,10.0,5.0,1.0,,1.0,2.0,3.0,3.0,7.0,5.0,,2.0,2.0,,,,,,36.0,19.0,7.3,7.0,0.0757472,1,,,,1.0,1.0,1.0,,,1.0,1.0,,3.0,,2.0,1.0,,,,,,,0.2048,1.0,,1.0,1.0,,0.2644,,,,
12437618,home,Leganés,Munir El Haddadi,munir-el-haddadi,M. E. Haddadi,F,17,175,3412,M,350170,EUR,809913600,F,23,23,True,12.0,11.0,,,0.0,7.0,8.0,4.0,4.0,3.0,1.0,,4.0,,,,,,25.0,18.0,6.6,5.0,0.0414985,0,,,1.0,3.0,,,1.0,1.0,2.0,,1.0,,,2.0,,,,,,,,,,,1.0,,,,,,,
12437618,home,Leganés,Juan Cruz,juan-cruz,J. Cruz,M,10,179,541,M,936234,EUR,956620800,M,11,11,True,7.0,4.0,1.0,,1.0,1.0,1.0,5.0,11.0,,,,3.0,,,,,,21.0,15.0,7.4,6.0,0.33928,1,,,,2.0,,,1.0,1.0,,,1.0,,,,,,,5.0,,,,0.1145,1.0,1.0,1.0,,,,2.0,,,
12437618,home,Leganés,Juan Soriano,juan-soriano,J. Soriano,G,1,186,154,M,547246,EUR,872294400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437618,home,Leganés,Javier Hernández,javier-hernandez,J. Hernández,D,26,181,457,M,1031658,EUR,894067200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437618,home,Leganés,Valentin Rosier,valentin-rosier,V. Rosier,D,19,175,797,M,842419,EUR,840412800,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437618,home,Leganés,Jackson Porozo,jackson-porozo,J. Porozo,D,12,192,728,M,978518,EUR,965347200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437618,home,Leganés,Julián Chicco,julian-chicco,J. Chicco,M,14,181,173,M,822594,EUR,884649600,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Julián,Chicco,,,,,,,,,,,,,,,
12437618,home,Leganés,Óscar Rodríguez,oscar-rodriguez,Ó. Rodríguez,M,14,174,618,M,794948,EUR,898992000,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437618,home,Leganés,Roberto López,roberto-lopez,R. López,M,14,178,200,M,958018,EUR,956534400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437618,away,Celta Vigo,Vicente Guaita,vicente-guaita,V. Guaita,G,13,190,509,M,32023,EUR,537235200,G,13,13,False,14.0,12.0,5.0,3.0,0.0,12.0,14.0,,,,,1.0,11.0,,1.0,1.0,,,90.0,29.0,6.7,2.0,5.619e-05,0,-0.7628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,
12437618,away,Celta Vigo,Javier Manquillo,javier-manquillo,J. Manquillo,D,2,180,210,M,210082,EUR,768096000,D,22,22,False,49.0,40.0,1.0,,0.0,30.0,36.0,10.0,13.0,8.0,2.0,2.0,3.0,,,,,,80.0,57.0,6.3,10.0,0.00389683,0,,,5.0,6.0,,1.0,1.0,1.0,1.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,
12437618,away,Celta Vigo,Carl Starfelt,carl-starfelt,C. Starfelt,D,2,185,781,M,360718,EUR,801964800,D,2,2,False,50.0,47.0,,,0.0,38.0,40.0,9.0,10.0,3.0,,6.0,1.0,,,,,,90.0,58.0,6.3,3.0,0.00394851,0,,,2.0,2.0,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
12437618,away,Celta Vigo,Marcos Alonso,marcos-alonso,M. Alonso,D,20,188,7636,M,69408,EUR,662342400,D,20,20,False,61.0,56.0,1.0,1.0,0.0,33.0,36.0,23.0,25.0,3.0,,2.0,4.0,,,,,,90.0,78.0,6.1,8.0,0.0123033,1,,,3.0,5.0,,,1.0,1.0,1.0,1.0,,,1.0,2.0,1.0,,,,,marcosalonso28,,0.04,,1.0,,,,,,,,1.0
12437618,away,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184,3812,M,859773,EUR,926553600,M,3,3,False,82.0,66.0,8.0,3.0,0.0,26.0,29.0,40.0,57.0,7.0,1.0,,11.0,,,,,,90.0,115.0,6.7,28.0,0.0863169,1,,,,2.0,,,1.0,1.0,3.0,3.0,,1.0,1.0,2.0,1.0,,,4.0,,,1.0,0.0217,,,2.0,,,,,,,
12437618,away,Celta Vigo,Hugo Sotelo,hugo-sotelo,H. Sotelo,M,22,180,632,M,1120669,EUR,1071792000,M,33,33,False,82.0,73.0,9.0,4.0,0.0,37.0,38.0,37.0,45.0,1.0,,,10.0,,,,,,80.0,88.0,7.1,10.0,0.0928077,1,,,1.0,4.0,,,3.0,2.0,1.0,1.0,,,,,,Hugo Sotelo,,1.0,,,,0.0325,,1.0,2.0,,,,1.0,,,
12437618,away,Celta Vigo,Ilaix Moriba,ilaix-moriba,I. Moriba,M,6,183,6577,M,962890,EUR,1042934400,M,6,6,False,45.0,38.0,1.0,1.0,0.0,15.0,18.0,23.0,27.0,4.0,2.0,,,,,,,,63.0,57.0,6.9,9.0,0.0474866,1,,,1.0,4.0,,,1.0,1.0,,,3.0,,1.0,1.0,,,,,,ilaixmk,,0.0176,,,1.0,1.0,,0.039,,,,
12437618,away,Celta Vigo,Hugo Álvarez,hugo-alvarez,H. Álvarez,M,23,176,698,M,1154935,EUR,1057104000,M,30,30,False,58.0,41.0,4.0,1.0,0.0,18.0,23.0,24.0,37.0,6.0,,1.0,2.0,,,,,,90.0,85.0,6.7,23.0,0.192377,4,,,1.0,4.0,,1.0,,,,1.0,2.0,,1.0,5.0,1.0,Hugo Álvarez,,2.0,,,2.0,0.258,,1.0,3.0,1.0,,0.6876,1.0,,,
12437618,away,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,10,176,5000,M,19356,EUR,554774400,F,10,10,False,52.0,44.0,2.0,1.0,0.0,12.0,13.0,32.0,39.0,4.0,,,2.0,,,,,,90.0,66.0,7.3,11.0,0.0746422,5,,True,,3.0,,1.0,1.0,,1.0,2.0,2.0,1.0,,1.0,,,,,1.0,i.aspas10,2.0,0.2752,,1.0,2.0,2.0,,0.1103,,,,
12437618,away,Celta Vigo,Borja Iglesias,borja-iglesias,B. Iglesias,F,7,187,4084,M,785989,EUR,727228800,F,7,7,False,20.0,17.0,,,0.0,4.0,6.0,13.0,14.0,5.0,,,2.0,,,,,,63.0,28.0,6.6,8.0,0.0171744,0,,,,3.0,,,1.0,1.0,2.0,2.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,
12437618,away,Celta Vigo,Jonathan Bamba,jonathan-bamba,J. Bamba,F,19,175,1936,M,595576,EUR,827798400,F,17,17,False,25.0,22.0,1.0,1.0,0.0,8.0,9.0,14.0,16.0,5.0,,1.0,5.0,,,,,,62.0,41.0,7.2,8.0,0.0437165,2,,,,6.0,,,1.0,1.0,3.0,2.0,3.0,1.0,,4.0,2.0,,,,,,,0.0721,,1.0,2.0,1.0,,0.5955,,,,
12437618,away,Celta Vigo,Damián Rodríguez,damian-rodriguez,D. Rodríguez,M,23,180,272,M,1216080,EUR,1047859200,M,25,25,True,20.0,18.0,,,0.0,3.0,4.0,15.0,16.0,1.0,,,1.0,,,,,,27.0,23.0,6.5,2.0,0.0117326,0,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
12437618,away,Celta Vigo,Anastasios Douvikas,douvikas-anastasios,A. Douvikas,F,11,184,4342,M,894863,EUR,933552000,F,9,9,True,6.0,4.0,,,0.0,3.0,4.0,1.0,2.0,,,,,,,,,,28.0,7.0,6.5,2.0,0.00025326,0,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
12437618,away,Celta Vigo,Williot Swedberg,williot-swedberg,W. Swedberg,M,19,185,4221,M,1126779,EUR,1075593600,M,19,19,True,9.0,6.0,,,0.0,3.0,4.0,3.0,6.0,1.0,,1.0,2.0,,,,,,27.0,17.0,6.7,5.0,0.00342843,1,,,,3.0,,,1.0,1.0,1.0,1.0,2.0,,,,,,,1.0,,,,0.1284,,1.0,1.0,,,,,,,
12437618,away,Celta Vigo,Javi Rodríguez,javi-rodriguez,J. Rodríguez,D,32,178,597,M,1526627,EUR,1056585600,D,32,32,True,7.0,4.0,1.0,,0.0,2.0,3.0,2.0,4.0,1.0,,1.0,,,,,,,10.0,8.0,6.3,3.0,0.00087359,0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12437618,away,Celta Vigo,Alfon González,alfon-gonzalez,A. González,F,17,172,607,M,1468090,EUR,925776000,F,12,12,True,7.0,5.0,,,0.0,,,5.0,7.0,,,,,,,,,,10.0,13.0,7.0,2.0,0.0329731,2,,,,3.0,,,1.0,,,,,,,2.0,2.0,,,,,,2.0,0.0695,,,1.0,,,,,,,
12437618,away,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183,223,M,848980,EUR,868406400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437618,away,Celta Vigo,Mihailo Ristić,mihailo-ristic,M. Ristić,D,21,180,595,M,363774,EUR,815097600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437618,away,Celta Vigo,Carlos Domínguez,carlos-dominguez,C. Domínguez,D,24,187,207,M,1069703,EUR,981849600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437618,away,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437618,away,Celta Vigo,Franco Cervi,franco-cervi,F. Cervi,M,11,165,1013,M,557008,EUR,769910400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437618,away,Celta Vigo,Sergio Carreira,sergio-carreira,S. Carreira,M,5,170,466,M,1002764,EUR,971395200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437618,away,Celta Vigo,Pablo Durán,pablo-duran,P. Durán,F,18,176,741,M,1398524,EUR,990748800,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Pablo Durán,,,,,,,,,,,,,,,,
