match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,captain,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_wonTackle,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_hitWoodwork,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_outfielderBlock
12513681,home,Sporting CP,Rui Silva,Rui,Silva,rui-silva,R. Silva,G,1,191,3299,M,253809,EUR,760579200,G,24,24,False,19.0,17.0,4.0,2.0,0.0,16.0,16.0,1.0,3.0,2.0,6.0,2.0,2.0,90.0,22.0,6.8,2.0,0.00030228,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513681,home,Sporting CP,Eduardo Quaresma,Eduardo,Quaresma,eduardo-quaresma,E. Quaresma,D,72,185,2167,M,989841,EUR,1015027200,D,72,72,False,58.0,53.0,4.0,1.0,0.0,33.0,33.0,20.0,25.0,1.0,6.0,,,90.0,66.0,6.8,8.0,0.0186954,0,1.0,6.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
12513681,home,Sporting CP,Ousmane Diomande,Ousmane,Diomande,diomande-ousmane,O. Diomande,D,26,190,4976,M,1394342,EUR,1070496000,D,26,26,False,21.0,18.0,5.0,2.0,0.0,15.0,16.0,3.0,5.0,,,,,25.0,22.0,6.6,3.0,0.00131369,0,,,,,,,,1.0,,,,,ousdiomande,,,,,,,,,,,,,,,,,,,,
12513681,home,Sporting CP,Gonçalo Inácio,Gonçalo,Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,85.0,75.0,9.0,2.0,0.0,48.0,49.0,27.0,36.0,2.0,5.0,,,90.0,92.0,7.1,10.0,0.0628204,1,,5.0,4.0,1.0,,,,,2.0,1.0,4.0,,goncaloinacio_25,True,1.0,1.0,1.0,1.0,0.2308,,,,,,,,,,,,,,
12513681,home,Sporting CP,Geny Catamo,,,geny-catamo,G. Catamo,M,10,172,10919,M,1001140,EUR,980467200,M,21,21,False,24.0,19.0,,,0.0,9.0,9.0,11.0,18.0,,7.0,,,88.0,52.0,7.2,17.0,0.363561,2,,5.0,4.0,1.0,2.0,2.0,1.0,,1.0,2.0,1.0,2.0,,,,,2.0,1.0,0.0962,3.0,1.0,1.0,3.0,,,,,,,,,,
12513681,home,Sporting CP,Hidemasa Morita,Hidemasa,Morita,hidemasa-morita,H. Morita,M,5,177,3106,M,926560,EUR,800064000,M,5,5,False,40.0,34.0,1.0,,0.0,16.0,17.0,18.0,24.0,,5.0,,,77.0,50.0,7.4,7.0,0.106876,2,,2.0,5.0,,,,,3.0,4.0,,2.0,1.0,,,1.0,,1.0,3.0,0.0776,1.0,,,,1.0,,,,,,,,,
12513681,home,Sporting CP,Zeno Debast,,,zeno-debast,Z. Debast,D,6,191,3313,M,1126512,EUR,1066867200,M,6,6,False,38.0,32.0,5.0,3.0,0.0,10.0,11.0,25.0,32.0,1.0,4.0,,,90.0,53.0,7.4,11.0,0.114822,0,,3.0,2.0,1.0,,,,4.0,,2.0,2.0,4.0,,,,,,,,5.0,3.0,,3.0,,,,,,,,,,
12513681,home,Sporting CP,Maximiliano Araújo,Maximiliano,Araújo,maximiliano-araujo,M. Araújo,M,20,179,3576,M,929193,EUR,950572800,M,20,20,False,35.0,31.0,1.0,1.0,1.0,12.0,12.0,19.0,25.0,,4.0,,,90.0,60.0,8.2,10.0,0.509268,1,,3.0,7.0,,,4.0,2.0,2.0,2.0,3.0,1.0,2.0,,,,,1.0,1.0,0.0293,2.0,,1.0,1.0,,1.0,,,,,,,,
12513681,home,Sporting CP,Francisco Trincão,Francisco,Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,F,17,17,False,25.0,20.0,1.0,,0.0,2.0,2.0,19.0,27.0,,4.0,,,88.0,36.0,6.9,12.0,0.426067,2,,3.0,,,2.0,1.0,,,,,,1.0,trincao,,,,1.0,,0.0552,4.0,1.0,,1.0,,1.0,1.0,0.0489,,,,,,
12513681,home,Sporting CP,Pedro Gonçalves,,,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,895764,EUR,898992000,F,8,8,False,27.0,21.0,1.0,1.0,0.0,6.0,7.0,15.0,22.0,,5.0,,,88.0,47.0,8.1,13.0,0.162928,2,1.0,4.0,5.0,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,pedroogoncalves28,,1.0,,,1.0,0.332,2.0,,,1.0,1.0,,1.0,0.4042,1.0,,,,,
12513681,home,Sporting CP,Viktor Gyökeres,,,viktor-gyokeres,V. Gyökeres,F,14,187,198098,M,804508,EUR,896918400,F,9,9,False,17.0,8.0,1.0,1.0,0.0,1.0,1.0,7.0,18.0,1.0,2.0,,,90.0,40.0,8.4,12.0,0.0140087,6,2.0,4.0,9.0,,1.0,3.0,3.0,1.0,2.0,4.0,1.0,,VGyökeres,,,1.0,1.0,2.0,1.5996,2.0,,,,,,5.0,1.899,1.0,1.0,,,,
12513681,home,Sporting CP,Jeremiah St. Juste,,,jeremiah-st-juste,J. St. Juste,D,8,185,1155,M,787640,EUR,845683200,D,3,3,True,56.0,56.0,1.0,1.0,0.0,43.0,43.0,13.0,13.0,1.0,1.0,,,65.0,61.0,6.9,,0.00364673,1,3.0,4.0,2.0,,,,,2.0,1.0,,1.0,,,,1.0,,1.0,,0.0247,,,,,,,,,,,,,,
12513681,home,Sporting CP,Geovany Quenda,Geovany,Quenda,geovany-quenda,G. Quenda,M,7,172,12851,M,1403165,EUR,1177891200,M,57,57,True,5.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,,,,,13.0,5.0,6.5,,0.00319132,0,,1.0,,1.0,,,,,,,,,GeoQuenda07,,,,,,,,,,,,,,,,,,,,
12513681,home,Sporting CP,Iván Fresneda,,,ivan-fresneda,I. Fresneda,D,22,183,1941,M,1167818,EUR,1096243200,D,22,22,True,,,,,0.0,,,,,,,,,2.0,2.0,,1.0,0.00064587,0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513681,home,Sporting CP,Matheus Reis,,,reis-matheus,M. Reis,D,2,183,1301,M,797648,EUR,793065600,D,2,2,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,2.0,3.0,,1.0,0.00037114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513681,home,Sporting CP,Conrad Harder,,,harder-conrad,C. Harder,F,11,186,4727,M,1494826,EUR,1112832000,F,19,19,True,1.0,,,,0.0,,,,1.0,,,,,2.0,4.0,,1.0,,1,,,2.0,,,1.0,1.0,,,,,,,,1.0,,,,0.0162,,,,,1.0,,,,,,,,,
12513681,home,Sporting CP,Franco Israel,,,franco-israel,F. Israel,G,81,189,2282,M,1084846,EUR,956361600,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513681,home,Sporting CP,Francisco Silva,Francisco Silva,,francisco-silva,F. Silva,G,99,190,250,M,1184327,EUR,1132444800,G,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513681,home,Sporting CP,Eduardo Felicíssimo,Eduardo Felicíssimo,,eduardo-felicissimo,E. Felicíssimo,M,73,186,644,M,1586645,EUR,1168214400,M,73,73,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513681,home,Sporting CP,Biel,Gabriel,Teixeira Aragão,biel,Biel,F,20,169,2151,M,1106140,EUR,986083200,F,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513681,away,Vitória SC,Bruno Varela,,,bruno-varela,B. Varela,G,14,191,628,M,138895,EUR,783907200,G,14,14,False,28.0,23.0,15.0,10.0,0.0,16.0,17.0,7.0,11.0,,11.0,,,90.0,42.0,7.4,5.0,0.00151143,0,1.0,2.0,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,4.0,5.0,0.3522,
12513681,away,Vitória SC,Miguel Maga,Miguel Maga,,miguel-maga,M. Maga,D,2,175,180,M,1131047,EUR,1037404800,D,2,2,False,31.0,26.0,3.0,1.0,0.0,16.0,19.0,10.0,13.0,4.0,5.0,,,84.0,48.0,6.7,8.0,0.00351152,0,2.0,5.0,3.0,3.0,,,,1.0,2.0,1.0,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,1.0
