match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_wonContest,stat_clearanceOffLine,stat_wasFouled,stat_accurateCross,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceMissed,stat_blockedScoringAttempt,player_sofascoreId,stat_punches,stat_hitWoodwork
11453212,home,Al Tai,Victor Braga,victor-braga,V. Braga,G,1,193.0,79,M,805020,EUR,698284800,G,1,1,False,34.0,27.0,18.0,12.0,16.0,20.0,11.0,14.0,1.0,7.0,2.0,2.0,3.0,1.0,1.0,90.0,45.0,6.2,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453212,home,Al Tai,Ibrahim Alnakhli,ibrahim-alnakhli,I. Alnakhli,D,88,176.0,35,M,847004,EUR,857865600,D,88,88,False,31.0,15.0,6.0,1.0,5.0,9.0,10.0,23.0,6.0,7.0,,,,,,90.0,56.0,6.5,23.0,0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11453212,home,Al Tai,Robert Bauer,robert-bauer,R. Bauer,D,,183.0,117,M,253871,EUR,797385600,D,27,27,False,37.0,30.0,7.0,3.0,23.0,25.0,7.0,12.0,6.0,4.0,,,,,,90.0,47.0,6.3,7.0,0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11453212,home,Al Tai,Enzo Roco,enzo-roco,E. Roco,D,3,191.0,398,M,105971,EUR,713923200,D,5,5,False,36.0,31.0,7.0,4.0,25.0,28.0,6.0,8.0,4.0,7.0,,,,,,90.0,46.0,6.1,6.0,0,,1.0,,4.0,2.0,,,1.0,2.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
11453212,home,Al Tai,Abdulaziz Majrashi,abdulaziz-majrashi,A. Majrashi,D,33,162.0,10,M,818828,EUR,680054400,D,3,3,False,29.0,23.0,5.0,3.0,14.0,17.0,9.0,13.0,4.0,2.0,,,,,,90.0,48.0,7.2,9.0,0,1.0,,,,6.0,,,2.0,3.0,2.0,,,,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,
11453212,home,Al Tai,Jamal Bajandouh,jamal-bajandouh,J. Bajandouh,M,,180.0,21,M,540424,EUR,714441600,M,26,26,False,18.0,13.0,2.0,,9.0,12.0,4.0,6.0,2.0,4.0,,,,,,65.0,21.0,6.4,5.0,0,,,1.0,1.0,2.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
11453212,home,Al Tai,Andrei Cordea,andrei-cordea,A. Cordea,M,24,176.0,392,M,944628,EUR,930182400,M,11,11,False,5.0,2.0,,,,,3.0,6.0,,1.0,,,,,,28.0,8.0,6.7,3.0,0,1.0,,1.0,,2.0,,,,,,,,,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,
11453212,home,Al Tai,Alfa Semedo,alfa-semedo,A. Semedo,M,30,190.0,367,M,887343,EUR,872899200,M,30,30,False,47.0,42.0,7.0,5.0,22.0,22.0,20.0,26.0,2.0,6.0,,,,,,90.0,70.0,6.8,14.0,1,1.0,,1.0,4.0,5.0,2.0,,2.0,1.0,1.0,3.0,2.0,,,,,1.0,1.0,2.0,1.0,,2.0,,True,1.0,,,,,,,,
11453212,home,Al Tai,Bernard Mensah,bernard-mensah,B. Mensah,M,43,180.0,416,M,546220,EUR,782352000,M,43,43,False,42.0,38.0,4.0,3.0,15.0,16.0,23.0,27.0,,7.0,,,,,,90.0,65.0,7.0,13.0,1,1.0,,1.0,10.0,8.0,3.0,,,2.0,1.0,2.0,5.0,,,,,,5.0,,3.0,,2.0,,,,1.0,1.0,,,,,,
11453212,home,Al Tai,Abdulrahman Al Harthi,abdulrahman-al-harthi,A. A. Harthi,M,10,170.0,4,M,1127121,EUR,905040000,M,17,17,False,21.0,14.0,3.0,1.0,8.0,9.0,6.0,13.0,2.0,5.0,,,,,,65.0,35.0,6.9,11.0,1,1.0,,1.0,5.0,6.0,,,,2.0,2.0,1.0,3.0,,1.0,Abdulrahman Al Harthi,,1.0,3.0,,2.0,,1.0,,,,1.0,,1.0,,,,,
