match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_challengeLost,stat_interceptionWon,stat_outfielderBlock,stat_totalCross,stat_totalContest,stat_wonContest,stat_accurateCross,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_errorLeadToAGoal,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_shotOffTarget,stat_penaltyMiss,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,stat_totalOffside
14065083,home,FC St. Pauli,Mathias Pereira Lage,,,mathias-pereira-lage,M. P. Lage,M,28,180,340,M,831400,EUR,849312000,F,28,28,False,24.0,15.0,,,0.0,2.0,6.0,13.0,18.0,7.0,,4.0,,,,,,88.0,46.0,6.1,17.0,0.0944424,,3,,-0.03,0.29,-0.05,,3.0,2.0,8.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,,,1.0,,3.0,3.0,1.0,2.0,1.0,0.6366,-0.44,,,2.0,,0.5768,1.0,,,,,,
14065083,home,FC St. Pauli,Manolis Saliakas,,,manolis-saliakas,M. Saliakas,M,2,175,358,M,280551,EUR,842486400,D,2,2,True,15.0,13.0,,,0.0,7.0,7.0,6.0,8.0,4.0,,1.0,,,,,,45.0,28.0,7.1,4.0,0.0182995,,1,,0.14,0.05,0.15,,1.0,1.0,1.0,,1.0,1.0,,2.0,,,,,1.0,,1.0,,,1.0,,0.0428,0.02,,,,,,,1.0,,,,,
14065083,home,FC St. Pauli,Martijn Kaars,,,martijn-kaars,M. Kaars,F,19,183,860,M,861850,EUR,920592000,F,19,19,True,16.0,12.0,1.0,1.0,0.0,4.0,4.0,8.0,12.0,,,1.0,,,,,,45.0,20.0,6.7,5.0,0.198541,,1,,0.26,0.09,-0.01,,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,1.0,,0.0388,-0.28,,,,,,,1.0,,,,,
14065083,home,FC St. Pauli,Lars Ritzka,,,lars-ritzka,L. Ritzka,D,21,185,86,M,873347,EUR,894499200,D,21,21,True,6.0,4.0,2.0,,0.0,4.0,4.0,,2.0,1.0,2.0,,,,,,,15.0,11.0,6.7,2.0,0.0001019,,0,,-0.02,0.0,0.17,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14065083,home,FC St. Pauli,Oladapo Afolayan,,,oladapo-afolayan,O. Afolayan,F,21,180,303,M,871621,EUR,873936000,F,17,17,True,,,,,0.0,,,,,1.0,1.0,,,,,,,2.0,2.0,,1.0,,,0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14065083,home,FC St. Pauli,Connor Metcalfe,,,connor-metcalfe,C. Metcalfe,M,24,178,230,M,888854,EUR,941760000,M,24,24,True,,,,,0.0,,,,,,,1.0,,,,,,1.0,2.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0097,,,,1.0,,0.1335,,,,,,,
14065083,home,FC St. Pauli,Ben Voll,,,ben-voll,B. Voll,G,1,195,91,M,987437,EUR,976320000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065083,home,FC St. Pauli,Jannik Thomas Robatsch,Jannik Thomas Robatsch,,jannik-thomas-robatsch,J. T. Robatsch,D,34,190,97,M,1401055,EUR,1104192000,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065083,home,FC St. Pauli,Erik Ahlstrand,,,erik-ahlstrand,E. Ahlstrand,M,14,182,128,M,980742,EUR,1003017600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065083,home,FC St. Pauli,Jackson Irvine,,,jackson-irvine,J. Irvine,M,7,190,924,M,181581,EUR,731462400,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065083,away,FC Augsburg,Finn Dahmen,,,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,False,38.0,32.0,9.0,3.0,0.0,27.0,28.0,5.0,10.0,1.0,2.0,10.0,1.0,3.0,5.0,1.0,1.0,90.0,52.0,7.5,7.0,0.00473462,0.8587,0,0.3876,0.2,0.03,-0.08,0.4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
14065083,away,FC Augsburg,Chrislain Matsima,,,chrislain-matsima,C. Matsima,D,5,192,662,M,963198,EUR,1021420800,D,5,5,False,49.0,46.0,1.0,,0.0,34.0,35.0,12.0,14.0,4.0,5.0,6.0,,,,,,90.0,68.0,6.7,5.0,0.122161,,0,,0.19,0.08,-0.08,,1.0,2.0,3.0,,2.0,1.0,1.0,,1.0,1.0,,,4.0,,,1.0,,,,,,,,,,,,,,,,,
14065083,away,FC Augsburg,Jeffrey Gouweleeuw,,,jeffrey-gouweleeuw,J. Gouweleeuw,D,6,187,229,M,146853,EUR,679104000,D,6,6,False,63.0,51.0,14.0,6.0,0.0,39.0,41.0,12.0,22.0,2.0,7.0,5.0,,,,,,90.0,78.0,6.5,15.0,0.00512076,,0,,0.25,0.19,-0.16,,3.0,,5.0,1.0,2.0,2.0,,,,1.0,True,1.0,,,1.0,,,,,,,,,,,,,,,,,,
14065083,away,FC Augsburg,Cedric Zesiger,,,cedric-zesiger,C. Zesiger,D,16,191,349,M,798926,EUR,898646400,D,16,16,False,60.0,46.0,7.0,,0.0,32.0,36.0,14.0,24.0,11.0,11.0,4.0,,,,,,90.0,93.0,6.9,20.0,0.0293319,,1,,0.26,0.05,-0.13,,3.0,5.0,4.0,1.0,4.0,3.0,3.0,2.0,1.0,,,,2.0,1.0,3.0,,,1.0,,0.0363,-0.15,,,,,,,1.0,,,,1.0,
14065083,away,FC Augsburg,Marius Wolf,,,marius-wolf,M. Wolf,M,27,187,537,M,254119,EUR,801532800,M,27,27,False,16.0,11.0,3.0,2.0,0.0,6.0,8.0,5.0,8.0,,2.0,3.0,,,,,,69.0,34.0,6.4,6.0,0.0108356,,1,,-0.07,0.22,0.13,,,,3.0,,,,,,2.0,,,,3.0,,,1.0,,,,0.03,-0.16,,,1.0,,0.1012,,,,,,,2.0
14065083,away,FC Augsburg,Kristijan Jakić,,,kristijan-jakic,K. Jakić,M,17,181,2258,M,796206,EUR,863568000,M,17,17,False,13.0,10.0,1.0,,0.0,6.0,6.0,4.0,7.0,3.0,2.0,4.0,,,,,,44.0,21.0,6.7,5.0,0.00136531,,0,,0.02,0.01,0.15,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14065083,away,FC Augsburg,Han-Noah Massengo,,,massengo-han-noah,H. Massengo,M,4,175,579,M,927340,EUR,994377600,M,4,4,False,33.0,27.0,1.0,,1.0,18.0,20.0,9.0,13.0,5.0,1.0,4.0,,,,,,84.0,43.0,7.2,8.0,0.570792,,0,,0.35,0.01,0.19,,4.0,2.0,4.0,,1.0,1.0,2.0,1.0,,2.0,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,
14065083,away,FC Augsburg,Elvis Rexhbeçaj,,,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,M,8,8,False,39.0,28.0,7.0,2.0,0.0,14.0,17.0,14.0,22.0,6.0,3.0,5.0,,,,,,90.0,61.0,6.5,19.0,0.0401949,,0,,0.04,0.12,-0.13,,,5.0,4.0,2.0,,,4.0,1.0,1.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,
14065083,away,FC Augsburg,Fabian Rieder,,,fabian-rieder,F. Rieder,M,32,181,1560,M,929620,EUR,1013817600,F,32,32,False,25.0,18.0,5.0,2.0,0.0,9.0,10.0,9.0,15.0,5.0,1.0,2.0,,,,,,84.0,46.0,7.4,15.0,0.043551,,2,,-0.07,0.07,-0.01,,2.0,,6.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,,,,,1.0,4.0,3.0,1.0,1.0,0.4861,0.47,,,1.0,1.0,0.6759,,,,,,,
14065083,away,FC Augsburg,Elias Saad,Elias Saad,,elias-saad,E. Saad,F,24,185,4301,M,1130946,EUR,946252800,F,26,26,False,14.0,11.0,,,0.0,4.0,5.0,7.0,9.0,10.0,,2.0,,,,,,69.0,39.0,7.1,16.0,0.0350227,,2,,-0.14,0.33,0.18,,1.0,2.0,7.0,1.0,4.0,4.0,6.0,1.0,1.0,,,,,,1.0,7.0,3.0,,,0.0954,0.0,,,1.0,,0.1167,,1.0,,,,,
14065083,away,FC Augsburg,Mert Kömür,,,mert-komur,M. Kömür,M,36,183,897,M,1390682,EUR,1121558400,F,36,36,False,31.0,23.0,1.0,1.0,0.0,9.0,10.0,14.0,21.0,5.0,3.0,5.0,,,,,,90.0,49.0,6.7,14.0,0.0474114,,1,,0.11,0.3,0.21,,4.0,1.0,8.0,,1.0,1.0,3.0,2.0,2.0,1.0,,,1.0,,,3.0,1.0,,,0.039,-0.06,,,,,,,1.0,,,,,
14065083,away,FC Augsburg,Robin Fellhauer,,,robin-fellhauer,R. Fellhauer,M,19,185,123,M,860461,EUR,885340800,D,19,19,True,17.0,16.0,,,0.0,4.0,4.0,12.0,13.0,3.0,,3.0,,,,,,46.0,27.0,5.9,4.0,0.0451835,,2,,-0.03,0.13,-0.34,,1.0,2.0,4.0,,,,1.0,1.0,3.0,,,,,,2.0,,,,,0.053,-0.24,,,1.0,,0.148,,1.0,,,,,1.0
14065083,away,FC Augsburg,Phillip Tietz,,,tietz-phillip,P. Tietz,F,20,190,467,M,822340,EUR,868406400,F,21,21,True,7.0,6.0,,,0.0,3.0,3.0,3.0,4.0,,1.0,,,,,,,21.0,13.0,6.3,4.0,0.017643,,1,,-0.23,-0.06,0.17,,1.0,,2.0,,,,2.0,,,1.0,,,,,,1.0,,,,0.0363,0.02,,,1.0,,0.0637,,,,,,,
14065083,away,FC Augsburg,Alexis Claude-Maurice,,,alexis-claude-maurice,A. Claude-Maurice,F,20,174,897,M,822877,EUR,897091200,M,20,20,True,9.0,8.0,,,0.0,3.0,3.0,5.0,6.0,1.0,,2.0,,,,,,21.0,12.0,6.4,2.0,0.000936,,0,,-0.03,0.01,-0.06,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065083,away,FC Augsburg,Ismael Gharbi,,,gharbi-ismael,I. Gharbi,M,11,173,7571,M,1113488,EUR,1081555200,F,11,11,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,,10.0,8.0,6.2,4.0,0.00055978,,0,,-0.03,-0.26,0.0,,1.0,,4.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
14065083,away,FC Augsburg,Aiman Dardari,,,dardari-aiman,A. Dardari,F,11,178,211,M,1481370,EUR,1111363200,F,28,28,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,,,1.0,,,,,,10.0,3.0,6.5,1.0,0.0337704,,0,,0.0,0.0,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065083,away,FC Augsburg,Nediljko Labrović,,,nediljko-labrovic,N. Labrović,G,22,196,1320,M,947986,EUR,939513600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065083,away,FC Augsburg,Mads Pedersen,,,mads-pedersen,M. Pedersen,D,3,179,157,M,809219,EUR,841536000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065083,away,FC Augsburg,Noahkai Banks,Noahkai,Banks,noahkai-banks,N. Banks,D,40,193,620,M,1597260,EUR,1164931200,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065083,away,FC Augsburg,Arne Maier,,,arne-maier,A. Maier,M,10,183,359,M,836706,EUR,915753600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
