match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,player_id,player_name,playerName,reason,rescinded,description,confirmed
14065083,FT,2.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
14065083,,,,,90,3.0,,1,,,substitution,124475109.0,False,True,regular,,,,,,,,
14065083,,,,,90,0.0,,1,,,injuryTime,,,,,3.0,,,,,,,
14065083,,,,,88,,,3,,,substitution,124475064.0,False,True,regular,,,,,,,,
14065083,,,,,84,,,7,,,substitution,124475033.0,False,False,regular,,,,,,,,
14065083,,,,,84,,,7,,,substitution,124475034.0,False,False,regular,,,,,,,,
14065083,,2.0,1.0,,77,,,14,,,goal,322467110.0,,True,regular,,887500.0,Danel Sinani,,,,,
14065083,,,,,76,,,15,,,card,123877139.0,,False,yellow,,860461.0,Robin Fellhauer,Robin Fellhauer,Foul,False,,
14065083,,,,,75,,,16,,,substitution,124474956.0,False,True,regular,,,,,,,,
14065083,,,,,69,,,22,,,substitution,124474870.0,False,False,regular,,,,,,,,
14065083,,,,,69,,,22,,,substitution,124474871.0,False,False,regular,,,,,,,,
14065083,,,,,67,,,24,,,card,123877059.0,,False,yellow,,963198.0,Chrislain Matsima,Chrislain Matsima,Foul,False,,
14065083,,,,,63,,,28,,,card,123877015.0,,False,yellow,,1130946.0,Elias Saad,Elias Saad,Foul,False,,
14065083,,,,,46,,,45,,,substitution,124474587.0,False,True,regular,,,,,,,,
14065083,,,,,46,,,45,,,substitution,124474577.0,False,True,regular,,,,,,,,
14065083,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
14065083,,,,,45,5.0,,1,,,substitution,124474323.0,True,False,injury,,,,,,,,
14065083,,1.0,1.0,,45,,,1,,,goal,322463148.0,,True,regular,,1112796.0,Andreas Hountondji,,,,,
14065083,,,,,45,,,1,,,inGamePenalty,118563770.0,,True,missed,,1112796.0,Andreas Hountondji,,goalkeeperSave,,Goalkeeper save,
14065083,,,,,45,0.0,,1,,,injuryTime,,,,,3.0,,,,,,,
14065083,,,,,43,,,3,,,varDecision,49541.0,,True,penaltyNotAwarded,,1112796.0,Andreas Hountondji,,,,,False
14065083,,,,,40,,,6,,,card,123876513.0,,False,yellow,,842188.0,Elvis Rexhbeçaj,Elvis Rexhbeçaj,Foul,False,,
14065083,,,,,36,,,10,,,card,123876470.0,,True,yellow,,971481.0,Arkadiusz Pyrka,Arkadiusz Pyrka,Foul,False,,
14065083,,0.0,1.0,,16,,,30,,,goal,322461171.0,,False,regular,,929620.0,Fabian Rieder,,,,,
14065083,,,,,-5,,,6,,,card,123876613.0,,False,yellow,,,,Sandro Wagner,Time wasting,False,,
