match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_expectedGoals,player_firstName,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,captain,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAGoal,player_lastName,stat_ownGoals,stat_totalOffside
12437633,home,Barcelona,Ferran Torres,ferran-torres,F. Torres,F,7,185,144391,M,FerranTorres,855833,EUR,951782400,F,7,7,False,23.0,17.0,2.0,1.0,0.0,7.0,8.0,10.0,16.0,1.0,2.0,,,,,,,90.0,42.0,7.1,10.0,0.0237946,6,,1.0,,,2.0,4.0,4.0,,,,,1.0,2.0,,,2.0,1.0,,1.3653,,2.0,3.0,1.0265,,,1.0,,1.0,3.0,,,,,
12437633,home,Barcelona,Gerard Martín,gerard-martin,G. Martín,D,18,186,43738,M,gerardmaartin,1094827,EUR,1014681600,D,35,35,True,17.0,14.0,1.0,,0.0,4.0,6.0,10.0,11.0,4.0,2.0,,,,,,,30.0,29.0,6.9,4.0,0.0820847,0,,,,,1.0,1.0,,,1.0,1.0,,,,2.0,,,,1.0,,Gerard,,,,,,,,,,,,,,
12437633,home,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186,575097,M,Lewa,41789,EUR,588124800,F,9,9,True,12.0,10.0,1.0,1.0,0.0,4.0,4.0,6.0,8.0,,1.0,,,,,,,30.0,15.0,7.3,3.0,0.00798317,2,,,,,,,,,,,,1.0,,,,1.0,,,0.1718,,,1.0,0.6203,,,,,1.0,,,,,,
12437633,home,Barcelona,Hector Fort,fort-hector,H. Fort,D,39,185,45892,M,hctorfort,1402908,EUR,1154476800,D,32,32,True,20.0,20.0,,,0.0,14.0,14.0,6.0,7.0,1.0,2.0,,,,,,,19.0,24.0,6.6,1.0,0.00459178,0,,1.0,,,1.0,,,,,,,,,,1.0,,,,,Héctor Fort,,,,,,,,,,,,,,
12437633,home,Barcelona,Pau Víctor,pau-victor,P. Víctor,F,18,182,39072,M,PauVíctor,1031567,EUR,1006819200,F,18,18,True,10.0,10.0,,,0.0,7.0,7.0,3.0,3.0,,,,,,,,,19.0,12.0,6.9,,0.0204834,0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12437633,home,Barcelona,Pablo Torre,pablo-torre,P. Torre,M,20,173,37883,M,PabloTorre,1082981,EUR,1049328000,M,14,14,True,12.0,10.0,,,0.0,9.0,9.0,1.0,3.0,,1.0,,,,,,,12.0,15.0,6.6,3.0,0.0002575,1,,,,,2.0,1.0,,,,,,,1.0,,,,,,0.019,,,1.0,0.1307,1.0,1.0,,,,,,,,,
12437633,home,Barcelona,Iñaki Peña,inaki-pena,I. Peña,G,13,185,45964,M,inakipenya,794949,EUR,920332800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437633,home,Barcelona,Diego Kochen,kochen-diego,D. Kochen,G,31,188,12521,M,,1402907,EUR,1142726400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Diego Kochen,,,,,,,,,,,,,,
12437633,home,Barcelona,Ronald Araújo,ronald-araujo,R. Araújo,D,4,191,137257,M,RAraújo,925097,EUR,920764800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437633,home,Barcelona,Andreas Christensen,andreas-christensen,A. Christensen,D,15,188,56340,M,andreaschristensen3,186795,EUR,829094400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437633,home,Barcelona,Pablo Gavi,gavi,Gavi,M,6,173,250088,M,Gavi,1103693,EUR,1091664000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437633,home,Barcelona,Ansu Fati,ansu-fati,A. Fati,F,31,178,169176,M,AnsuFati,962883,EUR,1036022400,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437633,away,Valencia,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200,17187,M,mamardashvili,930997,EUR,970185600,G,25,25,False,15.0,8.0,11.0,4.0,0.0,6.0,8.0,2.0,7.0,2.0,3.0,,3.0,5.0,1.0,1.0,,90.0,26.0,5.6,8.0,0.00059154,0,-1.4855,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,
12437633,away,Valencia,Dimitri Foulquier,dimitri-foulquier,D. Foulquier,D,20,183,461,M,,151138,EUR,732844800,D,20,20,False,14.0,11.0,5.0,2.0,0.0,8.0,8.0,3.0,7.0,4.0,2.0,,,,,,,83.0,27.0,5.7,4.0,0.00043317,0,,1.0,,,3.0,2.0,,,,1.0,,,1.0,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,
12437633,away,Valencia,César Tárrega,cesar-tarrega,C. Tárrega,D,5,193,816,M,,996928,EUR,1014681600,D,15,15,False,24.0,14.0,9.0,3.0,0.0,9.0,14.0,5.0,10.0,6.0,1.0,,,,,,,90.0,41.0,6.1,10.0,0.00408498,0,,,,1.0,,5.0,2.0,,2.0,1.0,,,1.0,,,,2.0,,,,2.0,,,,,,,,,,,,1.0,
12437633,away,Valencia,Yarek Gasiorowski,gasiorowski-yarek,Y. Gasiorowski,D,3,190,1668,M,,1184317,EUR,1105488000,D,24,24,False,19.0,16.0,3.0,2.0,0.0,10.0,11.0,6.0,8.0,6.0,2.0,,,,,,,82.0,36.0,6.0,3.0,0.0128199,1,,,,,2.0,1.0,,,4.0,1.0,1.0,,,,,1.0,1.0,1.0,0.8692,Yarek Gasiorowski,,,,1.0,,,,,1.0,,,,,
12437633,away,Valencia,José Luis Gayà,jose-luis-gaya,J. L. Gayà,D,14,172,1685,M,,227922,EUR,801360000,D,14,14,False,16.0,11.0,3.0,1.0,0.0,6.0,6.0,6.0,13.0,2.0,4.0,,,,,,,60.0,28.0,5.9,7.0,0.0998962,0,,3.0,1.0,,3.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,2.0,,,,,,,,,True,,,,,,,
12437633,away,Valencia,Diego López,diego-lopez,D. López,M,16,172,1350,M,,998950,EUR,1021248000,M,16,16,False,11.0,7.0,1.0,1.0,1.0,4.0,5.0,3.0,7.0,,2.0,,,,,,,60.0,17.0,6.4,7.0,0.00793112,1,,1.0,,,6.0,1.0,,1.0,,,,,1.0,1.0,2.0,,,,0.1154,,,,,4.0,,1.0,,,,,,,,
12437633,away,Valencia,Pepelu,pepelu,Pepelu,M,18,185,1838,M,,826948,EUR,902793600,M,18,18,False,28.0,24.0,4.0,2.0,0.0,7.0,7.0,17.0,23.0,1.0,7.0,,,,,,,90.0,40.0,6.3,7.0,0.00947175,1,,2.0,,,4.0,4.0,,,2.0,3.0,2.0,,1.0,,,,,3.0,0.0383,,,,,1.0,,1.0,,,,,,,,
12437633,away,Valencia,Javier Guerra,javier-guerra,J. Guerra,M,8,187,1800,M,,1122610,EUR,1052784000,M,8,8,False,31.0,26.0,3.0,2.0,0.0,11.0,12.0,15.0,20.0,,13.0,,,,,,,90.0,52.0,6.3,12.0,0.016453,0,,1.0,,,6.0,5.0,3.0,,1.0,,,3.0,2.0,1.0,1.0,,,1.0,,,3.0,,,2.0,2.0,,,,,,,,,
12437633,away,Valencia,Luis Rioja,luis-rioja,L. Rioja,M,11,173,860,M,,900433,EUR,750729600,M,22,22,False,27.0,17.0,3.0,2.0,0.0,6.0,8.0,13.0,26.0,1.0,1.0,,,,,,,90.0,47.0,6.1,18.0,0.189521,1,,7.0,2.0,,7.0,2.0,2.0,,1.0,1.0,,2.0,,1.0,,1.0,,2.0,0.0517,,1.0,,,4.0,,,,,,,,,,3.0
12437633,away,Valencia,André Almeida,andre-almeida,A. Almeida,M,10,176,1200,M,,845693,EUR,959644800,F,10,10,False,14.0,13.0,,,0.0,5.0,5.0,8.0,10.0,,3.0,,,,,,,60.0,26.0,6.3,10.0,0.0437899,2,,1.0,,1.0,8.0,1.0,2.0,,,,,3.0,,,1.0,1.0,,1.0,0.067,,,1.0,0.1188,1.0,3.0,,,,,,,,,
12437633,away,Valencia,Hugo Duro,hugo-duro,H. Duro,F,9,180,2868,M,,909119,EUR,942192000,F,9,9,False,21.0,15.0,,,0.0,11.0,12.0,4.0,9.0,,3.0,,,,,,,90.0,35.0,7.1,14.0,0.0134289,1,,,,3.0,5.0,7.0,1.0,,,2.0,1.0,6.0,2.0,,2.0,,,,0.2836,,,1.0,0.8221,1.0,1.0,,,1.0,,,,,,1.0
12437633,away,Valencia,Max Aarons,max-aarons,M. Aarons,D,3,178,1261,M,,943645,EUR,946944000,D,19,19,True,12.0,11.0,1.0,1.0,0.0,4.0,4.0,7.0,10.0,,4.0,,,,,,,30.0,25.0,6.5,7.0,0.00805339,0,,2.0,,,1.0,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,
12437633,away,Valencia,Jesús Vázquez,jesus-vazquez,J. Vázquez,D,21,182,419,M,,996929,EUR,1041465600,D,21,21,True,10.0,5.0,,,0.0,1.0,3.0,4.0,7.0,,2.0,,,,,,,30.0,14.0,6.1,7.0,0.0134421,0,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
12437633,away,Valencia,Fran Pérez,fran-perez,F. Pérez,M,21,176,466,M,,966637,EUR,1031529600,M,23,23,True,11.0,10.0,,,0.0,2.0,2.0,8.0,10.0,,2.0,,,,,,,30.0,18.0,7.0,3.0,0.492088,0,,1.0,,,,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12437633,away,Valencia,Iker Cordoba,iker-cordoba,I. Córdoba,D,24,190,86,M,,1563953,EUR,1131667200,D,38,38,True,7.0,5.0,,,0.0,4.0,6.0,1.0,1.0,,1.0,,,,,,,8.0,7.0,6.5,2.0,0.0001262,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437633,away,Valencia,Mouctar Diakhaby,mouctar-diakhaby,M. Diakhaby,D,4,192,4026,M,mouctar_dkh,797306,EUR,850953600,D,4,4,True,5.0,5.0,1.0,1.0,0.0,4.0,4.0,1.0,1.0,,3.0,,,,,,,9.0,6.0,6.7,,0.00158608,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12437633,away,Valencia,Stole Dimitrievski,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,,97951,EUR,756777600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437633,away,Valencia,Hugo Guillamón,hugo-guillamon,H. Guillamón,M,6,178,876,M,,855830,EUR,949276800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437633,away,Valencia,Pedro Alemañ,pedro-aleman-serna,P. Alemañ,M,8,182,56,M,,996933,EUR,1016668800,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437633,away,Valencia,Sergi Canós,sergi-canos,S. Canós,M,7,173,366,M,,790833,EUR,854841600,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437633,away,Valencia,Dani Gómez,dani-gomez,D. Gómez,F,9,177,229,M,,888930,EUR,901756800,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437633,away,Valencia,Warren Madrigal,madrigal-warren,W. Madrigal,F,41,185,848,M,,1102593,EUR,1090627200,F,42,42,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Warren Madrigal,,,,,,,,,,,,,,
12437633,away,Valencia,Umar Sadiq,umar-sadiq,U. Sadiq,F,6,192,2879,M,,754710,EUR,854841600,F,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
