match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_onTargetScoringAttempt,stat_totalClearance,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_fouls,stat_keyPass,stat_accurateCross,stat_blockedScoringAttempt,stat_penaltyConceded,stat_totalOffside,stat_lastManTackle,stat_errorLeadToAShot,stat_outfielderBlock,captain,stat_goals,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon
13472899,home,Corinthians,Hugo Souza,hugo-souza,H. Souza,G,1,199,25650,M,hugosouza,950454,EUR,917740800,G,1,1,False,17.0,16.0,7.0,6.0,0.0,14.0,14.0,2.0,3.0,7.0,1.0,1.0,3.0,90.0,24.0,6.7,1.0,0.00385496,0,-0.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472899,home,Corinthians,André Ramalho,andre-ramalho,A. Ramalho,D,5,182,5367,M,,148155,EUR,698198400,D,5,5,False,61.0,58.0,11.0,10.0,0.0,23.0,23.0,35.0,38.0,1.0,,,,81.0,69.0,6.9,7.0,0.0269024,2,,2.0,2.0,1.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.1454,,,,,,,,,,,,,,,,,,,,,,,,,
13472899,home,Corinthians,Gustavo Henrique,gustavo-henrique,G. Henrique,D,13,195,5441,M,,243181,EUR,732931200,D,13,13,False,50.0,46.0,10.0,10.0,0.0,23.0,24.0,23.0,26.0,3.0,,,,90.0,55.0,6.9,5.0,0.014815,1,,1.0,4.0,5.0,7.0,5.0,3.0,,,,,,,0.1123,1.0,2.0,0.4401,,,,,,,,,,,,,,,,,,,,,,
13472899,home,Corinthians,Raniele,raniele,Raniele,M,14,184,6186,M,R14niele,866392,EUR,851990400,D,14,14,False,52.0,47.0,8.0,7.0,1.0,18.0,20.0,29.0,32.0,4.0,,,,90.0,77.0,8.0,13.0,0.129637,1,,1.0,5.0,7.0,10.0,16.0,,,,5.0,4.0,3.0,3.0,0.0239,1.0,5.0,0.1924,,,1.0,4.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,
13472899,home,Corinthians,Matheuzinho,matheuzinho,Matheuzinho,D,2,171,7286,M,mateuzinhoo,931540,EUR,968371200,M,2,2,False,54.0,49.0,3.0,3.0,0.0,15.0,15.0,34.0,39.0,4.0,,,,90.0,87.0,6.6,16.0,0.458232,1,,11.0,1.0,2.0,9.0,3.0,1.0,,,,,,1.0,0.057,,3.0,,,,1.0,3.0,,,1.0,3.0,3.0,5.0,1.0,1.0,1.0,,,,,,,,,
13472899,home,Corinthians,José Martínez,jose-martinez,J. Martínez,M,70,177,7398,M,elBrujo,979325,EUR,776217600,M,70,70,False,65.0,61.0,9.0,7.0,0.0,12.0,13.0,49.0,52.0,1.0,,,,90.0,82.0,7.4,10.0,0.116714,0,,3.0,,,2.0,6.0,1.0,,,2.0,2.0,1.0,1.0,,,1.0,,,,,4.0,3.0,,1.0,,2.0,1.0,,,,1.0,1.0,,,,,,,
13472899,home,Corinthians,Breno Bidon,breno-bidon,B. Bidon,M,27,174,9937,M,BrenoBidon,1199261,EUR,1108857600,M,27,27,False,30.0,29.0,,,0.0,7.0,7.0,22.0,23.0,2.0,,,,67.0,43.0,6.5,7.0,0.0269415,2,,1.0,,1.0,5.0,3.0,1.0,,1.0,2.0,1.0,3.0,,0.0688,,,,,,,1.0,,,1.0,4.0,,,1.0,,1.0,,,,,,,,,
13472899,home,Corinthians,Matheus Bidu,matheus-bidu,M. Bidu,D,21,172,6254,M,,981703,EUR,925776000,M,21,21,False,53.0,45.0,3.0,1.0,0.0,9.0,11.0,36.0,42.0,4.0,,,,87.0,92.0,8.6,20.0,0.900069,3,,5.0,2.0,2.0,5.0,12.0,,,2.0,5.0,4.0,1.0,3.0,0.2545,,,,,,2.0,3.0,2.0,3.0,1.0,,6.0,2.0,1.0,,1.0,,,1.0,,,,,,
13472899,home,Corinthians,Rodrigo Garro,rodrigo-garro,R. Garro,M,8,174,33134,M,rodrigarroo,994454,EUR,883872000,F,8,8,False,47.0,37.0,8.0,5.0,0.0,5.0,6.0,32.0,41.0,4.0,,,,90.0,81.0,7.3,30.0,0.0973186,5,,12.0,2.0,,9.0,7.0,2.0,,2.0,1.0,,5.0,5.0,0.1416,2.0,,0.0975,,,2.0,1.0,1.0,,,4.0,,,1.0,,,,,,True,,,,,
13472899,home,Corinthians,Kayke Ferrari,kayke-ferrari,Kayke,F,31,179,2773,M,,1411152,EUR,1083110400,F,31,31,False,14.0,13.0,,,0.0,5.0,6.0,8.0,8.0,2.0,,,,87.0,28.0,6.5,6.0,0.00834014,1,,1.0,1.0,1.0,6.0,4.0,2.0,,1.0,,,1.0,2.0,0.0152,,,,,,1.0,3.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,
13472899,home,Corinthians,Gui Negão,guilherme-silva-inacio,G. Negão,F,56,179,6638,M,,1922597,EUR,1170720000,F,56,56,False,10.0,8.0,,,0.0,1.0,1.0,7.0,9.0,3.0,,,,67.0,20.0,7.4,6.0,0.0370477,2,,,2.0,1.0,6.0,4.0,,,1.0,,,1.0,3.0,0.4701,1.0,,0.9762,,,2.0,1.0,,,,1.0,,,,,1.0,,,,,1.0,,,,
13472899,home,Corinthians,Talles Magno,talles-magno,T. Magno,F,43,186,7732,M,TallesMagico,985860,EUR,1025049600,F,43,43,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,23.0,9.0,5.8,,0.0174321,4,,,,1.0,1.0,4.0,1.0,3.0,2.0,3.0,1.0,,,1.278,2.0,,1.313,,,,,,,,,,,,,1.0,,,,,,,,,
13472899,home,Corinthians,Vitinho,vitinho,Vitinho,F,11,178,3973,M,,242054,EUR,750124800,F,29,29,True,12.0,6.0,,,0.0,2.0,2.0,4.0,10.0,1.0,,,,23.0,25.0,7.4,11.0,0.108812,2,,5.0,,1.0,3.0,3.0,1.0,,1.0,1.0,1.0,,,0.0339,1.0,,0.0709,,,2.0,1.0,1.0,1.0,,,3.0,2.0,,,,,,,,,,,,
13472899,home,Corinthians,Dieguinho,diego-da-cruz-lopes,Dieguinho,M,61,170,2452,M,,1916131,EUR,1189900800,M,61,61,True,4.0,3.0,,,0.0,,,3.0,4.0,,,,,9.0,7.0,6.6,2.0,0.00330808,0,,,,,,,,,,,,1.0,,,,,,Diego,da Cruz Lopes,,,,,,,,,,,,,,,,,,,,
13472899,home,Corinthians,Bahia,luiz-gustavo-bahia,Bahia,M,54,178,1628,M,,1482358,EUR,1136160000,M,54,54,True,5.0,4.0,,,0.0,,,4.0,5.0,1.0,,,,9.0,8.0,6.7,1.0,0.00144643,0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472899,home,Corinthians,Ryan Gustavo,ryan-gustavo,Ryan,M,37,170,2855,M,,1170779,EUR,1058227200,M,37,37,True,9.0,8.0,,,0.0,2.0,2.0,6.0,7.0,2.0,,,,9.0,13.0,6.8,2.0,0.00395026,0,,1.0,,,,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13472899,home,Corinthians,Felipe Longo,felipe-longo,F. Longo,G,40,189,2226,M,,1485272,EUR,1109980800,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472899,home,Corinthians,Kauê,kaue,Kauê,G,51,190,1648,M,,1382923,EUR,1076198400,G,51,51,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Kauê,,,,,,,,,,,,,,,,,,,,,
13472899,home,Corinthians,Félix Torres,felix-torres,F. Torres,D,4,187,5321,M,felix_torres,881848,EUR,852940800,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472899,home,Corinthians,João Pedro Tchoca,joao-pedro,J. Pedro,D,4,192,3424,M,,1411150,EUR,1072828800,D,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472899,home,Corinthians,Maycon,maycon,Maycon,M,8,175,3568,M,,831778,EUR,868924800,M,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472899,home,Corinthians,Charles,charles,Charles,M,35,187,3576,M,,845178,EUR,835142400,M,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472899,away,Bahia,Ronaldo,ronaldo,Ronaldo,G,96,193,1025,M,,840106,EUR,840672000,G,96,96,False,32.0,16.0,23.0,7.0,0.0,11.0,14.0,5.0,18.0,13.0,5.0,,7.0,90.0,50.0,8.0,17.0,0.00114438,0,2.0901,,,2.0,,2.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,
13472899,away,Bahia,Gilberto,gilberto,Gilberto,D,2,181,1500,M,,261687,EUR,731462400,D,2,2,False,18.0,18.0,2.0,2.0,0.0,14.0,14.0,4.0,4.0,,,,,51.0,29.0,6.7,,0.0011458,0,,,1.0,1.0,3.0,3.0,1.0,,,1.0,,,,,,4.0,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,
13472899,away,Bahia,David Duarte,david-duarte,D. Duarte,D,33,192,765,M,,810715,EUR,790905600,D,33,33,False,25.0,17.0,5.0,,0.0,15.0,18.0,2.0,7.0,1.0,,,,90.0,40.0,6.9,8.0,0.00044654,0,,,,3.0,1.0,7.0,,,,3.0,1.0,,1.0,,,10.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,
