match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_penaltyWon,stat_keyPass,stat_challengeLost,stat_wonContest,stat_unsuccessfulTouch,stat_shotOffTarget,player_firstName,player_lastName,stat_bigChanceMissed,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded,stat_hitWoodwork
11407462,home,Milan,Luka Jović,luka-jovic,L. Jović,F,9,181,15141,M,lukajovic,319129,EUR,882835200,F,15,15,False,10.0,8.0,,,1.0,2.0,7.0,8.0,,1.0,2.0,1.0,,,,,,83.0,16.0,6.4,4.0,0.0237871,1,,,,1.0,3.0,,1.0,,,1.0,1.0,1.0,0.6296,0.8115,,,,,,,,1.0,,2.0,,,,1.0,,,,
11407462,home,Milan,Ruben Loftus-Cheek,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191,7232,M,rlc,284441,EUR,822355200,M,8,8,True,8.0,3.0,,,1.0,1.0,2.0,7.0,5.0,6.0,1.0,,,,,,,29.0,17.0,6.9,6.0,0.00061856,0,,,,1.0,2.0,1.0,,2.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,
11407462,home,Milan,Francesco Camarda,camarda-francesco,F. Camarda,F,22,189,9850,M,camardafrancesco9,1520771,EUR,1205107200,F,73,73,True,,,,,,,,,,,,1.0,,,,,,15.0,1.0,6.3,1.0,,0,,,,2.0,4.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11407462,home,Milan,Rade Krunić,rade-krunic,R. Krunić,M,33,184,2486,M,,155449,EUR,749952000,M,33,33,True,3.0,2.0,1.0,,2.0,3.0,,,1.0,1.0,1.0,,,,,,,14.0,5.0,6.5,1.0,9.11e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407462,home,Milan,Alessandro Florenzi,alessandro-florenzi,A. Florenzi,D,,173,2203,M,,152420,EUR,668649600,D,42,42,True,3.0,,1.0,,,,,3.0,1.0,1.0,,1.0,,,,,,1.0,5.0,,3.0,,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11407462,home,Milan,Lapo Nava,lapo-nava,L. Nava,G,69,189,465,M,,1141168,EUR,1074729600,G,69,69,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407462,home,Milan,Antonio Mirante,antonio-mirante,A. Mirante,G,,193,328,M,,27955,EUR,426470400,G,83,83,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407462,home,Milan,Davide Bartesaghi,davide-bartesaghi,D. Bartesaghi,D,33,193,5573,M,,1390489,EUR,1135814400,D,95,95,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407462,home,Milan,Jan-Carlo Simić,jan-carlo-simic,J. Simić,D,4,185,1993,M,,1214992,EUR,1114992000,D,82,82,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Jan-Carlo Simić,,,,,,
11407462,home,Milan,Yacine Adli,yacine-adli,Y. Adli,M,29,187,3790,M,adliyacine,859024,EUR,964828800,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407462,home,Milan,Chaka Traorè,chaka-traore,C. Traorè,M,28,175,1121,M,,1099371,EUR,1103760000,F,70,70,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Chaka Traorè,,,,,,
11407462,home,Milan,Luka Romero,luka-romero,L. Romero,F,18,169,4732,M,lukaromero10,1032022,EUR,1100736000,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Luka Romero,,,,,,
11407462,away,Fiorentina,Pietro Terracciano,pietro-terracciano,P. Terracciano,G,1,193,1591,M,,136856,EUR,636854400,G,1,1,False,18.0,15.0,7.0,4.0,15.0,16.0,,2.0,,,1.0,4.0,,,4.0,5.0,,90.0,28.0,7.7,3.0,8.808e-05,0,1.1866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
11407462,away,Fiorentina,Fabiano Parisi,fabiano-parisi,F. Parisi,D,65,178,788,M,,972886,EUR,973728000,D,65,65,False,51.0,42.0,4.0,2.0,14.0,16.0,29.0,36.0,1.0,9.0,4.0,6.0,,2.0,,,,90.0,76.0,7.1,10.0,0.0516129,1,,,1.0,1.0,3.0,4.0,,,1.0,3.0,2.0,1.0,0.0224,,1.0,,,,,,1.0,,3.0,,1.0,,,,,,1.0,
11407462,away,Fiorentina,Nikola Milenković,nikola-milenkovic,N. Milenković,D,31,195,5064,M,milenkovicn_4,836168,EUR,876614400,D,4,4,False,61.0,53.0,10.0,4.0,42.0,45.0,11.0,16.0,4.0,7.0,10.0,5.0,,1.0,,,,90.0,84.0,7.4,9.0,0.00758624,0,,,,1.0,1.0,,,,2.0,2.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,
11407462,away,Fiorentina,Lucas Martínez Quarta,lucas-martinez-quarta,L. M. Quarta,D,28,183,3115,M,chinomartinezquarta96,795297,EUR,831686400,D,28,28,False,64.0,51.0,19.0,11.0,27.0,32.0,24.0,32.0,5.0,6.0,3.0,4.0,,,,,,90.0,70.0,6.9,14.0,0.0243312,0,,,,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,
11407462,away,Fiorentina,Cristiano Biraghi,cristiano-biraghi,C. Biraghi,D,34,184,1338,M,,122848,EUR,715305600,D,3,3,False,54.0,42.0,8.0,4.0,15.0,16.0,28.0,51.0,1.0,2.0,2.0,4.0,,,,,,90.0,94.0,7.4,27.0,0.19845,1,,True,13.0,,1.0,,,1.0,2.0,1.0,,,0.1869,,1.0,1.0,,1.0,,,2.0,,,,,,,,,,,
11407462,away,Fiorentina,Arthur,arthur,Arthur,M,29,172,8988,M,arthurmelo,794927,EUR,839808000,M,6,6,False,31.0,30.0,3.0,3.0,13.0,13.0,17.0,18.0,,3.0,,6.0,,1.0,,,,45.0,38.0,6.9,1.0,0.0167156,0,,,,,1.0,,,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
11407462,away,Fiorentina,Alfred Duncan,alfred-duncan,A. Duncan,M,32,178,572,M,,232224,EUR,731721600,M,32,32,False,35.0,27.0,3.0,1.0,3.0,5.0,25.0,33.0,1.0,6.0,,4.0,,1.0,,,,81.0,49.0,7.1,14.0,0.106072,1,,,3.0,2.0,6.0,2.0,,,,2.0,2.0,,0.0293,,1.0,2.0,,,,,2.0,2.0,2.0,2.0,1.0,,,,,,,
11407462,away,Fiorentina,Nicolás González,nicolas-gonzalez,N. González,M,23,180,17229,M,nicoigonzalez,901325,EUR,891820800,M,10,10,False,40.0,32.0,8.0,6.0,3.0,6.0,29.0,35.0,1.0,3.0,,6.0,,,,,,90.0,67.0,7.5,18.0,0.226425,8,,,1.0,3.0,12.0,7.0,2.0,,1.0,1.0,1.0,1.0,0.5752,0.4831,,2.0,,2.0,,,2.0,1.0,1.0,1.0,4.0,,,,,,,1.0
11407462,away,Fiorentina,Giacomo Bonaventura,giacomo-bonaventura,G. Bonaventura,M,,180,1099,M,,36784,EUR,619747200,M,5,5,False,41.0,37.0,6.0,4.0,17.0,17.0,22.0,28.0,,4.0,1.0,4.0,,2.0,,,,88.0,63.0,6.8,11.0,0.102892,1,,,4.0,1.0,6.0,1.0,,,,1.0,,,0.0354,,2.0,4.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,
11407462,away,Fiorentina,Riccardo Sottil,riccardo-sottil,R. Sottil,M,23,180,1381,M,,893640,EUR,928368000,M,7,7,False,22.0,17.0,2.0,,3.0,4.0,15.0,21.0,1.0,4.0,1.0,5.0,,1.0,,,,81.0,44.0,6.6,12.0,0.0222323,4,,,3.0,,5.0,3.0,1.0,,,2.0,,1.0,0.1525,0.0868,1.0,1.0,,3.0,,,,,,1.0,,,,,1.0,,,
11407462,away,Fiorentina,Lucas Beltrán,lucas-beltran,L. Beltrán,M,15,177,3780,M,beltranlucass,962029,EUR,985824000,F,9,9,False,16.0,12.0,,,3.0,3.0,9.0,13.0,1.0,2.0,1.0,1.0,,,,,,70.0,25.0,6.8,8.0,0.0499319,0,,,,1.0,5.0,2.0,,,,1.0,1.0,2.0,,,,,,,,,3.0,,,2.0,,,,,,,,
11407462,away,Fiorentina,Maxime López,maxime-lopez,M. López,M,21,167,1284,M,,352802,EUR,881193600,M,8,8,True,46.0,43.0,4.0,3.0,14.0,14.0,29.0,34.0,,,,3.0,,,,,,45.0,52.0,6.9,6.0,0.0189942,2,,,2.0,,1.0,1.0,,,,,,,0.0895,,,,,,,,,,,,2.0,,,,,,,
11407462,away,Fiorentina,M'Bala Nzola,mbala-nzola,M. Nzola,F,8,185,2430,M,,788061,EUR,840326400,F,18,18,True,5.0,4.0,,,1.0,1.0,3.0,4.0,,,,1.0,,,,,,20.0,8.0,6.5,2.0,0.0108905,1,,,,2.0,3.0,,,,,,,3.0,0.0759,,,,,1.0,,,,,,1.0,,,,,,,,
11407462,away,Fiorentina,Rolando Mandragora,rolando-mandragora,R. Mandragora,M,8,183,2103,M,,548178,EUR,867542400,M,38,38,True,6.0,4.0,,,3.0,4.0,1.0,4.0,1.0,1.0,,2.0,,,,,,9.0,11.0,6.3,4.0,0.00025122,1,,,2.0,2.0,2.0,,1.0,,,,,,0.7057,0.8603,,,,,,,,,,,,,,1.0,,,,
11407462,away,Fiorentina,Jonathan Ikoné,jonathan-ikone,J. Ikoné,M,93,180,1415,M,,802142,EUR,894067200,M,11,11,True,4.0,3.0,,,,,3.0,5.0,,,,1.0,,,,,,9.0,6.0,6.4,3.0,0.00226133,0,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11407462,away,Fiorentina,Christian Kouamé,christian-kouame,C. Kouamé,F,31,185,2375,M,christianmichael.11,812946,EUR,881366400,F,99,99,True,3.0,2.0,,,,,2.0,3.0,,,,,,,,,,10.0,4.0,6.5,1.0,0.00491026,1,,,,,1.0,,,,,,,1.0,0.1161,,,,,1.0,,,,,,,,,,,,,,
11407462,away,Fiorentina,Oliver Christensen,oliver-christensen,O. Christensen,G,53,190,517,M,,860306,EUR,922060800,G,53,53,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407462,away,Fiorentina,Tommaso Martinelli,martinelli-tommaso,T. Martinelli,G,50,194,712,M,,1397756,EUR,1136505600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407462,away,Fiorentina,Yerry Mina,yerry-mina,Y. Mina,D,26,195,5988,M,yerrymina,360396,EUR,780278400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407462,away,Fiorentina,Pietro Comuzzo,comuzzo-pietro,P. Comuzzo,D,15,185,1322,M,,1210848,EUR,1108857600,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Pietro Comuzzo,,,,,,
11407462,away,Fiorentina,Josip Brekalo,josip-brekalo,J. Brekalo,M,7,175,2234,M,,357598,EUR,898560000,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407462,away,Fiorentina,Antonín Barák,antonin-barak,A. Barák,M,72,190,780,M,,330705,EUR,786412800,M,72,72,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407462,away,Fiorentina,Gino Infantino,gino-infantino,G. Infantino,M,32,178,956,M,,1086992,EUR,1053302400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Gino Infantino,,,,,,
11407462,away,Fiorentina,Niccolò Pierozzi,niccolo-pierozzi,N. Pierozzi,M,27,184,211,M,,970938,EUR,1000252800,D,70,70,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407462,away,Fiorentina,Lorenzo Amatucci,amatucci-lorenzo,L. Amatucci,M,16,172,448,M,,1100207,EUR,1075939200,M,73,73,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
