match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,captain,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_wonTackle,stat_keyPass,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_penaltyWon,stat_totalOffside,stat_bigChanceCreated,stat_goals,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_errorLeadToAShot
12513642,home,Casa Pia,Cassiano,cassiano,Cassiano,F,90,184,251,M,157023,EUR,613958400,F,90,90,False,5.0,3.0,,,0.0,,,3.0,6.0,2.0,,,70.0,17.0,7.3,3.0,0.00904388,2,,,,6.0,2.0,9.0,7.0,,,,,,2.0,3.0,,,,1.0,,1.0,,1.0,3.0,0.9248,0.8031,,1.0,,,,2.0,,1.0,,,,,,,
12513642,home,Casa Pia,Miguel Sousa,miguel-sousa,M. Sousa,M,20,176,28,M,936367,EUR,906163200,M,14,14,True,12.0,10.0,1.0,,0.0,6.0,6.0,4.0,6.0,4.0,,,20.0,13.0,6.3,3.0,0.00428284,0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
12513642,home,Casa Pia,Oluwakorede Osundina,oluwakorede-osundina,O. Osundina,M,13,180,112,M,1190517,EUR,1076630400,F,13,13,True,6.0,3.0,1.0,,0.0,2.0,3.0,1.0,3.0,2.0,,,20.0,8.0,6.4,4.0,0.00021952,0,,Oluwakorede Osundina,,2.0,1.0,3.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
12513642,home,Casa Pia,Tiago Dias,tiago-dias,T. Dias,M,77,175,51,M,825676,EUR,894240000,F,11,11,True,2.0,2.0,,,0.0,,,2.0,4.0,,,,9.0,8.0,6.3,4.0,0.00126668,0,,,,,,1.0,,1.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12513642,home,Casa Pia,Cauê,caue,Cauê,F,27,184,177,M,831516,EUR,1037404800,F,88,88,True,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,9.0,3.0,6.5,,0.00083505,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513642,home,Casa Pia,Renato Nhaga,renato-nhaga,R. Nhaga,M,74,172,1735,M,2119726,EUR,1174953600,M,57,57,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,,,1.0,6.0,,1.0,0.00243084,0,,Renato Nhaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513642,home,Casa Pia,Ricardo Batista,ricardo-batista,R. Batista,G,33,193,111,M,9668,EUR,532656000,G,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513642,home,Casa Pia,Isaac Monteiro,isaac-monteiro,I. Monteiro,D,44,193,24,M,1394568,EUR,1078358400,D,44,44,True,,,,,,,,,,,,,,,,,,0,,Isaac Monteiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513642,home,Casa Pia,Andrian Kraev,andrian-kraev,A. Kraev,M,6,191,280,M,857374,EUR,918950400,M,89,89,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513642,home,Casa Pia,Rafael Brito,rafael-brito,R. Brito,M,8,183,129,M,983537,EUR,1011398400,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513642,away,Estoril Praia,Joel Robles,joel-robles,J. Robles,G,1,195,157,M,93796,EUR,645580800,G,27,27,False,25.0,11.0,16.0,2.0,0.0,8.0,8.0,3.0,17.0,11.0,1.0,3.0,90.0,38.0,7.0,14.0,0.00043879,0,0.8154,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,
12513642,away,Estoril Praia,Kévin Boma,kevin-boma,K. Boma,D,44,193,411,M,1049465,EUR,1037750400,D,44,44,False,41.0,36.0,6.0,2.0,0.0,23.0,26.0,13.0,15.0,4.0,,,90.0,68.0,7.1,8.0,0.00676898,0,,Kévin Boma,,1.0,3.0,2.0,8.0,1.0,,,12.0,2.0,2.0,3.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
12513642,away,Estoril Praia,Felix Bacher,felix-bacher,F. Bacher,D,25,190,92,M,943525,EUR,972432000,D,25,25,False,43.0,37.0,3.0,1.0,0.0,30.0,33.0,7.0,10.0,6.0,,,90.0,63.0,7.1,6.0,0.00496639,0,,,,2.0,5.0,3.0,6.0,,,,14.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
12513642,away,Estoril Praia,Pedro Álvaro,pedro-alvaro,P. Álvaro,D,,186,247,M,869330,EUR,951955200,D,23,23,False,35.0,30.0,1.0,1.0,0.0,18.0,19.0,12.0,16.0,1.0,,,70.0,44.0,6.5,6.0,0.0049878,0,,,,2.0,3.0,5.0,4.0,,1.0,,4.0,,1.0,,True,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,
12513642,away,Estoril Praia,Wagner Pina,wagner-pina,W. Pina,M,20,180,484,M,1513625,EUR,1036281600,M,20,20,False,15.0,13.0,1.0,,0.0,4.0,4.0,9.0,11.0,1.0,,,70.0,25.0,6.5,3.0,0.0109202,0,,,,,,2.0,3.0,,,,,,3.0,,,1.0,1.0,,,2.0,,,2.0,,,,,,,,1.0,,,,,,,,1.0,
12513642,away,Estoril Praia,Jordan Holsgrove,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,920684,EUR,936921600,M,10,10,False,75.0,63.0,7.0,3.0,0.0,32.0,34.0,32.0,43.0,5.0,,,89.0,88.0,6.6,16.0,0.143199,2,,,,1.0,,5.0,2.0,1.0,,,1.0,2.0,,2.0,,,1.0,2.0,1.0,,2.0,,3.0,0.0617,,1.0,,2.0,,,,,,,,,,,,1.0
12513642,away,Estoril Praia,Vinicius Zanocelo,vinicius-zanocelo,Vinicius Zanocelo,M,25,184,577,M,973841,EUR,980812800,M,7,7,False,46.0,38.0,4.0,2.0,0.0,7.0,9.0,31.0,37.0,4.0,,,90.0,59.0,7.4,9.0,0.0800964,2,,,,,2.0,1.0,5.0,,,,3.0,,1.0,2.0,,,1.0,,,,1.0,1.0,1.0,0.0999,0.0437,,1.0,,,,,,,,,,,,,
12513642,away,Estoril Praia,Pedro Amaral,amaral-pedro,P. Amaral,D,24,178,86,M,834247,EUR,872467200,M,24,24,False,41.0,34.0,2.0,1.0,0.0,13.0,14.0,21.0,28.0,6.0,,,90.0,58.0,7.2,11.0,0.0322411,0,,,,1.0,1.0,2.0,5.0,1.0,1.0,1.0,4.0,,2.0,1.0,,,3.0,1.0,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,
12513642,away,Estoril Praia,Yanis Begraoui,yanis-begraoui,Y. Begraoui,F,14,175,1812,M,930246,EUR,994204800,F,14,14,False,25.0,21.0,,,0.0,11.0,13.0,10.0,14.0,3.0,,,76.0,41.0,7.3,13.0,0.137928,1,,,,3.0,,6.0,2.0,,2.0,,,,1.0,1.0,,,3.0,2.0,,1.0,,1.0,,0.241,0.8337,1.0,,,,,,,1.0,,,,,,,
12513642,away,Estoril Praia,João Carvalho,joao-carvalho,J. Carvalho,F,12,170,372,M,548044,EUR,857865600,F,12,12,False,47.0,43.0,10.0,7.0,1.0,20.0,20.0,23.0,30.0,4.0,,,90.0,65.0,8.7,12.0,0.422236,2,,,,1.0,,6.0,3.0,2.0,2.0,1.0,1.0,,1.0,1.0,,,3.0,3.0,,1.0,1.0,1.0,2.0,0.5894,0.6106,,,1.0,,,,1.0,1.0,,,,,,,
12513642,away,Estoril Praia,André Lacximicant,andre-lacximicant,A. Lacximicant,F,19,190,159,M,1120679,EUR,990230400,F,19,19,False,5.0,2.0,,,0.0,1.0,1.0,1.0,4.0,2.0,,,70.0,16.0,6.5,8.0,0.00248827,2,,,,3.0,,7.0,1.0,1.0,2.0,1.0,1.0,,,,,,3.0,,,,,,1.0,0.0911,,1.0,2.0,,,,2.0,,,,,,,,,
12513642,away,Estoril Praia,Gonçalo Costa,goncalo-costa,G. Costa,D,20,170,81,M,1087354,EUR,950832000,D,18,18,True,6.0,5.0,,,0.0,1.0,1.0,4.0,7.0,,,,20.0,14.0,6.5,7.0,0.0151302,0,,,,,,1.0,1.0,,2.0,1.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12513642,away,Estoril Praia,Pedro Carvalho,carvalho-pedro,P. Carvalho,D,22,169,64,M,1511977,EUR,1045180800,D,22,22,True,9.0,7.0,,,0.0,4.0,4.0,3.0,5.0,1.0,,,20.0,18.0,6.6,3.0,0.00354717,1,,,,,,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,0.1107,,,1.0,,1.0,,,,,,,,,,,
12513642,away,Estoril Praia,Alejandro Marqués,alejandro-marques,A. Marqués,F,9,189,759,M,929894,EUR,965347200,F,9,9,True,5.0,3.0,,,0.0,,1.0,3.0,4.0,2.0,,,20.0,7.0,7.2,3.0,0.00297201,1,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,0.5005,0.9215,,,,,,1.0,,1.0,,,,,,,
12513642,away,Estoril Praia,Rafik Guitane,rafik-guitane,R. Guitane,F,99,170,2125,M,826210,EUR,927676800,M,99,99,True,13.0,12.0,1.0,1.0,1.0,6.0,6.0,6.0,7.0,3.0,,,14.0,16.0,7.3,4.0,0.08844,0,,,,,,2.0,,,2.0,,,,,,,,1.0,,,,4.0,,,,,,,,,,,2.0,,,,,,,,
12513642,away,Estoril Praia,Jandro Orellana,jandro-orellana,J. Orellana,M,6,178,224,M,877920,EUR,965606400,M,6,6,True,8.0,8.0,,,0.0,6.0,6.0,2.0,2.0,,,,1.0,8.0,,,0.00055204,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513642,away,Estoril Praia,Kevin Chamorro,kevin-chamorro,K. Chamorro,G,22,183,263,M,905406,EUR,955152000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513642,away,Estoril Praia,Tiago Brito,tiago-brito,T. Brito,M,90,190,73,M,1651509,EUR,1082073600,M,90,90,True,,,,,,,,,,,,,,,,,,0,,Tiago Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513642,away,Estoril Praia,Israel Salazar,israel-salazar,I. Salazar,F,20,177,120,M,1090194,EUR,1052524800,F,92,92,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513642,away,Estoril Praia,Fabrício Garcia,fabricio-garcia,F. Garcia,F,98,172,81,M,1190120,EUR,988934400,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
