match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_aerialLost,stat_aerialWon,stat_wonContest,stat_outfielderBlock,stat_challengeLost,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_totalCross,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_dispossessed,stat_errorLeadToAShot,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goodHighClaim,stat_penaltyFaced,stat_bigChanceMissed,stat_penaltyConceded,stat_bigChanceCreated
14131905,home,Casa Pia,Tiago Morais,tiago-morais,T. Morais,F,21,168,233,M,1067284,EUR,1062547200,F,21,21,False,19.0,14.0,2.0,1.0,0.0,5.0,6.0,9.0,13.0,,2.0,,,,,59.0,34.0,6.7,11.0,0.0374367,,0,,0.19,-0.08,-0.05,,4.0,3.0,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,3.0,,,,1.0,,,,,,,,,,,,
14131905,home,Casa Pia,Abdu Conté,abdu-conte,A. Conté,D,5,183,135,M,851276,EUR,890697600,D,5,5,True,9.0,7.0,1.0,,0.0,5.0,5.0,2.0,4.0,1.0,1.0,,,,,31.0,22.0,7.4,8.0,0.206962,,0,,0.56,0.03,0.16,,1.0,,1.0,,,,,,,,,,,,,,,,,4.0,,,,,,1.0,,,,,,,,,,
14131905,home,Casa Pia,Oluwakorede Osundina,oluwakorede-osundina,O. Osundina,M,13,180,112,M,1190517,EUR,1076630400,F,13,13,True,3.0,2.0,,,0.0,2.0,3.0,,,,2.0,,,,,31.0,8.0,6.7,3.0,1.347e-05,,0,,-0.01,-0.07,0.18,,1.0,2.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,Oluwakorede Osundina,,,,,,,,,,,,,,
14131905,home,Casa Pia,Max Svensson,max-svensson,M. Svensson,F,9,182,45,M,1085569,EUR,1005177600,F,9,9,True,5.0,3.0,,,0.0,2.0,3.0,1.0,2.0,,,,,,,13.0,13.0,6.1,6.0,0.00705786,,2,,0.09,0.0,-0.04,,6.0,1.0,2.0,,,,2.0,,3.0,,1.0,1.0,,,,1.0,0.0828,,0.02,,,,,,,,1.0,,,0.0159,,,,,,
14131905,home,Casa Pia,Dailon Rocha Livramento,dailon-rocha-livramento,D. R. Livramento,F,10,185,1923,M,1155358,EUR,988934400,F,10,10,True,1.0,1.0,,,0.0,1.0,1.0,,0.0,1.0,,,,,,13.0,7.0,6.4,3.0,1.024e-05,,0,,0.01,-0.02,0.14,,1.0,1.0,1.0,,,,2.0,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,
14131905,home,Casa Pia,Iyad Mohamed,mohamed-iyad,I. Mohamed,M,24,191,113,M,1131015,EUR,983750400,M,24,24,True,,,,,0.0,,,,,,,,,,,1.0,,,,,,0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14131905,home,Casa Pia,Daniel Azevedo,azevedo-daniel,D. Azevedo,G,22,195,26,M,878493,EUR,887241600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131905,home,Casa Pia,Kaique Rocha,kaique-rocha,K. Rocha,D,27,195,458,M,963990,EUR,983318400,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131905,home,Casa Pia,Kevin Prieto,kevin-prieto,K. Prieto,D,19,184,57,M,1464186,EUR,1056672000,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131905,home,Casa Pia,Miguel Sousa,miguel-sousa,M. Sousa,M,20,176,28,M,936367,EUR,906163200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131905,away,Famalicão,Lazar Carević,lazar-carevic,L. Carević,G,25,195,237,M,886204,EUR,921542400,G,25,25,False,30.0,18.0,17.0,5.0,0.0,16.0,18.0,2.0,12.0,1.0,6.0,,2.0,1.0,1.0,90.0,38.0,6.6,12.0,0.00080471,0.0306,0,-0.3839,0.14,0.0,-0.05,0.04,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
14131905,away,Famalicão,Rodrigo Pinheiro,pinheiro-rodrigo,R. Pinheiro,D,17,181,262,M,991924,EUR,1030492800,D,17,17,False,27.0,24.0,2.0,2.0,0.0,11.0,11.0,13.0,16.0,3.0,2.0,,,,,90.0,54.0,6.8,11.0,0.0221645,,0,,-0.02,0.23,-0.09,,4.0,5.0,1.0,,3.0,3.0,2.0,1.0,3.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,
14131905,away,Famalicão,Léo Realpe,leonardo-realpe,L. Realpe,D,3,186,467,M,977676,EUR,983145600,D,3,3,False,33.0,26.0,4.0,,0.0,21.0,22.0,5.0,11.0,11.0,8.0,,,,,90.0,57.0,7.6,7.0,0.0016775,,1,,-0.15,0.09,-0.09,,1.0,6.0,2.0,,1.0,1.0,,1.0,1.0,,,2.0,2.0,,,,0.4516,,0.51,,,,,,,,1.0,1.0,,0.8996,,,,,,
14131905,away,Famalicão,Justin De Haas,justin-de-haas,J. De Haas,D,16,192,307,M,876255,EUR,949363200,D,16,16,False,43.0,39.0,4.0,1.0,0.0,30.0,32.0,9.0,11.0,9.0,3.0,,,,,90.0,63.0,5.9,7.0,0.032847,,1,,-0.43,0.49,-0.51,,6.0,6.0,,,,,2.0,2.0,1.0,,4.0,4.0,,1.0,1.0,1.0,0.2783,,-0.56,,,,,,,,,,,,,,,1.0,1.0,
14131905,away,Famalicão,Pedro Bondo,pedro-bondo,P. Bondo,D,28,178,481,M,1102988,EUR,1100563200,D,28,28,False,25.0,17.0,6.0,1.0,0.0,8.0,11.0,9.0,14.0,7.0,5.0,,,,,90.0,65.0,6.6,23.0,0.00946889,,0,,0.03,-0.03,-0.01,,8.0,6.0,4.0,,2.0,1.0,2.0,3.0,2.0,,2.0,,1.0,2.0,,,,,,3.0,,Pedro,Bondo Francisco,2.0,,,,,,,,,,,,
14131905,away,Famalicão,Tom Van De Looi,tom-van-de-looi,T. V. D. Looi,M,6,186,105,M,836676,EUR,930873600,M,6,6,False,49.0,43.0,6.0,4.0,0.0,21.0,23.0,22.0,26.0,2.0,6.0,,,,,90.0,62.0,7.7,8.0,0.49212,,1,,0.4,0.19,0.16,,5.0,8.0,,2.0,4.0,4.0,,2.0,2.0,,1.0,2.0,,,1.0,1.0,0.015,2.0,-0.06,1.0,,,,1.0,,,,,,,,,,,,2.0
14131905,away,Famalicão,Mathias De Amorim,de-amorim-mathias,M. D. Amorim,M,14,178,237,M,1511656,EUR,1102636800,M,14,14,False,22.0,18.0,,,0.0,7.0,8.0,11.0,14.0,,2.0,,,,,88.0,34.0,6.1,10.0,0.0375331,,1,,-0.07,0.02,-0.16,,7.0,3.0,1.0,,1.0,1.0,3.0,,3.0,,,1.0,1.0,,2.0,,0.1944,1.0,0.02,1.0,1.0,,,2.0,,,,,,,,,,,,
14131905,away,Famalicão,Gil Dias,gil-dias,Gil,M,23,186,342,M,583838,EUR,843868800,M,23,23,False,17.0,11.0,1.0,,1.0,3.0,3.0,8.0,14.0,,2.0,,,,,71.0,29.0,7.4,8.0,0.466217,,3,,0.31,0.45,-0.04,,6.0,4.0,,,1.0,1.0,1.0,3.0,3.0,,1.0,,,,1.0,2.0,0.7414,1.0,-0.17,1.0,,,,1.0,,1.0,1.0,,,0.7431,,,,3.0,,1.0
14131905,away,Famalicão,Gustavo Sá,gustavo-sa,G. Sá,M,20,186,1268,M,1563665,EUR,1100131200,M,20,20,False,36.0,28.0,3.0,2.0,0.0,7.0,10.0,21.0,26.0,2.0,1.0,,,,,90.0,49.0,6.4,11.0,0.129319,,1,,-0.02,0.32,-0.21,,8.0,7.0,4.0,,,,1.0,2.0,5.0,True,2.0,3.0,2.0,,1.0,,0.0345,2.0,-0.2,,1.0,,,,,,,,,,1.0,,,,,1.0
14131905,away,Famalicão,Sorriso,sorriso,Sorriso,M,7,175,556,M,1105595,EUR,982886400,M,7,7,False,19.0,16.0,1.0,,0.0,5.0,5.0,11.0,14.0,,7.0,,,,,90.0,40.0,6.6,13.0,0.0654577,,3,,0.01,0.49,-0.03,,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,1.0,1.0,,,,,0.3696,,-0.57,6.0,3.0,Sorriso,,1.0,,1.0,,,,,,,,,,
14131905,away,Famalicão,Simon Elisor,elisor-simon,S. Elisor,F,12,186,169,M,1049526,EUR,932515200,F,12,12,False,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,1.0,1.0,,,,,88.0,13.0,6.3,4.0,0.0696439,,0,,0.08,-0.07,0.14,,3.0,2.0,,,,,3.0,2.0,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0
14131905,away,Famalicão,Antoine Joujou,joujou-antoine,A. Joujou,F,77,189,199,M,1463265,EUR,1047427200,F,77,77,True,2.0,1.0,,,0.0,,,1.0,2.0,1.0,,,,,,19.0,8.0,6.8,2.0,0.16408,,0,,0.14,0.03,0.14,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,Antoine Joujou,,1.0,,,,,,,,,,,,
14131905,away,Famalicão,Otar Mamageishvili,otar-mamageishvili,O. Mamageishvili,M,15,180,223,M,1006067,EUR,1042588800,M,15,15,True,3.0,2.0,1.0,,0.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,10.0,4.0,6.5,1.0,0.00189193,,0,,0.01,,0.21,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14131905,away,Famalicão,Umar Abubakar,umar-abubakar,U. Abubakar,F,9,190,169,M,2194737,EUR,1139961600,F,9,9,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,10.0,2.0,6.4,1.0,6.43e-06,,0,,0.0,0.01,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,Umar Abubakar,,,,,,,,,,,,,,
14131905,away,Famalicão,Ivan Zlobin,ivan-zlobin,I. Zlobin,G,1,191,247,M,788203,EUR,857692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131905,away,Famalicão,Gustavo García,gustavo-garcia,G. García,D,2,175,678,M,1002443,EUR,1010102400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131905,away,Famalicão,Ibrahima Ba,ibrahima-ba,I. Ba,D,55,190,178,M,1595506,EUR,1117065600,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibrahima Ba,,,,,,,,,,,,,,
14131905,away,Famalicão,Pedro Santos,pedro-santos,P. Santos,M,80,178,297,M,1120040,EUR,1044835200,F,80,80,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131905,away,Famalicão,Marcos Peña,pena-marcos,M. Peña,M,8,180,49,M,1493216,EUR,1106352000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Marcos Peña,,,,,,,,,,,,,,
14131905,away,Famalicão,Yassir Zabiri,yassir-zabiri,Y. Zabiri,F,21,182,21044,M,1606013,EUR,1109116800,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Yassir Zabiri,,,,,,,,,,,,,,
