match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_outfielderBlock,player_firstName,player_lastName,stat_challengeLost,stat_dispossessed,stat_errorLeadToAGoal,captain,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_errorLeadToAShot,player_sofascoreId,stat_hitWoodwork
12450248,home,Toulouse,Edhy Zuliani,edhy-zuliani,E. Zuliani,M,87,175,576,M,1444641,EUR,1092182400,M,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450248,home,Toulouse,Mathis Saka,mathis-saka,M. Saka,M,28,173,96,M,1884150,EUR,1158710400,M,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Mathis Saka,,,,,,,,,,,,,,,,
12450248,home,Toulouse,Dayann Methalie,dayann-methalie,D. Methalie,M,24,186,426,M,1894003,EUR,1139961600,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450248,away,AS Monaco,Radosław Majecki,radoslaw-majecki,R. Majecki,G,1,191,1544,M,849114,EUR,942710400,G,1,1,False,23.0,13.0,13.0,3.0,0.0,11.0,13.0,2.0,10.0,4.0,,2.0,2.0,90.0,28.0,6.3,10.0,0.00017302,0,0.1986,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,
12450248,away,AS Monaco,Vanderson,vanderson,Vanderson,D,2,173,6111,M,1090694,EUR,993081600,D,2,2,False,43.0,34.0,12.0,6.0,0.0,21.0,22.0,15.0,24.0,5.0,,,,90.0,77.0,7.2,16.0,0.0878463,1,,3.0,2.0,,4.0,7.0,3.0,3.0,,5.0,,2.0,,1.0,2.0,3.0,1.0,,1.0,Vanderson,,,1.0,,,1.0,0.0283,,,,,,,,,
12450248,away,AS Monaco,Thilo Kehrer,thilo-kehrer,T. Kehrer,D,5,186,1925,M,281277,EUR,843264000,D,5,5,False,61.0,53.0,11.0,5.0,0.0,36.0,38.0,17.0,23.0,2.0,,,,90.0,70.0,7.0,8.0,0.00444221,1,,,,2.0,1.0,4.0,,,,4.0,2.0,,,,2.0,1.0,1.0,,,,,,,,True,,0.0977,1.0,,,,,,,,
12450248,away,AS Monaco,Christian Mawissa,christian-mawissa,C. Mawissa,D,13,184,895,M,1407848,EUR,1113782400,D,13,13,False,34.0,30.0,2.0,,0.0,23.0,26.0,7.0,8.0,1.0,,,,90.0,49.0,6.6,5.0,0.00636426,0,,,,3.0,3.0,5.0,,,,7.0,1.0,2.0,2.0,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,1.0,,
12450248,away,AS Monaco,Caio Henrique,caio-henrique,C. Henrique,D,12,178,3679,M,845170,EUR,870307200,D,12,12,False,31.0,23.0,4.0,,0.0,14.0,17.0,9.0,16.0,4.0,,,,90.0,55.0,6.7,16.0,0.0417898,1,,2.0,,,5.0,5.0,,,,1.0,1.0,4.0,3.0,,1.0,1.0,1.0,1.0,,,,1.0,2.0,,,1.0,0.0085,,,,,,,,,
12450248,away,AS Monaco,Lamine Camara,camara-lamine,L. Camara,M,15,174,20442,M,1389846,EUR,1072915200,M,15,15,False,43.0,33.0,5.0,2.0,0.0,17.0,22.0,18.0,26.0,12.0,,,,90.0,63.0,6.7,18.0,0.10783,2,,5.0,2.0,2.0,5.0,5.0,,,,2.0,,1.0,,3.0,3.0,2.0,2.0,1.0,,Lamine Camara,,,2.0,,,1.0,0.5788,,1.0,1.0,,0.9746,,,lamine_camara_5,
12450248,away,AS Monaco,Mutassim Al-Musrati,mutassim-al-musrati,M. Al-Musrati,M,73,189,2821,M,868958,EUR,828748800,M,8,8,False,54.0,48.0,5.0,3.0,0.0,27.0,28.0,21.0,26.0,7.0,,,,90.0,68.0,7.5,7.0,0.0123074,0,,,,5.0,1.0,11.0,,,,3.0,,3.0,3.0,1.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
12450248,away,AS Monaco,Maghnes Akliouche,maghnes-akliouche,M. Akliouche,M,11,183,5917,M,1130939,EUR,1014595200,M,11,11,False,38.0,34.0,3.0,3.0,0.0,10.0,11.0,25.0,28.0,8.0,,,,90.0,58.0,7.2,14.0,0.388849,2,,1.0,1.0,1.0,9.0,3.0,2.0,,1.0,2.0,,2.0,1.0,5.0,,2.0,2.0,3.0,,,,,2.0,,,1.0,0.2082,1.0,,,,,,,,
12450248,away,AS Monaco,Breel Embolo,breel-embolo,B. Embolo,F,7,185,4494,M,352296,EUR,855878400,M,36,36,False,25.0,16.0,,,0.0,4.0,6.0,12.0,19.0,6.0,,,,74.0,43.0,7.1,15.0,0.497154,1,,,,1.0,6.0,6.0,2.0,1.0,1.0,,1.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,,,,1.0,1.0,,,,0.0264,1.0,,,,,1.0,,breelembolo97,
12450248,away,AS Monaco,Takumi Minamino,takumi-minamino,T. Minamino,M,18,174,8866,M,155818,EUR,790214400,M,18,18,False,25.0,17.0,2.0,,0.0,4.0,6.0,13.0,19.0,4.0,,,,74.0,38.0,7.3,11.0,0.157475,1,,,,,4.0,2.0,,,,3.0,1.0,2.0,,1.0,,,1.0,,,,,3.0,1.0,,,,0.9677,,,1.0,1.0,0.9953,,,Minamino,
12450248,away,AS Monaco,Mika Biereth,mika-biereth,M. Biereth,F,14,187,5335,M,1083007,EUR,1044662400,F,14,14,False,21.0,15.0,1.0,1.0,1.0,2.0,4.0,13.0,17.0,1.0,,,,82.0,34.0,6.8,14.0,0.943776,3,,,,,7.0,1.0,,,2.0,,,,,5.0,1.0,3.0,3.0,1.0,,Mika Biereth,,,3.0,,,,0.4875,2.0,2.0,1.0,,0.187,2.0,,,
12450248,away,AS Monaco,Eliesse Ben Seghir,eliesse-ben-seghir,E. Ben Seghir,M,17,178,21668,M,1394353,EUR,1108512000,M,7,7,True,8.0,6.0,,,0.0,2.0,2.0,4.0,6.0,1.0,,,,16.0,10.0,6.7,2.0,0.0527513,0,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,benseghir44,
12450248,away,AS Monaco,George Ilenikhena,george-ilenikhena,G. Ilenikhena,F,99,185,2495,M,1462434,EUR,1155686400,F,21,21,True,8.0,5.0,,,0.0,2.0,2.0,3.0,6.0,,,,,16.0,9.0,6.5,4.0,0.0156771,0,,,,1.0,2.0,1.0,1.0,,,,,,,,,1.0,1.0,,,George,Ilenikhena,,,,,,,,,,,,,,,
12450248,away,AS Monaco,Wilfried Singo,wilfried-singo,W. Singo,D,90,190,12125,M,978285,EUR,977702400,D,17,17,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,8.0,5.0,6.6,,0.00248609,1,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,0.0284,1.0,,,,,,,stephane_singo,1.0
12450248,away,AS Monaco,Philipp Köhn,philipp-kohn,P. Köhn,G,16,191,698,M,868964,EUR,891475200,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450248,away,AS Monaco,Mohammed Salisu,mohammed-salisu,M. Salisu,D,22,188,5721,M,946158,EUR,924307200,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,salisu_sarki,
12450248,away,AS Monaco,Kassoum Ouattara,ouattara-kassoum,K. Ouattara,D,20,176,696,M,1397558,EUR,1097712000,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450248,away,AS Monaco,Krépin Diatta,krepin-diatta,K. Diatta,M,27,173,13115,M,873534,EUR,919900800,M,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,krepindiatta,
12450248,away,AS Monaco,Mamadou Coulibaly,mamadou-coulibaly,M. Coulibaly,M,28,179,1437,M,1410148,EUR,1082505600,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450248,away,AS Monaco,Lucas Michal,lucas-michal,L. Michal,F,19,167,619,M,1154647,EUR,1119398400,F,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Lucas Michal,,,,,,,,,,,,,,,,
