match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_dispossessed,stat_totalClearance,stat_fouls,player_firstName,player_lastName,stat_outfielderBlock,stat_wasFouled,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_keyPass,stat_challengeLost,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_interceptionWon,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated
12437798,home,Real Valladolid,Kenedy,kenedy,Kenedy,M,29,182,1421,M,801391,EUR,823737600,M,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437798,home,Real Valladolid,Víctor Meseguer,victor-meseguer,V. Meseguer,M,8,184,93,M,1010335,EUR,928886400,M,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437798,home,Real Valladolid,Amath Ndiaye,amath-ndiaye,A. Ndiaye,M,11,179,448,M,845168,EUR,837475200,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437798,home,Real Valladolid,Chuky,chuky,Chuky,M,20,176,232,M,1137584,EUR,1083196800,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437798,home,Real Valladolid,Marcos André,marcos-andre,M. André,F,10,184,480,M,880157,EUR,845769600,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437798,away,Mallorca,Leo Román,leo-roman,L. Román,G,1,189,1557,M,1131909,EUR,962841600,G,13,13,False,36.0,16.0,26.0,6.0,0.0,11.0,16.0,5.0,20.0,3.0,,,,90.0,37.0,5.9,20.0,0.00107598,0,-0.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
12437798,away,Mallorca,Pablo Maffeo,pablo-maffeo,P. Maffeo,D,23,173,2206,M,788216,EUR,868665600,D,23,23,False,36.0,28.0,3.0,2.0,0.0,16.0,18.0,13.0,21.0,2.0,,,,90.0,70.0,7.7,16.0,0.120567,2,,,3.0,1.0,2.0,4.0,9.0,5.0,3.0,3.0,,,,1.0,,,1.0,2.0,,3.0,2.0,,4.0,1.0,0.0839,,1.0,,,,,,,,1.0
12437798,away,Mallorca,Antonio Raíllo,antonio-raillo,A. Raíllo,D,21,186,793,M,807116,EUR,686880000,D,21,21,False,40.0,34.0,6.0,4.0,0.0,25.0,30.0,9.0,10.0,3.0,,,,90.0,58.0,7.5,7.0,0.00348537,2,,True,,,4.0,6.0,6.0,,1.0,1.0,5.0,1.0,5.0,1.0,,,2.0,,,,1.0,,,2.0,0.0393,1.0,,,,,,,,,1.0
12437798,away,Mallorca,José Copete,jose-copete,J. Copete,D,3,190,437,M,913695,EUR,939513600,D,6,6,False,49.0,40.0,4.0,2.0,0.0,30.0,33.0,10.0,18.0,2.0,,,,90.0,63.0,7.0,11.0,0.00356412,1,,,2.0,,1.0,3.0,8.0,,3.0,2.0,5.0,,6.0,2.0,,,,,,,,,,,0.2417,1.0,,,1.0,1.0,,0.257,,,
12437798,away,Mallorca,Johan Mojica,johan-mojica,J. Mojica,D,22,185,3950,M,344847,EUR,714355200,D,22,22,False,40.0,34.0,6.0,4.0,0.0,17.0,19.0,19.0,28.0,7.0,,,,90.0,58.0,7.4,12.0,0.0695417,0,,,7.0,2.0,,1.0,5.0,2.0,2.0,2.0,,1.0,,,,,,1.0,,,1.0,,2.0,,,1.0,,,,,,,,,
12437798,away,Mallorca,Robert Navarro,robert-navarro,R. Navarro,M,23,178,940,M,944165,EUR,1018569600,M,27,27,False,28.0,24.0,,,0.0,6.0,7.0,18.0,21.0,4.0,,,,86.0,46.0,7.2,10.0,0.0251084,1,,,,,,3.0,8.0,5.0,3.0,1.0,,1.0,,,,,,2.0,,2.0,,,3.0,,0.0215,,,,,1.0,,0.0397,,,
12437798,away,Mallorca,Manu Morlanes,manu-morlanes,M. Morlanes,M,8,178,430,M,826004,EUR,916099200,M,8,8,False,25.0,20.0,1.0,1.0,0.0,10.0,11.0,10.0,14.0,2.0,,,,65.0,36.0,6.9,6.0,0.00923131,1,,,,,,2.0,1.0,1.0,1.0,1.0,,,3.0,1.0,,,,,,,1.0,,,1.0,0.0228,3.0,,,,,,,,,
12437798,away,Mallorca,Samú Costa,samuel-costa,S. Costa,M,12,183,1427,M,988351,EUR,975283200,M,12,12,False,61.0,50.0,9.0,5.0,0.0,29.0,33.0,21.0,28.0,5.0,,,,90.0,82.0,7.4,12.0,0.0214391,3,,,,,,3.0,8.0,,4.0,,1.0,,6.0,2.0,,,1.0,3.0,,,,1.0,,2.0,0.0945,2.0,,,,1.0,,0.3193,,,
12437798,away,Mallorca,Sergi Darder,sergi-darder,S. Darder,M,10,180,979,M,110783,EUR,756518400,M,10,10,False,36.0,29.0,7.0,4.0,0.0,8.0,10.0,24.0,35.0,4.0,,,,76.0,53.0,6.9,19.0,0.198228,0,,,9.0,3.0,,6.0,3.0,3.0,,,1.0,1.0,,,,,,1.0,,3.0,4.0,3.0,1.0,,,,,,,,,,,,
12437798,away,Mallorca,Dani Rodríguez,dani-rodriguez,D. Rodríguez,M,9,177,524,M,349526,EUR,581558400,F,14,14,False,20.0,16.0,2.0,1.0,1.0,4.0,6.0,12.0,14.0,1.0,,,,76.0,30.0,7.3,7.0,0.304126,0,,,,,1.0,5.0,5.0,,1.0,1.0,2.0,2.0,1.0,2.0,,,,2.0,,1.0,1.0,,,,,1.0,,,,,,,,,1.0
12437798,away,Mallorca,Cyle Larin,cyle-larin,C. Larin,F,9,187,1609,M,790179,EUR,798076800,F,17,17,False,8.0,7.0,,,0.0,,,7.0,8.0,2.0,,,,75.0,22.0,7.2,6.0,0.00267421,4,,,,,7.0,10.0,3.0,2.0,,,2.0,,,1.0,,,,1.0,,3.0,1.0,,,1.0,0.9871,,2.0,1.0,,1.0,1.0,0.9644,,,
12437798,away,Mallorca,Omar Mascarell,omar-mascarell,O. Mascarell,M,5,181,553,M,255999,EUR,728611200,M,5,5,True,11.0,8.0,2.0,1.0,0.0,3.0,4.0,5.0,7.0,2.0,,,,25.0,13.0,6.4,4.0,0.00498184,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437798,away,Mallorca,Abdón Prats,abdon-prats,A. Prats,F,9,181,325,M,146852,EUR,724550400,F,9,9,True,7.0,5.0,2.0,2.0,0.0,2.0,3.0,3.0,4.0,3.0,,,,15.0,12.0,6.8,2.0,0.00074836,1,,,,,2.0,2.0,3.0,,,,1.0,,2.0,,,,,2.0,,,,,,1.0,0.0188,,,,,,,,,,
12437798,away,Mallorca,Valery Fernández,valery-fernandez,V. Fernández,D,21,179,309,M,962378,EUR,943315200,D,16,16,True,4.0,4.0,,,0.0,4.0,4.0,,,2.0,,,,14.0,9.0,7.4,,8.85e-05,2,,,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,0.7528,,,,1.0,2.0,1.0,1.2122,,,
12437798,away,Mallorca,Chiquinho,chiquinho,Chiquinho,M,10,179,454,M,1015826,EUR,949708800,F,20,20,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,1.0,,,,14.0,11.0,6.4,5.0,0.00154091,0,,,,,,3.0,2.0,,1.0,,,1.0,,1.0,,,,1.0,,3.0,,1.0,,,,,,,,,,,,,
12437798,away,Mallorca,Antonio Sánchez,antonio-sanchez,A. Sánchez,M,6,179,256,M,949722,EUR,861667200,M,18,18,True,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,1.0,,,,11.0,9.0,6.7,,0.00362179,0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,
12437798,away,Mallorca,Dominik Greif,dominik-greif,D. Greif,G,1,197,925,M,791046,EUR,860284800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437798,away,Mallorca,Iván Cuéllar,ivan-cuellar,I. Cuéllar,G,25,187,119,M,19013,EUR,454464000,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437798,away,Mallorca,Mateu Morey,mateu-morey,M. Morey,D,2,171,594,M,879543,EUR,951955200,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437798,away,Mallorca,Sebas Wade,sebas-wade,S. Wade,D,3,190,12,M,1177442,EUR,1049846400,D,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437798,away,Mallorca,Toni Lato,toni-lato,T. Lato,D,3,173,265,M,828239,EUR,880070400,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437798,away,Mallorca,Marc Domenech,marc-domenech,M. Domenech,M,30,182,265,M,1914318,EUR,1136073600,F,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Marc Domenech,,,,,,,,,,,,,,,,,,,,
12437798,away,Mallorca,Daniel Luna,daniel-luna,D. Luna,M,33,178,444,M,1018516,EUR,1052265600,M,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
