match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,player_sofascoreId,captain,stat_shotOffTarget,stat_accurateCross,stat_onTargetScoringAttempt,player_firstName,player_lastName,stat_totalOffside,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_bigChanceCreated
10411712,home,Lazio,Matteo Cancellieri,matteo-cancellieri,M. Cancellieri,F,22,185,1422,M,1017649,EUR,1013472000,F,11,11,True,2.0,,,,,,,3.0,,,,9.0,7.0,6.7,4.0,0.024,0.0,0.0,1,,1.0,,2.0,2.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,
10411712,home,Lazio,Toma Bašić,toma-basic,T. Bašić,M,26,189,1423,M,798002,EUR,848880000,M,88,88,True,4.0,3.0,1.0,,2.0,2.0,1.0,2.0,1.0,,,8.0,6.0,6.2,2.0,0.0,0.0,0.00139834,0,,,,2.0,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
10411712,home,Lazio,Federico Magro,federico-magro,F. Magro,G,22,189,81,M,1126870,EUR,1105315200,G,61,61,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411712,home,Lazio,Marius Adamonis,adamonis-marius,M. Adamonis,G,31,188,118,M,795811,EUR,863481600,G,31,31,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411712,home,Lazio,Luís Maximiano,luis-maximiano,L. Maximiano,G,81,190,768,M,845797,EUR,915494400,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411712,home,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,29,173,753,M,273405,EUR,754531200,M,29,29,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411712,home,Lazio,Mohamed Fares,mohamed-fares,M. Fares,D,93,183,1317,M,556960,EUR,824342400,M,96,96,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411712,home,Lazio,Ştefan Radu,stefan-radu,Ş. Radu,D,,183,208,,13592,EUR,530323200,D,26,26,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411712,home,Lazio,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,3,178,1350,M,826186,EUR,920764800,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411712,home,Lazio,Patric,patric,Patric,D,4,184,495,M,217784,EUR,735004800,D,4,4,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411712,home,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183,1766,M,965828,EUR,967507200,D,34,34,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411712,home,Lazio,Romano Floriani Mussolini,romano-floriani-mussolini,R. F. Mussolini,M,22,188,1584,M,1100354,EUR,1043625600,D,44,44,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Romano,Floriani,,,,,,
10411712,home,Lazio,Marcos Antônio,marcos-antonio,M. Antônio,M,8,166,2921,M,905453,EUR,960854400,M,6,6,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411712,home,Lazio,Luka Romero,luka-romero,L. Romero,F,18,169,4732,M,1032022,EUR,1100736000,M,18,18,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,lukaromero10,,,,,Luka Romero,,,,,,,
10411712,home,Lazio,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,15127,M,45923,EUR,635472000,F,17,17,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,ciroimmobile17,,,,,,,,,,,,
10411712,away,Roma,Rui Patrício,rui-patricio,R. Patrício,G,,190,3199,M,17737,EUR,571881600,G,1,1,False,32.0,21.0,21.0,10.0,15.0,16.0,6.0,16.0,11.0,2.0,4.0,90.0,39.0,7.0,11.0,0.0,0.0,0.00282543,0,0.47,,,,,,,,,,,,,,,,,,,,rpatricio1,,,,,,,,,2.0,2.0,,
10411712,away,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,23,190,4038,M,611210,EUR,829699200,D,23,23,False,39.0,31.0,8.0,2.0,28.0,29.0,3.0,10.0,,,,90.0,49.0,6.4,9.0,0.3074,0.2353,0.0918345,1,,,2.0,6.0,4.0,,,2.0,1.0,1.0,1.0,,1.0,3.0,1.0,,2.0,3.0,,,,,,,1.0,,,,,,,1.0,
10411712,away,Roma,Chris Smalling,chris-smalling,C. Smalling,D,5,192,1660,M,47741,EUR,627696000,D,6,6,False,32.0,31.0,1.0,1.0,27.0,27.0,4.0,5.0,2.0,,,90.0,42.0,6.9,1.0,0.0,0.0,0.00328194,0,,,2.0,3.0,3.0,,,6.0,,,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,1.0,,,,,
10411712,away,Roma,Roger Ibañez,roger-ibanez,R. Ibañez,D,3,185,2299,M,888949,EUR,911779200,D,3,3,False,20.0,18.0,1.0,,14.0,15.0,4.0,5.0,,,,32.0,26.0,5.3,3.0,0.0295,0.0,0.00124175,1,,,2.0,2.0,4.0,,,1.0,1.0,,,1.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,
10411712,away,Roma,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,59,175,16244,M,984184,EUR,1011744000,M,59,59,False,26.0,17.0,6.0,,13.0,14.0,4.0,14.0,3.0,,,90.0,49.0,6.6,12.0,0.0,0.0,0.00171793,0,,2.0,,7.0,9.0,2.0,2.0,1.0,1.0,3.0,2.0,,4.0,3.0,,1.0,,3.0,,,nico_zale,,,,,,,,,,,,
10411712,away,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,4,186,2731,M,186855,EUR,794188800,M,4,4,False,36.0,27.0,6.0,2.0,18.0,19.0,9.0,17.0,4.0,,,90.0,44.0,6.6,9.0,0.0,0.0,0.0113253,0,,,4.0,3.0,6.0,1.0,1.0,3.0,,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
10411712,away,Roma,Georginio Wijnaldum,georginio-wijnaldum,G. Wijnaldum,M,8,175,8434,M,22126,EUR,658281600,M,25,25,False,7.0,7.0,,,5.0,5.0,2.0,2.0,1.0,,,66.0,11.0,6.7,,0.0842,0.0,0.00225183,2,,,1.0,,2.0,,,1.0,,,,,1.0,,,,,,,,gwijnaldum,,2.0,,,,,,,,,,
10411712,away,Roma,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,37,185,3729,M,148899,EUR,733017600,M,37,37,False,32.0,26.0,3.0,2.0,18.0,21.0,8.0,12.0,7.0,,,90.0,53.0,6.3,10.0,0.0301,0.5055,0.00861023,1,,1.0,,7.0,2.0,3.0,1.0,3.0,1.0,,,,1.0,2.0,,,,2.0,1.0,,,,,,1.0,,,,,,,,
10411712,away,Roma,Paulo Dybala,paulo-dybala,P. Dybala,F,21,177,117714,M,256219,EUR,753321600,F,21,21,False,7.0,7.0,3.0,3.0,3.0,3.0,4.0,5.0,1.0,,,45.0,15.0,6.6,3.0,0.0617,0.0,0.00402683,1,,1.0,,3.0,2.0,,,,1.0,1.0,,2.0,1.0,,,1.0,,2.0,,1.0,LaJoya,,,,,,,,,,,,
10411712,away,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,7,186,5687,M,555540,EUR,835142400,F,7,7,False,21.0,17.0,2.0,,10.0,11.0,8.0,12.0,5.0,,,84.0,41.0,7.2,11.0,0.0174,0.0,0.376663,1,,2.0,,6.0,6.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,3.0,1.0,,,2.0,,lorepelle7,True,1.0,1.0,,,,,,,,,1.0
10411712,away,Roma,Andrea Belotti,andrea-belotti,A. Belotti,F,19,181,3521,M,220223,EUR,756345600,F,11,11,False,5.0,4.0,,,2.0,3.0,2.0,2.0,1.0,,,66.0,20.0,6.7,6.0,0.0426,0.0227,0.00406814,1,,,2.0,8.0,7.0,1.0,,,1.0,,,3.0,5.0,1.0,,6.0,,,,,gallobelotti,,,,1.0,,,,,,,,
10411712,away,Roma,Diego Llorente,diego-llorente,D. Llorente,D,3,185,1146,M,305278,EUR,745459200,D,14,14,True,8.0,7.0,,,6.0,7.0,1.0,1.0,,,,33.0,11.0,6.5,1.0,0.0,0.0,0.0001245,0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10411712,away,Roma,Nemanja Matić,nemanja-matic,N. Matić,M,18,194,3565,M,44241,EUR,586396800,M,8,8,True,21.0,17.0,6.0,3.0,7.0,8.0,10.0,13.0,6.0,,,24.0,24.0,6.4,6.0,0.0,0.0,0.00291137,0,,,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,2.0,,Mati,,,,,,,,,,,,
10411712,away,Roma,Tammy Abraham,tammy-abraham,T. Abraham,F,18,195,19720,M,610766,EUR,875750400,F,9,9,True,5.0,4.0,,,1.0,1.0,3.0,4.0,1.0,,,24.0,7.0,6.6,2.0,0.0,0.0,0.00366267,0,,,,1.0,,,,1.0,,,,,,,1.0,,,,1.0,,tammy_abraham,,,,,,,,,,,,
10411712,away,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,22,178,5712,M,45925,EUR,720144000,F,92,92,True,9.0,6.0,,,2.0,2.0,4.0,10.0,1.0,,,12.0,15.0,6.6,6.0,0.0,0.0,0.00883247,0,,3.0,,,,,,,1.0,,,,,,,,,,,,stewel92,,,,,,,,,,,,
10411712,away,Roma,Ola Solbakken,ola-solbakken,O. Solbakken,F,9,186,648,M,920744,EUR,905126400,F,18,18,True,1.0,1.0,,,,,1.0,1.0,,,,13.0,3.0,6.6,,0.0,0.0,0.00039648,0,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
10411712,away,Roma,Mile Svilar,svilar-mile,M. Svilar,G,99,189,4489,M,793986,EUR,935712000,G,99,99,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411712,away,Roma,Pietro Boer,pietro-boer,P. Boer,G,23,195,243,M,1008563,EUR,1021161600,G,63,63,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411712,away,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,19,180,2880,M,893008,EUR,856137600,D,19,19,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411712,away,Roma,Mady Camara,mady-camara,M. M. Camara,M,2,182,1756,M,867546,EUR,857088000,M,20,20,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411712,away,Roma,Edoardo Bove,edoardo-bove,E. Bove,M,15,181,2073,M,986352,EUR,1021507200,M,52,52,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411712,away,Roma,Cristian Volpato,volpato-cristian,C. Volpato,M,7,187,875,M,1155625,EUR,1068854400,M,62,62,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411712,away,Roma,Benjamin Tahirović,benjamin-tahirovic,B. Tahirović,M,8,191,1887,M,1102659,EUR,1046649600,M,68,68,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
