match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_goals,stat_interceptionWon,player_firstName,player_lastName,stat_shotOffTarget,stat_wasFouled,stat_totalOffside,stat_accurateCross,stat_ownGoals,stat_bigChanceCreated,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_punches,stat_goalsPrevented
14566572,home,FC Bayern München,Leon Goretzka,leon-goretzka,L. Goretzka,M,8,189,12146,M,leon_goretzka,184661,EUR,792028800,M,8,8,True,,9.0,8.0,,,0.0,2.0,3.0,6.0,6.0,1.0,,,2.0,11.0,,1.0,0.0138025,25.812,0.716,0.0,16.262538896281,2.0,10.08,10.5,,1,,,,,0.16,0.28,0.21,0.07,0.0,,1.0,1.0,1.0,,,,,,,,,,,,,,0.0653,,,,,,,1.0,1.0,,,,,,,,,,,
14566572,home,FC Bayern München,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186,89403,M,NJackson11,1085381,EUR,992995200,F,11,11,True,,,,,,0.0,,,,,,,,1.0,,,,,23.688,0.39666,1.0,,,,,,0,,,,,0.18,0.14,0.05,0.02,0.0,,,,,,,,,,,,,,,,,,,,,,,Nicolas Jackson,,,,,,,,,,,,,,
14566572,home,FC Bayern München,Sven Ulreich,sven-ulreich,S. Ulreich,G,26,192,2975,M,,26768,EUR,586569600,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566572,home,FC Bayern München,Jonas Urbig,jonas-urbig,J. Urbig,G,40,189,4858,M,,1130647,EUR,1060300800,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jonas Urbig,,,,,,,,,,,,,,
14566572,home,FC Bayern München,Min-jae Kim,min-jae-kim,M. Kim,D,3,190,14996,M,kiminjae3,896569,EUR,848016000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566572,home,FC Bayern München,Tom Bischof,tom-bischof,T. Bischof,M,20,176,6361,M,,1129935,EUR,1119916800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566572,home,FC Bayern München,Wisdom Mike,wisdom-mike,W. Mike,F,36,175,2945,M,,1976732,EUR,1222214400,F,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566572,away,Sporting CP,Rui Silva,rui-silva,R. Silva,G,1,191,3285,M,,253809,EUR,760579200,G,1,1,False,,37.0,32.0,14.0,9.0,0.0,30.0,31.0,2.0,6.0,8.0,1.0,7.0,90.0,53.0,7.9,5.0,0.00038227,22.788,4.70133,0.0,55.280923747712,10.0,-23.205,2.52,1.0798,0,0.06,-0.01,-0.22,0.68,3.45,1.17,0.07,0.01,0.0,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,Rui,Silva,,,,,,,,,,,4.0,1.0,0.7892
14566572,away,Sporting CP,Iván Fresneda,ivan-fresneda,I. Fresneda,D,22,183,1958,M,,1167818,EUR,1096243200,D,22,22,False,,29.0,24.0,1.0,,0.0,18.0,21.0,6.0,8.0,,,,90.0,45.0,5.9,8.0,0.00980306,33.12,11.09799,18.0,143.74970294334,16.0,-109.41,1.89,,0,-0.05,0.25,-0.44,,3.0,5.27,1.64,0.73,0.46,1.0,,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,1.0,,6.0,,,,,,1.0,,,,,,,,,,,,,,,
14566572,away,Sporting CP,Eduardo Quaresma,eduardo-quaresma,E. Quaresma,D,72,185,2177,M,,989841,EUR,1015027200,D,72,72,False,,41.0,37.0,,,0.0,31.0,35.0,6.0,6.0,,,,80.0,55.0,5.8,6.0,0.00372629,29.412,8.54705,3.0,124.61050657675,16.0,-45.675,7.035,,0,-0.04,0.03,-0.5,,2.43,4.99,0.83,0.24,0.05,,1.0,3.0,2.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,3.0,,,,,,1.0,Eduardo,Quaresma,,,,,,,,,,,,,
14566572,away,Sporting CP,Ousmane Diomande,diomande-ousmane,O. Diomande,D,26,190,4998,M,ousdiomande,1394342,EUR,1070496000,D,26,26,False,,67.0,64.0,7.0,5.0,0.0,57.0,58.0,7.0,9.0,1.0,,,90.0,77.0,6.7,3.0,0.00978728,29.952,8.92164,2.0,238.1801167684,23.0,-2.1,17.115,,0,0.21,0.02,-0.29,,3.2,4.91,0.59,0.18,0.04,,1.0,1.0,3.0,,,,3.0,2.0,,,,,,,4.0,,,,,,2.0,Ousmane,Diomande,,,,,,,,,,,,,
14566572,away,Sporting CP,Matheus Reis,reis-matheus,M. Reis,D,2,183,1358,M,,797648,EUR,793065600,D,2,2,False,,65.0,59.0,9.0,5.0,0.0,49.0,53.0,10.0,12.0,3.0,,,90.0,75.0,6.6,6.0,0.00539027,28.26,9.81718,2.0,153.43413331258,23.0,-25.83,6.825,,1,0.18,0.05,-0.43,,3.04,5.56,0.95,0.23,0.04,,,1.0,1.0,1.0,,,1.0,,,,,,,,5.0,1.0,0.0277,,-0.15,,,,,1.0,,,,,,,,,,,,
14566572,away,Sporting CP,Maximiliano Araújo,maximiliano-araujo,M. Araújo,M,20,179,3568,M,,929193,EUR,950572800,D,20,20,False,,19.0,17.0,1.0,,0.0,14.0,16.0,3.0,3.0,4.0,,,89.0,47.0,5.7,11.0,0.00206956,31.644,9.80838,8.0,77.368159835292,7.0,-38.535,10.605,,0,0.03,-0.08,-0.58,,2.9,5.04,1.26,0.43,0.18,1.0,,10.0,6.0,6.0,4.0,1.0,3.0,3.0,3.0,,,1.0,1.0,,2.0,,,,,,1.0,Maximiliano,Araújo,,1.0,,,,,,,,,,,
14566572,away,Sporting CP,Geny Catamo,geny-catamo,G. Catamo,M,10,172,11085,M,,1001140,EUR,980467200,M,10,10,False,,27.0,22.0,,,0.0,12.0,16.0,10.0,11.0,4.0,,,81.0,40.0,6.4,10.0,0.0993031,29.808,9.70572,10.0,148.39152415549,13.0,-81.69,10.29,,0,0.16,0.19,-0.17,,2.44,5.05,1.42,0.62,0.18,2.0,,6.0,5.0,,3.0,1.0,,,,1.0,3.0,1.0,3.0,,,,,,,,,,,,3.0,,2.0,,,,,,,,,
14566572,away,Sporting CP,Morten Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4430,M,,859917,EUR,930268800,M,42,42,False,True,47.0,45.0,,,0.0,35.0,37.0,10.0,10.0,7.0,,,90.0,57.0,6.6,6.0,0.0405213,28.008,11.62699,4.0,56.663531329696,9.0,-2.52,6.3,,0,0.03,0.04,-0.04,,2.63,6.8,1.71,0.42,0.07,1.0,,1.0,2.0,,1.0,1.0,,,2.0,,,1.0,1.0,,1.0,1.0,,,,,1.0,Morten,Hjulmand,,,,,,,,,,,,,
14566572,away,Sporting CP,João Simões,joao-simoes,J. Simões,M,52,178,1499,M,,1410209,EUR,1168041600,M,52,52,False,,35.0,34.0,,,0.0,27.0,28.0,7.0,7.0,4.0,,,89.0,51.0,6.2,6.0,0.0067048,31.356,11.95548,10.0,232.4540272173,20.0,-105.735,5.985,,0,-0.15,0.32,-0.09,,2.35,6.84,1.92,0.64,0.21,2.0,,6.0,2.0,2.0,3.0,1.0,1.0,,,1.0,,,1.0,,,1.0,,,,,1.0,João Simões,,,,,,,,,,,,,,
14566572,away,Sporting CP,Alisson Santos,alisson-santos,A. Santos,F,27,177,5291,M,,1122835,EUR,1033084800,M,27,27,False,,23.0,16.0,1.0,,0.0,12.0,16.0,4.0,7.0,7.0,,,66.0,48.0,6.0,22.0,0.00154275,31.392,7.92347,10.0,222.21674615869,17.0,-149.415,8.61,,1,-0.28,0.31,-0.15,,2.23,3.78,1.24,0.47,0.2,1.0,1.0,11.0,3.0,2.0,4.0,2.0,1.0,,5.0,,,,6.0,,,,0.0487,,-0.23,,1.0,Alisson Santos,,1.0,,,,,,,,,,,,
14566572,away,Sporting CP,Luis Javier Suárez,luis-javier-suarez,L. J. Suárez ,F,97,185,23308,M,,914213,EUR,881020800,F,97,97,False,,20.0,15.0,2.0,1.0,0.0,9.0,10.0,6.0,10.0,1.0,,,90.0,44.0,7.0,15.0,0.00613849,32.652,9.32773,16.0,61.949609129497,9.0,0.84000000000003,6.3,,2,0.03,0.22,-0.03,,3.61,4.02,0.88,0.46,0.35,,,5.0,9.0,,3.0,,1.0,,6.0,1.0,,3.0,1.0,,,,0.2051,,-0.54,,,Luis,Javier Suárez,1.0,5.0,,,,,,1.0,1.0,,,,
14566572,away,Sporting CP,Ricardo Mangas,mangas-ricardo,R. Mangas,D,91,179,1172,M,,878496,EUR,890179200,D,91,91,True,,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,24.0,2.0,6.0,,1.305e-05,31.68,3.32761,10.0,36.487904469823,2.0,-33.18,-4.935,,0,0.0,0.05,-0.36,,0.94,1.43,0.47,0.28,0.21,,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,Ricardo,Mangas,,1.0,1.0,,,,,,,,,,
14566572,away,Sporting CP,Giorgos Vagiannidis,vagiannidis-giorgos,G. Vagiannidis,D,13,181,2792,M,,1166952,EUR,1000252800,D,13,13,True,,5.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,,,,10.0,5.0,6.8,,0.0463566,27.72,1.55544,1.0,35.49127270074,2.0,-27.93,-9.135,,0,0.02,0.22,0.13,,0.47,0.74,0.21,0.12,0.03,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,
14566572,away,Sporting CP,Fotis Ioannidis,fotis-ioannidis,F. Ioannidis,F,89,186,6195,M,FotIoannidis,903679,EUR,947462400,F,89,89,True,,6.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,3.0,,,,9.0,6.0,6.5,1.0,0.004483,31.716,1.60179,2.0,29.532722045071,5.0,7.14,5.67,,0,0.0,0.02,0.0,,0.48,0.77,0.22,0.09,0.04,,,,,,,,,,,,,,,,,,,,,,,Fotis,Ioannidis,,,,,,,,,,,,,
14566572,away,Sporting CP,Hidemasa Morita,hidemasa-morita,H. Morita,M,5,177,3110,M,,926560,EUR,800064000,M,5,5,True,,1.0,1.0,,,0.0,1.0,1.0,,0.0,,,,1.0,2.0,,1.0,1.634e-05,22.572,0.35881,1.0,,,,,,0,,,,,0.04,0.14,0.13,0.04,0.01,1.0,,,,,,,,,,,,,,,,,,,,,,Hidemasa,Morita,,,,,,,,,,,,,
14566572,away,Sporting CP,Salvador Blopa,salvador-blopa,S. Blopa,M,70,185,924,M,,1939199,EUR,1181692800,D,70,70,True,,,,,,0.0,,,,,,,,1.0,1.0,,,,24.804,0.37892,0.0,,,,,,0,,,,,0.08,0.17,0.08,0.04,0.01,,,,,,,,,,,,,,,,1.0,,,,,,,Salvador,Blopa,,,,,,,,,,,,,
14566572,away,Sporting CP,João Virgínia,joao-virginia,J. Virgínia,G,12,191,817,M,,930666,EUR,939513600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,João,Virgínia,,,,,,,,,,,,,
14566572,away,Sporting CP,Diego Callai,diego-callai,D. Callai,G,41,190,709,M,,1130378,EUR,1090108800,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diego,Callai,,,,,,,,,,,,,
14566572,away,Sporting CP,Gonçalo Inácio,goncalo-inacio,G. Inácio,D,25,186,6701,M,goncaloinacio_25,1001196,EUR,998697600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gonçalo,Inácio,,,,,,,,,,,,,
14566572,away,Sporting CP,Giorgi Kochorashvili,giorgi-kochorashvili,G. Kochorashvili,M,14,176,3695,M,,886402,EUR,930528000,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566572,away,Sporting CP,Eduardo Felicíssimo,eduardo-felicissimo,E. Felicíssimo,M,73,186,640,M,,1586645,EUR,1168214400,M,73,73,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eduardo Felicíssimo,,,,,,,,,,,,,,
14566572,away,Sporting CP,Rodrigo Ribeiro,ribeiro-rodrigo,R. Ribeiro,F,21,185,1524,M,,1215904,EUR,1114646400,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566572,away,Sporting CP,Flavio Goncalves,flavio-goncalves,F. Gonçalves,F,58,175,656,M,,1937022,EUR,1180483200,F,58,58,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flávio Gonçalves,,,,,,,,,,,,,,
