match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_hitWoodwork,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_wonContest,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_penaltyConceded,stat_dispossessed,stat_unsuccessfulTouch,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_outfielderBlock,stat_penaltyWon
10438016,home,Marítimo,Brayan Riascos,,,brayan-riascos,B. Riascos,F,94,180,216,M,537040,EUR,781747200,F,29,29,False,11.0,9.0,,,3.0,4.0,7.0,9.0,1.0,6.0,,1.0,,,,,,,,64.0,30.0,7.1,11.0,2,2.0,1.0,,5.0,,5.0,2.0,,,1.0,1.0,1.0,3.0,,3.0,1.0,,,,,4.0,,,,,,,
10438016,home,Marítimo,Cláudio Winck,,,claudio-winck,C. Winck,D,2,183,178,M,155998,EUR,766368000,D,2,2,True,10.0,8.0,1.0,,3.0,3.0,5.0,8.0,1.0,4.0,,2.0,,,,,,,,26.0,16.0,6.5,4.0,0,1.0,,,1.0,,1.0,,,,,,2.0,1.0,,1.0,1.0,,,,,1.0,,,1.0,,,,
10438016,home,Marítimo,Diogo Mendes,,,mendes-diogo,D. Mendes,M,66,176,79,M,871046,EUR,885600000,M,16,16,True,9.0,9.0,,,4.0,4.0,5.0,5.0,,,,2.0,,,,,,,,26.0,12.0,6.2,2.0,1,,,,4.0,1.0,,1.0,,,,,,2.0,,,,,,,1.0,,,,,,,,
10438016,home,Marítimo,Matheus Costa,,,matheus-costa,M. Costa,D,14,188,49,M,886225,EUR,791078400,D,4,4,True,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,13.0,3.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438016,home,Marítimo,Geny Catamo,,,geny-catamo,G. Catamo,M,10,172,10919,M,1001140,EUR,980467200,F,57,57,True,6.0,5.0,,,,,5.0,6.0,,1.0,,1.0,,,,,,,,13.0,8.0,6.4,1.0,1,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,1.0,,
10438016,home,Marítimo,Edgar Costa,,,edgar-costa,E. Costa,F,,178,21,M,89566,EUR,545356800,F,12,12,True,4.0,4.0,,,1.0,1.0,4.0,4.0,,,,,,,,,,,,1.0,6.0,,,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438016,home,Marítimo,Giorgi Makaridze,,,giorgi-makaridze,G. Makaridze,G,31,190,68,M,31325,EUR,638841600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438016,home,Marítimo,Rafael Brito,,,rafael-brito,R. Brito,M,8,183,129,M,983537,EUR,1011398400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438016,home,Marítimo,Pablo Moreno,,,pablo-moreno,P. Moreno,F,,180,183,M,964729,EUR,1020384000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438016,home,Marítimo,Jesús Ramírez,,,jesus-ramirez,J. Ramírez,F,9,187,1078,M,987597,EUR,894240000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438016,away,Paços de Ferreira,Igor Vekić,,,igor-vekic,I. Vekić,G,1,192,160,M,943735,EUR,894412800,G,98,98,False,27.0,23.0,7.0,4.0,23.0,27.0,,,,,1.0,2.0,,2.0,,3.0,,,,90.0,32.0,6.1,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438016,away,Paços de Ferreira,Juan Delgado,,,juan-delgado,J. Delgado,D,15,177,146,M,339695,EUR,731289600,D,15,15,False,52.0,46.0,8.0,3.0,20.0,20.0,27.0,37.0,,5.0,1.0,6.0,,,,,,,,90.0,74.0,6.2,16.0,0,5.0,1.0,,5.0,2.0,3.0,,,,,,3.0,2.0,,2.0,1.0,,,,1.0,1.0,,,,,,,
10438016,away,Paços de Ferreira,Erick Ferigra,Erick,Ferigra,erick-ferigra,E. Ferigra,D,14,180,130,M,928766,EUR,918259200,D,23,23,False,71.0,63.0,12.0,7.0,45.0,48.0,18.0,24.0,,4.0,2.0,7.0,,,,,,,,90.0,82.0,6.4,10.0,0,1.0,,1.0,3.0,,1.0,,,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,
10438016,away,Paços de Ferreira,Maracás,,,maracas,Maracás,D,26,184,121,M,931485,EUR,767404800,D,25,25,False,38.0,32.0,6.0,4.0,27.0,28.0,5.0,10.0,,1.0,3.0,11.0,,,,,,,,90.0,43.0,6.2,6.0,0,,,,2.0,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,
10438016,away,Paços de Ferreira,Vitorino Antunes,,,vitorino-antunes,V. Antunes,D,,175,105,M,28386,EUR,544233600,D,5,5,False,46.0,36.0,10.0,3.0,15.0,17.0,22.0,34.0,1.0,7.0,2.0,6.0,,,,,,,,90.0,83.0,6.4,18.0,0,5.0,1.0,2.0,7.0,1.0,3.0,,,1.0,2.0,1.0,3.0,2.0,True,1.0,1.0,,,,,2.0,,,,,,1.0,
10438016,away,Paços de Ferreira,Paulo Bernardo,,,paulo-bernardo,P. Bernardo,M,28,180,1002,M,983554,EUR,1011830400,M,55,55,False,34.0,32.0,1.0,1.0,19.0,19.0,13.0,17.0,,4.0,,3.0,,,,,,,,64.0,48.0,6.6,9.0,1,2.0,,1.0,4.0,2.0,1.0,1.0,,,2.0,1.0,2.0,,,,1.0,,,,,3.0,,,,,,,
10438016,away,Paços de Ferreira,Rui Pires,,,rui-pires,R. Pires,M,8,182,65,M,845751,EUR,890524800,M,26,26,False,53.0,48.0,6.0,4.0,29.0,30.0,19.0,23.0,,2.0,,5.0,,,,,,,,90.0,58.0,6.7,5.0,0,,,,1.0,1.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10438016,away,Paços de Ferreira,Jordan Holsgrove,,,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,920684,EUR,936921600,M,6,6,False,3.0,2.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,8.0,4.0,6.4,2.0,0,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,
10438016,away,Paços de Ferreira,Nicolás Gaitán,,,nicolas-gaitan,N. Gaitán,M,,173,446,,42455,EUR,572572800,F,10,10,False,38.0,28.0,10.0,6.0,11.0,11.0,17.0,33.0,,2.0,,1.0,,,,,,,,71.0,52.0,6.7,21.0,0,6.0,,,3.0,,2.0,,,,,,,1.0,,2.0,,,,,2.0,2.0,,,,,,,
10438016,away,Paços de Ferreira,Fábio Gomes,,,fabio-gomes,Fábio Gomes,F,90,192,633,M,909487,EUR,864518400,F,11,11,False,12.0,9.0,1.0,,2.0,2.0,8.0,12.0,2.0,2.0,,,,,,,,,,71.0,20.0,6.1,8.0,1,2.0,1.0,5.0,11.0,2.0,3.0,1.0,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,
10438016,away,Paços de Ferreira,Nigel Thomas,,,nigel-thomas,N. Thomas,F,27,177,76,M,916952,EUR,980985600,F,7,7,False,25.0,22.0,1.0,,12.0,13.0,10.0,14.0,1.0,5.0,,6.0,,,,,,,,71.0,39.0,6.7,9.0,1,2.0,,1.0,6.0,,2.0,,,1.0,2.0,1.0,1.0,3.0,,1.0,,1.0,,,1.0,2.0,,,,,,,
10438016,away,Paços de Ferreira,Luiz Carlos,,,luiz-carlos,L. Carlos,M,,175,24,M,94203,EUR,489369600,M,22,22,True,65.0,62.0,5.0,5.0,34.0,34.0,28.0,33.0,,4.0,,7.0,,,,,,,,82.0,82.0,6.6,10.0,1,2.0,,,6.0,,3.0,1.0,,1.0,1.0,1.0,2.0,3.0,,1.0,,,,,1.0,2.0,,,,,,,
10438016,away,Paços de Ferreira,Alexandre Guedes,,,alexandre-guedes,A. Guedes,F,11,185,80,M,299914,EUR,760924800,F,30,30,True,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,26.0,6.0,6.4,3.0,1,,,2.0,4.0,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,
10438016,away,Paços de Ferreira,Jorge Silva,Jorge,Silva,jorge-silva,J. Silva,D,7,183,105,M,790787,EUR,827452800,D,21,21,True,8.0,7.0,,,,,7.0,10.0,,3.0,,1.0,,,,,,,,19.0,17.0,6.9,6.0,0,2.0,,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,
10438016,away,Paços de Ferreira,Uilton Silva,,,uilton-silva,U. Silva,F,,175,21,M,943391,EUR,712022400,F,9,9,True,2.0,2.0,,,1.0,1.0,2.0,2.0,,2.0,,2.0,,,,,,,,19.0,8.0,6.7,1.0,0,1.0,1.0,1.0,2.0,,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,
10438016,away,Paços de Ferreira,Adrián Butzke,,,adrian-butzke,A. Butzke,F,3,191,100,M,991292,EUR,922752000,F,17,17,True,3.0,3.0,,,,,3.0,3.0,2.0,3.0,,,,,,,,,,19.0,7.0,7.6,1.0,2,,,,1.0,,1.0,,,,,,1.0,,,,,2.0,1.0,,,,,,,,,,1.0
10438016,away,Paços de Ferreira,Ze Oliveira,,,ze-oliveira,Z. Oliveira,G,,186,10,M,855688,EUR,1018051200,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438016,away,Paços de Ferreira,Nuno Lima,Nuno Lima,,nuno-lima,N. Lima,D,3,184,122,M,1133301,EUR,984700800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438016,away,Paços de Ferreira,João Vigário,,,joao-vigario,J. Vigário,D,13,181,17,M,583804,EUR,816825600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438016,away,Paços de Ferreira,Tiago Ribeiro,Tiago Ribeiro,,tiago-ribeiro,T. Ribeiro,M,10,184,44,M,1174486,EUR,1016064000,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
