match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_aerialWon,stat_outfielderBlock,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,captain,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,stat_penaltyWon,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded
13473388,home,Flamengo,Allan,allan,Allan,M,29,172,5267,M,,828839,EUR,857347200,M,29,29,True,5.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,,,,,,,,3.0,5.0,,,0.00324399,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473388,home,Flamengo,Matheus Gonçalves,matheus-goncalves,M. Gonçalves,M,20,175,7172,M,,1175553,EUR,1124323200,M,20,20,True,12.0,9.0,,,0.0,3.0,3.0,6.0,9.0,,1.0,,,,,,3.0,15.0,,4.0,0.00225515,0,,,,,2.0,2.0,,,1.0,1.0,,,,,,2.0,1.0,,,,1.0,,,,Matheus Gonçalves,,,,,,,,,,,,
13473388,home,Flamengo,Matheus Cunha,matheus-cunha,M. Cunha,G,25,193,4946,M,,1105835,EUR,990662400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Matheus Cunha,,,,,,,,,,,,
13473388,home,Flamengo,João Victor,joao-cunha,J. Victor,D,61,187,2414,M,,1602833,EUR,1167696000,D,61,61,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,João Victor,,,,,,,,,,,,
13473388,home,Flamengo,Guillermo Varela,guillermo-varela,G. Varela,D,2,171,7450,M,,311456,EUR,732931200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473388,home,Flamengo,Danilo,danilo,Danilo,D,13,184,15246,M,Danilo,124992,EUR,679536000,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473388,home,Flamengo,Michael,michael,Michael,M,96,166,9025,M,Michael19,878084,EUR,826588800,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473388,home,Flamengo,Evertton Araujo,evertton,E. Araujo,M,52,185,4689,M,,1145106,EUR,1046390400,M,52,52,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473388,home,Flamengo,Juninho Vieira,juninho-vieira,Juninho,F,23,179,17811,M,juninhovieira_21,833236,EUR,848534400,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473388,away,Corinthians,Hugo Souza,hugo-souza,H. Souza,G,1,199,25650,M,hugosouza,950454,EUR,917740800,G,1,1,False,22.0,18.0,4.0,1.0,0.0,17.0,20.0,1.0,2.0,,5.0,2.0,2.0,,,,90.0,30.0,5.3,4.0,0.00018884,0,-1.2773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
13473388,away,Corinthians,Matheuzinho,matheuzinho,Matheuzinho,D,2,171,7286,M,mateuzinhoo,931540,EUR,968371200,D,2,2,False,49.0,42.0,5.0,3.0,0.0,28.0,34.0,14.0,15.0,2.0,4.0,,,,,,90.0,69.0,6.4,10.0,0.0399527,1,,3.0,1.0,1.0,3.0,6.0,1.0,2.0,5.0,3.0,1.0,1.0,1.0,0.0115,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,
13473388,away,Corinthians,André Ramalho,andre-ramalho,A. Ramalho,D,5,182,5367,M,,148155,EUR,698198400,D,5,5,False,57.0,49.0,5.0,3.0,0.0,41.0,45.0,8.0,12.0,4.0,2.0,,,,,,90.0,66.0,6.2,8.0,0.00163992,0,,,,,1.0,3.0,,2.0,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
13473388,away,Corinthians,Gustavo Henrique,gustavo-henrique,G. Henrique,D,13,195,5441,M,,243181,EUR,732931200,D,13,13,False,56.0,52.0,9.0,5.0,0.0,48.0,49.0,4.0,7.0,5.0,2.0,,,,,,90.0,68.0,6.6,4.0,0.00136076,1,,,,,,3.0,,1.0,1.0,1.0,,,,0.0857,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
13473388,away,Corinthians,Fabrizio Angileri,fabrizio-angileri,F. Angileri,D,26,185,4434,M,,311462,EUR,763689600,D,26,26,False,42.0,39.0,6.0,4.0,0.0,24.0,26.0,15.0,16.0,6.0,1.0,,,,,,90.0,62.0,6.4,7.0,0.0207665,0,,1.0,1.0,,4.0,2.0,,1.0,1.0,1.0,,,3.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
13473388,away,Corinthians,André Carrillo,andre-carrillo,A. Carrillo,M,19,180,14534,M,18andrecarrillo,115182,EUR,676857600,M,19,19,False,28.0,25.0,1.0,1.0,0.0,16.0,17.0,9.0,11.0,1.0,4.0,,,,,,78.0,43.0,6.8,7.0,0.160187,1,,2.0,1.0,1.0,4.0,5.0,,,3.0,1.0,2.0,2.0,2.0,0.0627,2.0,1.0,,,,,,,1.0,0.0663,,,,,,,,1.0,,,,,
13473388,away,Corinthians,Raniele,raniele,Raniele,M,14,184,6186,M,R14niele,866392,EUR,851990400,M,14,14,False,27.0,26.0,2.0,2.0,0.0,19.0,19.0,7.0,8.0,,2.0,,,,,,78.0,34.0,6.5,2.0,0.00985381,0,,,,,1.0,2.0,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13473388,away,Corinthians,Breno Bidon,breno-bidon,B. Bidon,M,27,174,9937,M,BrenoBidon,1199261,EUR,1108857600,M,27,27,False,50.0,46.0,5.0,3.0,0.0,24.0,25.0,22.0,25.0,2.0,5.0,,,,,,90.0,72.0,6.9,9.0,0.0144737,0,,,,,5.0,10.0,,,3.0,1.0,1.0,6.0,1.0,,2.0,4.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,
13473388,away,Corinthians,Ángel Romero,angel-romero,Á. Romero,F,29,177,10605,M,ÁRomero,1197041,EUR,710208000,M,11,11,False,19.0,15.0,,,0.0,7.0,9.0,8.0,10.0,1.0,2.0,,,,,,78.0,34.0,6.3,12.0,0.0448351,2,,4.0,1.0,,6.0,3.0,,,2.0,2.0,1.0,1.0,2.0,0.0725,,2.0,,2.0,,,1.0,1.0,,,,,True,,,,,,,,,,
13473388,away,Corinthians,Yuri Alberto,yuri-alberto,Y. Alberto,F,9,183,45110,M,yurialberto,905463,EUR,984873600,F,9,9,False,19.0,16.0,1.0,1.0,0.0,7.0,8.0,9.0,11.0,1.0,1.0,,,,,,90.0,22.0,6.8,3.0,0.0191813,1,,,,1.0,2.0,2.0,,,,,,,,0.0111,1.0,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,
13473388,away,Corinthians,Memphis Depay,memphis-depay,M. Depay,F,10,176,75964,M,Memphis,138833,EUR,761097600,F,10,10,False,18.0,18.0,1.0,1.0,0.0,9.0,9.0,9.0,9.0,,1.0,,,,,,39.0,23.0,6.7,2.0,0.0299064,1,,3.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,0.0138,1.0,,,,,,,,,,,,,,,,,,,,,,
13473388,away,Corinthians,Igor Coronado,igor-coronado,I. Coronado,M,77,170,5336,M,igor_coronado,152098,EUR,714096000,M,77,77,True,27.0,23.0,5.0,5.0,0.0,5.0,6.0,18.0,21.0,,2.0,,,,,,51.0,44.0,6.4,13.0,0.0811429,1,,3.0,1.0,,7.0,3.0,,,2.0,,4.0,,2.0,0.0092,1.0,3.0,1.0,,,,2.0,1.0,1.0,0.193,,,,,,,,,,,,,1.0
13473388,away,Corinthians,José Martínez,jose-martinez,J. Martínez,M,70,177,7398,M,elBrujo,979325,EUR,776217600,M,70,70,True,10.0,9.0,1.0,,0.0,4.0,4.0,5.0,6.0,,1.0,,,,,,12.0,12.0,6.3,3.0,0.00187014,0,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
13473388,away,Corinthians,Maycon,maycon,Maycon,M,8,175,3568,M,,831778,EUR,868924800,M,7,7,True,13.0,13.0,2.0,2.0,0.0,10.0,10.0,3.0,3.0,,2.0,,,,,,12.0,16.0,6.8,,0.00301997,0,,,,,,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473388,away,Corinthians,Talles Magno,talles-magno,T. Magno,F,43,186,7732,M,TallesMagico,985860,EUR,1025049600,F,43,43,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,1.0,,,,,,12.0,8.0,6.4,2.0,0.0009162,0,,,,,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,
13473388,away,Corinthians,Matheus Donelli,matheus-donelli,M. Donelli,G,32,187,3371,M,,1002609,EUR,1021593600,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473388,away,Corinthians,Léo Mana,leo-mana,L. Mana,D,33,179,2313,M,,1170769,EUR,1081209600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473388,away,Corinthians,Félix Torres,felix-torres,F. Torres,D,4,187,5321,M,felix_torres,881848,EUR,852940800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473388,away,Corinthians,Matheus Bidu,matheus-bidu,M. Bidu,D,21,172,6254,M,,981703,EUR,925776000,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473388,away,Corinthians,Cacá,caca,Cacá,D,25,185,3939,M,,929200,EUR,924998400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473388,away,Corinthians,Charles,charles,Charles,M,35,187,3576,M,,845178,EUR,835142400,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473388,away,Corinthians,Alex Santana,alex-santana,A. Santana,M,80,182,2736,M,,358166,EUR,800323200,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473388,away,Corinthians,Héctor Hernández,hector-hernandez,H. Hernández,F,22,180,2848,M,,352448,EUR,811036800,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
