match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_outfielderBlock,stat_wonTackle,stat_fouls,captain,stat_challengeLost,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_clearanceOffLine,player_sofascoreId,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed
11406905,home,Lecce,Nikola Krstović,,,nikola-krstovic,N. Krstović,F,90,185,4445,M,839156,EUR,954892800,F,9,9,False,15.0,11.0,,,3.0,3.0,8.0,12.0,4.0,,,,,72.0,29.0,7.4,9.0,0.010294,3,,,4.0,,,1.0,3.0,2.0,2.0,3.0,1.0,6.0,1.0,,2.0,,,,2.0,,,1.0,0.1719,2.0,,,1.0,,,,,
11406905,home,Lecce,Alexis Blin,,,alexis-blin,A. Blin,M,28,184,149,M,318657,EUR,842832000,M,29,29,True,23.0,22.0,1.0,1.0,10.0,11.0,12.0,12.0,2.0,,,,,30.0,26.0,6.4,2.0,0.0152479,0,,,1.0,,,,,1.0,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,
11406905,home,Lecce,Patrick Dorgu,,,dorgu-patrick,P. Dorgu,M,13,185,26643,M,1397168,EUR,1098748800,D,13,13,True,20.0,16.0,1.0,,10.0,10.0,6.0,12.0,1.0,,,,,25.0,27.0,6.7,6.0,0.0698768,1,,2.0,3.0,,,,,1.0,1.0,2.0,,2.0,,,,,,,,2.0,2.0,,0.0509,,1.0,0.5051,,Odogwu,,,,
11406905,home,Lecce,Santiago Pierotti,,,santiago-pierotti,S. Pierotti,F,50,189,760,M,984998,EUR,986256000,F,50,50,True,12.0,10.0,,,6.0,6.0,4.0,7.0,1.0,,,,,24.0,24.0,6.5,10.0,0.0103798,1,,1.0,3.0,,,2.0,3.0,,,,1.0,7.0,,2.0,2.0,,1.0,,2.0,2.0,,,0.1684,1.0,,,,,,,,
11406905,home,Lecce,Roberto Piccoli,,,roberto-piccoli,R. Piccoli,F,91,190,1557,M,958982,EUR,980553600,F,91,91,True,4.0,2.0,,,,1.0,2.0,3.0,,,,,,18.0,5.0,6.4,3.0,0.00260492,0,,,,,,,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,
11406905,home,Lecce,Nicola Sansone,Nicola,Sansone,nicola-sansone,N. Sansone,F,,175,193,M,100580,EUR,684460800,F,11,11,True,9.0,8.0,,,3.0,3.0,6.0,7.0,1.0,,,,,18.0,14.0,6.6,3.0,0.0106992,1,,1.0,,,,,,,,,,3.0,,,,,1.0,1.0,2.0,,,,0.1152,,1.0,0.1641,,,,,,
11406905,home,Lecce,Jasper Samooja,,,samooja-jasper,J. Samooja,G,32,189,137,M,999192,EUR,1058745600,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406905,home,Lecce,Federico Brancolini,,,federico-brancolini,F. Brancolini,G,12,192,112,M,848420,EUR,995068800,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406905,home,Lecce,Lorenzo Venuti,,,lorenzo-venuti,L. Venuti,D,18,176,101,M,357756,EUR,797644800,D,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406905,home,Lecce,Gabriel Strefezza,,,gabriel-strefezza,G. Strefezza,M,7,168,2181,M,877201,EUR,861321600,F,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406905,home,Lecce,Medon Berisha,Medon,Berisha,medon-berisha,M. Berisha,M,10,186,1316,M,1142149,EUR,1066694400,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406905,away,Juventus,Wojciech Szczęsny,,,wojciech-szczesny,W. Szczęsny,G,25,196,95111,M,50490,EUR,640396800,G,1,1,False,27.0,20.0,14.0,7.0,16.0,17.0,4.0,10.0,10.0,1.0,3.0,,,90.0,37.0,7.4,7.0,0.00152987,0,0.8583,,,,,,,,,,,,,,,,,,,,,,,,,,,wojciech.szczesny1,,,,
11406905,away,Juventus,Federico Gatti,Federico Gatti,,federico-gatti,F. Gatti,D,4,190,4940,M,1128063,EUR,898646400,D,4,4,False,34.0,28.0,6.0,2.0,13.0,14.0,16.0,22.0,6.0,,,,,90.0,44.0,7.4,8.0,0.0587735,1,,2.0,6.0,3.0,,1.0,1.0,1.0,1.0,,4.0,,,,,,,1.0,,,,,0.0548,,1.0,0.4578,,FedericoGatti,,,,
11406905,away,Juventus,Bremer,,,bremer,Bremer,D,3,188,9433,M,885197,EUR,858643200,D,3,3,False,43.0,37.0,9.0,5.0,29.0,31.0,8.0,12.0,5.0,,,,,90.0,56.0,8.1,6.0,0.00261025,1,,,4.0,3.0,2.0,1.0,,,,1.0,3.0,4.0,3.0,,2.0,,1.0,,,,,,0.1721,,1.0,0.2259,,Bremer,1.0,,,
11406905,away,Juventus,Danilo,,,danilo,Danilo,D,13,184,15175,M,124992,EUR,679536000,D,6,6,False,59.0,52.0,10.0,7.0,35.0,38.0,18.0,23.0,8.0,,,,,90.0,81.0,7.6,10.0,0.0393034,0,,2.0,4.0,2.0,1.0,4.0,,,,2.0,,3.0,1.0,4.0,,True,1.0,1.0,,,,,,,,,,Danilo,,,,
11406905,away,Juventus,Andrea Cambiaso,,,cambiaso-andrea,A. Cambiaso,D,27,181,7318,M,917048,EUR,951004800,M,27,27,False,36.0,30.0,,,11.0,14.0,19.0,23.0,2.0,,,,,81.0,43.0,6.9,10.0,0.15097,0,,1.0,,2.0,,,2.0,,1.0,2.0,,3.0,,,,,,,,1.0,,,,,,,,andrea_cambiaso,,1.0,,
11406905,away,Juventus,Weston McKennie,,,weston-mckennie,W. McKennie,M,22,185,7292,M,881931,EUR,904262400,M,16,16,False,23.0,19.0,,,12.0,12.0,7.0,11.0,3.0,,,,,90.0,43.0,6.9,8.0,0.0055175,3,,,3.0,3.0,1.0,3.0,1.0,,2.0,2.0,,6.0,,2.0,1.0,,1.0,,,2.0,,,0.6819,,3.0,0.1704,,west.mckennie,,1.0,1.0,2.0
11406905,away,Juventus,Manuel Locatelli,,,manuel-locatelli,M. Locatelli,M,5,185,8228,M,363860,EUR,884217600,M,5,5,False,74.0,67.0,13.0,8.0,40.0,41.0,27.0,33.0,5.0,,,,,90.0,87.0,6.9,11.0,0.02546,0,,,2.0,3.0,3.0,,1.0,,,,2.0,4.0,,,1.0,,,,2.0,1.0,,,,,,,,locamanuel73,,,,
11406905,away,Juventus,Fabio Miretti,,,fabio-miretti,F. Miretti,M,21,179,3225,M,1010223,EUR,1059868800,M,20,20,False,28.0,20.0,1.0,1.0,7.0,8.0,14.0,22.0,5.0,,,,,57.0,42.0,6.7,15.0,0.0826849,2,,2.0,3.0,,,,1.0,,2.0,,,7.0,,,2.0,,,1.0,5.0,3.0,3.0,2.0,0.0955,,,,,,,,,
11406905,away,Juventus,Filip Kostić,,,filip-kostic,F. Kostić,M,18,184,7055,M,126588,EUR,720576000,M,11,11,False,30.0,20.0,5.0,2.0,12.0,16.0,11.0,22.0,2.0,,,,,74.0,58.0,7.4,16.0,0.449357,1,,8.0,6.0,2.0,,4.0,1.0,1.0,2.0,,,3.0,1.0,2.0,1.0,,2.0,3.0,,1.0,1.0,,0.0307,1.0,,,,filipkostic,,,1.0,
11406905,away,Juventus,Dušan Vlahović,,,dusan-vlahovic,D. Vlahović,F,9,190,43057,M,832208,EUR,949017600,F,9,9,False,29.0,18.0,,,4.0,8.0,14.0,21.0,3.0,,,,,90.0,47.0,9.2,16.0,0.0522393,6,,,7.0,1.0,,,4.0,1.0,2.0,2.0,4.0,5.0,,,2.0,,,,1.0,2.0,2.0,,1.4424,4.0,2.0,1.7788,,DV9,2.0,,,
11406905,away,Juventus,Kenan Yıldız,Kenan Yıldız,,yildiz-kenan,K. Yıldız,M,10,187,82614,M,1149011,EUR,1115164800,F,15,15,False,25.0,20.0,,,4.0,5.0,16.0,21.0,1.0,,,,,74.0,36.0,6.9,12.0,0.0848769,1,,1.0,4.0,,,,4.0,1.0,,1.0,2.0,3.0,,,1.0,,,,2.0,1.0,1.0,,0.0969,,1.0,0.0205,,KenanYıldız,,,,
11406905,away,Juventus,Timothy Weah,,,weah-timothy,T. Weah,M,22,185,11671,M,855810,EUR,951177600,M,22,22,True,10.0,9.0,1.0,,2.0,3.0,7.0,7.0,2.0,,,,,33.0,14.0,6.5,2.0,0.0204937,0,,,2.0,,,2.0,,,,,,3.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,timothyweah,,,,
11406905,away,Juventus,Samuel Iling Junior,,,samuel-iling-junior,S. I. Junior,F,19,182,2419,M,996919,EUR,1065225600,F,17,17,True,9.0,7.0,,,2.0,2.0,7.0,9.0,,,,,,16.0,18.0,7.3,4.0,0.253364,0,,2.0,1.0,1.0,,1.0,1.0,,2.0,,,1.0,,,1.0,,,2.0,,1.0,,,,,,,,,,1.0,1.0,
11406905,away,Juventus,Arkadiusz Milik,,,arkadiusz-milik,A. Milik,F,14,186,14230,M,161325,EUR,762393600,F,14,14,True,5.0,4.0,,,1.0,1.0,3.0,4.0,1.0,,,,,16.0,7.0,6.7,1.0,0.0023611,0,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,arekmilik,,,,
11406905,away,Juventus,Alex Sandro,,,alex-sandro,A. Sandro,D,26,181,13242,M,84854,EUR,664848000,D,12,12,True,5.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,,,,,,9.0,10.0,7.1,1.0,0.00192705,0,,,3.0,,,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,alxsndro12,,,,
11406905,away,Juventus,Carlo Pinsoglio,,,carlo-pinsoglio,C. Pinsoglio,G,23,194,2090,M,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406905,away,Juventus,Mattia Perin,,,mattia-perin,M. Perin,G,1,188,3256,M,79645,EUR,721353600,G,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406905,away,Juventus,Daniele Rugani,,,daniele-rugani,D. Rugani,D,24,188,2117,M,139273,EUR,775440000,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406905,away,Juventus,Hans Nicolussi Caviglia,,,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1622,M,876259,EUR,961286400,M,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406905,away,Juventus,Joseph Nonge,Joseph Nonge Boende,,joseph-nonge-boende,J. Nonge,M,98,184,700,M,1149138,EUR,1116115200,M,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
