match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_dispossessed,stat_unsuccessfulTouch,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalTackle,player_firstName,player_lastName,stat_outfielderBlock,stat_interceptionWon,stat_totalCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,captain,stat_shotOffTarget,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_punches,stat_errorLeadToAGoal,stat_errorLeadToAShot
14773720,home,Al-Ittihad,Predrag Rajković,predrag-rajkovic,P. Rajković,G,1,192,2722,M,188107,EUR,815097600,G,1,1,False,24.0,19.0,13.0,8.0,0.0,14.0,14.0,5.0,10.0,2.0,8.0,2.0,2.0,1.0,1.0,90.0,32.0,7.1,5.0,0.00487115,23.29952754811,4.0,11.542988286853,0.0387,1.0,0,0.0471,0.09,0.0,0.16,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773720,home,Al-Ittihad,Muhannad Shanqeeti,muhannad-shanqeeti,M. Shanqeeti,D,13,173,417,M,894437,EUR,921196800,D,13,13,False,16.0,14.0,2.0,,0.0,4.0,4.0,10.0,12.0,,2.0,,,,,45.0,25.0,6.8,6.0,0.219173,53.746498256742,5.0,37.375953079112,,,0,,0.3,-0.01,0.16,,1.0,1.0,2.0,27.457878266082,30.999174198678,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773720,home,Al-Ittihad,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187,4062,M,99545,EUR,684374400,D,2,2,False,63.0,61.0,3.0,1.0,0.0,31.0,31.0,30.0,32.0,7.0,6.0,,,,,90.0,76.0,7.9,3.0,0.0346407,226.57727893605,28.0,128.92450981985,,,0,,0.48,0.22,0.39,,1.0,,1.0,22.35062902029,45.192517882523,2.0,DaniloP,1.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14773720,home,Al-Ittihad,Hassan Kadesh,hassan-kadesh,H. Kadesh,D,15,179,398,M,847235,EUR,712627200,D,15,15,False,53.0,52.0,2.0,2.0,0.0,30.0,30.0,22.0,23.0,7.0,5.0,,,,,90.0,64.0,7.8,1.0,0.0160572,237.33477378639,28.0,150.78256585351,,,0,,0.32,0.25,0.38,,2.0,,,20.21190289771,38.513120579858,2.0,,2.0,3.0,5.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14773720,home,Al-Ittihad,Mario Mitaj,mitaj-mario,M. Mitaj,D,12,180,1741,M,1006089,EUR,1060128000,D,12,12,False,31.0,28.0,,,0.0,12.0,14.0,16.0,17.0,2.0,8.0,,,,,90.0,54.0,6.8,9.0,0.0155669,69.921743760987,10.0,39.993451321639,,1.0,1,,0.1,0.29,-0.07,,6.0,1.0,,17.826375961092,36.847594833497,3.0,,,1.0,3.0,1.0,,,,4.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0368,-0.13,,,,,,,,,,,,,
14773720,home,Al-Ittihad,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162,225,M,985140,EUR,923011200,M,80,80,False,23.0,19.0,1.0,1.0,0.0,4.0,4.0,15.0,19.0,1.0,1.0,,,,,45.0,30.0,6.6,9.0,0.0767123,50.746517314927,7.0,12.018326338411,,2.0,0,,0.07,0.19,0.17,,3.0,2.0,2.0,,,,,,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,
14773720,home,Al-Ittihad,Fabinho,fabinho,Fabinho,M,8,187,9249,M,243585,EUR,751334400,M,8,8,False,58.0,57.0,3.0,3.0,0.0,18.0,19.0,39.0,39.0,1.0,7.0,,,,,90.0,71.0,7.3,3.0,0.0425942,223.79380200826,27.0,103.96432395667,,,1,,0.27,0.21,0.2,,2.0,1.0,,19.059701268819,62.171724485475,3.0,Fabinho,1.0,1.0,3.0,2.0,,,,2.0,,,,,,2.0,,0.075,-0.22,True,1.0,,,,,,,,,,,
14773720,home,Al-Ittihad,Mahamadou Doumbia,mahamadou-doumbia,M. Doumbia,M,17,186,5407,M,1400846,EUR,1084579200,M,17,17,False,55.0,46.0,2.0,1.0,0.0,18.0,19.0,28.0,36.0,,8.0,,,,,87.0,70.0,8.5,14.0,0.0974029,127.75674300981,17.0,64.428376037814,,,2,,0.3,0.45,0.21,,2.0,1.0,3.0,16.041846017572,50.721586409852,3.0,,,,5.0,1.0,Mahamadou Doumbia,,,,3.0,,3.0,3.0,,1.0,1.0,0.1869,0.52,,1.0,2.0,1.0,1.0,1.0,0.3649,,,,,,
14773720,home,Al-Ittihad,Moussa Diaby,diaby-moussa,M. Diaby,M,19,170,7562,M,855817,EUR,931305600,F,19,19,False,40.0,30.0,2.0,1.0,1.0,10.0,11.0,20.0,29.0,,6.0,,,,,77.0,64.0,7.5,23.0,0.4513,284.48250439801,25.0,180.35615713817,,3.0,3,,0.14,0.65,0.14,,3.0,1.0,2.0,31.394057595391,191.47037481723,9.0,moussadiaby,,,5.0,2.0,,,,,9.0,,4.0,3.0,,2.0,1.0,0.2014,-0.53,,,2.0,3.0,,,0.3635,1.0,1.0,,,,
14773720,home,Al-Ittihad,Houssem Aouar,aouar-houssem,H. Aouar,M,10,175,14747,M,846081,EUR,899164800,F,10,10,False,41.0,36.0,4.0,3.0,0.0,9.0,9.0,27.0,32.0,1.0,1.0,,,,,90.0,55.0,6.3,11.0,0.172335,90.302282140291,13.0,17.968755698779,,1.0,2,,0.16,0.23,-0.04,,7.0,3.0,2.0,22.85813109686,27.183,1.0,houssem_aouar,1.0,,2.0,,,,,1.0,,1.0,1.0,,,,1.0,0.5051,-0.55,,1.0,,1.0,,2.0,0.0774,1.0,1.0,,,,
