match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keyPass,stat_dribbleValueNormalized,captain,stat_shotOffTarget,stat_wasFouled,stat_fouls,stat_shotValueNormalized,stat_totalCross,stat_onTargetScoringAttempt,stat_goals,stat_accurateCross,stat_challengeLost,stat_unsuccessfulTouch,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_blockedScoringAttempt
15017251,home,Brackley Town,Danny Newton,danny-newton,D. Newton,F,9,178.0,13,M,198184,EUR,669254400,F,28,28,False,16.0,8.0,,,0.0,,,8.0,16.0,2.0,3.0,,,,90.0,32.0,6.8,13.0,,0,0.26,-0.02,,,,4.0,4.0,10.0,7.0,,,,2.0,1.0,,63.812976070172,4.0,38.22,44.205,,0.19,,,,3.0,,,,,,1.0,3.0,1.0,2.0,1.0,,,,,
15017251,home,Brackley Town,Scott Pollock,scott-pollock,S. Pollock,M,7,178.0,305,M,956784,EUR,984441600,M,7,7,True,3.0,3.0,,,0.0,3.0,3.0,,,1.0,1.0,,,,14.0,11.0,6.6,1.0,,0,0.01,0.16,,,,,,2.0,2.0,,1.0,1.0,,,,9.1876242549659,2.0,-8.925,-3.465,,0.01,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,
15017251,home,Brackley Town,Danny Waldron,danny-waldron,D. Waldron,F,14,183.0,6,M,1427506,EUR,831772800,F,14,14,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,8.0,3.0,6.5,1.0,,0,0.0,0.0,,Danny Waldron,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15017251,home,Brackley Town,Zak Brown,zak-brown,Z. Brown,M,8,179.0,5,M,1008032,EUR,969926400,M,8,8,True,3.0,2.0,1.0,,0.0,2.0,2.0,,1.0,,,,,,12.0,4.0,6.2,2.0,,0,0.0,-0.08,,,,,,3.0,,,,,,,,,,,,,-0.08,,,,2.0,,,,,,,,,1.0,,,,,,
15017251,home,Brackley Town,Connor Hall,connor-hall,C. Hall,F,27,180.0,17,M,865540,EUR,887760000,F,27,27,True,1.0,,,,0.0,,,,1.0,,,,,,12.0,3.0,6.6,2.0,,0,-0.01,0.0,,,,,,,1.0,,,,1.0,,,8.696566908844,1.0,8.61,8.61,,0.02,,,,,,,,,,,1.0,,,,,,,,
15017251,home,Brackley Town,Cameron Gregory,cameron-gregory,C. Gregory,G,21,192.0,19,M,897564,EUR,948326400,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15017251,home,Brackley Town,Byron Pendleton,byron-pendleton,B. Pendleton,D,22,,5,M,1890927,EUR,1134604800,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,Byron,Pendleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15017251,home,Brackley Town,Justin Donawa,donawa-justin,J. Donawa,M,17,178.0,19,M,793031,EUR,835833600,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15017251,home,Brackley Town,Callum Stewart,callum-stewart,C. Stewart,F,24,186.0,32,M,1915357,EUR,1008288000,F,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,Callum,Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15017251,home,Brackley Town,Ben Wodskou,ben-wodskou,B. Wodskou,F,15,,7,M,2030481,EUR,1161993600,F,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,Ben,Wodskou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15017251,away,Burton Albion,Bradley Collins,bradley-collins,B. Collins,G,24,184.0,104,M,788259,EUR,856224000,G,24,24,False,31.0,18.0,18.0,5.0,0.0,14.0,15.0,4.0,16.0,3.0,5.0,,1.0,,90.0,37.0,6.3,13.0,-0.0005,0,0.05,-0.11,0.0,,,,,,,,,,,,,30.741807774674,4.0,-21.735,-2.625,,0.01,,,,,,,,,,,,,,,,2.0,2.0,,
15017251,away,Burton Albion,Toby Sibbick,toby-sibbick,T. Sibbick,D,6,183.0,434,M,868248,EUR,927417600,D,6,6,False,40.0,33.0,1.0,,0.0,12.0,14.0,21.0,26.0,1.0,6.0,,,,90.0,53.0,6.5,9.0,,0,0.13,-0.09,,,,5.0,1.0,7.0,4.0,,,,3.0,2.0,,117.24393603442,12.0,-109.725,-0.315,,0.22,,,,1.0,,,,,,1.0,1.0,,,,,,,,
15017251,away,Burton Albion,Terence Vancooten,terence-vancooten,T. Vancooten,D,5,185.0,28,M,888705,EUR,883353600,D,5,5,False,45.0,35.0,5.0,2.0,0.0,21.0,25.0,14.0,20.0,1.0,3.0,,,,90.0,54.0,6.5,12.0,,0,0.17,-0.19,,,,1.0,1.0,5.0,5.0,,,,,,,179.67687020737,18.0,-129.78,2.31,,0.27,,,3.0,3.0,,1.0,,,,,,1.0,1.0,1.0,,,,,
15017251,away,Burton Albion,Alex Hartridge,alex-hartridge,A. Hartridge,D,16,185.0,23,M,884990,EUR,920937600,D,16,16,False,41.0,26.0,7.0,3.0,0.0,17.0,25.0,9.0,16.0,5.0,6.0,,,,90.0,68.0,6.6,24.0,,0,0.16,-0.17,,,,4.0,4.0,6.0,6.0,1.0,,,2.0,,,74.576224832994,10.0,-0.315,13.23,2.0,0.12,,,,3.0,,3.0,,,2.0,,,,,,,,,,
15017251,away,Burton Albion,Kyran Lofthouse,kyran-lofthouse,K. Lofthouse,M,15,180.0,28,M,976846,EUR,968976000,M,15,15,False,30.0,20.0,3.0,,1.0,4.0,5.0,16.0,25.0,,1.0,,,,89.0,43.0,6.3,16.0,,1,-0.35,-0.05,,,,,2.0,5.0,4.0,,,,,,,138.10959146075,15.0,-75.495,1.26,2.0,0.25,,,,2.0,-0.23,1.0,1.0,,,,2.0,,5.0,2.0,,,,1.0,
15017251,away,Burton Albion,Kgagelo Chauke,kgagelo-chauke,K. Chauke,M,4,177.0,130,M,994520,EUR,1041984000,M,4,4,False,54.0,45.0,4.0,1.0,0.0,10.0,11.0,35.0,43.0,,5.0,,,,89.0,70.0,6.9,15.0,,1,0.35,-0.08,,,,1.0,1.0,5.0,6.0,,,,3.0,3.0,,141.76807673878,14.0,-114.45,2.205,1.0,0.27,,,2.0,2.0,-0.24,1.0,1.0,,1.0,,4.0,1.0,1.0,,,,,,
15017251,away,Burton Albion,George Evans,george-evans,G. Evans,M,12,184.0,52,M,155872,EUR,787276800,M,12,12,False,63.0,49.0,5.0,1.0,0.0,16.0,20.0,33.0,43.0,4.0,6.0,,,,90.0,79.0,7.0,18.0,,1,0.12,-0.09,,,,1.0,3.0,4.0,6.0,,,1.0,1.0,1.0,,144.93652770399,15.0,54.285,45.15,,0.12,,,2.0,1.0,0.24,1.0,1.0,,,1.0,2.0,1.0,,,,,,1.0,
15017251,away,Burton Albion,Jack Armer,jack-armer,J. Armer,D,3,185.0,16,M,990362,EUR,987379200,M,3,3,False,36.0,24.0,7.0,2.0,0.0,6.0,12.0,18.0,24.0,3.0,2.0,,,,90.0,53.0,6.7,15.0,,2,-0.04,-0.05,,,,,2.0,2.0,5.0,,,,1.0,,,81.893457630967,12.0,-24.36,6.825,1.0,0.09,,,2.0,,0.01,1.0,1.0,,,1.0,,,1.0,,,,,,1.0
15017251,away,Burton Albion,Julian Larsson,julian-larsson,J. Larsson,F,22,178.0,33,M,918801,EUR,987811200,F,22,22,False,24.0,18.0,1.0,,0.0,5.0,5.0,13.0,19.0,1.0,,,,,69.0,41.0,6.6,12.0,,4,0.32,-0.03,,,,,1.0,1.0,2.0,1.0,,,1.0,1.0,,66.214884955169,9.0,-27.615,5.25,3.0,0.05,,2.0,,,-0.63,8.0,,,3.0,1.0,1.0,,,,,,,1.0,2.0
15017251,away,Burton Albion,Jake Beesley,jake-beesley,J. Beesley,F,9,185.0,78,M,551236,EUR,849484800,F,9,9,False,15.0,10.0,1.0,1.0,2.0,3.0,4.0,7.0,11.0,2.0,4.0,,,,89.0,26.0,7.4,8.0,,3,0.04,0.16,,,,4.0,5.0,5.0,6.0,1.0,,,,,,38.547606410324,5.0,-0.20999999999997,13.125,2.0,0.37,True,2.0,1.0,,-0.53,,,,,,2.0,1.0,,,,,,,1.0
15017251,away,Burton Albion,Tyrese Shade,tyrese-shade,T. Shade,F,10,183.0,89,M,876366,EUR,960508800,F,10,10,False,24.0,22.0,,,0.0,1.0,1.0,21.0,23.0,,1.0,,,,89.0,41.0,10.0,12.0,,4,-0.11,-0.05,,,,1.0,,5.0,2.0,1.0,,,,,,230.83020242652,16.0,-164.22,-0.63000000000001,1.0,0.6,,1.0,,3.0,1.0,3.0,3.0,3.0,1.0,,5.0,,3.0,2.0,,,,,
15017251,away,Burton Albion,Dylan Williams,dylan-williams,D. Williams,M,19,177.0,743,M,1097446,EUR,1063324800,D,19,19,True,14.0,11.0,2.0,1.0,0.0,1.0,2.0,10.0,12.0,,,,,,21.0,18.0,6.5,5.0,,1,-0.17,0.13,,Dylan Williams,,,1.0,1.0,1.0,,,,,,,61.539922731746,7.0,-3.885,6.51,,-0.66,,,,,0.02,1.0,,,,,,,1.0,,,,,,1.0
15017251,away,Burton Albion,Nicholas Akoto,nicholas-akoto,N. Akoto,D,14,191.0,23,M,1478184,EUR,905904000,D,14,14,True,,,,,0.0,,,,,,,,,,1.0,2.0,,,,0,,,,Nicholas Akoto,,,1.0,,2.0,,,,,,,16.25863770431,1.0,9.87,9.87,,,,,1.0,,,,,,,,,,,,,,,,
15017251,away,Burton Albion,Sulyman Krubally,sulyman-krubally,S. Krubally,M,41,179.0,47,M,2227986,EUR,1219968000,F,41,41,True,,,,,0.0,,,,,,,,,,1.0,,,,,0,,,,Sulyman Krubally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15017251,away,Burton Albion,Fábio Tavares,fabio-tavares,F. Tavares,F,11,178.0,103,M,950342,EUR,980121600,F,11,11,True,,,,,0.0,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15017251,away,Burton Albion,Jack Newall,jack-newall,J. Newall,F,38,,7,M,1992304,EUR,1174262400,F,38,38,True,,,,,0.0,,,,,,,,,,1.0,,,,,0,,,,Jack Newall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15017251,away,Burton Albion,Jordan Amissah,jordan-amissah,J. Amissah,G,21,198.0,228,M,1388341,EUR,996710400,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15017251,away,Burton Albion,Kamil Dudek,kamil-dudek,K. Dudek,G,27,,48,M,1899156,EUR,1145232000,G,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,Kamil Dudek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15017251,away,Burton Albion,Josh Taroni,josh-taroi,J. Taroi,D,39,179.0,9,M,1992305,EUR,1172707200,D,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,Josh Taroi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15017251,away,Burton Albion,Jack Hazlehurst,jack-hazlehurst,J. Hazlehurst,M,,173.0,8,M,2040846,EUR,943488000,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,Jack,Hazlehurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
