match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_challengeLost,stat_interceptionWon,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,player_firstName,stat_outfielderBlock,stat_dispossessed,player_lastName,stat_bigChanceMissed,stat_shotOffTarget,stat_goals,stat_totalOffside,captain,stat_accurateCross,stat_blockedScoringAttempt,player_sofascoreId,stat_hitWoodwork,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
13472765,home,Internacional,Rafael Borré,rafael-borre,R. Borré,F,19,174.0,5874,M,560116,EUR,811123200,F,19,19,False,8.0,5.0,2.0,1.0,0.0,1.0,2.0,4.0,6.0,6.0,,2.0,,,,73.0,22.0,6.7,4.0,0.00168574,3,,,7.0,11.0,,3.0,2.0,1.0,2.0,,1.0,,2.0,0.3128,0.3106,2.0,1.0,1.0,,,,1.0,,2.0,1.0,,,,,,rafaelsantosborre,,,,,
13472765,home,Internacional,Richard,richard-candido,Richard,M,36,191.0,349,M,897617,EUR,761529600,M,36,36,True,6.0,4.0,2.0,1.0,0.0,,2.0,4.0,4.0,4.0,,,,,,17.0,13.0,7.1,2.0,0.00178123,1,,,,,,1.0,1.0,1.0,,,,1.0,,0.032,,3.0,,,,,1.0,,,,1.0,,,,,,,1.0,,,,
13472765,home,Internacional,Alan Rodríguez,alan-rodriguez,Á. Rodríguez,M,14,170.0,557,M,874576,EUR,948758400,M,14,14,True,7.0,7.0,,,0.0,1.0,1.0,6.0,6.0,4.0,1.0,,,,,17.0,17.0,6.7,4.0,0.0155559,2,,,,4.0,,,3.0,1.0,1.0,,1.0,,,0.1283,,,2.0,1.0,2.0,Alan,,1.0,Rodríguez,,1.0,,,,,1.0,,,,,,
13472765,home,Internacional,Gustavo Prado,gustavo-prado,G. Prado,M,47,179.0,743,M,1485220,EUR,1118016000,M,47,47,True,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,2.0,,1.0,,,,11.0,15.0,6.6,5.0,0.146901,0,,3.0,2.0,4.0,,1.0,,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,
13472765,home,Internacional,Óscar Romero,oscar-romero,Ó. Romero,M,11,176.0,1674,M,146416,EUR,710208000,M,11,11,True,4.0,2.0,,,0.0,1.0,2.0,1.0,2.0,,,,,,,15.0,6.0,6.2,3.0,0.00089712,0,,1.0,2.0,4.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13472765,home,Internacional,Anthoni,anthoni,Anthoni,G,12,191.0,615,M,1106134,EUR,1011744000,G,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Anthoni,,,,,,,,,,,,,,,,
13472765,home,Internacional,Juninho,juninho,Juninho,D,18,186.0,513,M,799947,EUR,791596800,D,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472765,home,Internacional,Victor Gabriel,victor-gabriel,V. Gabriel,D,41,185.0,831,M,1106487,EUR,1083110400,D,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Victor,,,Gabriel,,,,,,,,,,,,,
13472765,home,Internacional,Alan Benítez,alan-benitez,A. Benítez,D,23,177.0,440,M,312824,EUR,759456000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472765,home,Internacional,Alisson Rodrigues de Melo,alisson-rodrigues-de-melo,A. R. d. Melo,M,30,,146,,1890696,EUR,1217462400,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Alisson,,,Rodrigues de Melo,,,,,,,,,,,,,
13472765,home,Internacional,Bruno Tabata,bruno-tabata,B. Tabata,M,17,175.0,1114,M,845433,EUR,859680000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472765,home,Internacional,Bruno Henrique,bruno-henrique,B. Henrique,M,8,180.0,899,M,345113,EUR,624931200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472765,home,Internacional,Ricardo Mathias,ricardo-mathias,R. Mathias,F,77,192.0,1826,M,1483340,EUR,1153785600,F,49,49,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Ricardo Mathias,,,,,,,,,,,,,,,,
13472765,away,Bahia,Ronaldo,ronaldo,Ronaldo,G,96,193.0,1025,M,840106,EUR,840672000,G,96,96,False,27.0,27.0,2.0,2.0,0.0,26.0,26.0,1.0,1.0,,7.0,,,4.0,4.0,90.0,37.0,7.6,,0.00023248,0,-0.0887,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
13472765,away,Bahia,Santiago Arias,santiago-arias,S. Arias,D,13,177.0,3440,M,158583,EUR,695260800,D,13,13,False,60.0,54.0,3.0,1.0,0.0,30.0,33.0,24.0,27.0,7.0,2.0,5.0,,,,90.0,79.0,7.1,6.0,0.0123572,0,,,,,,4.0,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
13472765,away,Bahia,David Duarte,david-duarte,D. Duarte,D,33,192.0,765,M,810715,EUR,790905600,D,33,33,False,75.0,66.0,7.0,2.0,1.0,51.0,53.0,15.0,22.0,9.0,3.0,,,,,90.0,91.0,6.9,12.0,0.0131557,2,,,,4.0,1.0,9.0,,,2.0,1.0,1.0,,,0.085,,9.0,1.0,,1.0,,,,,1.0,1.0,,1.0,,,1.0,,,,,,
13472765,away,Bahia,Santiago Ramos Mingo,ramos-mingo-santiago,S. R. Mingo,D,21,185.0,2035,M,989843,EUR,1006300800,D,21,21,False,62.0,57.0,5.0,4.0,0.0,38.0,40.0,19.0,22.0,5.0,2.0,1.0,,,,90.0,75.0,7.2,6.0,0.00905792,2,,,2.0,3.0,1.0,5.0,1.0,,1.0,1.0,1.0,2.0,1.0,0.812,0.9051,3.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,
13472765,away,Bahia,Luciano Juba,luciano-juba,L. Juba,D,46,176.0,3659,M,1017264,EUR,935884800,D,46,46,False,20.0,14.0,1.0,,0.0,7.0,7.0,7.0,13.0,3.0,1.0,1.0,,,,58.0,38.0,6.2,13.0,0.13496,0,,4.0,1.0,3.0,1.0,,,,1.0,1.0,,,,,,1.0,1.0,1.0,4.0,,,1.0,,,,,,,2.0,,,,,,,1.0
13472765,away,Bahia,Michel Araújo,michel-araujo,M. Araújo,M,15,178.0,1551,M,924857,EUR,843868800,M,15,15,False,27.0,23.0,1.0,,0.0,10.0,11.0,13.0,16.0,5.0,2.0,2.0,,,,58.0,42.0,6.6,9.0,0.0105054,1,,1.0,1.0,4.0,,1.0,2.0,,1.0,,,,,0.0599,,,1.0,1.0,2.0,,,2.0,,,1.0,,,,,,,,,,,
13472765,away,Bahia,Erick,erick,Erick,M,14,176.0,1116,M,874063,EUR,879465600,M,14,14,False,45.0,38.0,4.0,1.0,0.0,27.0,28.0,11.0,17.0,4.0,4.0,1.0,,,,75.0,58.0,7.0,10.0,0.00712394,0,,1.0,,1.0,,2.0,1.0,1.0,,,1.0,,,,,2.0,,,1.0,,4.0,,,,,,,,,,,,,,,
13472765,away,Bahia,Jean Lucas,jean-lucas,J. Lucas,M,6,181.0,3752,M,927975,EUR,898473600,M,6,6,False,23.0,19.0,2.0,2.0,0.0,7.0,7.0,12.0,16.0,5.0,1.0,1.0,,,,90.0,42.0,6.9,10.0,0.0797191,1,,2.0,1.0,6.0,1.0,,2.0,2.0,2.0,1.0,1.0,1.0,,0.0059,,,3.0,2.0,3.0,,,1.0,,,1.0,,1.0,,1.0,,,,,,,
13472765,away,Bahia,Ademir,ademir,Ademir,F,7,172.0,1700,M,922546,EUR,792892800,F,7,7,False,18.0,15.0,1.0,1.0,1.0,6.0,7.0,9.0,11.0,5.0,2.0,3.0,,,,82.0,38.0,7.0,14.0,0.0926705,1,,6.0,1.0,6.0,,,,,2.0,2.0,,,,0.073,,1.0,4.0,2.0,3.0,,,1.0,,,1.0,,,,2.0,,,,,,,
13472765,away,Bahia,Willian José,willian-jose,W. José,F,12,189.0,3025,M,123223,EUR,690854400,F,12,12,False,16.0,9.0,2.0,1.0,0.0,5.0,6.0,4.0,10.0,4.0,2.0,1.0,,,,90.0,32.0,7.6,10.0,0.070672,4,,2.0,3.0,3.0,,3.0,,,,2.0,,,1.0,0.3585,0.4398,2.0,1.0,1.0,1.0,,,,,1.0,3.0,1.0,,True,,,,1.0,,,,
13472765,away,Bahia,Erick Pulga,erick-pulga,E. Pulga,M,16,169.0,4844,M,1104070,EUR,970358400,F,16,16,False,13.0,12.0,1.0,1.0,0.0,4.0,4.0,8.0,9.0,3.0,2.0,2.0,,,,75.0,26.0,6.5,6.0,0.0126048,3,,1.0,,4.0,,,,,1.0,,,,1.0,0.1634,0.0534,,2.0,1.0,,Erick,,2.0,Pulga,1.0,,,1.0,,,2.0,,,,,,
13472765,away,Bahia,Iago Borduchi,iago,I. Borduchi,D,25,181.0,848,M,869644,EUR,859075200,D,25,25,True,10.0,7.0,1.0,,0.0,4.0,5.0,3.0,5.0,,,,,,,32.0,14.0,6.6,3.0,0.062326,0,,1.0,1.0,4.0,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
13472765,away,Bahia,Everton Ribeiro,everton-ribeiro,E. Ribeiro,M,10,174.0,5845,M,145063,EUR,608169600,M,10,10,True,18.0,18.0,,,0.0,5.0,5.0,13.0,13.0,7.0,4.0,3.0,,,,32.0,35.0,7.4,6.0,0.754942,0,,4.0,,6.0,1.0,,2.0,2.0,1.0,3.0,3.0,,,,,,2.0,2.0,1.0,,,2.0,,,,,,,2.0,,evertonri,,,,,
13472765,away,Bahia,Nicolás Acevedo,nicolas-acevedo,N. Acevedo,M,26,173.0,1112,M,959620,EUR,924048000,M,26,26,True,24.0,17.0,5.0,2.0,0.0,10.0,13.0,7.0,11.0,5.0,3.0,1.0,,,,15.0,29.0,6.8,7.0,0.0025932,0,,,,1.0,,,3.0,3.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
13472765,away,Bahia,Tiago Souza,tiago-souza,T. Souza,F,77,178.0,943,M,1469531,EUR,1112918400,F,77,77,True,6.0,4.0,,,0.0,,,4.0,6.0,3.0,1.0,,,,,15.0,16.0,7.9,5.0,0.00479176,1,,,,2.0,,1.0,,,1.0,1.0,,,1.0,0.6075,0.9782,1.0,2.0,2.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,
13472765,away,Bahia,Cauly,cauly,Cauly,M,8,175.0,2903,M,255873,EUR,811123200,M,8,8,True,6.0,4.0,,,0.0,1.0,2.0,3.0,4.0,,1.0,,,,,8.0,8.0,6.6,3.0,0.00101902,1,,,,,,,,,,,,,,0.1243,,,,,1.0,,,,,,,,,,,1.0,,,,,,
13472765,away,Bahia,João Paulo,joao-paulo,J. Paulo,G,34,188.0,1599,M,795177,EUR,804384000,G,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472765,away,Bahia,José Guilherme,jose-guilherme,J. Guilherme,D,66,181.0,396,M,1476894,EUR,1110931200,D,66,66,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,José,,,Guilherme,,,,,,,,,,,,,
13472765,away,Bahia,Rezende,rezende,Rezende,D,5,186.0,736,M,868030,EUR,789004800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472765,away,Bahia,Luiz Gustavo,gustavo-luiz,L. Gustavo,D,44,188.0,882,M,1634148,EUR,1144800000,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Luiz Gustavo Marinho Ribeiro dos Santos,,,,,,,,,,,,,,,,
13472765,away,Bahia,Caio Alexandre,caio-alexandre,C. Alexandre,M,19,174.0,1777,M,1008832,EUR,919814400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472765,away,Bahia,Rodrigo Nestor,rodrigo-nestor,R. Nestor,M,11,174.0,2064,M,905461,EUR,965779200,M,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472765,away,Bahia,Vitinho,vitinho,Vitinho,F,70,178.0,202,M,1469518,EUR,1083110400,M,70,70,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
