match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_sofascoreId,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_aerialLost,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11806462,home,Bayer 04 Leverkusen,Matěj Kovář,,,matej-kovar,M. Kovář,G,32,196,2046,M,927366,EUR,958521600,G,17,17,False,26.0,21.0,7.0,2.0,19.0,21.0,2.0,5.0,3.0,1.0,2.0,90.0,30.0,6.5,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11806462,home,Bayer 04 Leverkusen,Josip Stanišić,,,josip-stanisic,J. Stanišić,D,44,186,9015,M,927407,EUR,954633600,D,2,2,False,60.0,55.0,2.0,2.0,34.0,37.0,22.0,24.0,7.0,,,90.0,70.0,7.1,9.0,0,josip_stanisic,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11806462,home,Bayer 04 Leverkusen,Robert Andrich,,,robert-andrich,R. Andrich,M,8,189,3318,M,168903,EUR,780192000,D,8,8,False,88.0,84.0,3.0,3.0,58.0,59.0,26.0,29.0,12.0,,,90.0,100.0,7.5,4.0,0,,,,,,1.0,8.0,1.0,,1.0,1.0,,,,,True,4.0,4.0,1.0,4.0,,,,,,,,,,,,,,
11806462,home,Bayer 04 Leverkusen,Piero Hincapié,,,piero-hincapie,P. Hincapié,D,5,184,31055,M,1002837,EUR,1010534400,D,3,3,False,77.0,71.0,5.0,2.0,44.0,46.0,27.0,31.0,3.0,,,45.0,81.0,6.9,6.0,0,pierohincapie,,,,,1.0,,,,,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
11806462,home,Bayer 04 Leverkusen,Jeremie Frimpong,,,jeremie-frimpong,J. Frimpong,M,30,171,32688,M,970361,EUR,976406400,M,30,30,False,26.0,21.0,,,7.0,9.0,15.0,18.0,,,,89.0,47.0,7.3,15.0,2,jeremie_frimpong,2.0,1.0,1.0,,9.0,2.0,2.0,2.0,1.0,,1.0,,3.0,3.0,,4.0,1.0,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,
11806462,home,Bayer 04 Leverkusen,Exequiel Palacios,,,exequiel-palacios,E. Palacios,M,25,177,12686,M,822600,EUR,907545600,M,25,25,False,92.0,86.0,3.0,2.0,35.0,37.0,51.0,55.0,7.0,,,90.0,106.0,8.5,6.0,2,exepalaciosok,,,,1.0,2.0,7.0,2.0,,,1.0,4.0,1.0,,1.0,,,,1.0,2.0,,,1.0,,,2.0,1.0,,,,,,,
11806462,home,Bayer 04 Leverkusen,Granit Xhaka,,,granit-xhaka,G. Xhaka,M,34,185,15693,M,117777,EUR,717552000,M,34,34,False,94.0,89.0,7.0,5.0,45.0,47.0,44.0,47.0,3.0,,,90.0,100.0,7.4,5.0,0,Granit_Xhaka,,,,,1.0,3.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,2.0,,1.0,,,,,,,,,,,,
11806462,home,Bayer 04 Leverkusen,Alejandro Grimaldo,,,alejandro-grimaldo,A. Grimaldo,M,20,171,13084,M,177177,EUR,811555200,M,20,20,False,67.0,57.0,2.0,1.0,30.0,32.0,28.0,38.0,6.0,,,90.0,84.0,7.3,14.0,1,grimaldo35,,3.0,1.0,,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,
11806462,home,Bayer 04 Leverkusen,Florian Wirtz,,,florian-wirtz,F. Wirtz,F,7,175,148828,M,1019322,EUR,1051920000,F,10,10,False,41.0,37.0,2.0,2.0,9.0,9.0,28.0,34.0,,,,45.0,52.0,7.1,9.0,1,FWirtz,,2.0,,,2.0,4.0,,1.0,1.0,,2.0,,2.0,,,2.0,2.0,,,,1.0,,1.0,,,,,,,,,,
11806462,home,Bayer 04 Leverkusen,Amine Adli,,,amine-adli,A. Adli,F,21,174,17577,M,991478,EUR,957916800,F,21,21,False,47.0,40.0,,,18.0,19.0,23.0,31.0,4.0,,,75.0,61.0,7.1,14.0,0,amine_ad10,,3.0,1.0,2.0,2.0,3.0,,,1.0,,,,3.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,
