match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_wasFouled,stat_fouls,captain,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_aerialLost,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_unsuccessfulTouch,stat_keyPass,player_sofascoreId,player_firstName,player_lastName,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_hitWoodwork
13981525,home,Pisa,Adrian Šemper,adrian-semper,A. Šemper,G,1,192,752,M,814876,EUR,884563200,G,1,1,False,29.0,16.0,22.0,9.0,0.0,12.0,16.0,4.0,13.0,5.0,2.0,3.0,3.0,90.0,39.0,7.2,13.0,0.00041985,0.1833,0,0.3317,0.02,0.0,0.22,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981525,home,Pisa,Arturo Calabresi,arturo-calabresi,A. Calabresi,D,33,186,199,M,284367,EUR,827020800,D,33,33,False,28.0,25.0,5.0,3.0,0.0,16.0,18.0,9.0,10.0,,,,,90.0,54.0,7.1,12.0,0.0066535,,0,,0.21,0.05,-0.02,,2.0,2.0,4.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981525,home,Pisa,Antonio Caracciolo,antonio-caracciolo,A. Caracciolo,D,4,185,258,M,116666,EUR,646704000,D,4,4,False,28.0,21.0,4.0,1.0,0.0,20.0,23.0,1.0,5.0,3.0,,,,90.0,43.0,7.4,7.0,0.00045804,,2,,-0.06,0.01,0.5,,,2.0,,4.0,,,,8.0,,,True,2.0,1.0,2.0,1.0,0.0477,0.0561,-0.24,,,,,,,,,,,,,,,,,,,,
13981525,home,Pisa,Simone Canestrelli,canestrelli-simone,S. Canestrelli,D,5,192,454,M,911355,EUR,968630400,D,5,5,False,32.0,23.0,1.0,,0.0,10.0,11.0,13.0,21.0,2.0,,,,90.0,43.0,7.1,10.0,0.00500291,,1,,0.0,0.0,0.43,,,7.0,3.0,7.0,,,,5.0,,,,,1.0,,,0.1443,,-0.58,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
13981525,home,Pisa,Idrissa Touré,idrissa-toure,I. Touré,M,15,187,833,M,826326,EUR,893808000,M,15,15,False,33.0,24.0,5.0,3.0,0.0,15.0,16.0,9.0,17.0,9.0,,,,90.0,55.0,8.2,15.0,0.252438,,3,,0.37,0.1,0.24,,2.0,6.0,6.0,11.0,1.0,,,3.0,2.0,,,1.0,,3.0,2.0,0.4212,0.7671,0.47,3.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,,,,,,,,,
13981525,home,Pisa,Isak Vural,isak-vural,I. Vural,M,21,190,952,M,1210995,EUR,1148774400,M,21,21,False,14.0,13.0,5.0,4.0,0.0,3.0,3.0,10.0,11.0,3.0,,,,67.0,33.0,7.3,7.0,0.0411051,,1,,0.28,-0.01,0.34,,3.0,,4.0,6.0,,3.0,2.0,,4.0,2.0,,,1.0,,,0.0414,,-0.15,1.0,,,1.0,,1.0,,,3.0,1.0,,,,,,,,,,
13981525,home,Pisa,Michel Aebischer,michel-aebischer,M. Aebischer,M,20,182,1236,M,850891,EUR,852508800,M,20,20,False,44.0,38.0,7.0,3.0,0.0,23.0,27.0,15.0,17.0,8.0,,,,90.0,58.0,7.4,8.0,0.0351372,,0,,0.35,0.05,0.31,,,,3.0,6.0,,1.0,1.0,1.0,1.0,2.0,,,,4.0,2.0,,,,,1.0,,,,,,,1.0,2.0,,,,,,,,,,
13981525,home,Pisa,Ebenezer Akinsanmiro,ebenezer-akinsanmiro,E. Akinsanmiro,M,14,184,1986,M,1525367,EUR,1101340800,M,14,14,False,15.0,13.0,5.0,3.0,0.0,6.0,7.0,7.0,8.0,6.0,,,,67.0,32.0,7.2,8.0,0.0196874,,1,,0.2,0.07,0.22,,1.0,1.0,3.0,5.0,,1.0,1.0,3.0,2.0,1.0,,1.0,,1.0,1.0,0.0253,0.0305,-0.08,,2.0,,,2.0,,,,,1.0,,,,,,,,,,
13981525,home,Pisa,Juan Cuadrado,juan-cuadrado,J. Cuadrado,M,11,179,11319,M,47743,EUR,580608000,M,11,11,False,10.0,8.0,2.0,2.0,0.0,4.0,5.0,4.0,5.0,5.0,,,,45.0,27.0,7.5,7.0,0.148648,,0,,0.44,0.06,0.13,,7.0,,3.0,5.0,,4.0,3.0,,2.0,,,,,,,,,,2.0,,,,,4.0,1.0,,,2.0,cuadrado,,,,,,,,,
13981525,home,Pisa,M'Bala Nzola,mbala-nzola,M. Nzola,F,8,185,2430,M,788061,EUR,840326400,F,18,18,False,15.0,10.0,1.0,1.0,0.0,3.0,3.0,7.0,12.0,4.0,,,,89.0,40.0,6.4,21.0,0.00966424,,4,,-0.29,0.09,-0.01,,,3.0,7.0,8.0,,4.0,3.0,,2.0,1.0,,2.0,,,,0.2135,0.0963,-0.52,1.0,5.0,1.0,2.0,,,,,9.0,,,,,2.0,,,,,,
13981525,home,Pisa,Stefano Moreo,stefano-moreo,S. Moreo,F,32,191,621,M,346948,EUR,741398400,F,32,32,False,13.0,6.0,,,0.0,2.0,4.0,4.0,9.0,3.0,,,,67.0,19.0,6.7,10.0,0.00506552,,1,,-0.02,0.16,0.14,,1.0,2.0,1.0,3.0,,1.0,1.0,,,1.0,,,1.0,,,0.0239,,-0.23,,,,1.0,,,,,2.0,,,,,,,,,,,
13981525,home,Pisa,Mehdi Léris,mehdi-leris,M. Léris,M,7,186,1543,M,851222,EUR,895881600,M,7,7,True,14.0,11.0,2.0,2.0,0.0,6.0,8.0,5.0,6.0,7.0,,,,45.0,32.0,7.8,7.0,0.0406576,,0,,0.28,0.06,0.27,,4.0,,,8.0,,,,1.0,1.0,,,,,7.0,5.0,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,
