match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,captain,stat_challengeLost,stat_dispossessed,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_wonContest,stat_totalCross,stat_onTargetScoringAttempt,stat_wasFouled,stat_accurateCross,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_lastManTackle,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim,stat_punches,player_sofascoreId
10381994,home,FC Volendam,Filip Stanković,filip-stankovic,F. Stanković,G,1,185,1035,M,986355,EUR,1014595200,G,1,1,False,25.0,17.0,15.0,7.0,17.0,19.0,6.0,7.0,3.0,4.0,90.0,35.0,6.2,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381994,home,FC Volendam,Brian Plat,brian-plat,B. Plat,D,4,191,60,M,980673,EUR,954892800,D,3,3,False,31.0,28.0,1.0,1.0,16.0,16.0,15.0,7.0,,,90.0,49.0,6.4,5.0,0,12.0,1.0,2.0,4.0,2.0,3.0,1.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10381994,home,FC Volendam,Damon Mirani,damon-mirani,D. Mirani,D,4,182,56,M,318575,EUR,831945600,D,4,4,False,58.0,55.0,7.0,5.0,31.0,32.0,26.0,7.0,,,90.0,69.0,5.9,6.0,0,24.0,1.0,4.0,1.0,,4.0,,,,,,,True,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10381994,home,FC Volendam,Billy van Duijl,billy-van-duijl,B. v. Duijl,D,23,184,82,M,1213381,EUR,1128384000,D,23,23,False,39.0,30.0,6.0,2.0,19.0,22.0,17.0,3.0,,,59.0,46.0,6.4,9.0,0,11.0,,3.0,3.0,1.0,1.0,,2.0,2.0,1.0,Billy van Duijl,,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10381994,home,FC Volendam,Derry Murkin,derry-murkin,D. Murkin,D,2,183,178,M,946561,EUR,933033600,D,5,5,False,36.0,27.0,1.0,,14.0,18.0,21.0,7.0,,,90.0,59.0,6.1,17.0,1,13.0,1.0,6.0,3.0,,3.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,1.0,1.0,,,,,,,,,,,,,
10381994,home,FC Volendam,Daryl van Mieghem,daryl-van-mieghem,D. v. Mieghem,M,7,175,120,M,163539,EUR,628819200,M,7,7,False,34.0,26.0,4.0,1.0,8.0,9.0,30.0,4.0,,,90.0,55.0,6.9,15.0,2,20.0,,4.0,2.0,2.0,1.0,,,,,,,,1.0,,2.0,2.0,1.0,,1.0,5.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,
10381994,home,FC Volendam,Carel Eiting,carel-eiting,C. Eiting,M,6,178,347,M,803025,EUR,887155200,M,8,8,False,48.0,35.0,4.0,2.0,4.0,5.0,43.0,5.0,,,90.0,65.0,6.2,17.0,1,31.0,1.0,12.0,7.0,,,,,4.0,3.0,,,,3.0,3.0,1.0,3.0,2.0,3.0,,,,2.0,,1.0,,,,,,,,,,,
10381994,home,FC Volendam,Benaissa Benamar,benaissa-benamar,B. Benamar,D,5,191,226,M,970791,EUR,860457600,M,6,6,False,47.0,41.0,12.0,9.0,19.0,20.0,27.0,8.0,,,83.0,59.0,7.4,9.0,1,22.0,,4.0,5.0,2.0,,,1.0,4.0,3.0,,,,2.0,1.0,,,1.0,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,
10381994,home,FC Volendam,Francesco Antonucci,francesco-antonucci,F. Antonucci,M,10,171,173,M,826175,EUR,929836800,M,19,19,False,12.0,8.0,1.0,,5.0,6.0,7.0,3.0,,,36.0,19.0,6.4,6.0,1,3.0,,1.0,2.0,,,,1.0,,,,,,,,,1.0,,,,1.0,,2.0,,1.0,,,,,,,,,,,
10381994,home,FC Volendam,Henk Veerman,henk-veerman,H. Veerman,F,9,201,406,M,313264,EUR,667526400,F,9,9,False,13.0,8.0,1.0,1.0,2.0,3.0,10.0,,,,59.0,20.0,6.6,7.0,0,6.0,2.0,5.0,3.0,,1.0,,,1.0,1.0,Henk,Veerman,,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
