match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_penaltyWon,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_outfielderBlock,stat_totalContest,stat_wonContest,captain,stat_interceptionWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_accurateCross,player_sofascoreId,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed
10411475,home,Lecce,Wladimiro Falcone,,,wladimiro-falcone,W. Falcone,G,30,195.0,839,M,256667,EUR,797644800,G,30,30,False,36.0,31.0,13.0,8.0,28.0,29.0,3.0,7.0,1.0,1.0,9.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,90.0,50.0,6.6,5.0,0.0,0.0,0.00042066,48.767961956895,6.0,22.365,11.445,0,0.7543,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411475,home,Lecce,Valentin Gendrey,,,valentin-gendrey,V. Gendrey,D,15,179.0,294,M,944899,EUR,961545600,D,17,17,False,42.0,27.0,3.0,,12.0,17.0,15.0,27.0,2.0,2.0,2.0,,,,,,,,90.0,69.0,6.9,24.0,0.0233,0.0,0.0110255,119.59049988801,17.0,71.19,17.85,1,,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,43.347844936029,3.0,1.0,,,,,,,,,,,,,,
10411475,home,Lecce,Marin Pongračić,,,marin-pongracic,M. Pongračić,D,5,193.0,2505,M,847467,EUR,873936000,D,5,5,False,63.0,52.0,8.0,4.0,35.0,43.0,17.0,20.0,3.0,1.0,10.0,,2.0,,,,,,90.0,68.0,6.7,11.0,0.0,0.0,0.00405514,286.63764212829,25.0,225.54,25.62,0,,,1.0,,3.0,,,3.0,2.0,,,,74.72078228947,3.0,,,,,,,,,,,,,,,
10411475,home,Lecce,Federico Baschirotto,,,federico-baschirotto,F. Baschirotto,D,6,187.0,1366,M,786175,EUR,843177600,D,6,6,False,56.0,42.0,11.0,6.0,31.0,36.0,11.0,20.0,2.0,4.0,7.0,,,,,,,,90.0,62.0,6.8,14.0,0.1019,0.0,0.00368639,227.12149481084,22.0,133.875,26.775,1,,,2.0,1.0,1.0,,1.0,,,,,,28.0713243186,1.0,,1.0,,,,,,,,,,,,,
10411475,home,Lecce,Antonino Gallo,,,antonino-gallo,A. Gallo,D,25,183.0,673,M,945616,EUR,947030400,D,25,25,False,23.0,18.0,5.0,2.0,7.0,8.0,11.0,18.0,1.0,2.0,2.0,,,,,,,,60.0,44.0,6.5,14.0,0.0,0.0,0.00949136,127.6499693147,17.0,86.73,38.43,0,,3.0,,,1.0,,,,,3.0,,,38.434872758993,1.0,,,2.0,1.0,,,,,,,,,,,
10411475,home,Lecce,Morten Hjulmand,Morten,Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185.0,4443,M,859917,EUR,930268800,M,42,42,False,32.0,22.0,3.0,3.0,11.0,13.0,11.0,19.0,3.0,2.0,3.0,,,,,,,,90.0,48.0,6.6,15.0,0.0,0.0,0.00581376,106.71024980932,6.0,-6.3,6.825,0,,,,3.0,6.0,3.0,,,,2.0,3.0,,,,1.0,,,,True,1.0,,,,,,,,,
10411475,home,Lecce,Gabriel Strefezza,,,gabriel-strefezza,G. Strefezza,M,7,168.0,2181,M,877201,EUR,861321600,M,27,27,False,29.0,20.0,3.0,2.0,5.0,7.0,15.0,23.0,8.0,,4.0,,1.0,,,,,,84.0,52.0,7.0,20.0,0.7884,0.981,0.108967,154.22631180427,17.0,10.185,19.425,1,,1.0,1.0,1.0,8.0,3.0,,1.0,1.0,4.0,3.0,,36.121812913106,2.0,,,5.0,3.0,,,1.0,1.0,1.0,,,,,,
10411475,home,Lecce,Joan González,,,joan-gonzalez,J. González,M,,190.0,178,M,1137730,EUR,1012521600,M,16,16,False,29.0,20.0,4.0,1.0,7.0,9.0,13.0,20.0,3.0,1.0,4.0,,,,,,,,70.0,37.0,6.4,10.0,0.0,0.0,0.0526314,46.080936613849,9.0,14.175,7.14,0,,,1.0,2.0,5.0,,,,,,3.0,,,,,,1.0,,,,1.0,,,,,,,,
10411475,home,Lecce,Kristoffer Askildsen,,,askildsen-kristoffer,K. Askildsen,M,19,190.0,141,M,954855,EUR,978998400,M,7,7,False,19.0,13.0,3.0,,5.0,7.0,9.0,14.0,3.0,2.0,2.0,,3.0,,,,,,70.0,32.0,6.9,8.0,0.0,0.0,0.0442332,13.137834522183,3.0,-5.775,2.73,0,,2.0,,2.0,3.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,,1.0,,,,,
10411475,home,Lecce,Lameck Banda,,,lameck-banda,L. Banda,M,19,165.0,4769,M,911350,EUR,980726400,M,22,22,False,17.0,11.0,,,3.0,4.0,8.0,15.0,12.0,,6.0,,2.0,,,,,,90.0,40.0,5.7,21.0,0.0276,0.0,0.00480787,192.6957125162,14.0,42.84,26.565,1,,2.0,1.0,,5.0,2.0,,1.0,1.0,5.0,1.0,,87.160405467003,4.0,,,9.0,3.0,,,1.0,,,,lameckbanda.10,1.0,,,
