match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_bigChanceCreated,stat_outfielderBlock,stat_keyPass,stat_dispossessed,stat_bigChanceMissed,stat_totalOffside,stat_accurateCross,stat_wasFouled,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goalAssist,stat_goals
10438039,home,Rio Ave,Miguel Baeza,,,miguel-baeza,M. Baeza,M,8,177,123,M,902051,EUR,954115200,F,15,15,False,19.0,17.0,2.0,2.0,11.0,11.0,12.0,,,,,60.0,27.0,7.0,4.0,0,10.0,4.0,1.0,5.0,1.0,2.0,1.0,,,,1.0,,1.0,,,,,1.0,3.0,1.0,,,4.0,,,,,,
10438039,home,Rio Ave,Hernâni,,,hernani,Hernâni,F,27,181,163,M,143587,EUR,682646400,M,27,27,True,2.0,1.0,,,,,5.0,,,,,30.0,10.0,6.5,5.0,3,1.0,3.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,,1.0,,2.0,1.0,,
10438039,home,Rio Ave,Sávio,,,savio,Sávio,D,16,175,141,M,866369,EUR,801532800,D,16,16,True,13.0,11.0,2.0,1.0,3.0,3.0,13.0,5.0,,,,18.0,20.0,6.7,6.0,0,8.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10438039,home,Rio Ave,Ukra,Ukra,,ukra,Ukra,M,,175,54,M,59586,EUR,574473600,F,17,17,True,11.0,11.0,2.0,2.0,1.0,1.0,17.0,1.0,,,,18.0,20.0,7.1,4.0,0,13.0,7.0,1.0,,2.0,,,,,,,,,,,,1.0,,1.0,,,,3.0,1.0,,,,,
10438039,home,Rio Ave,Andreas Samaris,,,andreas-samaris,A. Samaris,M,,189,309,,108398,EUR,613699200,M,30,30,True,9.0,8.0,2.0,1.0,,,9.0,1.0,,,,8.0,15.0,6.6,3.0,0,8.0,,,1.0,3.0,,,,,2.0,1.0,,1.0,1.0,,,,,,,,,,2.0,,,,,
10438039,home,Rio Ave,André Pereira,,,andre-pereira,A. Pereira,F,,188,56,M,804313,EUR,799632000,F,95,95,True,4.0,2.0,,,,,6.0,,,,,8.0,6.0,6.5,3.0,0,3.0,2.0,,3.0,,1.0,,,,,2.0,,,,,,,,,,,,1.0,,,,,,
10438039,home,Rio Ave,Jhonatan,,,jhonatan,Jhonatan,G,,189,96,M,798688,EUR,673660800,G,18,18,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438039,home,Rio Ave,Miguel Nóbrega,,,miguel-nobrega,M. Nóbrega,D,3,186,137,M,1066233,EUR,955929600,D,3,3,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438039,home,Rio Ave,Vítor Gomes,,,vitor-gomes,V. Gomes,M,,181,38,M,44739,EUR,567388800,M,8,8,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438039,home,Rio Ave,Jorge Karseladze,Jorge Karseladze,,karse,Karse,M,23,175,48,M,1605334,EUR,1111104000,D,81,81,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438039,away,Vitória SC,Bruno Varela,,,bruno-varela,B. Varela,G,14,191,628,M,138895,EUR,783907200,G,14,14,False,35.0,18.0,29.0,12.0,15.0,21.0,14.0,6.0,1.0,3.0,5.0,90.0,44.0,7.9,17.0,0,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,
10438039,away,Vitória SC,Mamadou Tounkara,,,mamadou-tounkara,M. Tounkara,D,29,192,198,M,208636,EUR,1008288000,D,83,83,False,25.0,21.0,2.0,,14.0,14.0,12.0,2.0,,,,90.0,29.0,6.7,5.0,0,7.0,1.0,1.0,1.0,2.0,,2.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,
10438039,away,Vitória SC,André Amaro,André Amaro,,andre-amaro,A. Amaro,D,13,185,207,M,1095752,EUR,1029196800,D,13,13,False,37.0,37.0,4.0,4.0,33.0,33.0,4.0,5.0,,,,90.0,41.0,7.1,,0,4.0,,2.0,2.0,2.0,,2.0,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,
10438039,away,Vitória SC,Mikel Villanueva,,,mikel-villanueva,M. Villanueva,D,17,192,343,M,836279,EUR,734745600,D,3,3,False,49.0,42.0,9.0,6.0,27.0,29.0,20.0,4.0,,,,73.0,60.0,7.7,8.0,1,15.0,,2.0,2.0,8.0,,2.0,1.0,,1.0,,2.0,5.0,5.0,,,1.0,,2.0,,,,,,,1.0,,1.0,
10438039,away,Vitória SC,Miguel Maga,Miguel Maga,,miguel-maga,M. Maga,D,2,175,180,M,1131047,EUR,1037404800,M,2,2,False,13.0,9.0,3.0,1.0,4.0,7.0,6.0,4.0,,,,45.0,27.0,6.9,5.0,0,5.0,,1.0,2.0,5.0,1.0,1.0,2.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,2.0,,,,,
10438039,away,Vitória SC,Tomás Händel,Tomás Händel,,tomas-handel,T. Händel,M,20,180,888,M,1131048,EUR,975283200,M,8,8,False,37.0,36.0,,,25.0,26.0,12.0,8.0,,,,66.0,45.0,7.2,1.0,1,12.0,1.0,,4.0,3.0,2.0,,1.0,1.0,,2.0,,,,1.0,,,,,,,,1.0,2.0,,,,,1.0
10438039,away,Vitória SC,Tiago Silva,,,tiago-silva,T. Silva,M,77,170,351,M,252095,EUR,738979200,M,10,10,False,56.0,50.0,6.0,4.0,21.0,23.0,36.0,2.0,,,,81.0,68.0,7.3,8.0,1,30.0,3.0,,3.0,4.0,,,1.0,1.0,,2.0,1.0,2.0,2.0,,1.0,,,2.0,,,,1.0,1.0,,,1.0,,
10438039,away,Vitória SC,Afonso Freitas,,,afonso-freitas,A. Freitas,D,25,180,35,M,928812,EUR,955065600,M,72,72,False,36.0,28.0,5.0,1.0,15.0,18.0,22.0,2.0,,,,90.0,57.0,7.1,13.0,0,15.0,4.0,,1.0,4.0,,3.0,3.0,2.0,1.0,1.0,,,,,1.0,,1.0,,,,,2.0,1.0,,,,,
10438039,away,Vitória SC,Jota Silva,,,jota-silva,J. Silva,F,26,179,2828,M,1011895,EUR,933465600,F,11,11,False,12.0,8.0,,,1.0,2.0,11.0,3.0,,,,66.0,26.0,7.0,9.0,2,7.0,1.0,1.0,7.0,6.0,2.0,,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,,2.0,1.0,,1.0,,2.0,,,1.0,,
10438039,away,Vitória SC,André Silva,,,andre-silva,A. Silva,F,17,181,2951,M,925072,EUR,865296000,F,17,17,False,30.0,24.0,3.0,2.0,10.0,10.0,21.0,2.0,,,,90.0,43.0,7.0,11.0,1,14.0,1.0,,8.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,5.0,1.0,,,,,,2.0,,,,,1.0,,1.0,,,
10438039,away,Vitória SC,Michael Johnston,,,michael-johnston,M. Johnston,M,11,171,843,M,847125,EUR,924480000,F,90,90,False,29.0,20.0,2.0,1.0,8.0,12.0,24.0,2.0,,,,90.0,51.0,7.1,19.0,3,13.0,7.0,,3.0,7.0,,,,,1.0,1.0,,4.0,4.0,1.0,,,,,2.0,,,1.0,3.0,,1.0,1.0,,
10438039,away,Vitória SC,Bruno Gaspar,,,bruno-gaspar,B. Gaspar,D,76,180,173,M,252819,EUR,735350400,D,76,76,True,12.0,7.0,1.0,,2.0,4.0,8.0,,,,,45.0,25.0,6.6,6.0,1,5.0,,,1.0,,,2.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,1.0,,
10438039,away,Vitória SC,Dani Silva,,,daniel-silva,D. Silva,M,80,180,228,M,974863,EUR,955411200,M,80,80,True,10.0,5.0,2.0,,5.0,8.0,2.0,2.0,,,,24.0,13.0,6.5,5.0,0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
10438039,away,Vitória SC,Alisson Safira,,,allison-safira,A. Safira,F,25,178,356,M,870927,EUR,795398400,F,9,9,True,13.0,7.0,,,5.0,7.0,6.0,,,,,24.0,16.0,6.5,8.0,0,2.0,,1.0,2.0,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
10438039,away,Vitória SC,Jorge Fernandes,,,jorge-fernandes,J. Fernandes,D,44,193,145,M,814673,EUR,859939200,D,44,44,True,5.0,4.0,,,4.0,4.0,1.0,1.0,,,,17.0,8.0,6.6,1.0,0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
10438039,away,Vitória SC,Zé Carlos,Zé Carlos,,ze-carlos,Z. Carlos,M,6,172,109,M,1138915,EUR,1004400000,M,28,28,True,3.0,1.0,,,1.0,2.0,1.0,2.0,,,,9.0,6.0,6.7,2.0,0,,,,1.0,3.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,2.0,,,,,
10438039,away,Vitória SC,Pedro Rafael Oliveira,,,pedro-rafael-oliveira,P. R. Oliveira,G,1,183,24,M,1395098,EUR,1064707200,G,53,53,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438039,away,Vitória SC,Nelson Luz,,,nelson-luz,N. Luz,M,10,177,198,M,841743,EUR,886550400,F,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438039,away,Vitória SC,Indio,,,indio,Indio,M,23,182,109,M,979864,EUR,935712000,M,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438039,away,Vitória SC,Anderson Silva,,,anderson-silva,A. Silva,F,33,186,530,M,892272,EUR,880070400,F,33,33,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
