match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_goals,stat_interceptionWon,captain,stat_blockedScoringAttempt,stat_dispossessed,stat_shotOffTarget,stat_bigChanceMissed,stat_bigChanceCreated,stat_goalAssist,stat_totalOffside
11451047,home,Konyaspor,Paul Bernardoni,,,paul-bernardoni,P. Bernardoni,G,40,190.0,167,M,361314,EUR,861321600,G,61,61,False,38.0,20.0,23.0,5.0,15.0,16.0,5.0,22.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,90.0,42.0,6.8,18.0,0.00122055,0,0.0344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451047,home,Konyaspor,Ahmet Oğuz,,,ahmet-oguz,A. Oğuz,D,22,175.0,120,M,603902,EUR,727142400,D,22,22,False,47.0,34.0,4.0,3.0,13.0,16.0,22.0,34.0,2.0,8.0,,,,,,90.0,86.0,8.2,24.0,0.192262,1,,3.0,1.0,1.0,3.0,4.0,13.0,2.0,1.0,6.0,4.0,5.0,4.0,1.0,0.029,0.0315,3.0,,,,,,,,,,,,,
11451047,home,Konyaspor,Adil Demirbağ,,,adil-demirbag,A. Demirbağ,D,4,182.0,168,M,787949,EUR,881712000,D,4,4,False,42.0,34.0,4.0,2.0,21.0,25.0,13.0,17.0,5.0,2.0,,,,,,90.0,52.0,7.1,8.0,0.00667155,0,,,,,2.0,4.0,3.0,1.0,,1.0,1.0,,,3.0,,,,2.0,,,,,,,,,,,,
11451047,home,Konyaspor,Uğurcan Yazğılı,,,ugurcan-yazgili,U. Yazğılı,D,5,184.0,99,M,904303,EUR,923616000,D,5,5,False,51.0,44.0,10.0,5.0,32.0,34.0,12.0,17.0,9.0,8.0,,,,,,90.0,66.0,7.4,7.0,0.013578,0,,,,1.0,2.0,2.0,4.0,1.0,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,
11451047,home,Konyaspor,Guilherme Haubert Sityá,,,guilherme-haubert-sitya,G. H. Sityá,D,12,179.0,254,M,224112,EUR,638928000,D,12,12,False,26.0,20.0,4.0,1.0,11.0,14.0,9.0,13.0,5.0,7.0,,,,,,90.0,55.0,7.8,13.0,0.0734757,1,,1.0,,,1.0,1.0,4.0,,1.0,1.0,,2.0,1.0,1.0,0.079,0.3966,,,1.0,1.0,1.0,1.0,,,,,,,,
11451047,home,Konyaspor,Soner Dikmen,,,soner-dikmen,S. Dikmen,M,6,179.0,82,M,847782,EUR,746841600,M,6,6,False,34.0,30.0,8.0,5.0,17.0,17.0,13.0,18.0,3.0,2.0,,,,,,90.0,44.0,7.0,5.0,0.0219691,0,,1.0,,6.0,1.0,8.0,4.0,1.0,,3.0,3.0,,,3.0,,,,,,,,1.0,True,,,,,,,
11451047,home,Konyaspor,Oğulcan Ülgün,Ogulcan Ülgün,,ogulcan-ulgun,O. Ülgün,M,35,178.0,135,M,1063942,EUR,894844800,M,35,35,False,38.0,32.0,8.0,5.0,15.0,17.0,17.0,21.0,2.0,6.0,,,,,,85.0,46.0,6.9,6.0,0.0265436,1,,,,2.0,1.0,3.0,2.0,1.0,,,,,1.0,,0.0259,,1.0,,,,,1.0,,1.0,,,,,,
11451047,home,Konyaspor,Robert Murić,,,robert-muric,R. Murić,M,,182.0,210,M,283853,EUR,826588800,M,7,7,False,24.0,14.0,4.0,3.0,6.0,8.0,8.0,21.0,1.0,3.0,,,,,,60.0,38.0,6.9,18.0,0.0188599,2,,5.0,,1.0,,3.0,1.0,,1.0,1.0,,,,,0.0581,0.086,,,,,,,,,2.0,1.0,,,,
11451047,home,Konyaspor,Alexandru Cicâldău,,,alexandru-cicaldau,A. Cicâldău,M,20,178.0,682,M,827540,EUR,868320000,M,8,8,False,18.0,12.0,,,3.0,3.0,9.0,19.0,,,,,,,,80.0,37.0,7.0,14.0,0.0181215,6,,4.0,,3.0,1.0,5.0,1.0,,1.0,,,1.0,,1.0,0.6479,0.0298,2.0,1.0,1.0,,,,,,1.0,5.0,1.0,,,
11451047,home,Konyaspor,Marlos Moreno,,,marlos-moreno,M. Moreno,F,7,173.0,1658,M,818942,EUR,843177600,M,70,70,False,21.0,16.0,1.0,,4.0,6.0,13.0,17.0,,6.0,,,,,,85.0,39.0,7.0,11.0,0.620003,1,,2.0,1.0,,,7.0,5.0,2.0,,2.0,1.0,1.0,1.0,1.0,0.0302,,3.0,,4.0,2.0,,2.0,,1.0,2.0,,,2.0,,
