match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_fouls,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_goalAssist,stat_shotOffTarget,stat_accurateCross,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_onTargetScoringAttempt,stat_wonTackle,captain,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,stat_penaltyConceded,player_sofascoreId,stat_hitWoodwork,stat_penaltyWon
10665969,home,Al-Fateh,Cristian Tello,,,cristian-tello,C. Tello,M,,178,644,M,114157,EUR,681868800,F,37,37,False,24.0,17.0,1.0,1.0,6.0,6.0,11.0,20.0,4.0,,,,,72.0,38.0,7.2,12.0,2,2.0,,3.0,3.0,,1.0,4.0,2.0,,,,,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,,,,
10665969,home,Al-Fateh,Salem Alnajdi,,,alnajdi-salem,S. Alnajdi,D,83,178,1037,M,1475427,EUR,1043625600,M,83,83,True,12.0,8.0,4.0,1.0,2.0,4.0,6.0,8.0,3.0,,,,,28.0,19.0,6.6,7.0,0,,,1.0,3.0,,1.0,1.0,1.0,1.0,,,,,,,,,2.0,,,,2.0,,,,,,,,
10665969,home,Al-Fateh,Othman Al-Othman,Othman Alothma,,othman-al-othman,O. Al-Othman,M,88,167,30,M,1096521,EUR,1050364800,M,88,88,True,10.0,7.0,1.0,,1.0,1.0,6.0,10.0,4.0,,,,,28.0,20.0,6.7,7.0,0,1.0,,4.0,4.0,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,,,,,,2.0,2.0,1.0,,2.0,,,,,,,,
10665969,home,Al-Fateh,Ali Al-Jassem,Ali Salah Aljassem,,ali-salah-aljassem,A. Al-Jassem,F,17,167,6,M,1096522,EUR,984441600,M,77,77,True,10.0,7.0,3.0,,3.0,5.0,4.0,5.0,6.0,,,,,18.0,11.0,6.3,3.0,0,,1.0,3.0,1.0,,,,,,3.0,,,,,,,,,,,,,,,1.0,,,,,
10665969,home,Al-Fateh,Ziyad Aljari,Ziyad Aljari,,ziyad-aljari,Z. Aljari,D,4,182,17,M,1049202,EUR,1005782400,D,3,3,True,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,9.0,9.0,6.4,1.0,0,,1.0,2.0,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,
10665969,home,Al-Fateh,Nouh Al-Mousa,,,nouh-al-mousa,N. Al-Mousa,M,,175,17,M,818614,EUR,667267200,M,16,16,True,4.0,2.0,,,1.0,3.0,1.0,1.0,1.0,,,,,9.0,8.0,5.6,2.0,0,,2.0,2.0,2.0,1.0,,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,1.0,,,
10665969,home,Al-Fateh,Mustafa Malaika,,,mustafa-malaika,M. Malaika,G,1,184,41,M,818855,EUR,516931200,G,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665969,home,Al-Fateh,Hussain Al Moqahwi,,,al-moqahwi-hussain,H. A. Moqahwi,M,,173,17,,792391,EUR,575164800,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665969,home,Al-Fateh,Hassan Al Salis,Hassan Al Salis,,hassan-al-salis,H. A. Salis,M,9,181,9,M,1066589,EUR,962755200,F,99,99,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665969,home,Al-Fateh,Hassan Al-Mohammed,Hassan Al-Mohammed,,hassan-al-mohammed,H. Al-Mohammed,M,15,177,11,M,1127771,EUR,902016000,M,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665969,away,Al-Nassr,Agustín Rossi,,,agustin-rossi,A. Rossi,G,1,195,10864,M,1140986,EUR,808963200,G,22,22,False,38.0,25.0,19.0,6.0,21.0,26.0,4.0,12.0,16.0,1.0,2.0,,2.0,90.0,49.0,6.3,14.0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,AgustinRossi,,
10665969,away,Al-Nassr,Sultan Al-Ghannam,,,sultan-al-ghannam,S. Al-Ghannam,D,2,173,1607,M,830126,EUR,768182400,D,2,2,False,36.0,27.0,3.0,,13.0,17.0,14.0,24.0,5.0,,,,,83.0,55.0,6.0,17.0,0,5.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
10665969,away,Al-Nassr,Abdulelah Al-Amri,,,abdulelah-al-amri,A. Al-Amri,D,5,185,1135,M,881831,EUR,853286400,D,5,5,False,63.0,51.0,10.0,3.0,32.0,37.0,19.0,26.0,10.0,,,,,90.0,74.0,6.6,13.0,2,,3.0,5.0,7.0,,,1.0,1.0,1.0,3.0,,2.0,,2.0,,1.0,,1.0,1.0,2.0,,,,,,1.0,,,,
10665969,away,Al-Nassr,Ali Lajami,,,ali-lajami,A. Lajami,D,78,175,1281,M,818667,EUR,830390400,D,78,78,False,57.0,53.0,4.0,2.0,42.0,43.0,11.0,14.0,1.0,,,,,87.0,65.0,6.8,5.0,0,,4.0,4.0,6.0,,,,,1.0,2.0,,2.0,,2.0,,,,2.0,1.0,,,1.0,,,,,,,,
10665969,away,Al-Nassr,Ghislain Konan,Ghislain,Konan,ghislain-konan,G. Konan,D,3,176,2811,M,831781,EUR,820022400,D,13,13,False,57.0,48.0,3.0,1.0,24.0,27.0,25.0,34.0,8.0,,,,,90.0,82.0,7.3,15.0,1,4.0,1.0,4.0,9.0,,2.0,4.0,4.0,1.0,2.0,3.0,,,1.0,1.0,1.0,1.0,3.0,,1.0,,3.0,,,,,,,,
10665969,away,Al-Nassr,Luiz Gustavo,,,luiz-gustavo,L. Gustavo,M,14,187,2128,M,29735,EUR,553996800,M,18,18,False,51.0,45.0,2.0,,21.0,22.0,24.0,29.0,14.0,,,,,90.0,72.0,7.4,10.0,1,,1.0,5.0,10.0,1.0,1.0,,,,4.0,1.0,1.0,1.0,1.0,,1.0,,6.0,2.0,3.0,,3.0,,,,,,,,
10665969,away,Al-Nassr,Abdullah Al-Khaibari,,,abdullah-alkhaibari,A. Al-Khaibari,M,17,178,1250,M,867179,EUR,840153600,M,17,17,False,39.0,34.0,1.0,,18.0,19.0,16.0,20.0,8.0,,,,,65.0,43.0,6.4,6.0,0,,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
10665969,away,Al-Nassr,Ayman Yahya,,,ayman-ahmed,A. Yahya,M,23,168,1412,M,1130539,EUR,989798400,M,23,23,False,19.0,15.0,,,5.0,6.0,10.0,17.0,3.0,,,,,65.0,34.0,6.6,10.0,0,4.0,1.0,4.0,6.0,1.0,,2.0,2.0,,2.0,1.0,1.0,,2.0,,,,2.0,1.0,1.0,,2.0,,,,,,,,
10665969,away,Al-Nassr,Anderson Talisca,,,anderson-talisca,A. Talisca,M,94,191,20484,M,329245,EUR,760060800,M,94,94,False,23.0,20.0,3.0,3.0,7.0,7.0,13.0,19.0,2.0,,,,,90.0,43.0,7.6,11.0,7,3.0,1.0,5.0,3.0,1.0,,1.0,,,1.0,1.0,2.0,,,,2.0,,,3.0,2.0,4.0,,,1.0,,1.0,,AndersonTalisca,1.0,
10665969,away,Al-Nassr,Abdulrahman Ghareeb,,,abdulrahman-ghareeb,A. Ghareeb,F,29,164,2201,M,1014447,EUR,859766400,M,29,29,False,24.0,20.0,,,8.0,9.0,12.0,21.0,2.0,,,,,65.0,39.0,6.7,11.0,1,6.0,,2.0,2.0,,,1.0,,,1.0,1.0,,,,,,,,,2.0,1.0,,,,,,,,,
10665969,away,Al-Nassr,Cristiano Ronaldo,,,cristiano-ronaldo,C. Ronaldo,F,7,187,2307715,M,750,EUR,476409600,F,7,7,False,25.0,18.0,1.0,,6.0,6.0,13.0,20.0,2.0,,,,,90.0,46.0,7.1,14.0,4,1.0,2.0,8.0,7.0,,2.0,7.0,3.0,,,2.0,2.0,,1.0,,2.0,1.0,,1.0,2.0,1.0,,True,1.0,2.0,1.0,,CR7,1.0,
10665969,away,Al-Nassr,Abdulmajeed Al-Sulaiheem,,,abdulmajeed-al-sulaiheem,A. Al-Sulaiheem,M,8,165,600,M,538320,EUR,768960000,M,8,8,True,18.0,15.0,1.0,1.0,5.0,7.0,10.0,11.0,4.0,,,,,25.0,22.0,6.4,5.0,0,,,4.0,1.0,,1.0,,,,2.0,,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,
10665969,away,Al-Nassr,Gonzalo Martínez,,,gonzalo-martinez,G. Martínez,M,28,172,1192,M,789871,EUR,739929600,M,10,10,True,10.0,8.0,,,4.0,4.0,6.0,9.0,,,,,,25.0,18.0,6.6,6.0,1,3.0,,3.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,2.0,1.0,2.0,,,1.0,,,,1.0,,,,
10665969,away,Al-Nassr,Jaloliddin Masharipov,,,jaloliddin-masharipov,J. Masharipov,M,77,172,6101,M,333611,EUR,746841600,F,77,77,True,16.0,10.0,1.0,,2.0,2.0,9.0,19.0,2.0,,,,,25.0,29.0,7.4,12.0,1,5.0,1.0,3.0,5.0,,1.0,2.0,2.0,,2.0,1.0,1.0,,,,,1.0,,1.0,2.0,,,,,,1.0,,Masharipov77,,1.0
10665969,away,Al-Nassr,Nawaf Boushal,,,nawaf-boushal,N. Boushal,D,12,178,1391,M,986400,EUR,937440000,D,12,12,True,1.0,,,,,,1.0,2.0,,,,,,17.0,3.0,6.7,1.0,0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
10665969,away,Al-Nassr,Ali Al-Hassan,,,ali-al-hassan,A. Al-Hassan,M,19,183,1000,M,925947,EUR,857433600,M,19,19,True,3.0,2.0,,,,,2.0,3.0,,,,,,13.0,4.0,6.5,1.0,0,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
10665969,away,Al-Nassr,Waleed Abdullah,,,waleed-abdullah,W. Abdullah,G,33,196,188,M,118139,EUR,514252800,G,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665969,away,Al-Nassr,Abdullah Madu,,,abdullah-madu,A. Madu,D,3,186,189,M,794347,EUR,742694400,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665969,away,Al-Nassr,Majed Mohammed,Majed Mohammed,,majed-mohammed,M. Mohammed,D,50,169,71,M,1385284,EUR,1007337600,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665969,away,Al-Nassr,Sami Al-Najei,,,sami-al-najei,S. Al-Najei,M,14,181,886,M,832312,EUR,855273600,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
