match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_goalAssist,stat_bigChanceCreated,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_totalCross,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_fouls,captain,stat_shotOffTarget,stat_accurateCross,stat_challengeLost,stat_totalOffside,stat_bigChanceMissed,stat_wonContest,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,player_sofascoreId
10406905,home,KAA Gent,Bruno Godeau,,,bruno-godeau,B. Godeau,D,31,190,67,M,247321,EUR,705456000,D,31,31,True,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,2.0,2.0,,,0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406905,home,KAA Gent,Julien De Sart,,,julien-de-sart,J. De Sart,M,4,187,181,M,149795,EUR,788140800,M,13,13,True,7.0,7.0,,,3.0,3.0,4.0,4.0,,,,2.0,8.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406905,home,KAA Gent,Jens Petter Hauge,,,jens-petter-hauge,J. P. Hauge,F,10,184,3758,M,838805,EUR,939686400,F,10,10,True,3.0,2.0,1.0,,1.0,1.0,1.0,2.0,,,,2.0,4.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406905,home,KAA Gent,Davy Roef,,,davy-roef,D. Roef,G,33,187,231,M,156663,EUR,760492800,G,33,33,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406905,home,KAA Gent,Elisha Owusu,,,elisha-owusu,E. Owusu,M,42,179,1294,M,904424,EUR,878860800,M,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406905,away,Club Brugge KV,Simon Mignolet,,,simon-mignolet,S. Mignolet,G,22,193,1214,M,10406,EUR,573609600,G,22,22,False,42.0,30.0,25.0,13.0,26.0,31.0,4.0,11.0,8.0,,,90.0,47.0,6.1,12.0,0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,
10406905,away,Club Brugge KV,Dedryck Boyata,,,dedryck-boyata,D. Boyata,D,,188,345,M,103928,EUR,659750400,D,28,28,False,25.0,22.0,3.0,1.0,12.0,13.0,10.0,12.0,4.0,,,45.0,29.0,6.4,4.0,0,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,
10406905,away,Club Brugge KV,Brandon Mechele,,,brandon-mechele,B. Mechele,D,44,188,793,M,248331,EUR,728179200,D,44,44,False,68.0,56.0,9.0,5.0,44.0,50.0,12.0,18.0,11.0,,,90.0,83.0,6.9,16.0,0,1.0,4.0,4.0,7.0,4.0,2.0,,,,1.0,,,,2.0,,,2.0,,,1.0,,,,,,,,,,2.0,
10406905,away,Club Brugge KV,Bjorn Meijer,Bjorn Meijer,,bjorn-meijer,B. Meijer,D,14,190,686,M,1047509,EUR,1047945600,D,14,14,False,54.0,43.0,5.0,3.0,32.0,39.0,11.0,16.0,11.0,,,90.0,72.0,6.0,17.0,0,2.0,1.0,6.0,2.0,1.0,,,,,1.0,,,2.0,2.0,,1.0,3.0,,,,,,,1.0,,,,,,1.0,
10406905,away,Club Brugge KV,Tajon Buchanan,,,tajon-buchanan,T. Buchanan,M,17,183,7471,M,973290,EUR,918432000,M,17,17,False,25.0,18.0,1.0,,10.0,13.0,8.0,18.0,5.0,,,90.0,62.0,6.0,25.0,0,1.0,,9.0,3.0,,2.0,2.0,,,1.0,,,,4.0,,6.0,2.0,1.0,,5.0,,,,,,,,,,,
10406905,away,Club Brugge KV,Casper Nielsen,,,casper-nielsen,C. Nielsen,M,94,182,405,M,247471,EUR,767577600,M,27,27,False,20.0,13.0,3.0,2.0,5.0,7.0,8.0,17.0,3.0,,,90.0,37.0,6.8,13.0,3,,1.0,,4.0,,,,,,3.0,,,1.0,2.0,1.0,4.0,,,1.0,,,2.0,,,,,,,,,
10406905,away,Club Brugge KV,Raphael Onyedika,,,raphael-onyedika,R. Onyedika,M,15,184,6031,M,1129862,EUR,987638400,M,15,15,False,44.0,38.0,,,24.0,26.0,14.0,18.0,11.0,,,90.0,60.0,6.7,11.0,0,1.0,,5.0,3.0,2.0,3.0,3.0,,,,,,1.0,2.0,1.0,,2.0,1.0,,1.0,,,,,,,,,,,
10406905,away,Club Brugge KV,Hans Vanaken,,,hans-vanaken,H. Vanaken,M,20,194,2896,M,118085,EUR,714614400,M,20,20,False,55.0,45.0,4.0,3.0,24.0,26.0,21.0,29.0,2.0,,,90.0,63.0,6.0,16.0,1,3.0,1.0,9.0,1.0,,,,,,,,,,1.0,,,4.0,1.0,,1.0,True,1.0,,,,,,,,,
10406905,away,Club Brugge KV,Eduard Sobol,,,eduard-sobol,E. Sobol,D,23,186,579,M,186017,EUR,798336000,M,2,2,False,18.0,15.0,1.0,1.0,9.0,10.0,6.0,10.0,1.0,,,45.0,31.0,6.4,10.0,0,1.0,,3.0,2.0,1.0,1.0,1.0,,,1.0,,,1.0,2.0,,2.0,1.0,1.0,,,,,,,,,,,,,
10406905,away,Club Brugge KV,Kamal Sowah,,,kamal-sowah,K. Sowah,M,14,179,841,M,927440,EUR,947376000,F,19,19,False,19.0,12.0,1.0,,2.0,3.0,10.0,17.0,3.0,,,60.0,30.0,6.5,14.0,1,,,3.0,,1.0,,,1.0,,,,,,4.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,
10406905,away,Club Brugge KV,Ferran Jutglà,,,ferran-jutgla,F. Jutglà,F,9,175,3716,M,949962,EUR,917827200,F,9,9,False,20.0,16.0,,,7.0,9.0,9.0,11.0,2.0,,,60.0,25.0,6.5,7.0,1,1.0,1.0,3.0,1.0,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
10406905,away,Club Brugge KV,Denis Odoi,Denis,Odoi,denis-odoi,D. Odoi,M,3,177,878,M,58994,EUR,580694400,D,6,6,True,35.0,27.0,3.0,1.0,11.0,16.0,16.0,19.0,4.0,,,45.0,44.0,6.6,10.0,0,,,3.0,2.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,2.0,,,1.0,,,,,,,,,,1.0,
10406905,away,Club Brugge KV,Andreas Skov Olsen,,,andreas-skov-olsen,A. Skov Olsen,M,7,187,2521,M,888537,EUR,946425600,F,7,7,True,14.0,10.0,3.0,2.0,4.0,6.0,9.0,12.0,3.0,,,45.0,28.0,7.2,8.0,1,,,1.0,4.0,,2.0,,1.0,,1.0,,,,3.0,2.0,4.0,,1.0,,1.0,,,3.0,,,,1.0,,,,
10406905,away,Club Brugge KV,Noa Lang,,,noa-lang,N. Lang,F,77,173,13002,M,875136,EUR,929577600,M,10,10,True,10.0,9.0,,,1.0,1.0,9.0,10.0,,,,30.0,19.0,6.7,6.0,0,1.0,,3.0,3.0,,,,,,1.0,,,,4.0,1.0,1.0,1.0,2.0,,1.0,,,1.0,,,,2.0,,,,noano
10406905,away,Club Brugge KV,Roman Yaremchuk,,,roman-yaremchuk,R. Yaremchuk,F,11,191,4167,M,829296,EUR,817430400,F,70,70,True,7.0,3.0,1.0,,,1.0,3.0,6.0,1.0,,,30.0,9.0,6.5,5.0,1,2.0,,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,r.yaremchuk
10406905,away,Club Brugge KV,Senne Lammens,,,senne-lammens,S. Lammens,G,31,193,27298,M,964753,EUR,1026000000,G,91,91,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406905,away,Club Brugge KV,Lynnt Audoor,,,lynnt-audoor,L. Audoor,M,62,184,229,M,1067539,EUR,1066003200,M,89,89,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406905,away,Club Brugge KV,Cyle Larin,,,cyle-larin,C. Larin,F,9,187,1609,M,790179,EUR,798076800,F,11,11,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
