match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_unsuccessfulTouch,captain,stat_blockedScoringAttempt,stat_goalAssist,stat_dispossessed,stat_fouls,stat_wasFouled,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside
10385400,home,Liverpool,Alisson,alisson,Alisson,G,1,193,64760,M,AlissonBecker,243609,EUR,717984000,G,1,1,False,36.0,32.0,7.0,3.0,29.0,31.0,3.0,5.0,1.0,8.0,4.0,4.0,90.0,45.0,7.1,4.0,0.0,0.0,0.00163366,0,0.1541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385400,home,Liverpool,Trent Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,TrentAA,795064,EUR,907718400,D,66,66,False,71.0,60.0,3.0,1.0,36.0,41.0,26.0,35.0,2.0,6.0,,,87.0,96.0,7.5,15.0,0.0442,0.0,0.299973,1,,5.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
10385400,home,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188,14125,M,joegomez5,318927,EUR,864345600,D,2,2,False,75.0,67.0,5.0,3.0,51.0,56.0,16.0,19.0,4.0,8.0,,,90.0,84.0,6.8,9.0,0.0,0.0,0.00386465,0,,,,4.0,2.0,5.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,
10385400,home,Liverpool,Virgil van Dijk,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,VvD,151545,EUR,678931200,D,4,4,False,81.0,73.0,7.0,3.0,58.0,59.0,15.0,22.0,6.0,3.0,,,90.0,94.0,7.0,9.0,0.1418,0.0,0.00385868,3,,,,3.0,,4.0,,,,2.0,,1.0,1.0,,,,,,1.0,True,1.0,,,,,,,,,
10385400,home,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178,24820,M,andyrobertson94,262911,EUR,763344000,D,26,26,False,64.0,50.0,5.0,1.0,26.0,29.0,29.0,44.0,1.0,4.0,,,86.0,89.0,7.6,25.0,0.0,0.0,0.497054,0,,9.0,5.0,,5.0,,,2.0,1.0,,,,,,6.0,,,,2.0,,,2.0,2.0,1.0,,,,,,
10385400,home,Liverpool,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170,21132,M,harvelliott,955245,EUR,1049414400,M,19,19,False,49.0,41.0,4.0,3.0,19.0,23.0,22.0,27.0,,5.0,,,68.0,57.0,7.4,10.0,0.0,0.0,0.52004,0,,1.0,,,5.0,3.0,2.0,,1.0,,,1.0,1.0,,1.0,,,1.0,,,,1.0,1.0,1.0,2.0,,,,,
10385400,home,Liverpool,Fabinho,fabinho,Fabinho,M,8,187,9273,M,Fabinho,243585,EUR,751334400,M,3,3,False,71.0,65.0,6.0,3.0,41.0,43.0,24.0,28.0,,5.0,,,90.0,79.0,7.2,6.0,0.0487,0.0,0.0125466,1,,,,1.0,2.0,7.0,2.0,,,1.0,,,4.0,,,,,,,,,,,,2.0,,,,,
10385400,home,Liverpool,Thiago Alcântara,thiago-alcantara,Thiago,M,,174,8236,M,thiago6,53825,EUR,671328000,M,6,6,False,99.0,92.0,10.0,9.0,53.0,54.0,39.0,46.0,,9.0,,,90.0,105.0,7.0,11.0,0.0,0.0,0.0440039,0,,1.0,,1.0,4.0,3.0,,1.0,,,,,1.0,1.0,,,,3.0,2.0,,,,1.0,,,1.0,,,,
10385400,home,Liverpool,Mohamed Salah,mohamed-salah,M. Salah,M,11,175,565083,M,MoSalah,159665,EUR,708566400,F,11,11,False,25.0,14.0,,,5.0,6.0,9.0,19.0,,1.0,,,90.0,44.0,6.0,21.0,0.7783,0.3914,0.0250847,4,,,,,5.0,4.0,,3.0,,1.0,,,1.0,1.0,,,,,6.0,,1.0,,3.0,1.0,1.0,2.0,2.0,2.0,,
10385400,home,Liverpool,Roberto Firmino,roberto-firmino,R. Firmino,M,9,181,31054,M,BobbyFirmino,143697,EUR,686361600,F,9,9,False,44.0,40.0,1.0,,14.0,15.0,26.0,31.0,,3.0,,,75.0,55.0,7.0,9.0,0.2284,0.372,0.0281154,3,,2.0,,,7.0,1.0,1.0,1.0,,1.0,,,,,,,,3.0,1.0,,,,2.0,1.0,,1.0,1.0,2.0,1.0,
10385400,home,Liverpool,Darwin Núñez,darwin-nunez,D. Núñez,F,7,188,70760,M,Darwin,924871,EUR,930182400,F,27,27,False,25.0,18.0,1.0,1.0,2.0,6.0,17.0,21.0,,3.0,,,87.0,43.0,8.6,18.0,0.7056,2.209,0.271115,3,,2.0,1.0,1.0,3.0,3.0,,2.0,2.0,,,,1.0,,2.0,,,,6.0,,,,1.0,1.0,,1.0,1.0,3.0,2.0,
10385400,home,Liverpool,James Milner,james-milner,J. Milner,M,20,175,3367,M,,791,EUR,505180800,M,7,7,True,14.0,11.0,4.0,2.0,6.0,6.0,5.0,8.0,,2.0,,,22.0,21.0,6.8,4.0,0.0,0.0,0.0152857,0,,,,,4.0,5.0,,2.0,,,,1.0,1.0,1.0,,,,1.0,,,,,1.0,2.0,2.0,2.0,,,,
10385400,home,Liverpool,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,A. Oxlade-Chamberlain,M,21,180,3175,M,AlexOxChambo,10577,EUR,745372800,M,15,15,True,5.0,5.0,1.0,1.0,2.0,2.0,3.0,3.0,,1.0,,,15.0,8.0,6.5,1.0,0.0,0.0,0.00847114,0,,,,,2.0,2.0,,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,
10385400,home,Liverpool,Konstantinos Tsimikas,konstantinos-tsimikas,K. Tsimikas,D,12,178,16200,M,TK21,786259,EUR,831859200,D,21,21,True,3.0,3.0,,,1.0,1.0,4.0,5.0,,,,,9.0,9.0,6.9,2.0,0.0,0.0,0.0631454,0,,3.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
10385400,home,Liverpool,Nathaniel Phillips,nathaniel-phillips,N. Phillips,D,3,190,2174,M,,920393,EUR,858902400,D,47,47,True,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,8.0,3.0,6.6,,0.0,0.0,0.00111125,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385400,home,Liverpool,Fabio Carvalho,fabio-carvalho,F. Carvalho,F,14,170,4025,M,_fabio.10,991604,EUR,1030665600,M,28,28,True,5.0,4.0,,,,1.0,4.0,4.0,,1.0,,,8.0,6.0,6.7,1.0,0.0,0.0,0.00267517,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10385400,home,Liverpool,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385400,home,Liverpool,Adrián,adrian,Adrián,G,13,190,2131,M,,50539,EUR,536630400,G,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385400,home,Liverpool,Ben Gannon-Doak,ben-doak,B. Doak,M,11,174,6791,M,bendoak._,1154861,EUR,1131667200,F,50,50,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,Ben Doak,,,,,,,,,,,,,,
10385400,home,Liverpool,Stefan Bajčetić,stefan-bajcetic,S. Bajčetić,M,43,185,10262,M,stefanbajcetic,1142636,EUR,1098403200,D,43,43,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385400,away,Southampton,Gavin Bazunu,bazunu-gavin,G. Bazunu,G,31,189,914,M,,936719,EUR,1014163200,G,31,31,False,38.0,22.0,27.0,11.0,15.0,18.0,7.0,20.0,,13.0,4.0,4.0,90.0,53.0,7.0,16.0,0.0,0.0,0.0030356,0,-0.0276,,,,,1.0,,,,,,,,,,Gavin,Bazunu,,,,,,,,,,,,,
10385400,away,Southampton,Mohamed Elyounoussi,mohamed-elyounoussi,M. Elyounoussi,M,10,176,2069,M,,119151,EUR,775958400,D,24,24,False,25.0,21.0,2.0,1.0,9.0,10.0,15.0,18.0,2.0,4.0,,,90.0,40.0,6.2,6.0,0.0563,0.5446,0.219371,1,,3.0,3.0,1.0,4.0,2.0,2.0,1.0,,,,,1.0,,3.0,,,1.0,,,,,,,,,1.0,1.0,,1.0
10385400,away,Southampton,Armel Bella-Kotchap,armel-bella-kotchap,A. Bella-Kotchap,D,37,190,1085,M,,976025,EUR,1008028800,D,37,37,False,35.0,27.0,5.0,1.0,21.0,24.0,6.0,11.0,6.0,1.0,,,72.0,53.0,6.8,12.0,0.0,0.0,0.0023307,0,,,,,,6.0,,,,,,2.0,4.0,1.0,,,,,4.0,,,,,,2.0,,,,,
10385400,away,Southampton,Duje Ćaleta-Car,duje-caleta-car,D. Ćaleta-Car,D,16,192,2892,M,,257091,EUR,842918400,D,6,6,False,29.0,25.0,6.0,3.0,20.0,22.0,5.0,7.0,1.0,3.0,,,59.0,32.0,6.0,5.0,0.0,0.0,0.00258308,0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,
10385400,away,Southampton,Mohammed Salisu,mohammed-salisu,M. Salisu,D,22,188,5721,M,salisu_sarki,946158,EUR,924307200,D,22,22,False,50.0,43.0,10.0,4.0,26.0,27.0,17.0,23.0,5.0,4.0,,,90.0,64.0,6.4,9.0,0.0,0.0,0.0076265,0,,,,,4.0,3.0,1.0,,,,1.0,,3.0,3.0,,,,,,,,,,3.0,,,,,,
10385400,away,Southampton,Romain Perraud,romain-perraud,R. Perraud,D,15,173,596,M,,827519,EUR,874886400,D,15,15,False,46.0,34.0,4.0,,14.0,19.0,20.0,30.0,1.0,7.0,,,90.0,65.0,6.8,17.0,0.0305,0.0,0.133913,1,,3.0,,2.0,3.0,8.0,1.0,2.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,1.0,,1.0,1.0,3.0,2.0,,,,
