match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,player_firstName,player_lastName,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_expectedGoalsOnTarget,captain,stat_challengeLost,stat_errorLeadToAShot,stat_interceptionWon,stat_bigChanceMissed,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_penaltyWon,stat_blockedScoringAttempt,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_penaltyConceded,stat_errorLeadToAGoal
14288958,home,Benfica,Anatoliy Trubin,anatoliy-trubin,A. Trubin,G,1,200.0,9533,M,anatoliytrubin81,966616,EUR,996624000,G,1,1,False,18.0,13.0,5.0,0.0,13.0,13.0,5.0,1.0,7.0,1.0,90.0,24.0,6.7,5.0,4.026e-05,63.443293031163,9.0,5.355,3.675,0,0.04,0.03,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288958,home,Benfica,Daniel Banjaqui,daniel-banjaqui,D. Banjaqui,D,58,179.0,1335,M,,1961109,EUR,1206316800,D,58,58,False,36.0,32.0,3.0,0.0,11.0,12.0,24.0,11.0,3.0,2.0,90.0,69.0,8.2,15.0,0.104105,110.36914090516,14.0,79.8,15.645,3,0.52,0.35,0.16,Daniel,Banjaqui,1.0,21.0,5.0,1.0,2.0,5.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,1.0,0.1428,29.821343532983,2.0,1.0,-0.52,,,,,,,,,,,,,,,,,,,,,,,
14288958,home,Benfica,António Silva,antonio-silva,A. Silva,D,4,187.0,8155,M,antoniosilva.66,1006069,EUR,1067472000,D,4,4,False,53.0,49.0,6.0,0.0,32.0,32.0,21.0,2.0,3.0,1.0,90.0,62.0,7.8,6.0,0.0159489,343.01936170249,29.0,267.435,32.025,1,0.25,0.31,0.25,,,5.0,17.0,,1.0,1.0,2.0,,,,,1.0,,,1.0,1.0,0.103,90.71462758734,3.0,,-0.15,1.0,1.0,1.0,0.0569,,,,,,,,,,,,,,,,,,,
14288958,home,Benfica,Nicolás Otamendi,nicolas-otamendi,N. Otamendi,D,30,183.0,17844,M,Notamendi30,74915,EUR,571622400,D,30,30,False,59.0,56.0,1.0,0.0,35.0,37.0,22.0,6.0,8.0,3.0,90.0,72.0,6.9,6.0,0.0172247,240.45644815631,24.0,173.25,19.53,0,-0.19,0.24,-0.13,,,1.0,21.0,2.0,2.0,2.0,3.0,,,,,2.0,1.0,1.0,1.0,,,38.784327217901,2.0,,,,,,,True,1.0,1.0,,,,,,,,,,,,,,,,
14288958,home,Benfica,Samuel Dahl,dahl-samuel,S. Dahl,D,26,171.0,2179,M,,993101,EUR,1046736000,D,26,26,False,58.0,51.0,9.0,0.0,24.0,27.0,31.0,6.0,4.0,3.0,90.0,86.0,7.4,14.0,0.0337986,170.79698229634,18.0,56.07,19.95,1,0.42,0.08,0.13,,,6.0,27.0,2.0,3.0,1.0,7.0,2.0,3.0,1.0,,,1.0,,,,0.0463,9.5578608485372,1.0,,-0.35,1.0,,,0.0581,,,,2.0,,,,,,,,,,,,,,,
14288958,home,Benfica,Enzo Barrenechea,enzo-barrenechea,E. Barrenechea,M,5,186.0,6499,M,,1087316,EUR,990489600,M,5,5,False,29.0,27.0,2.0,0.0,15.0,16.0,13.0,3.0,3.0,1.0,45.0,37.0,6.9,3.0,0.0280666,54.00428770484,8.0,17.22,12.705,1,0.25,0.1,0.13,,,1.0,12.0,,1.0,1.0,3.0,1.0,,,,,1.0,1.0,,2.0,0.049,13.429703235738,1.0,,-0.17,1.0,,,0.1167,,,,,,,,,,,,,,,,,,,
14288958,home,Benfica,Fredrik Aursnes,fredrik-aursnes,F. Aursnes,M,8,179.0,3950,M,,228364,EUR,818553600,M,8,8,False,38.0,33.0,2.0,0.0,17.0,17.0,21.0,5.0,5.0,,73.0,54.0,6.8,9.0,0.0300576,73.744730400636,9.0,19.74,12.81,1,0.26,0.22,-0.11,,,1.0,16.0,2.0,1.0,2.0,7.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,0.4658,,,1.0,-0.53,,,,,,3.0,,,1.0,,,,,,,,,,,,,,
14288958,home,Benfica,Gianluca Prestianni,gianluca-prestianni,G. Prestianni,M,25,165.0,7794,M,,1201395,EUR,1138665600,M,25,25,False,24.0,20.0,,0.0,3.0,3.0,21.0,8.0,2.0,2.0,60.0,41.0,7.3,10.0,0.0625975,90.827142179713,10.0,18.585,9.03,0,0.3,0.21,0.15,Gianluca Prestianni,,,17.0,1.0,,2.0,4.0,,7.0,4.0,,,1.0,,2.0,1.0,,37.494684775439,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14288958,home,Benfica,Georgiy Sudakov,georgiy-sudakov,G. Sudakov,M,10,177.0,6474,M,,1123925,EUR,1030838400,M,10,10,False,38.0,29.0,3.0,0.0,7.0,9.0,29.0,3.0,1.0,1.0,73.0,51.0,6.6,16.0,0.137284,136.41125720305,18.0,-37.065,4.83,0,0.1,0.01,-0.03,,,2.0,22.0,2.0,,1.0,5.0,3.0,1.0,,,,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
14288958,home,Benfica,Sidny Lopes Cabral,sidny-lopes-cabral,S. L. Cabral,D,15,176.0,1269,M,,1117723,EUR,1032307200,M,15,15,False,27.0,22.0,,1.0,7.0,7.0,20.0,7.0,3.0,2.0,90.0,61.0,8.9,21.0,0.311937,206.77857514096,24.0,120.33,19.845,3,0.29,0.21,-0.08,Sidny Lopes Cabral,,,15.0,14.0,1.0,1.0,7.0,2.0,2.0,1.0,1.0,,3.0,3.0,3.0,2.0,0.5273,49.937527624941,3.0,3.0,0.53,2.0,,,0.7974,,1.0,,2.0,,4.0,1.0,1.0,1.0,,,,,,,,,,
