match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_penaltyWon,captain,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_penaltyMiss,stat_penaltyConceded,stat_goalAssist,stat_bigChanceCreated,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced
10438058,home,Portimonense SAD,Yago Cariello,yago-cariello,Yago,F,99,185,310,M,1019266,EUR,933033600,F,99,99,False,4.0,3.0,1.0,,2.0,2.0,1.0,2.0,,,,,,,,45.0,12.0,6.3,4.0,3,,,2.0,,5.0,2.0,,1.0,,,,,,,2.0,3.0,1.0,1.0,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,
10438058,home,Portimonense SAD,Luquinha,luquinha,Luquinha,M,18,167,71,M,981444,EUR,970531200,M,20,20,True,22.0,17.0,,,6.0,7.0,13.0,17.0,,3.0,,,,,,45.0,33.0,6.7,10.0,1,2.0,2.0,1.0,,5.0,1.0,1.0,1.0,,1.0,,1.0,,,5.0,3.0,,,,,,,,,,,,,,,,,,,,
10438058,home,Portimonense SAD,Bryan Róchez,bryan-rochez,B. Róchez,F,35,181,256,M,796395,EUR,788918400,F,35,35,True,3.0,1.0,,,,,1.0,3.0,,,,,,,,45.0,8.0,6.2,2.0,2,,,,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,1.0,,,,,,,1.0,,1.0,,,1.0,,,,,,
10438058,home,Portimonense SAD,Mohamed Diaby,mohamed-diaby,M. Diaby,M,,188,46,M,892208,EUR,841708800,M,24,24,True,15.0,13.0,1.0,,8.0,10.0,5.0,5.0,,5.0,,,,,,29.0,19.0,6.9,2.0,1,,,,,1.0,2.0,,,,2.0,2.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
10438058,home,Portimonense SAD,Adewale Sapara,adewale-sapara,A. Sapara,F,,175,19,M,1066142,EUR,791164800,F,77,77,True,10.0,10.0,1.0,1.0,7.0,7.0,3.0,7.0,,4.0,,,,,,29.0,22.0,6.9,7.0,1,4.0,,,1.0,2.0,4.0,,,1.0,3.0,2.0,1.0,,,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,
10438058,home,Portimonense SAD,Ricardo Matos,ricardo-matos,R. Matos,F,17,181,151,M,976416,EUR,953942400,F,17,17,True,5.0,3.0,,,,1.0,3.0,4.0,,,,,,,,13.0,7.0,6.7,2.0,1,,,1.0,1.0,2.0,2.0,,,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
10438058,home,Portimonense SAD,Berke Özer,berke-ozer,B. Özer,G,1,191,3024,M,847494,EUR,959212800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438058,home,Portimonense SAD,Pastor,pastor,Pastor,D,2,176,138,M,1046354,EUR,951004800,D,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438058,home,Portimonense SAD,Gonçalo Costa,goncalo-costa,G. Costa,D,20,170,81,M,1087354,EUR,950832000,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438058,home,Portimonense SAD,Gustavo Klismahn,gustavo-klismahn,G. Klismahn,M,77,179,89,M,1162051,EUR,943315200,M,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Klismahn,,,,,,,,,,,,,,,,,,,,,,,
10438058,away,Estoril Praia,Daniel Figueira,daniel-figueira,D. Figueira,G,99,189,80,M,862060,EUR,900892800,G,99,99,False,22.0,19.0,5.0,2.0,18.0,18.0,1.0,4.0,3.0,10.0,5.0,5.0,,,,66.0,38.0,6.8,3.0,0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,
10438058,away,Estoril Praia,Tiago Santos,tiago-santos,T. Santos,D,22,175,1632,M,1087364,EUR,1027382400,D,62,62,False,25.0,22.0,3.0,2.0,13.0,13.0,9.0,12.0,2.0,2.0,,,,,,72.0,46.0,6.4,9.0,1,,,3.0,,8.0,5.0,1.0,1.0,,,,1.0,,,1.0,2.0,,,,4.0,,,3.0,1.0,,,,,,,,,,,,
10438058,away,Estoril Praia,Pedro Álvaro,pedro-alvaro,P. Álvaro,D,,186,247,M,869330,EUR,951955200,D,23,23,False,43.0,31.0,12.0,5.0,22.0,27.0,9.0,16.0,3.0,2.0,,,,,,90.0,55.0,6.5,13.0,0,,,1.0,3.0,4.0,5.0,,,,,,,,,,2.0,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,
10438058,away,Estoril Praia,Lucas Áfrico,lucas-africo,L. Áfrico,D,40,188,120,M,939792,EUR,791942400,D,4,4,False,28.0,26.0,5.0,5.0,18.0,19.0,8.0,9.0,4.0,4.0,,,,,,90.0,37.0,6.8,3.0,0,,,1.0,2.0,2.0,3.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10438058,away,Estoril Praia,Joãozinho,joaozinho,Joãozinho,D,31,185,30,M,156319,EUR,615340800,D,31,31,False,36.0,26.0,6.0,,14.0,17.0,12.0,19.0,,4.0,,,,,,90.0,55.0,6.9,13.0,0,,,2.0,2.0,4.0,6.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,True,3.0,2.0,,,,,,,,1.0,1.0,,,
10438058,away,Estoril Praia,Mor Ndiaye,mor-ndiaye,M. Ndiaye,M,19,185,163,M,979225,EUR,974764800,M,25,25,False,27.0,21.0,4.0,,13.0,15.0,8.0,12.0,5.0,8.0,,,,,,90.0,47.0,7.4,10.0,2,,,,1.0,2.0,5.0,,,,1.0,1.0,2.0,,,3.0,2.0,,1.0,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,
10438058,away,Estoril Praia,James Léa Siliki,james-lea-siliki,J. L. Siliki,M,,183,88,,857179,EUR,834537600,M,95,95,False,17.0,12.0,1.0,,3.0,3.0,12.0,21.0,,1.0,,,,,,81.0,45.0,6.9,18.0,2,7.0,3.0,,,7.0,5.0,,,1.0,,,1.0,,,2.0,1.0,2.0,,1.0,4.0,,,5.0,1.0,2.0,,,,,,,,,,,
10438058,away,Estoril Praia,Rosier Loreintz,loreintz-rosier,R. Loreintz,M,32,190,106,M,954812,EUR,903052800,M,32,32,False,31.0,22.0,3.0,1.0,10.0,12.0,13.0,20.0,2.0,3.0,,,,,,90.0,47.0,7.0,10.0,0,1.0,1.0,,5.0,4.0,8.0,1.0,,3.0,,,,,,1.0,3.0,,,,2.0,,,1.0,1.0,,,,,,,,,,,,
10438058,away,Estoril Praia,João Carvalho,joao-carvalho,J. Carvalho,F,12,170,372,M,548044,EUR,857865600,M,20,20,False,28.0,21.0,3.0,3.0,11.0,14.0,10.0,18.0,,8.0,,,,,,89.0,53.0,7.8,16.0,0,4.0,,,1.0,2.0,8.0,,,1.0,2.0,1.0,1.0,,,3.0,,2.0,,2.0,3.0,,,2.0,2.0,,,,,,,,,1.0,,,
10438058,away,Estoril Praia,Rodrigo Martins,rodrigo-martins,R. Martins,F,7,177,39,M,945059,EUR,905817600,M,7,7,False,22.0,16.0,1.0,1.0,6.0,7.0,10.0,15.0,,2.0,,,,,,68.0,28.0,6.7,8.0,0,,,,,2.0,2.0,,,,1.0,1.0,,,,,,2.0,,,,,,1.0,1.0,,2.0,,,,,,,,,,
10438058,away,Estoril Praia,Erison,erison,Erison,F,9,180,954,M,1089111,EUR,923961600,F,79,79,False,10.0,6.0,,,1.0,1.0,5.0,9.0,,,,,,,,73.0,25.0,6.6,9.0,4,,,1.0,1.0,5.0,3.0,,1.0,,1.0,,2.0,Erison,,2.0,1.0,2.0,1.0,,1.0,,,1.0,,2.0,1.0,1.0,,1.0,,,,,,,
10438058,away,Estoril Praia,Pedro Silva,silva-pedro,P. Silva,G,33,189,23,M,357724,EUR,855792000,G,13,13,True,12.0,4.0,12.0,4.0,,2.0,4.0,10.0,1.0,4.0,1.0,1.0,1.0,,,22.0,17.0,7.1,8.0,0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,2.0
10438058,away,Estoril Praia,Shaquil Delos,shaquil-delos,S. Delos,D,17,179,40,M,989888,EUR,929491200,D,22,22,True,1.0,1.0,,,,,1.0,1.0,,2.0,,,,,,18.0,16.0,6.5,5.0,0,,,,,1.0,3.0,,,1.0,1.0,1.0,,,,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,,
10438058,away,Estoril Praia,João Carlos,joao-carlos,J. Carlos,F,,187,69,M,880129,EUR,794016000,F,50,50,True,7.0,6.0,,,1.0,1.0,6.0,7.0,,2.0,,,,,,17.0,15.0,6.1,5.0,1,1.0,1.0,5.0,,9.0,,,1.0,,,,,,,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,
10438058,away,Estoril Praia,Edson Mexer,edson-mexer,E. Mexer,D,23,188,625,M,581328,EUR,589680000,D,34,34,True,5.0,3.0,2.0,,2.0,2.0,1.0,3.0,1.0,1.0,,,,,,9.0,6.0,4.7,2.0,0,,,,1.0,1.0,1.0,,,,,,,Edson,Mexer,,1.0,,,,,,,,,,,,,,,1.0,,,,,
10438058,away,Estoril Praia,Francisco Geraldes,francisco-geraldes,F. Geraldes,M,8,175,224,M,314376,EUR,798163200,M,10,10,True,3.0,2.0,1.0,1.0,,1.0,2.0,2.0,,2.0,,,,,,9.0,7.0,6.8,3.0,0,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
10438058,away,Estoril Praia,Tiago Araújo,tiago-araujo,T. Araújo,D,20,184,265,M,997024,EUR,985651200,M,78,78,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438058,away,Estoril Praia,Benchimol,gilson-tavares,Benchimol,F,11,175,319,M,1111215,EUR,1009497600,F,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438058,away,Estoril Praia,Tiago Gouveia,tiago-gouveia,T. Gouveia,F,47,176,1493,M,976410,EUR,992822400,F,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438058,away,Estoril Praia,Serginho,serginho,Serginho,F,19,183,656,M,1394016,EUR,980726400,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Serginho,,,,,,,,,,,,,,,,,,,,,,,
