match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_interceptionWon,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_aerialWon,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,player_sofascoreId,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_keyPass,captain,stat_goalAssist,stat_bigChanceCreated,stat_accurateCross,stat_blockedScoringAttempt,stat_goals,player_firstName,player_lastName,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_bigChanceMissed,stat_errorLeadToAShot,stat_totalOffside,stat_hitWoodwork
11396476,home,Eintracht Frankfurt,Jesper Lindstrøm,jesper-lindstrom,J. Lindstrøm,M,19,182,2675,M,947929,EUR,951782400,F,29,29,False,31.0,24.0,,,10.0,11.0,14.0,21.0,,2.0,,,,84.0,49.0,6.5,18.0,0.1852,0.0,0.0316778,1,,1.0,6.0,,,,,2.0,1.0,1.0,,,5.0,1.0,1.0,2.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,
11396476,home,Eintracht Frankfurt,Kristijan Jakić,kristijan-jakic,K. Jakić,M,17,181,2258,M,796206,EUR,863568000,M,6,6,True,47.0,43.0,3.0,3.0,23.0,23.0,20.0,24.0,,3.0,,,,84.0,56.0,6.5,8.0,0.0389,0.0,0.136228,1,,,7.0,1.0,,,1.0,2.0,1.0,1.0,,,1.0,3.0,,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
11396476,home,Eintracht Frankfurt,Makoto Hasebe,makoto-hasebe,M. Hasebe,D,,180,533,M,24397,EUR,443232000,D,20,20,True,20.0,19.0,4.0,3.0,15.0,15.0,4.0,5.0,,2.0,,,,25.0,23.0,7.1,1.0,0.0,0.0,0.158466,0,,,,,1.0,,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11396476,home,Eintracht Frankfurt,Aurélio Buta,aurelio-buta,A. Buta,D,17,169,495,M,357752,EUR,855532800,D,24,24,True,1.0,1.0,,,1.0,1.0,,,,1.0,,,,13.0,7.0,6.7,,0.0,0.0,0.00036754,0,,,1.0,1.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11396476,home,Eintracht Frankfurt,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196340,M,873554,EUR,918345600,F,7,7,True,2.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,,,,13.0,5.0,6.5,2.0,0.0,0.0,0.00095391,0,,,1.0,,,,,1.0,,,1.0,OMarmoush,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
11396476,home,Eintracht Frankfurt,Jessic Ngankam,ngankam-jessic,J. Ngankam,F,24,180,394,M,906276,EUR,964051200,F,18,18,True,,,,,,,,,,,,,,13.0,7.0,6.7,2.0,0.0726,0.1208,0.0,1,,3.0,4.0,,,,,2.0,,,1.0,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
11396476,home,Eintracht Frankfurt,Jens Grahl,jens-grahl,J. Grahl,G,33,193,154,M,27214,EUR,590889600,G,33,33,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396476,home,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,F,36,36,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396476,home,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187,2774,M,1142211,EUR,1088294400,M,16,16,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hugo Larsson,,,,,,,,
11396476,home,Eintracht Frankfurt,Jens Petter Hauge,jens-petter-hauge,J. P. Hauge,F,10,184,3970,M,838805,EUR,939686400,F,23,23,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396476,away,Darmstadt 98,Marcel Schuhen,marcel-schuhen,M. Schuhen,G,1,188,101,M,132654,EUR,726883200,G,1,1,False,46.0,35.0,26.0,15.0,28.0,30.0,7.0,16.0,,15.0,2.0,2.0,2.0,90.0,63.0,7.5,13.0,0.0,0.0,0.00883424,0,0.0902,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,1.0,,,,
11396476,away,Darmstadt 98,Christoph Klarer,christoph-klarer,C. Klarer,D,4,191,230,M,865554,EUR,960940800,D,14,14,False,33.0,27.0,8.0,5.0,14.0,16.0,13.0,17.0,,,,,,90.0,40.0,6.9,6.0,0.1791,0.0,0.138741,1,,1.0,2.0,,,,3.0,7.0,4.0,3.0,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,
11396476,away,Darmstadt 98,Christoph Zimmermann,christoph-zimmermann,C. Zimmermann,D,,194,50,M,142568,EUR,726796800,D,4,4,False,27.0,24.0,4.0,3.0,19.0,21.0,5.0,6.0,5.0,4.0,,,,90.0,38.0,6.8,4.0,0.0,0.0,0.0105336,0,,2.0,2.0,,3.0,,2.0,4.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,
11396476,away,Darmstadt 98,Matej Maglica,matej-maglica,M. Maglica,D,5,196,199,M,1082797,EUR,906681600,D,5,5,False,37.0,27.0,10.0,5.0,16.0,19.0,11.0,19.0,1.0,3.0,,,,76.0,49.0,6.6,11.0,0.0821,0.0,0.0082159,1,,,3.0,2.0,1.0,,1.0,7.0,6.0,3.0,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,
11396476,away,Darmstadt 98,Emir Karić,emir-karic,E. Karić,D,17,186,635,M,796032,EUR,865814400,M,19,19,False,35.0,29.0,7.0,5.0,14.0,15.0,15.0,20.0,,6.0,,,,90.0,48.0,7.2,9.0,0.0166,0.0,0.0537532,1,,1.0,3.0,,1.0,,2.0,6.0,2.0,2.0,1.0,,1.0,2.0,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,
11396476,away,Darmstadt 98,Marvin Mehlem,marvin-mehlem,M. Mehlem,M,10,174,150,M,797691,EUR,873936000,M,6,6,False,35.0,27.0,5.0,3.0,18.0,20.0,9.0,15.0,3.0,7.0,,,,76.0,52.0,7.3,9.0,0.0,0.0,0.0708216,0,,,2.0,2.0,3.0,1.0,,7.0,4.0,3.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11396476,away,Darmstadt 98,Fabian Holland,fabian-holland,F. Holland,M,32,172,44,M,39718,EUR,647654400,M,32,32,False,41.0,30.0,13.0,7.0,15.0,17.0,15.0,24.0,3.0,4.0,,,,90.0,54.0,6.8,13.0,0.0,0.0,0.0286107,0,,,5.0,2.0,,,,4.0,3.0,2.0,,,1.0,2.0,,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,
11396476,away,Darmstadt 98,Fabian Nürnberger,fabian-nurnberger,F. Nürnberger,D,15,180,308,M,940886,EUR,933120000,M,15,15,False,42.0,36.0,4.0,3.0,17.0,18.0,21.0,32.0,1.0,4.0,,,,90.0,69.0,7.5,13.0,0.0,0.0,0.161306,0,,1.0,5.0,1.0,2.0,,,7.0,4.0,4.0,1.0,,,2.0,8.0,1.0,2.0,2.0,,,3.0,,,,2.0,,,,,,,,,,,
11396476,away,Darmstadt 98,Oscar Vilhelmsson,oscar-vilhelmsson,O. Wilhelmsson,F,11,188,219,M,993211,EUR,1065052800,F,29,29,False,7.0,3.0,1.0,,,,3.0,7.0,,2.0,,,,62.0,11.0,6.5,7.0,0.0,0.0,0.0138196,0,,,3.0,,,,,1.0,,,1.0,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
11396476,away,Darmstadt 98,Mathias Honsak,mathias-honsak,M. Honsak,M,17,188,255,M,575952,EUR,851040000,F,18,18,False,23.0,19.0,,,9.0,10.0,11.0,16.0,,4.0,,,,89.0,47.0,6.6,15.0,0.0264,0.4678,0.0193514,1,,1.0,5.0,,2.0,,2.0,4.0,1.0,1.0,,,5.0,,3.0,,5.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,
11396476,away,Darmstadt 98,Fraser Hornby,fraser-hornby,F. Hornby,F,9,195,400,M,914877,EUR,937180800,F,9,9,False,9.0,3.0,,,1.0,1.0,2.0,9.0,,4.0,,,,62.0,19.0,6.5,12.0,0.0602,0.0,0.00031243,2,,2.0,5.0,,,,2.0,3.0,,,,,1.0,,1.0,2.0,2.0,1.0,,,,,,,,2.0,,,,,,,,,,
11396476,away,Darmstadt 98,Luca Pfeiffer,luca-pfeiffer,L. Pfeiffer,F,16,196,147,M,842212,EUR,840499200,F,24,24,True,4.0,4.0,,,2.0,2.0,2.0,2.0,,2.0,,,,28.0,8.0,6.9,1.0,0.0537,0.0,0.0137008,1,,2.0,3.0,,,,1.0,2.0,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0
11396476,away,Darmstadt 98,Filip Stojilković,filip-stojilkovic,F. Stojilković,F,81,186,412,M,959003,EUR,946944000,F,10,10,True,1.0,1.0,,,,,1.0,1.0,,1.0,,,,28.0,5.0,6.6,1.0,0.0242,0.1499,0.0036497,1,,2.0,4.0,,,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,
11396476,away,Darmstadt 98,Braydon Manu,braydon-manu,B. Manu,F,37,170,211,M,844625,EUR,859507200,M,7,7,True,2.0,1.0,,,,,1.0,3.0,,,,,,14.0,4.0,6.6,2.0,0.0551,0.0,0.00386244,1,,,2.0,,,,,,,,,,,2.0,1.0,,,,1.0,,,,,,,,,Braydon,Manu,,,,,,,
11396476,away,Darmstadt 98,Fabian Schnellhardt,fabian-schnellhardt,F. Schnellhardt,M,,180,19,M,138159,EUR,758332800,M,8,8,True,12.0,11.0,1.0,1.0,6.0,6.0,5.0,6.0,,,,,,14.0,15.0,6.7,1.0,0.0557,0.0,0.00827419,1,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11396476,away,Darmstadt 98,Bartol Franjić,bartol-franjic,B. Franjić,D,4,188,631,M,880742,EUR,947808000,M,28,28,True,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,2.0,,,0.0,0.0,3.837e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396476,away,Darmstadt 98,Morten Behrens,morten-behrens,M. Behrens,G,26,193,27,M,814388,EUR,859852800,G,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396476,away,Darmstadt 98,Thomas Isherwood,thomas-isherwood,T. Isherwood,D,3,195,70,M,791928,EUR,885945600,D,3,3,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396476,away,Darmstadt 98,Jannik Müller,jannik-muller,J. Müller,D,24,187,18,M,169249,EUR,758851200,D,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396476,away,Darmstadt 98,Clemens Riedel,clemens-riedel,C. Riedel,D,38,186,359,M,1129360,EUR,1058572800,D,38,38,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
