match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,player_firstName,player_lastName,stat_outfielderBlock,stat_keyPass,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_wonContest,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork
11408456,away,Estoril Praia,Michel Costa,michel-costa,Michel,M,10,165,40,M,1015938,EUR,1008806400,M,48,48,False,,60.0,54.0,2.0,1.0,0.0,24.0,24.0,30.0,37.0,1.0,6.0,,6.0,,,,,,,90.0,75.0,6.7,12.0,0.232921,0,,1.0,9.0,3.0,2.0,,3.0,2.0,3.0,2.0,3.0,,,1.0,,,,,1.0,1.0,,,,,,,1.0,,
11408456,away,Estoril Praia,Mateus Fernandes,mateus-fernandes,M. Fernandes,M,18,178,3830,M,1142562,EUR,1089417600,M,82,82,False,,68.0,54.0,9.0,6.0,0.0,31.0,33.0,24.0,39.0,,6.0,,10.0,,,,,,,90.0,87.0,7.6,19.0,0.204015,0,,,1.0,,,1.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,1.0,4.0,1.0,,,,1.0,,,,
11408456,away,Estoril Praia,Rodrigo Gomes,gomes-rodrigo,R. Gomes,M,21,171,1190,M,1006073,EUR,1057536000,M,21,21,False,,36.0,29.0,1.0,1.0,0.0,14.0,15.0,15.0,22.0,,2.0,1.0,6.0,,,,,,,90.0,57.0,6.7,13.0,0.369222,1,,,2.0,,2.0,,1.0,,2.0,1.0,,1.0,,1.0,0.5533,,,,1.0,1.0,,,,,,,,1.0,1.0
11408456,away,Estoril Praia,Rafik Guitane,rafik-guitane,R. Guitane,F,99,170,2125,M,826210,EUR,927676800,F,10,10,False,,45.0,37.0,2.0,1.0,0.0,14.0,14.0,24.0,39.0,,6.0,,1.0,,,,,,,90.0,65.0,7.3,19.0,0.140974,1,,,2.0,,,7.0,,,2.0,1.0,,,1.0,,0.0368,,,,3.0,8.0,1.0,,,,5.0,1.0,,,
11408456,away,Estoril Praia,Alejandro Marqués,alejandro-marques,A. Marqués,F,9,189,759,M,929894,EUR,965347200,F,9,9,False,,13.0,9.0,,,0.0,5.0,5.0,4.0,8.0,,3.0,,2.0,,,,,,,79.0,26.0,6.9,8.0,0.0121627,3,,3.0,5.0,,1.0,3.0,1.0,1.0,2.0,,,1.0,2.0,,0.4262,,,1.0,,,,,,,2.0,,,,
11408456,away,Estoril Praia,Fabrício Garcia,fabricio-garcia,F. Garcia,F,98,172,81,M,1190120,EUR,988934400,F,98,98,False,,11.0,8.0,,,0.0,4.0,4.0,4.0,7.0,,7.0,,3.0,,,,,,,79.0,32.0,6.6,9.0,0.0168922,0,,,6.0,,2.0,6.0,2.0,1.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,,3.0,,,,
11408456,away,Estoril Praia,João Carlos,joao-carlos,J. Carlos,F,,187,69,M,880129,EUR,794016000,F,20,20,True,,14.0,12.0,1.0,1.0,0.0,4.0,6.0,8.0,8.0,1.0,3.0,,3.0,,,,,,,45.0,25.0,7.5,5.0,0.00627325,3,,1.0,4.0,,1.0,2.0,,,1.0,1.0,1.0,,1.0,,0.6191,,,,1.0,,,2.0,1.0,0.9023,1.0,,,,
11408456,away,Estoril Praia,Harouna Sy,harouna-sy,H. Sy,D,19,170,11,M,893031,EUR,828144000,D,17,17,True,,9.0,7.0,1.0,,0.0,1.0,3.0,7.0,7.0,,,1.0,1.0,,,,,,,11.0,11.0,6.6,2.0,0.0222747,0,,,,,,,,,,,,,,,,Harouna,Sy,,,1.0,1.0,,,,,,,,
11408456,away,Estoril Praia,Heriberto Tavares,heriberto-tavares,H. Tavares,F,91,180,195,M,845789,EUR,856310400,F,91,91,True,,6.0,5.0,,,0.0,,,5.0,6.0,,,,,,,,,,,11.0,9.0,6.5,3.0,0.0130743,1,,,1.0,,,1.0,,,1.0,,,1.0,,,0.0362,,,,,,,,,,,,,,
11408456,away,Estoril Praia,Eliaquim Mangala,eliaquim-mangala,E. Mangala,D,,188,392,M,42892,EUR,666403200,D,22,22,True,,6.0,6.0,,,0.0,5.0,5.0,1.0,1.0,,,,,,,,,,,4.0,6.0,,,0.00037799,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408456,away,Estoril Praia,Marcelo Carné,marcelo-carne,M. Carné,G,1,188,61,M,243463,EUR,634262400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408456,away,Estoril Praia,Raúl Parra,raul-parra,R. Parra,D,36,187,79,M,1069725,EUR,943574400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408456,away,Estoril Praia,Bernardo Vital,vital-bernardo,B. Vital,D,13,187,192,M,1065442,EUR,978048000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408456,away,Estoril Praia,Vinicius Zanocelo,vinicius-zanocelo,Vinicius Zanocelo,M,25,184,577,M,973841,EUR,980812800,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408456,away,Estoril Praia,Cassiano,cassiano,Cassiano,F,90,184,251,M,157023,EUR,613958400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
