match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_totalClearance,stat_outfielderBlock,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotOffTarget,stat_hitWoodwork,stat_wasFouled,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceCreated,stat_totalOffside,stat_accurateCross,stat_errorLeadToAShot,stat_errorLeadToAGoal
12421085,home,Royal Antwerp FC,Vincent Janssen,,,vincent-janssen,V. Janssen,F,18,184.0,1452,M,339901,EUR,771552000,F,18,18,False,21.0,17.0,3.0,3.0,2.0,4.0,4.0,13.0,18.0,3.0,,,,90.0,42.0,8.1,12.0,0.267522,3,,1.0,5.0,2.0,9.0,8.0,,2.0,1.0,,2.0,1.0,5.0,4.0,3.0,,,,,0.3293,2.0,,3.0,1.0,1.0,1.0,0.0095,,1.0,2.0,,,
12421085,home,Royal Antwerp FC,Anthony Valencia,,,anthony-valencia,A. Valencia,F,14,175.0,559,M,1020197,EUR,1058659200,F,14,14,True,5.0,3.0,,,0.0,1.0,1.0,3.0,5.0,,,,,10.0,14.0,7.3,5.0,0.150703,1,,1.0,,,1.0,4.0,,4.0,3.0,,1.0,1.0,2.0,,2.0,,,,,0.1375,1.0,,,,,,,,,,1.0,,
12421085,home,Royal Antwerp FC,Kobe Corbanie,Kobe Corbanie,,corbanie-kobe,K. Corbanie,D,2,187.0,205,M,1463869,EUR,1115683200,D,2,2,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,,10.0,2.0,6.5,,0.00018943,0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12421085,home,Royal Antwerp FC,Victor Udoh,,,udoh-victor,V. Udoh,F,,172.0,129,M,1512489,EUR,1098057600,F,19,19,True,2.0,2.0,,,0.0,1.0,1.0,1.0,2.0,1.0,,,,10.0,8.0,6.5,2.0,0.00148085,1,,1.0,,,1.0,1.0,,2.0,1.0,,,,,,,,,,1.0,0.0204,,,,,,,,,,,,,
12421085,home,Royal Antwerp FC,Semm Renders,,,semm-renders,S. Renders,D,17,180.0,243,M,1546054,EUR,1197849600,D,54,54,True,3.0,1.0,,,0.0,,2.0,1.0,1.0,,,,,1.0,3.0,,2.0,0.00936273,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,
12421085,home,Royal Antwerp FC,Rosen Bozhinov,Rosen Bozhinov,,rosen-bozhinov,R. Bozhinov,D,2,195.0,619,M,1152943,EUR,1106438400,D,26,26,True,3.0,2.0,1.0,1.0,0.0,2.0,3.0,,,,,,,1.0,4.0,,1.0,8.7e-07,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,
12421085,home,Royal Antwerp FC,Jean Butez,,,jean-butez,J. Butez,G,1,188.0,1350,M,599114,EUR,802569600,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421085,home,Royal Antwerp FC,Milan Smits,Milan Smits,,smits-milan,M. Smits,M,6,183.0,74,M,1475074,EUR,1100304000,M,46,46,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421085,home,Royal Antwerp FC,Farouck Adekami,Farouck Adekami,,farouck-adekami,F. Adekami,M,22,,253,M,1920581,EUR,1139788800,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421085,home,Royal Antwerp FC,Alexandre Stanic,Alexandre Stanic,,alexandre-stanic,A. Stanic,F,10,198.0,120,M,1388447,EUR,1104192000,F,67,67,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421085,away,Cercle Brugge,Maxime Delanghe,,,maxime-delanghe,M. Delanghe,G,21,189.0,144,M,909953,EUR,990576000,G,21,21,False,22.0,6.0,22.0,6.0,0.0,,,6.0,22.0,4.0,,1.0,2.0,90.0,26.0,6.0,16.0,0.00280424,0,-1.3626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421085,away,Cercle Brugge,Emmanuel Kakou,Emmanuel Kakou,,emmanuel-kakou,E. Kakou,D,5,,182,M,1847412,EUR,1120089600,D,90,90,False,27.0,13.0,10.0,2.0,0.0,3.0,5.0,11.0,23.0,4.0,,,,90.0,55.0,6.3,20.0,0.209348,0,,1.0,6.0,3.0,10.0,6.0,1.0,1.0,,2.0,2.0,1.0,,1.0,2.0,,4.0,,,,,,1.0,1.0,,,,,,,1.0,,
12421085,away,Cercle Brugge,Christiaan Ravych,,,ravych-christiaan,C. Ravych,D,66,187.0,206,M,1191212,EUR,1027987200,D,66,66,False,21.0,13.0,9.0,4.0,0.0,8.0,11.0,5.0,10.0,3.0,,,,90.0,38.0,6.3,10.0,0.0661458,0,,,2.0,,5.0,4.0,1.0,,,4.0,3.0,1.0,2.0,2.0,,,3.0,,,,,,1.0,,,,,,,,,,
12421085,away,Cercle Brugge,Senna Miangue,Senna,Miangue,senna-miangue,S. Miangue,D,18,195.0,115,M,827573,EUR,855100800,D,18,18,False,28.0,16.0,8.0,1.0,0.0,7.0,11.0,10.0,18.0,2.0,,,,90.0,53.0,6.7,21.0,0.0520941,1,,1.0,2.0,8.0,4.0,10.0,1.0,,,3.0,1.0,1.0,1.0,2.0,1.0,,4.0,,,0.0825,,,1.0,,,1.0,0.0796,,,1.0,1.0,,
12421085,away,Cercle Brugge,Erick Nunes,,,erick-nunes,E. Nunes,M,8,180.0,148,M,1894087,EUR,1078012800,M,8,8,False,12.0,4.0,1.0,,0.0,,2.0,5.0,12.0,4.0,,,,45.0,19.0,5.9,11.0,0.013145,0,,2.0,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,1.0
12421085,away,Cercle Brugge,Abu Francis,,,francis-abu,A. Francis,M,17,182.0,1501,M,988801,EUR,988329600,M,17,17,False,43.0,32.0,9.0,4.0,0.0,6.0,6.0,26.0,37.0,6.0,,,,90.0,65.0,7.5,14.0,0.0758225,1,,,1.0,1.0,4.0,11.0,1.0,2.0,1.0,3.0,8.0,4.0,1.0,,1.0,,1.0,1.0,,0.0181,1.0,,1.0,1.0,,,,,,,,,
12421085,away,Cercle Brugge,Hannes Van Der Bruggen,,,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180.0,73,M,94290,EUR,733622400,M,28,28,False,49.0,29.0,10.0,1.0,0.0,9.0,9.0,20.0,40.0,10.0,,,,85.0,59.0,6.4,22.0,0.0233239,1,,,,1.0,5.0,5.0,3.0,1.0,1.0,,2.0,2.0,,1.0,,,,,,0.0533,,,2.0,1.0,,1.0,0.0467,,,,,,
12421085,away,Cercle Brugge,Gary Magnee,,,magnee-gary,G. Magnee,M,15,173.0,149,M,990265,EUR,939686400,M,15,15,False,24.0,15.0,5.0,3.0,0.0,5.0,7.0,12.0,25.0,5.0,,,,67.0,47.0,7.1,18.0,0.113427,2,,8.0,,,3.0,5.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,,2.0,,1.0,,1.0,0.0749,1.0,,,1.0,,,,,,,2.0,,
12421085,away,Cercle Brugge,Thibo Somers,,,somers-thibo,T. Somers,F,24,183.0,225,M,1002804,EUR,921542400,F,34,34,False,24.0,17.0,1.0,1.0,0.0,4.0,4.0,13.0,21.0,3.0,,,,90.0,47.0,7.1,17.0,0.130313,1,,1.0,5.0,5.0,11.0,8.0,4.0,3.0,1.0,2.0,,,5.0,1.0,1.0,True,1.0,1.0,,0.0385,,,2.0,,,1.0,0.0209,,1.0,,,,
12421085,away,Cercle Brugge,Kévin Denkey,,,kevin-denkey,K. Denkey,F,9,181.0,3511,M,862470,EUR,975542400,F,9,9,False,19.0,10.0,,,0.0,,,10.0,19.0,3.0,,,,85.0,32.0,6.8,10.0,0.0157371,5,,,9.0,4.0,9.0,5.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,2.0,0.6327,1.0,,,,1.0,2.0,0.1263,,,2.0,,,
12421085,away,Cercle Brugge,Alan Minda,,,minda-alan,A. Minda,F,27,171.0,2590,M,1122552,EUR,1052870400,F,11,11,False,21.0,15.0,1.0,1.0,0.0,6.0,6.0,9.0,16.0,4.0,,,,67.0,34.0,6.8,13.0,0.0535682,2,,1.0,1.0,,5.0,3.0,,6.0,2.0,,,,2.0,,2.0,,,,1.0,0.0638,,,1.0,,,1.0,0.1044,,,,,,
12421085,away,Cercle Brugge,Ibrahim Diakité,Ibrahim Diakité,,ibrahim-diakite,I. Diakité,D,2,178.0,2182,M,1168646,EUR,1067558400,D,2,2,True,10.0,8.0,,,0.0,4.0,4.0,4.0,8.0,2.0,,,,45.0,19.0,6.6,6.0,0.0045061,0,,2.0,3.0,1.0,3.0,3.0,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12421085,away,Cercle Brugge,Kazeem Olaigbe,,,kazeem-olaigbe,K. Olaigbe,F,70,178.0,763,M,1004346,EUR,1041465600,F,19,19,True,5.0,5.0,,,0.0,1.0,1.0,5.0,6.0,2.0,,,,23.0,11.0,6.6,4.0,0.0322205,1,,2.0,1.0,,3.0,,1.0,,,,,,2.0,,1.0,,,,,0.1064,1.0,,,1.0,,,,,,,1.0,,
12421085,away,Cercle Brugge,Felipe Augusto,Felipe Augusto,,felipe-augusto,F. Augusto,F,99,187.0,1398,M,1106681,EUR,1077062400,F,10,10,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,23.0,7.0,6.7,2.0,0.00096348,2,,,1.0,,2.0,,,,,,,,,,,,,1.0,1.0,0.1323,,,,1.0,,1.0,0.2796,,,,,,
12421085,away,Cercle Brugge,Nils De Wilde,,,de-wilde-nils,N. D. Wilde,M,27,182.0,74,M,1101701,EUR,1043625600,M,27,27,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,10.0,5.0,6.4,1.0,0.0024837,0,,,,,2.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12421085,away,Cercle Brugge,Abdoul Kader Ouattara,,,ouattara-abdoul-kader,A. K. Ouattara,F,7,171.0,568,M,1652684,EUR,1117065600,F,99,99,True,,,,,0.0,,,,,1.0,,,,10.0,2.0,6.5,1.0,,0,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12421085,away,Cercle Brugge,Bas Langenbick,,,langenbick-bas,B. Langenbick,G,84,189.0,32,M,1191211,EUR,1055635200,G,84,84,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421085,away,Cercle Brugge,Dalangunypole Gomis,,,dalangunypole-gomis,D. Gomis,D,4,184.0,49,M,1514298,EUR,1088380800,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421085,away,Cercle Brugge,Malamine Efekele,,,efekele-malamine,M. Efekele,M,21,180.0,214,M,1385508,EUR,1090195200,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421085,away,Cercle Brugge,Paris Brunner,,,paris-brunner,P. Brunner,F,29,185.0,2041,M,1403216,EUR,1139961600,F,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
