match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_totalClearance,stat_fouls,stat_aerialLost,stat_shotOffTarget,stat_unsuccessfulTouch,player_height,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,captain,stat_goodHighClaim,stat_punches,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_goals
11807968,home,RKAV Volendam,Jim Beers,,,jim-beers,J. Beers,F,9,4,M,1046721,EUR,958348800.0,F,17,17,False,30.0,23.0,3.0,1.0,7.0,8.0,16.0,22.0,5.0,,,90.0,45.0,7.0,15.0,1,,,6.0,6.0,,2.0,4.0,3.0,,1.0,1.0,,1.0,2.0,1.0,,4.0,,1.0,5.0,,,,,,,,,,
11807968,home,RKAV Volendam,Pieter Kroon,Pieter Kroon,,pieter-kroon,P. Kroon,M,6,0,M,1423692,EUR,889315200.0,M,6,6,True,18.0,9.0,9.0,3.0,4.0,6.0,5.0,13.0,1.0,,,53.0,28.0,6.7,11.0,0,1.0,,5.0,5.0,1.0,,,,,1.0,4.0,4.0,,,1.0,1.0,1.0,3.0,,1.0,,,,,,,,,,
11807968,home,RKAV Volendam,Daan Sier,Daan,Sier,daan-sier,D. Sier,M,28,0,M,1594395,EUR,1078099200.0,M,28,28,True,5.0,4.0,2.0,1.0,1.0,1.0,3.0,4.0,,,,17.0,8.0,6.3,3.0,0,,,3.0,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,
11807968,home,RKAV Volendam,Sam Lautenschutz,,,sam-lautenschutz,S. Lautenschutz,M,18,1,M,1066444,EUR,1025308800.0,M,18,18,True,9.0,5.0,4.0,2.0,,,5.0,13.0,2.0,,,17.0,22.0,6.9,9.0,0,4.0,,1.0,1.0,,,,,,2.0,1.0,1.0,,,,,1.0,,,1.0,176.0,,,,,,,,,
11807968,home,RKAV Volendam,Daan van Baarsen,Daan van Baarsen,,daan-van-baarsen,D. v. Baarsen,M,8,0,M,1423741,EUR,910396800.0,M,8,8,True,8.0,5.0,1.0,1.0,1.0,2.0,4.0,6.0,,,,17.0,10.0,6.5,4.0,0,,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11807968,home,RKAV Volendam,Dominique Witte,Dominique Witte,,dominique-witte,D. Witte,G,22,3,M,1423667,EUR,1094774400.0,G,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11807968,home,RKAV Volendam,Sander Binken,Sander,Binken,sander-binken,S. Binken,G,1,0,M,956131,EUR,780710400.0,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11807968,home,RKAV Volendam,Wessel Stuyt,Wessel,Stuyt,wessel-stuyt,W. Stuyt,D,5,0,M,956116,EUR,926726400.0,D,5,5,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11807968,home,RKAV Volendam,Rens Veerman,Rens Veerman,,rens-veerman,R. Veerman,D,2,0,M,1423695,EUR,1001980800.0,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11807968,home,RKAV Volendam,Joey Tol,Joey,Tol,joey-tol,J. Tol,M,,1,M,956120,EUR,603590400.0,F,9,9,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11807968,home,RKAV Volendam,Jens Kras,Jens Kras,,jens-kras,J. Kras,F,10,0,M,1423731,EUR,864950400.0,F,10,10,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11807968,away,Amsterdamsche FC,Gijs van Zetten,Gijs van Zetten,,gijs-van-zetten,G. v. Zetten,G,1,9,M,1145343,EUR,920160000.0,G,1,1,False,56.0,33.0,42.0,19.0,19.0,23.0,14.0,33.0,20.0,,2.0,90.0,66.0,7.7,23.0,0,,,,1.0,,,,,,,,,,,1.0,5.0,,,,,,,,,1.0,3.0,,,,
11807968,away,Amsterdamsche FC,Milan Hoek,Milan,Hoek,milan-hoek,M. Hoek,M,8,2,M,125449,EUR,684288000.0,D,8,8,False,45.0,36.0,7.0,4.0,16.0,19.0,20.0,28.0,6.0,,,90.0,79.0,7.6,13.0,0,2.0,,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,,,,172.0,,,True,,,,,,
11807968,away,Amsterdamsche FC,Dalian Maatsen,Dalian,Maatsen,dalian-maatsen,D. Maatsen,D,4,3,M,370278,EUR,757468800.0,D,4,4,False,57.0,43.0,17.0,8.0,35.0,42.0,8.0,15.0,6.0,,,90.0,71.0,7.4,15.0,0,,,2.0,7.0,,,3.0,2.0,,4.0,2.0,2.0,1.0,,2.0,4.0,,1.0,,,180.0,,,,,,,,,
11807968,away,Amsterdamsche FC,Gevero Markiet,Gevero,Markiet,gevero-markiet,G. Markiet,D,3,1,M,41492,EUR,671068800.0,D,3,3,False,22.0,13.0,3.0,,13.0,18.0,,4.0,4.0,,,90.0,31.0,6.7,10.0,0,,,3.0,2.0,1.0,,,,,1.0,,,,,2.0,3.0,1.0,1.0,,1.0,181.0,,,,,,,,,
11807968,away,Amsterdamsche FC,Tim Linthorst,Tim,Linthorst,tim-linthorst,T. Linthorst,D,81,3,M,803041,EUR,773193600.0,D,18,18,False,39.0,25.0,10.0,3.0,20.0,26.0,5.0,13.0,2.0,,,90.0,44.0,6.7,16.0,0,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,2.0,,,,1.0,194.0,,,,,,,,,
11807968,away,Amsterdamsche FC,Mitch van Kempen,Mitch van Kempen,,mitch-van-kempen,M. v. Kempen,D,26,11,M,1548819,EUR,1019606400.0,D,26,26,False,28.0,18.0,7.0,2.0,5.0,12.0,13.0,18.0,5.0,,,90.0,57.0,7.0,21.0,0,2.0,,2.0,3.0,,2.0,,,,2.0,3.0,3.0,,,,3.0,,,,1.0,171.0,,,,,,,,,
11807968,away,Amsterdamsche FC,Noa Benninga,Noa Benninga,,noa-benninga,N. Benninga,M,6,1,M,1548823,EUR,911347200.0,M,6,6,False,17.0,13.0,1.0,1.0,7.0,7.0,6.0,10.0,2.0,,,58.0,30.0,6.6,8.0,1,,,5.0,3.0,,1.0,,,,,1.0,1.0,1.0,,1.0,,2.0,2.0,1.0,3.0,,,,,,,,,,
11807968,away,Amsterdamsche FC,Julian van der Greft,Julian van der Greft,,julian-van-der-greft,J. v. d. Greft,M,10,1,M,1548805,EUR,987033600.0,M,27,27,False,31.0,23.0,7.0,4.0,13.0,17.0,10.0,15.0,3.0,,,69.0,46.0,7.0,12.0,0,1.0,,2.0,4.0,,1.0,,,,4.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,2.0,,,,,,,,,,
11807968,away,Amsterdamsche FC,Cody Claver,Cody,Claver,cody-claver,C. Claver,D,4,4,M,809415,EUR,846892800.0,M,5,5,False,21.0,14.0,3.0,2.0,7.0,9.0,7.0,13.0,5.0,,,82.0,38.0,6.4,15.0,1,1.0,,7.0,2.0,3.0,2.0,1.0,,,2.0,2.0,1.0,,,,2.0,1.0,,,4.0,,,1.0,,,,,,,
11807968,away,Amsterdamsche FC,Splinter De Mooij,Splinter De Mooij,,splinter-de-mooij,S. D. Mooij,M,16,9,M,1145398,EUR,995241600.0,F,16,16,False,26.0,14.0,6.0,4.0,7.0,9.0,7.0,17.0,6.0,,,82.0,45.0,7.4,22.0,2,,,7.0,7.0,1.0,2.0,,,,,,,4.0,3.0,3.0,1.0,2.0,2.0,1.0,7.0,181.0,,1.0,,,,1.0,1.0,1.0,
11807968,away,Amsterdamsche FC,Melvin Platje,,,melvin-platje,M. Platje,F,,26,M,32927,EUR,598233600.0,F,7,7,False,9.0,7.0,,,3.0,3.0,5.0,9.0,1.0,,,70.0,24.0,6.7,9.0,4,3.0,1.0,3.0,,,1.0,1.0,,,1.0,,,,,,,,1.0,2.0,3.0,177.0,1.0,1.0,,,,,,2.0,
11807968,away,Amsterdamsche FC,Wessel Been,,,wessel-been,W. Been,F,9,13,M,1186005,EUR,1046908800.0,F,28,28,True,12.0,6.0,3.0,1.0,1.0,3.0,5.0,11.0,1.0,,,32.0,22.0,7.4,10.0,1,2.0,,1.0,4.0,,1.0,1.0,1.0,,,,,,1.0,3.0,2.0,,,,1.0,199.0,1.0,,,,,,,,1.0
11807968,away,Amsterdamsche FC,Djuric Ascencion,,,djuric-ascencion,D. Ascencion,M,17,7,M,994367,EUR,406857600.0,M,17,17,True,13.0,13.0,,,8.0,8.0,5.0,6.0,5.0,,,21.0,23.0,6.8,2.0,1,1.0,,1.0,2.0,,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,,174.0,,1.0,,,,,,,
11807968,away,Amsterdamsche FC,Soufiane Hetli,Soufiane Hetli,,soufiane-hetli,S. Hetli,F,7,113,M,1548838,EUR,991180800.0,F,23,23,True,4.0,3.0,,,2.0,2.0,1.0,2.0,2.0,,,20.0,11.0,6.4,5.0,0,,,2.0,1.0,,1.0,2.0,1.0,,,,,,,,1.0,,,,2.0,186.0,,,,,,,,1.0,
11807968,away,Amsterdamsche FC,Sven Ederveen,Sven Ederveen,,sven-ederveen,S. Ederveen,D,4,8,M,1548840,EUR,991267200.0,D,12,12,True,3.0,2.0,,,1.0,1.0,1.0,2.0,1.0,,,8.0,6.0,7.0,2.0,0,,,,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11807968,away,Amsterdamsche FC,Guus Van Weerdenburg,Guus,Van Weerdenburg,guus-van-weerdenburg,G. V. Weerdenburg,D,15,1,M,822164,EUR,805939200.0,D,15,15,True,8.0,3.0,2.0,1.0,,5.0,3.0,3.0,2.0,,,8.0,14.0,6.3,8.0,0,,,4.0,2.0,2.0,1.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11807968,away,Amsterdamsche FC,Daniel Nolet,Daniel Nolet,,daniel-nolet,D. Nolet,G,21,2,M,1548777,EUR,,G,25,25,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11807968,away,Amsterdamsche FC,Marijn Dijkstra,Marijn Dijkstra,,marijn-dijkstra,M. Dijkstra,G,,1,M,1094105,EUR,1051228800.0,G,30,30,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,189.0,,,,,,,,,
11807968,away,Amsterdamsche FC,Milan Eliasar,Milan Eliasar,,milan-eliasar,M. Eliasar,M,24,7,M,1548818,EUR,983404800.0,M,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11807968,away,Amsterdamsche FC,Oussama Siali,,,oussama-siali,O. Siali,F,34,1,M,901639,EUR,838944000.0,D,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11807968,away,Amsterdamsche FC,Nigel Hasselbaink,,,nigel-hasselbaink,N. Hasselbaink,F,,42,M,105830,EUR,659145600.0,M,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,168.0,,,,,,,,,
11807968,away,Amsterdamsche FC,Marciano Mengerink,Marciano,Mengerink,marciano-mengerink,M. Mengerink,F,,5,M,346742,EUR,651801600.0,F,29,29,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11807968,away,Amsterdamsche FC,Matthijs Jesse,Matthijs,Jesse,matthijs-jesse,M. Jesse,F,11,3,M,908103,EUR,836784000.0,F,11,11,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,183.0,,,,,,,,,
