match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_dispossessed,stat_wonContest,stat_unsuccessfulTouch,stat_fouls,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_bigChanceMissed,stat_keyPass,stat_shotOffTarget,stat_wonTackle,stat_bigChanceCreated,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_blockedScoringAttempt,player_sofascoreId
11369862,home,Standard Liège,Wilfried Kanga,wilfried-kanga,W. Kanga,F,7,189,938,M,838640,EUR,888019200,F,14,14,False,14.0,10.0,,,2.0,2.0,8.0,12.0,1.0,,,,89.0,31.0,7.0,16.0,0.1297,0.5525,0.0471154,2,,,,,1.0,2.0,1.0,,,,1.0,1.0,14.0,2.0,3.0,1.0,,5.0,,4.0,4.0,1.0,,,,2.0,1.0,,1.0,1.0,,,,,
11369862,home,Standard Liège,Gilles Dewaele,gilles-dewaele,G. Dewaele,D,20,180,52,M,285943,EUR,824169600,D,2,2,True,8.0,3.0,3.0,1.0,1.0,4.0,2.0,4.0,,,,,22.0,17.0,6.3,6.0,0.0,0.0,0.00229912,0,,,,,,,3.0,,1.0,,,,3.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,
11369862,home,Standard Liège,Isaac Price,isaac-price,I. Price,M,21,178,889,M,1066059,EUR,1064534400,M,8,8,True,12.0,4.0,2.0,,2.0,5.0,2.0,7.0,4.0,,,,22.0,16.0,7.0,8.0,0.0586,0.4697,0.0103798,1,,,,,,,,,,,,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
11369862,home,Standard Liège,Aiden O'Neill,aiden-oneill,A. O'Neill,M,21,178,150,M,847938,EUR,899510400,M,24,24,True,6.0,5.0,1.0,,1.0,1.0,4.0,5.0,3.0,,,,9.0,8.0,6.5,1.0,0.0,0.0,0.00470629,0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369862,home,Standard Liège,Cihan Çanak,cihan-canak,C. Çanak,M,99,175,582,M,1127335,EUR,1106524800,M,61,61,True,1.0,1.0,1.0,1.0,,,1.0,2.0,,,,,9.0,7.0,6.1,4.0,0.0,0.0,0.00223725,0,,Cihan Canak,,,,1.0,,,,,1.0,2.0,5.0,,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,
11369862,home,Standard Liège,Noah Ohio,noah-ohio,N. Ohio,F,39,185,960,M,1100456,EUR,1042675200,F,10,10,True,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,,1.0,2.0,,1.0,0.0,0.0,1.301e-05,0,,Noah Ohio,,,,,,,,,,1.0,3.0,,,,,,,,2.0,,,,,,,,,,,,,,
11369862,home,Standard Liège,Laurent Henkinet,laurent-henkinet,L. Henkinet,G,,189,54,M,127405,EUR,716428800,G,30,30,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369862,home,Standard Liège,William Balikwisha,william-balikwisha,W. Balikwisha,M,21,174,684,M,943881,EUR,926467200,M,22,22,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369862,away,Club Brugge KV,Simon Mignolet,simon-mignolet,S. Mignolet,G,22,193,1240,M,10406,EUR,573609600,G,22,22,False,25.0,22.0,5.0,3.0,21.0,22.0,1.0,3.0,10.0,,3.0,3.0,90.0,35.0,6.6,3.0,0.0,0.0,0.00156598,0,-0.3003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
11369862,away,Club Brugge KV,Denis Odoi,denis-odoi,D. Odoi,M,3,177,876,M,58994,EUR,580694400,D,6,6,False,46.0,36.0,10.0,6.0,16.0,22.0,20.0,28.0,4.0,,,,61.0,65.0,6.7,18.0,0.0,0.0,0.0218638,0,,Denis,Odoi,,1.0,5.0,,,,3.0,1.0,,5.0,2.0,,,,1.0,,1.0,2.0,,4.0,,,1.0,,2.0,,,,,,,
11369862,away,Club Brugge KV,Brandon Mechele,brandon-mechele,B. Mechele,D,44,188,823,M,248331,EUR,728179200,D,44,44,False,66.0,57.0,9.0,4.0,36.0,38.0,21.0,28.0,4.0,,,,90.0,81.0,7.2,11.0,0.0,0.0,0.00770594,0,,,,,2.0,8.0,1.0,,3.0,4.0,2.0,2.0,4.0,1.0,,,,,,2.0,1.0,,,,,,,3.0,,,,,,,
11369862,away,Club Brugge KV,Jorne Spileers,jorne-spileers,J. Spileers,D,58,188,885,M,1104897,EUR,1106265600,D,58,58,False,86.0,76.0,13.0,7.0,58.0,64.0,18.0,22.0,5.0,,,,90.0,92.0,6.5,12.0,0.0,0.0,0.00675586,0,,Jorne,Spileers,,,2.0,1.0,,,2.0,,1.0,1.0,,,,,,,2.0,,,,,,,,1.0,,,,,,,
11369862,away,Club Brugge KV,Maxim De Cuyper,maxim-de-cuyper,M. De Cuyper,D,29,183,4477,M,997152,EUR,977443200,D,55,55,False,80.0,65.0,5.0,4.0,34.0,37.0,34.0,50.0,10.0,,,,90.0,110.0,7.8,22.0,0.0594,0.0,0.263126,1,,,,,2.0,6.0,,,3.0,,3.0,,3.0,2.0,1.0,,,,1.0,2.0,1.0,,7.0,3.0,,5.0,1.0,,,,,,1.0,,
11369862,away,Club Brugge KV,Raphael Onyedika,raphael-onyedika,R. Onyedika,M,15,184,6213,M,1129862,EUR,987638400,M,15,15,False,65.0,55.0,9.0,6.0,30.0,35.0,25.0,30.0,6.0,,,,90.0,83.0,7.3,13.0,0.0,0.0,0.0807041,0,,,,,3.0,10.0,1.0,,2.0,5.0,2.0,,4.0,1.0,1.0,,,2.0,,,,,,,,1.0,,5.0,,,,,,,
11369862,away,Club Brugge KV,Hugo Vetlesen,hugo-vetlesen,H. Vetlesen,M,10,174,784,M,877236,EUR,951696000,M,10,10,False,22.0,20.0,1.0,1.0,8.0,8.0,13.0,15.0,1.0,,,,61.0,40.0,6.6,7.0,0.0,0.0,0.0156897,0,,,,,,3.0,1.0,,1.0,3.0,,,6.0,,2.0,,,1.0,,1.0,3.0,,1.0,1.0,,,,3.0,,,,,,,
11369862,away,Club Brugge KV,Andreas Skov Olsen,andreas-skov-olsen,A. Skov Olsen,M,7,187,2523,M,888537,EUR,946425600,M,7,7,False,33.0,24.0,4.0,1.0,5.0,7.0,19.0,33.0,7.0,,,,90.0,53.0,7.6,19.0,0.165,0.8651,0.0695802,4,,,,,,2.0,1.0,,,,,,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,,,7.0,,,1.0,2.0,,,,,,,,
11369862,away,Club Brugge KV,Hans Vanaken,hans-vanaken,H. Vanaken,M,20,194,2941,M,118085,EUR,714614400,M,20,20,False,62.0,54.0,7.0,6.0,24.0,24.0,31.0,40.0,4.0,,,,90.0,72.0,7.7,9.0,0.3607,0.6638,0.267236,2,,,,True,6.0,7.0,,,,1.0,,3.0,5.0,,,1.0,,,,,2.0,,2.0,1.0,,1.0,,,1.0,,,,,1.0,
11369862,away,Club Brugge KV,Philip Zinckernagel,philip-zinckernagel,P. Zinckernagel,F,11,175,1060,M,328247,EUR,787536000,M,77,77,False,21.0,18.0,1.0,,5.0,6.0,13.0,20.0,4.0,,,,61.0,36.0,7.0,11.0,0.3798,0.5148,0.0171799,4,,,,,,2.0,,,,,2.0,1.0,3.0,,1.0,2.0,,,,2.0,1.0,,5.0,,,,,,,,,,,2.0,
11369862,away,Club Brugge KV,Ferran Jutglà,ferran-jutgla,F. Jutglà,F,9,175,3732,M,949962,EUR,917827200,F,9,9,False,12.0,8.0,1.0,,2.0,2.0,7.0,12.0,2.0,,,,60.0,21.0,6.4,9.0,0.3908,0.0,0.0196678,1,,,,,,2.0,,,,1.0,,1.0,3.0,,1.0,,,2.0,1.0,2.0,1.0,,2.0,1.0,1.0,,1.0,1.0,,,,,,,
11369862,away,Club Brugge KV,Igor Thiago,igor-thiago,I. Thiago,F,9,191,31387,M,1016907,EUR,993513600,F,99,99,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,30.0,7.0,6.4,3.0,0.0294,0.0,0.00299436,1,,,,,,,,,,,,2.0,3.0,,,,,,,3.0,1.0,,,,,,,,,,,,,1.0,
11369862,away,Club Brugge KV,Tajon Buchanan,tajon-buchanan,T. Buchanan,M,17,183,7500,M,973290,EUR,918432000,F,17,17,True,16.0,11.0,2.0,1.0,7.0,7.0,4.0,13.0,,,,,29.0,33.0,6.9,11.0,0.0,0.0,0.0179298,0,,,,,,4.0,,,,3.0,1.0,,2.0,,,,,,,1.0,2.0,,4.0,,,,,1.0,,,,,,,
11369862,away,Club Brugge KV,Antonio Nusa,nusa-antonio,A. Nusa,M,7,180,11508,M,1121923,EUR,1113696000,F,32,32,True,7.0,6.0,,,,,6.0,13.0,1.0,,,,29.0,27.0,7.3,10.0,0.1296,0.2915,0.0547354,3,,,,,,6.0,,,,1.0,,,1.0,,5.0,2.0,,1.0,5.0,2.0,,,6.0,,,,,1.0,,,,,,1.0,nusaantonio
11369862,away,Club Brugge KV,Casper Nielsen,casper-nielsen,C. Nielsen,M,94,182,403,M,247471,EUR,767577600,M,27,27,True,11.0,8.0,2.0,1.0,2.0,2.0,7.0,12.0,2.0,,,,29.0,18.0,7.0,6.0,0.0,0.0,0.11372,0,,,,,,1.0,,,,,1.0,1.0,5.0,3.0,1.0,,,,,,,1.0,3.0,1.0,,2.0,,,,,,,,,
11369862,away,Club Brugge KV,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185,424,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369862,away,Club Brugge KV,Bjorn Meijer,bjorn-meijer,B. Meijer,D,14,190,695,M,1047509,EUR,1047945600,D,14,14,True,,,,,,,,,,,,,,,,,,0.0,,0,,Bjorn Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369862,away,Club Brugge KV,Joel Ordóñez,joel-ordonez,J. Ordóñez,D,4,188,4924,M,1187275,EUR,1082505600,D,4,4,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
