match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,from,id,isHome,incidentClass,player_id,player_name,length,playerName,rescinded,injury,reason,confirmed
11391422,FT,1.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11391422,,1.0,3.0,,90,7.0,,1,,,goal,penalty,176204430.0,False,penalty,806076.0,Ludovic Blas,,,,,,
11391422,,,,,90,0.0,,1,,,injuryTime,,,,,,,6.0,,,,,
11391422,,,,,89,,,2,,,card,,121067296.0,False,yellow,1154605.0,Désiré Doué,,Désiré Doué,False,,,
11391422,,1.0,2.0,,88,,,3,,,goal,,176204243.0,False,regular,1154605.0,Désiré Doué,,,,,,
11391422,,,,,84,,,7,,,substitution,,122292484.0,True,regular,,,,,,False,,
11391422,,,,,84,,,7,,,substitution,,122292485.0,True,regular,,,,,,False,,
11391422,,,,,84,,,7,,,substitution,,122292486.0,False,regular,,,,,,False,,
11391422,,,,,84,,,7,,,substitution,,122292483.0,True,regular,,,,,,False,,
11391422,,,,,74,,,17,,,substitution,,122292454.0,False,regular,,,,,,False,,
11391422,,,,,74,,,17,,,substitution,,122292453.0,False,regular,,,,,,False,,
11391422,,,,,73,,,18,,,card,,121067283.0,False,yellow,954061.0,Arnaud Kalimuendo,,Arnaud Kalimuendo,False,,Foul,
11391422,,,,,68,,,23,,,substitution,,122292424.0,True,regular,,,,,,False,,
11391422,,,,,56,,,35,,,substitution,,122292369.0,False,injury,,,,,,True,,
11391422,,1.0,1.0,,52,,,39,,,goal,,176203062.0,False,regular,954061.0,Arnaud Kalimuendo,,,,,,
11391422,,,,,46,,,45,,,substitution,,122292342.0,False,regular,,,,,,False,,
11391422,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11391422,,,,,45,1.0,,1,,,card,,121067231.0,True,red,800349.0,Maximiliano Caufriez,,Maximiliano Caufriez,False,,Foul,
11391422,,,,,45,1.0,,1,,,varDecision,,22539.0,True,cardUpgrade,800349.0,Maximiliano Caufriez,,,,,,False
11391422,,,,,45,0.0,,1,,,injuryTime,,,,,,,3.0,,,,,
11391422,,1.0,0.0,,4,,,42,,,goal,,176199811.0,True,regular,884948.0,Shamar Nicholson,,,,,,
11391422,,,,,-5,,,6,,,card,,121067216.0,False,yellow,340561.0,Gauthier Gallon,,Gauthier Gallon,False,,Argument,
