match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_penaltyConceded,stat_fouls,stat_aerialLost,stat_totalContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_wonContest,stat_shotOffTarget,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,player_sofascoreId,stat_penaltyWon
11391422,home,Clermont Foot,Mory Diaw,mory-diaw,M. Diaw,G,99,197,3450,M,580226,EUR,740707200,G,99,99,False,True,45.0,24.0,34.0,13.0,15.0,17.0,9.0,28.0,1.0,1.0,13.0,1.0,5.0,1.0,8.0,1.0,1.0,90.0,58.0,7.6,22.0,0.00473282,0,-0.2726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391422,home,Clermont Foot,Andy Pelmard,andy-pelmard,A. Pelmard,D,70,179,411,M,877978,EUR,952819200,D,17,17,False,,28.0,22.0,3.0,,12.0,16.0,10.0,12.0,2.0,2.0,4.0,,,,,,,90.0,34.0,5.9,6.0,0.00507731,0,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11391422,home,Clermont Foot,Alidu Seidu,alidu-seidu,A. Seidu,D,36,173,2225,M,1049515,EUR,960076800,D,36,36,False,,43.0,33.0,4.0,,26.0,28.0,7.0,15.0,1.0,5.0,7.0,,,,,,,90.0,63.0,6.6,15.0,0.0125915,1,,Alidu Seidu,,4.0,4.0,2.0,2.0,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0107,,,,,,,,,,,,,,
11391422,home,Clermont Foot,Maximiliano Caufriez,maximiliano-caufriez,M. Caufriez,D,5,189,161,M,800349,EUR,856051200,D,5,5,False,,26.0,19.0,3.0,3.0,12.0,15.0,7.0,11.0,3.0,3.0,,,,,,,,46.0,28.0,5.7,7.0,0.0158239,0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11391422,home,Clermont Foot,Cheick Konaté,cheick-konate,C. Konaté,D,22,173,567,M,1469500,EUR,1080864000,M,15,15,False,,30.0,21.0,9.0,2.0,8.0,9.0,14.0,27.0,1.0,6.0,5.0,,,,,,,90.0,52.0,7.1,17.0,0.184018,2,,Cheick Konate,,3.0,1.0,,,,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0593,1.0,6.0,1.0,2.0,2.0,1.0,1.0,,,,,,,
11391422,home,Clermont Foot,Habib Keita,habib-keita,H. Keita,M,8,182,539,M,1082953,EUR,1012867200,M,6,6,False,,34.0,26.0,4.0,4.0,15.0,17.0,11.0,17.0,1.0,6.0,9.0,,,,,,,84.0,54.0,7.5,12.0,0.0164218,1,,Habib Keita,,2.0,3.0,,1.0,,1.0,,1.0,,3.0,3.0,3.0,1.0,0.0117,,,,,1.0,,1.0,1.0,1.0,0.3733,,,,
11391422,home,Clermont Foot,Johan Gastien,johan-gastien,J. Gastien,M,25,179,44,M,216222,EUR,570067200,M,25,25,False,,43.0,32.0,7.0,2.0,15.0,18.0,17.0,27.0,,2.0,2.0,,,,,,,84.0,54.0,7.0,15.0,0.114987,1,,,,4.0,,1.0,,,1.0,2.0,,,2.0,,2.0,,0.029,,2.0,,2.0,,,2.0,,1.0,0.0609,,,,
11391422,home,Clermont Foot,Neto Borges,neto-borges,N. Borges,D,21,183,239,M,920008,EUR,842572800,M,3,3,False,,26.0,23.0,2.0,1.0,11.0,11.0,13.0,18.0,2.0,5.0,4.0,,,,,,,90.0,57.0,6.5,11.0,0.0393153,1,,,,6.0,7.0,,,,,1.0,3.0,,1.0,,2.0,1.0,0.0095,,3.0,1.0,1.0,1.0,,1.0,2.0,1.0,0.0761,,,,
11391422,home,Clermont Foot,Muhammed-Cham Saračević,muhammed-cham-saracevic,M. Cham-Saračević,M,10,180,998,M,958901,EUR,969926400,F,10,10,False,,24.0,22.0,2.0,2.0,2.0,3.0,23.0,26.0,,2.0,5.0,,,,,,,68.0,39.0,7.4,8.0,0.185727,0,,,,1.0,,,2.0,,,1.0,,,,,4.0,2.0,,,5.0,3.0,,,,4.0,,,,,,,
11391422,home,Clermont Foot,Jim Allevinah,jim-allevinah,J. Allevinah,M,18,172,920,M,988632,EUR,793843200,F,11,11,False,,19.0,15.0,1.0,,6.0,6.0,9.0,14.0,1.0,4.0,3.0,,,,,,,90.0,40.0,6.9,12.0,0.0333387,4,,,,7.0,1.0,,,,,1.0,3.0,3.0,,,3.0,1.0,0.26,,1.0,,2.0,2.0,,1.0,3.0,1.0,0.1301,,,,
