match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_possessionLostCtrl,stat_keyPass,stat_outfielderBlock,player_sofascoreId,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goals,captain,stat_bigChanceMissed,stat_accurateCross
12117125,home,Atlético Mineiro,Matheus Mendes,matheus-mendes,M. Mendes,G,31,193,413,M,1018555,EUR,921024000,G,31,31,False,24.0,24.0,3.0,3.0,0.0,23.0,23.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,3.0,1.0,90.0,33.0,7.0,0.00014106,0,0.2168,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117125,home,Atlético Mineiro,Renzo Saravia,renzo-saravia,R. Saravia,D,26,178,1136,M,315916,EUR,740188800,D,26,26,False,76.0,62.0,12.0,3.0,0.0,34.0,40.0,28.0,37.0,,8.0,2.0,9.0,3.0,,,,90.0,91.0,6.9,0.0189234,0,,,,1.0,3.0,8.0,3.0,2.0,5.0,1.0,1.0,2.0,16.0,1.0,,,,,,,,,,,,,,
12117125,home,Atlético Mineiro,Rodrigo Battaglia,rodrigo-battaglia,R. Battaglia,D,5,187,1317,M,158257,EUR,679276800,D,21,21,False,48.0,42.0,5.0,1.0,0.0,34.0,38.0,8.0,10.0,2.0,5.0,5.0,3.0,2.0,,,,90.0,59.0,6.7,0.00220735,0,,,,,3.0,5.0,1.0,,1.0,1.0,,1.0,6.0,,2.0,,,,,,,,,,,,,
12117125,home,Atlético Mineiro,Bruno Fuchs,bruno-fuchs,B. Fuchs,D,3,190,3790,M,973737,EUR,922924800,D,3,3,False,83.0,71.0,13.0,6.0,0.0,35.0,40.0,36.0,43.0,3.0,6.0,4.0,4.0,,,,,90.0,98.0,7.6,0.0760328,0,,,,,,,,5.0,3.0,1.0,,,12.0,1.0,1.0,,,,,,,,,,,,,
12117125,home,Atlético Mineiro,Gustavo Scarpa,gustavo-scarpa,G. Scarpa,M,10,177,5525,M,559036,EUR,757728000,M,6,6,False,53.0,49.0,8.0,7.0,0.0,22.0,22.0,27.0,36.0,,5.0,1.0,4.0,1.0,,,,90.0,80.0,7.6,0.0823715,4,,,,5.0,3.0,6.0,2.0,,,,4.0,,14.0,,,gustavoscarpa10,1.0,4.0,4.0,2.0,1.0,1.0,0.065,0.2347,,,,
12117125,home,Atlético Mineiro,Alan Franco,alan-franco,A. Franco,M,21,174,3281,M,822729,EUR,903657600,M,23,23,False,60.0,57.0,1.0,,0.0,22.0,22.0,35.0,39.0,1.0,4.0,,4.0,,,,,90.0,70.0,7.1,0.101682,0,,,,1.0,,,,1.0,3.0,2.0,1.0,,5.0,,,,,,,,,,,,,,,
12117125,home,Atlético Mineiro,Otávio,otavio,Otávio,M,94,173,1027,M,552686,EUR,768009600,M,5,5,False,69.0,66.0,1.0,1.0,0.0,35.0,37.0,31.0,33.0,,3.0,,5.0,1.0,,,,90.0,79.0,7.0,0.0242113,1,,,,1.0,3.0,7.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,1.0,,,,,,1.0,,,0.0277,,,,,
12117125,home,Atlético Mineiro,Guilherme Arana,guilherme-arana,G. Arana,D,13,176,4933,M,1127439,EUR,860976000,M,13,13,False,77.0,69.0,2.0,2.0,0.0,31.0,35.0,38.0,47.0,1.0,3.0,,5.0,,,,,90.0,99.0,7.4,0.0498602,3,,,,5.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,14.0,,,guiarana,,1.0,1.0,2.0,1.0,,0.0434,0.0164,,,,
12117125,home,Atlético Mineiro,Paulinho,paulinho,Paulinho,F,10,175,11050,M,885179,EUR,963619200,F,10,10,False,45.0,40.0,,,0.0,14.0,14.0,26.0,31.0,,5.0,,4.0,,,,,89.0,58.0,8.0,0.0570001,1,,,,,2.0,4.0,,,4.0,4.0,1.0,,10.0,3.0,,paulinho10,2.0,1.0,1.0,,1.0,,0.1551,0.3552,1.0,,,
12117125,home,Atlético Mineiro,Eduardo Vargas,eduardo-vargas,E. Vargas,F,11,175,3003,M,37006,EUR,627523200,F,11,11,False,23.0,20.0,1.0,1.0,0.0,6.0,6.0,14.0,17.0,,3.0,,3.0,2.0,,,,73.0,33.0,7.6,0.0688391,1,,,,,1.0,3.0,,,1.0,1.0,3.0,,8.0,2.0,,,2.0,,,,1.0,,0.2361,0.6211,1.0,,,
12117125,home,Atlético Mineiro,Hulk,hulk,Hulk,F,7,180,24458,M,34705,EUR,522633600,F,7,7,False,45.0,41.0,3.0,3.0,0.0,9.0,9.0,32.0,36.0,2.0,4.0,2.0,4.0,,,,,90.0,64.0,6.9,0.108447,4,,,,,3.0,12.0,,,,,3.0,2.0,14.0,,,Hulk,5.0,4.0,2.0,2.0,1.0,1.0,0.1052,0.4771,,True,,
12117125,home,Atlético Mineiro,Cadu,cadu,Cadu,F,42,180,661,M,1199473,EUR,1085356800,F,42,42,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,3.0,,1.0,3.0,,,,17.0,8.0,6.7,0.00138919,0,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,
12117125,home,Atlético Mineiro,Brahian Palacios,brahian-palacios,B. Palacios,M,30,178,713,M,1106599,EUR,1038096000,F,30,30,True,1.0,1.0,,,0.0,,,1.0,2.0,,1.0,,,,,,,1.0,3.0,,0.00041807,0,,Brahian Palacios,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
12117125,home,Atlético Mineiro,Gabriel Delfim,gabriel-delfim,G. Delfim,G,1,192,505,M,1117032,EUR,1026259200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,Gabriel Delfim,,,,,,,,,,,,,,,,,,,,,,,,,,
12117125,home,Atlético Mineiro,Rômulo,romulo,Rômulo,D,49,182,592,M,1117102,EUR,1075507200,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,0,,Rômulo,,,,,,,,,,,,,,,,,,,,,,,,,,
12117125,home,Atlético Mineiro,Robert Santos,robert-santos,R. Santos,M,10,180,415,M,1650085,EUR,1058659200,F,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,Robert Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
12117125,home,Atlético Mineiro,Igor Gomes,igor-gomes,I. Gomes,M,17,182,1159,M,913598,EUR,921628800,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117125,home,Atlético Mineiro,Vitinho,victor-hugo,Vitinho,M,5,178,198,M,1129113,EUR,1100131200,M,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,Victor Hugo,,,,,,,,,,,,,,,,,,,,,,,,,,
12117125,home,Atlético Mineiro,Paulo Vitor,vitor-paulo,P. Vitor,M,27,185,275,M,1488136,EUR,1093478400,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,Paulo Vitor,,,,,,,,,,,,,,,,,,,,,,,,,,
12117125,home,Atlético Mineiro,Alan Kardec,alan-kardec,Alan Kardec,F,,185,543,M,39656,EUR,600566400,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117125,away,São Paulo,Rafael,rafael,Rafael,G,23,192,4239,M,33132,EUR,614563200,G,23,23,False,19.0,13.0,12.0,6.0,0.0,7.0,8.0,6.0,11.0,,,,4.0,,1.0,3.0,,90.0,27.0,7.0,0.00088423,0,-0.2955,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,
