match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_shotOffTarget,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_challengeLost,stat_bigChanceCreated,stat_totalOffside,captain,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
12513671,home,AVS - Futebol SAD,Guillermo Ochoa,,,guillermo-ochoa,G. Ochoa,G,13,185,4425,M,GuiOchoa,15497,EUR,490060800,G,13,13,False,21.0,15.0,8.0,2.0,0.0,15.0,15.0,6.0,4.0,1.0,90.0,23.0,6.1,6.0,5.834e-05,0,-1.2861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513671,home,AVS - Futebol SAD,Fernando Fonseca,,,fernando-fonseca,F. Fonseca,D,2,182,49,M,,792666,EUR,858297600,D,2,2,False,30.0,20.0,9.0,2.0,0.0,9.0,12.0,21.0,4.0,,90.0,57.0,6.9,16.0,0.13029,0,,11.0,3.0,1.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12513671,home,AVS - Futebol SAD,Cristian Castro,Cristian Castro,,cristian-castro,C. Castro,D,42,192,155,M,,1067320,EUR,980380800,D,42,42,False,39.0,29.0,8.0,2.0,0.0,22.0,23.0,16.0,5.0,,78.0,54.0,7.1,11.0,0.00298288,2,,7.0,,1.0,2.0,3.0,8.0,1.0,2.0,,,1.0,1.0,1.0,,2.0,1.0,1.0,0.0884,0.0691,,,,,,,,,,,,,,,,
12513671,home,AVS - Futebol SAD,Baptiste Roux,,,baptiste-roux,B. Roux,D,5,190,62,M,,1049576,EUR,943574400,D,6,6,False,43.0,33.0,15.0,5.0,0.0,23.0,24.0,21.0,4.0,,90.0,60.0,6.7,12.0,0.00722033,1,,10.0,2.0,1.0,2.0,3.0,11.0,1.0,1.0,,,,1.0,1.0,,2.0,,,0.1289,,1.0,1.0,,,,,,,,,,,,,,
12513671,home,AVS - Futebol SAD,Eric Veiga,,,eric-veiga,E. Veiga,D,,183,53,M,,833744,EUR,856224000,D,27,27,False,25.0,20.0,2.0,1.0,0.0,10.0,11.0,19.0,3.0,,74.0,47.0,6.6,9.0,0.0447262,0,,11.0,5.0,2.0,3.0,4.0,7.0,,,1.0,,,1.0,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,
12513671,home,AVS - Futebol SAD,Gustavo Assunção,,,gustavo-assuncao,G. Assunção,M,12,178,266,M,,981217,EUR,954374400,M,12,12,False,36.0,29.0,5.0,1.0,0.0,13.0,14.0,22.0,5.0,,90.0,49.0,6.7,9.0,0.0135126,0,,16.0,,1.0,7.0,7.0,3.0,,2.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,
12513671,home,AVS - Futebol SAD,Jaume Grau,,,jaume-grau,J. G. Ciscar,M,15,183,72,M,,838633,EUR,862790400,M,15,15,False,43.0,36.0,7.0,5.0,0.0,20.0,22.0,22.0,9.0,,90.0,56.0,6.9,7.0,0.0144734,0,,17.0,1.0,2.0,7.0,4.0,1.0,,3.0,3.0,3.0,,1.0,4.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,
12513671,home,AVS - Futebol SAD,Babatunde Akinsola,,,akinsola-babatunde,B. Akinsola,F,11,175,163,M,,1133063,EUR,1047254400,M,11,11,False,8.0,8.0,,,0.0,1.0,1.0,8.0,,,74.0,26.0,6.8,9.0,0.0196112,2,,7.0,1.0,1.0,5.0,5.0,,,,,,4.0,2.0,,,,,1.0,0.0854,,,1.0,,2.0,4.0,3.0,1.0,,,,,,,,,
12513671,home,AVS - Futebol SAD,Lucas Piazón,,,lucas-piazon,L. Piazón,M,12,182,408,M,,156025,EUR,759024000,M,14,14,False,25.0,24.0,2.0,2.0,1.0,7.0,7.0,23.0,4.0,,74.0,35.0,7.4,6.0,0.356171,1,,21.0,5.0,,4.0,,,,,,,1.0,,1.0,6.0,,1.0,,0.4749,0.4674,1.0,,4.0,1.0,2.0,,,1.0,,,,,,,,
12513671,home,AVS - Futebol SAD,John Mercado,,,john-mercado,John Mercado,F,7,184,889,M,,1002514,EUR,1023062400,M,17,17,False,11.0,9.0,3.0,3.0,0.0,4.0,4.0,10.0,3.0,,90.0,30.0,6.9,10.0,0.28101,2,,5.0,3.0,2.0,5.0,5.0,1.0,1.0,,2.0,2.0,2.0,,1.0,1.0,,,,0.1465,,1.0,2.0,,1.0,5.0,3.0,,1.0,1.0,,,,,,,
