match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,player_firstName,player_lastName,stat_goalAssist,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_errorLeadToAShot
10388276,home,Borussia Dortmund,Karim Adeyemi,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,karim_adeyemi,940054,EUR,1011312000,F,27,27,False,27.0,20.0,1.0,1.0,3.0,6.0,17.0,22.0,1.0,8.0,10.0,5.0,,4.0,1.0,,,,90.0,50.0,7.9,14.0,0.1053,0.0851,0.379345,3,,1.0,,7.0,1.0,,,,1.0,1.0,,2.0,,,1.0,,,,2.0,3.0,1.0,1.0,1.0,2.0,,
10388276,home,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195,4025,M,NiklasSule,168937,EUR,810086400,D,25,25,True,55.0,52.0,7.0,6.0,42.0,45.0,10.0,10.0,1.0,2.0,,,,3.0,1.0,,,,65.0,58.0,7.0,3.0,0.0,0.0,0.00315739,0,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,
10388276,home,Borussia Dortmund,Marco Reus,marco-reus,M. Reus,M,18,180,21759,M,Reus11,37092,EUR,612576000,M,11,11,True,12.0,10.0,,,5.0,6.0,5.0,6.0,,,1.0,,,1.0,,,,,20.0,18.0,6.3,5.0,0.0745,0.0,0.00348642,1,,,,2.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,,
10388276,home,Borussia Dortmund,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,,254119,EUR,801532800,M,17,17,True,15.0,12.0,2.0,1.0,7.0,8.0,5.0,7.0,,1.0,1.0,1.0,,3.0,,,,,20.0,20.0,6.6,5.0,0.0228,0.0,0.00505371,1,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,
10388276,home,Borussia Dortmund,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,,795005,EUR,884476800,M,6,6,True,10.0,10.0,,,7.0,7.0,3.0,3.0,,,,,,2.0,,,,,13.0,11.0,6.4,,0.0,0.0,0.0021511,0,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,
10388276,home,Borussia Dortmund,Youssoufa Moukoko,youssoufa-moukoko,Y. Moukoko,F,9,179,11950,M,youssoufa_10,997006,EUR,1100908800,F,18,18,True,2.0,2.0,,,,,2.0,2.0,,,,,,,,,,,13.0,3.0,6.6,1.0,0.0,0.0,0.0021993,0,,,,1.0,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,
10388276,home,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388276,home,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,jbgittens,1140599,EUR,1091923200,F,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388276,home,Borussia Dortmund,Giovanni Reyna,giovanni-reyna,G. Reyna,M,13,185,5027,M,gioareyna,989056,EUR,1037145600,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388276,home,Borussia Dortmund,Anthony Modeste,anthony-modeste,A. Modeste,F,,187,1876,M,AModeste27,21931,EUR,576979200,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388276,away,Eintracht Frankfurt,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1775,M,,38440,EUR,647395200,G,1,1,False,19.0,13.0,9.0,3.0,13.0,14.0,,5.0,,,,,,4.0,,,3.0,3.0,90.0,26.0,5.8,6.0,0.0,0.0,6.759e-05,0,-1.8871,,,,,,,,,,,,,,,,,,,,,,,,,
10388276,away,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1088,M,,964191,EUR,931046400,D,35,35,False,59.0,49.0,5.0,2.0,28.0,33.0,21.0,26.0,1.0,10.0,2.0,2.0,6.0,7.0,1.0,,,,90.0,85.0,7.1,11.0,0.0234,0.0,0.0204597,1,,,,3.0,1.0,,,5.0,6.0,6.0,1.0,,,2.0,,,,,,,,1.0,,,,1.0
10388276,away,Eintracht Frankfurt,Makoto Hasebe,makoto-hasebe,M. Hasebe,D,,180,533,M,,24397,EUR,443232000,D,20,20,False,31.0,27.0,1.0,,23.0,25.0,4.0,6.0,1.0,1.0,,,5.0,2.0,,,,,70.0,41.0,6.0,4.0,0.0,0.0,0.0030555,0,,,,4.0,1.0,,,3.0,,,,,,3.0,,,,,,,,,,,,
10388276,away,Eintracht Frankfurt,Christopher Lenz,christopher-lenz,C. Lenz,M,3,180,139,M,,168897,EUR,780192000,D,25,25,False,55.0,45.0,8.0,5.0,25.0,29.0,20.0,27.0,1.0,4.0,,,,7.0,1.0,,,,90.0,67.0,6.1,12.0,0.0,0.0,0.200424,0,,1.0,,7.0,3.0,,1.0,1.0,2.0,1.0,,3.0,,1.0,,,,,,2.0,,,,,,
10388276,away,Eintracht Frankfurt,Aurélio Buta,aurelio-buta,A. Buta,D,17,169,495,M,,357752,EUR,855532800,M,24,24,False,40.0,32.0,1.0,,12.0,14.0,20.0,27.0,1.0,6.0,1.0,,4.0,4.0,2.0,,,,90.0,62.0,6.4,11.0,0.1097,0.0242,0.0456562,1,,1.0,,7.0,3.0,1.0,,1.0,3.0,2.0,,1.0,,1.0,1.0,,,,,1.0,,,,,,
10388276,away,Eintracht Frankfurt,Sebastian Rode,sebastian-rode,S. Rode,M,,179,171,M,,35194,EUR,655603200,M,17,17,False,19.0,17.0,2.0,1.0,10.0,11.0,7.0,8.0,,1.0,1.0,,,7.0,,,,,52.0,25.0,6.4,3.0,0.0,0.0,0.0240144,0,,,,4.0,2.0,,1.0,1.0,1.0,1.0,,1.0,True,,,,,,,1.0,,,,,,
10388276,away,Eintracht Frankfurt,Djibril Sow,djibril-sow,D. Sow,M,20,184,1940,M,,799054,EUR,855187200,M,8,8,False,42.0,36.0,6.0,4.0,16.0,19.0,20.0,23.0,,3.0,,,,5.0,2.0,,,,90.0,50.0,6.4,6.0,0.0,0.0,0.0382615,0,,,,2.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
10388276,away,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,,997012,EUR,1010620800,M,36,36,False,24.0,13.0,2.0,1.0,6.0,8.0,7.0,17.0,,8.0,3.0,3.0,2.0,5.0,,,,,45.0,44.0,7.4,15.0,0.0262,0.0,0.44145,1,,1.0,,1.0,,1.0,,1.0,5.0,3.0,,,,,,,,,,3.0,,,1.0,,,
10388276,away,Eintracht Frankfurt,Junior Dina Ebimbe,junior-dina-ebimbe,J. D. Ebimbe,M,7,183,2059,M,,904994,EUR,974764800,F,26,26,False,27.0,21.0,1.0,,7.0,8.0,15.0,20.0,,3.0,1.0,,1.0,1.0,1.0,,,,84.0,50.0,6.4,12.0,0.0831,0.0652,0.0540853,1,,1.0,1.0,9.0,4.0,1.0,,,2.0,2.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,
10388276,away,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,MarioGotze,66518,EUR,707529600,F,27,27,False,38.0,28.0,2.0,,12.0,12.0,16.0,29.0,,3.0,,,,3.0,1.0,,,,90.0,56.0,6.6,17.0,0.2345,0.0,0.0644029,3,,3.0,,4.0,2.0,1.0,,,2.0,1.0,3.0,1.0,,,,,,,,,,1.0,2.0,,1.0,
10388276,away,Eintracht Frankfurt,Randal Kolo Muani,randal-kolo-muani,R. K. Muani,F,39,187,23574,M,RKM,871706,EUR,912816000,F,9,9,False,15.0,9.0,1.0,,1.0,2.0,8.0,14.0,1.0,3.0,3.0,,2.0,1.0,1.0,,,,70.0,29.0,6.0,12.0,0.044,0.0,0.0139707,1,,1.0,,8.0,1.0,2.0,,1.0,1.0,1.0,,2.0,,,,,,,,,,,1.0,,1.0,
10388276,away,Eintracht Frankfurt,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184,6899,M,kamadadaichi,794338,EUR,839203200,M,15,15,True,25.0,22.0,,,11.0,11.0,11.0,14.0,,4.0,2.0,1.0,,6.0,,,,,45.0,36.0,7.0,6.0,0.0507,0.0,0.0318565,1,,,,3.0,,1.0,,,3.0,2.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,
10388276,away,Eintracht Frankfurt,Rafael Borré,rafael-borre,R. Borré,F,19,174,5880,M,rafaelsantosborre,560116,EUR,811123200,F,19,19,True,5.0,5.0,,,,,5.0,5.0,,1.0,1.0,,,,,,,,38.0,9.0,6.4,2.0,0.0,0.0,0.0148625,0,,,,5.0,,1.0,,,1.0,,,1.0,,2.0,,,,,,,,,,,,
10388276,away,Eintracht Frankfurt,Dario Gebuhr,gebuhr-dario,D. Gebuhr,D,24,188,53,M,,1130349,EUR,1052179200,D,46,46,True,12.0,10.0,1.0,1.0,6.0,8.0,4.0,4.0,,,,,,1.0,,,,,20.0,13.0,6.4,3.0,0.0,0.0,0.0030989,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10388276,away,Eintracht Frankfurt,Paxten Aaronson,paxten-aaronson,P. Aaronson,M,31,175,898,M,,1035515,EUR,1061856000,M,30,30,True,8.0,7.0,,,1.0,1.0,7.0,8.0,,4.0,2.0,2.0,,1.0,,,,,20.0,17.0,6.9,4.0,0.0,0.0,0.0320051,0,,1.0,1.0,2.0,,1.0,,,2.0,2.0,2.0,1.0,,,,,Paxten Aaronson,,,,,,,,1.0,
10388276,away,Eintracht Frankfurt,Faride Alidou,alidou-faride,F. Alidou,F,10,186,307,M,,994197,EUR,995414400,F,11,11,True,5.0,5.0,,,2.0,2.0,3.0,3.0,,1.0,,,,2.0,,,,,10.0,9.0,6.6,2.0,0.0,0.0,0.00190044,0,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
10388276,away,Eintracht Frankfurt,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,935,M,,981562,EUR,1000857600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388276,away,Eintracht Frankfurt,Almamy Touré,almamy-toure,A. Touré,D,,182,276,M,,580952,EUR,830649600,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388276,away,Eintracht Frankfurt,Timothy Chandler,timothy-chandler,T. Chandler,M,22,186,267,M,,40239,EUR,638668800,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388276,away,Eintracht Frankfurt,Lucas Alario,lucas-alario,L. Alario,F,27,184,1106,M,,249893,EUR,718502400,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
