match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,player_sofascoreId,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,stat_totalContest,stat_totalCross,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_keyPass,captain,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_hitWoodwork,stat_errorLeadToAShot
12504355,home,Cagliari,Elia Caprile,,,elia-caprile,E. Caprile,G,1,191,1685,M,947954,EUR,998697600,G,25,25,False,23.0,18.0,18.0,13.0,0.0,9.0,10.0,9.0,13.0,1.0,1.0,3.0,5.0,1.0,1.0,3.0,1.0,3.0,2.0,90.0,35.0,7.7,5.0,0.00178762,0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504355,home,Cagliari,José Luis Palomino,José,Luis Palomino,jose-luis-palomino,J. L. Palomino,D,19,188,536,M,79680,EUR,631497600,D,24,24,False,43.0,37.0,4.0,3.0,0.0,22.0,26.0,15.0,17.0,2.0,,3.0,5.0,,,,,,,90.0,60.0,7.0,11.0,0.0836521,0,,1.0,2.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12504355,home,Cagliari,Yerry Mina,,,yerry-mina,Y. Mina,D,26,195,5988,M,360396,EUR,780278400,D,26,26,False,39.0,35.0,3.0,1.0,0.0,24.0,25.0,11.0,14.0,2.0,1.0,10.0,5.0,,,,,,,90.0,63.0,7.8,5.0,0.00827113,0,,1.0,6.0,9.0,1.0,2.0,1.0,1.0,yerrymina,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12504355,home,Cagliari,Sebastiano Luperto,,,sebastiano-luperto,S. Luperto,D,6,191,784,M,352736,EUR,841968000,D,6,6,False,25.0,20.0,2.0,,0.0,12.0,13.0,8.0,12.0,2.0,,1.0,4.0,,,,,,,90.0,33.0,7.0,7.0,0.0109959,0,,,,3.0,,2.0,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
12504355,home,Cagliari,Nadir Zortea,,,zortea-nadir,N. Zortea,M,20,187,1108,M,928104,EUR,929750400,M,19,19,False,29.0,22.0,2.0,1.0,0.0,13.0,13.0,11.0,19.0,5.0,,2.0,7.0,,,,,,,90.0,48.0,7.2,14.0,0.200846,0,,,2.0,7.0,1.0,,2.0,1.0,,,,,9.0,3.0,2.0,5.0,1.0,2.0,,,,,,,,,,,,
12504355,home,Cagliari,Michel Adopo,,,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,928777,EUR,963964800,M,8,8,False,31.0,25.0,2.0,2.0,0.0,12.0,12.0,13.0,19.0,2.0,1.0,,5.0,,,,,,,90.0,45.0,7.4,8.0,0.120654,0,,,1.0,5.0,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,
12504355,home,Cagliari,Matteo Prati,,,matteo-prati,M. Prati,M,4,182,705,M,1111640,EUR,1072569600,M,16,16,False,36.0,24.0,12.0,3.0,0.0,13.0,17.0,11.0,19.0,4.0,1.0,1.0,2.0,,,,,,,76.0,47.0,6.8,15.0,0.0108181,0,,1.0,,3.0,2.0,2.0,2.0,1.0,,1.0,2.0,,2.0,,,1.0,,1.0,,,,,,,,,,,,
12504355,home,Cagliari,Tommaso Augello,,,tommaso-augello,T. Augello,M,3,181,354,M,596736,EUR,778204800,M,3,3,False,33.0,25.0,3.0,1.0,1.0,9.0,14.0,18.0,26.0,,,5.0,4.0,,,,,,,89.0,60.0,7.5,14.0,0.062187,0,,,4.0,9.0,,4.0,,1.0,,,2.0,,1.0,7.0,2.0,1.0,,1.0,,,,,,,,,,,,
12504355,home,Cagliari,Nicolas Viola,,,nicolas-viola,N. Viola,F,10,180,280,M,21608,EUR,624153600,F,10,10,False,17.0,10.0,,,0.0,1.0,3.0,9.0,16.0,6.0,,,1.0,,,,,,,60.0,36.0,6.9,16.0,0.0528336,4,,2.0,3.0,3.0,,,4.0,1.0,,,,,1.0,2.0,,,,1.0,True,2.0,1.0,1.0,1.0,2.0,1.0,0.5311,0.0884,,,
12504355,home,Cagliari,Mattia Felici,,,felici-mattia,M. Felici,M,17,180,329,M,975811,EUR,987465600,F,97,97,False,13.0,7.0,,,0.0,1.0,3.0,6.0,11.0,7.0,,,3.0,,,,,,,60.0,27.0,6.4,13.0,0.00736253,0,,1.0,1.0,4.0,1.0,1.0,2.0,2.0,,,,1.0,5.0,1.0,,1.0,,,,,,,,,,,,1.0,,
12504355,home,Cagliari,Roberto Piccoli,,,roberto-piccoli,R. Piccoli,F,91,190,1557,M,958982,EUR,980553600,F,91,91,False,14.0,10.0,1.0,,0.0,3.0,3.0,7.0,11.0,11.0,,1.0,4.0,,,,,,,76.0,34.0,6.8,15.0,0.00554575,2,,6.0,5.0,9.0,,,7.0,4.0,,1.0,,3.0,3.0,,,1.0,,,,1.0,,,,2.0,,0.1231,,1.0,,
12504355,home,Cagliari,Gianluca Gaetano,,,gaetano-gianluca,G. Gaetano,M,10,183,1108,M,902019,EUR,957484800,M,70,70,True,7.0,7.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,3.0,,,1.0,,,,,,,30.0,16.0,7.8,4.0,0.203814,2,,,,1.0,,,1.0,,,,,1.0,2.0,1.0,1.0,,,2.0,,1.0,1.0,,2.0,,1.0,0.8128,0.7351,,,
