match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,stat_totalClearance,stat_fouls,player_firstName,player_lastName,stat_accurateCross,stat_shotOffTarget,captain,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_hitWoodwork
12190322,home,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,F,19,19,False,28.0,25.0,2.0,1.0,7.0,8.0,19.0,21.0,4.0,1.0,,72.0,40.0,7.8,4.0,0.0468073,5,,1.0,,,2.0,3.0,1.0,,,1.0,1.0,,,2.0,2.0,1.0,0.5481,0.187,1.0,,,1.0,,,1.0,1.0,,,,3.0,,,,,,,,,
12190322,home,Arsenal,Oleksandr Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,47,175,18055,M,OZinchenko,287643,EUR,850608000,D,35,35,True,14.0,13.0,1.0,1.0,1.0,2.0,12.0,12.0,2.0,,,18.0,18.0,7.3,1.0,0.172353,0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
12190322,home,Arsenal,Jorginho,jorginho,Jorginho,M,21,180,32466,M,jorginhofrello,132874,EUR,693187200,M,20,20,True,24.0,22.0,4.0,3.0,12.0,13.0,10.0,11.0,3.0,,,18.0,30.0,7.2,2.0,0.0193301,0,,,,,,4.0,,,,,,,1.0,3.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
12190322,home,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,GabiMartinelli,922573,EUR,992822400,F,11,11,True,8.0,8.0,,,2.0,2.0,6.0,6.0,3.0,2.0,,18.0,15.0,6.3,3.0,0.0133243,2,,,,,3.0,,2.0,1.0,,1.0,,,,,,,0.623,0.0811,,,,,,,,1.0,,,,,,1.0,,,,,,,
12190322,home,Arsenal,Gabriel Jesus,gabriel-jesus,G. Jesus,F,9,175,74471,M,GabrielJesus,794839,EUR,860025600,F,9,9,True,10.0,6.0,,,1.0,3.0,5.0,7.0,,1.0,,18.0,13.0,6.7,6.0,0.0272772,0,,,2.0,,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12190322,home,Arsenal,Fábio Vieira,fabio-vieira,F. Vieira,M,20,170,6618,M,fabiodfvieira,904835,EUR,959644800,M,21,21,True,7.0,7.0,,,4.0,4.0,3.0,3.0,1.0,,,8.0,11.0,6.7,2.0,0.0508235,1,,,,,3.0,,,1.0,,,,,,,,,0.0548,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,
12190322,home,Arsenal,Aaron Ramsdale,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12190322,home,Arsenal,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189,15163,M,j_kiwior,976037,EUR,950572800,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12190322,home,Arsenal,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,esr,867445,EUR,964742400,M,10,10,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12190322,home,Arsenal,Edward Nketiah,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12190322,away,Chelsea,Đorđe Petrović,dorde-petrovic,Đ. Petrović,G,1,194,8562,M,dj.petrovic12,882604,EUR,939340800,G,28,28,False,35.0,30.0,7.0,2.0,29.0,32.0,1.0,3.0,5.0,,6.0,90.0,44.0,6.3,5.0,0.00010455,0,-1.7628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,5.0,1.0,1.0,,
12190322,away,Chelsea,Alfie Gilchrist,alfie-gilchrist,A. Gilchrist,D,14,183,4310,M,,1114837,EUR,1069977600,D,42,42,False,39.0,35.0,2.0,1.0,19.0,20.0,16.0,20.0,3.0,1.0,,78.0,49.0,6.1,6.0,0.0188489,0,,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12190322,away,Chelsea,Axel Disasi,axel-disasi,A. Disasi,D,4,190,9725,M,axel_disasi,827243,EUR,889574400,D,2,2,False,77.0,76.0,,,44.0,45.0,32.0,32.0,5.0,,,90.0,88.0,6.3,1.0,0.0135814,1,,,,1.0,,4.0,,1.0,1.0,,,,1.0,2.0,1.0,,0.9013,,,,5.0,,,,,1.0,,,,,,1.0,,,,,,,
12190322,away,Chelsea,Benoît Badiashile,benoit-badiashile,B. Badiashile,D,5,194,10555,M,badiashile,904827,EUR,985564800,D,5,5,False,106.0,94.0,4.0,3.0,67.0,77.0,27.0,29.0,6.0,,,90.0,119.0,7.0,12.0,0.00726317,1,,,2.0,2.0,3.0,4.0,,,,,,3.0,4.0,2.0,1.0,,0.0677,,2.0,,2.0,1.0,,,,1.0,,,1.0,,,,,,,,,1.0,
12190322,away,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37239,M,cucurella3,794939,EUR,901065600,D,3,3,False,42.0,37.0,1.0,,23.0,26.0,14.0,17.0,5.0,1.0,,90.0,60.0,6.5,8.0,0.0845814,1,,1.0,,3.0,4.0,6.0,1.0,,,,,3.0,,1.0,,3.0,0.0683,,1.0,1.0,3.0,2.0,,,,,,,,1.0,,,,,,,,,
12190322,away,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,Enzo8,974505,EUR,979689600,M,8,8,False,57.0,47.0,5.0,3.0,19.0,21.0,28.0,36.0,2.0,,,67.0,64.0,6.1,12.0,0.0188127,1,,,2.0,,8.0,2.0,2.0,1.0,,,,,,2.0,,,0.0926,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,
12190322,away,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,MoisesCaicedo55,987650,EUR,1004659200,M,25,25,False,58.0,51.0,3.0,1.0,25.0,29.0,26.0,30.0,6.0,1.0,,90.0,67.0,6.5,9.0,0.0237385,0,,1.0,1.0,1.0,2.0,4.0,,,,,,,,2.0,1.0,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
12190322,away,Chelsea,Noni Madueke,noni-madueke,N. Madueke,M,20,182,40178,M,nonzinoo10,966547,EUR,1015718400,M,11,11,False,26.0,25.0,1.0,1.0,10.0,10.0,15.0,17.0,2.0,,,79.0,36.0,6.7,4.0,0.0852745,0,,1.0,1.0,,3.0,2.0,,1.0,1.0,,,,,1.0,,,,,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,
12190322,away,Chelsea,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,conorgallagher92,904970,EUR,949795200,M,23,23,False,73.0,64.0,4.0,2.0,26.0,28.0,39.0,50.0,7.0,3.0,,90.0,93.0,6.6,21.0,0.121398,0,,5.0,,,8.0,4.0,2.0,2.0,,,,2.0,,2.0,1.0,2.0,,,1.0,3.0,,1.0,,,1.0,,True,,1.0,,,,,,,,,,
12190322,away,Chelsea,Mykhaylo Mudryk,mykhaylo-mudryk,M. Mudryk,M,10,175,54452,M,MMudryk10,958966,EUR,978652800,M,10,10,False,22.0,14.0,1.0,1.0,7.0,11.0,8.0,15.0,5.0,,,66.0,32.0,6.2,13.0,0.0588922,0,,4.0,1.0,1.0,3.0,1.0,,2.0,,,,,2.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,
12190322,away,Chelsea,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186,89434,M,NJackson11,1085381,EUR,992995200,F,15,15,False,22.0,17.0,1.0,1.0,8.0,9.0,9.0,14.0,5.0,4.0,,90.0,43.0,6.1,14.0,0.0209186,2,,1.0,2.0,,7.0,7.0,,3.0,2.0,,,,,1.0,1.0,4.0,0.498,,,3.0,,2.0,Nicolas Jackson,,,1.0,,,,1.0,,2.0,,,,,,,1.0
12190322,away,Chelsea,Raheem Sterling,raheem-sterling,R. Sterling,F,,170,36469,M,Sterling7,138534,EUR,786844800,F,7,7,True,13.0,10.0,,,3.0,4.0,7.0,10.0,1.0,,,24.0,24.0,6.3,10.0,0.00557011,1,,1.0,1.0,,8.0,3.0,,2.0,1.0,1.0,,,,,,2.0,0.0495,0.0216,,5.0,,1.0,,,,,,,,,,,,,,,,1.0,
12190322,away,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,yungchalobah,826134,EUR,931132800,D,14,14,True,23.0,21.0,1.0,,6.0,6.0,15.0,17.0,3.0,,,23.0,23.0,6.4,2.0,0.00850838,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12190322,away,Chelsea,Thiago Silva,thiago-silva,T. Silva,D,3,181,42659,M,ThiagoSilva,33541,EUR,464659200,D,6,6,True,23.0,22.0,,,16.0,17.0,6.0,6.0,,,,12.0,24.0,6.7,1.0,0.00363533,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12190322,away,Chelsea,Cesare Casadei,cesare-casadei,C. Casadei,M,22,192,6575,M,cesarecasadei,1016788,EUR,1042156800,M,31,31,True,14.0,14.0,,,6.0,6.0,8.0,8.0,1.0,1.0,,11.0,18.0,6.9,1.0,0.00643131,0,,,,2.0,1.0,4.0,,2.0,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12190322,away,Chelsea,Marcus Bettinelli,marcus-bettinelli,M. Bettinelli,G,13,194,7689,M,marcusbettss,257993,EUR,706665600,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12190322,away,Chelsea,Carney Chukwuemeka,carney-chukwuemeka,C. Chukwuemeka,M,17,185,10392,M,chukwuemeka10,994556,EUR,1066608000,M,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12190322,away,Chelsea,Jimi Tauriainen,jimi-tauriainen,J. Tauriainen,M,42,188,637,M,,1391111,EUR,1078790400,M,49,49,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Jimi Tauriainen,,,,,,,,,,,,,,,,
12190322,away,Chelsea,Kiano Dyer,dyer-kiano,K. Dyer,M,33,178,1518,M,,1402736,EUR,1164067200,M,78,78,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Kiano Dyer,,,,,,,,,,,,,,,,
12190322,away,Chelsea,Deivid Washington,deivid-washington,D. Washington,F,36,186,6815,M,deividwashington_,1485371,EUR,1117929600,F,36,36,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Deivid Washington,,,,,,,,,,,,,,,,
