match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_duelLost,stat_totalContest,stat_fouls,player_sofascoreId,captain,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalCross,player_firstName,player_lastName,stat_goals,stat_totalOffside,stat_accurateCross,stat_savedShotsFromInsideTheBox,stat_punches
13981533,home,Napoli,Noa Lang,noa-lang,N. Lang,F,77,173,13002,M,875136,EUR,929577600,F,70,70,False,22.0,17.0,1.0,1.0,0.0,5.0,6.0,12.0,16.0,,6.0,,,,69.0,35.0,8.4,12.0,0.0419376,,,1,,0.35,0.12,0.14,,1.0,4.0,,1.0,1.0,1.0,,2.0,2.0,,noano,,1.0,,,1.0,,0.503,0.6267,0.41,,1.0,,,,5.0,,,1.0,,,,
13981533,home,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185,2485,M,108484,EUR,676512000,D,5,5,True,17.0,13.0,2.0,,0.0,11.0,14.0,2.0,3.0,1.0,1.0,,,,26.0,20.0,6.3,4.0,0.00034518,,,0,,-0.04,0.0,-0.03,,,,,,,,1.0,4.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
13981533,home,Napoli,Pasquale Mazzocchi,pasquale-mazzocchi,P. Mazzocchi,M,30,183,1368,M,377512,EUR,806803200,D,30,30,True,5.0,4.0,2.0,1.0,0.0,3.0,4.0,1.0,1.0,1.0,1.0,,,,21.0,10.0,6.7,2.0,0.00010548,,,0,,-0.04,0.07,0.13,,1.0,1.0,2.0,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
13981533,home,Napoli,Eljif Elmas,eljif-elmas,E. Elmas,M,20,182,3699,M,838232,EUR,938131200,M,20,20,True,5.0,3.0,,,0.0,1.0,2.0,2.0,3.0,,1.0,,,,21.0,9.0,6.8,3.0,0.0167057,,1.0,0,,0.03,0.03,0.15,,,2.0,,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,
13981533,home,Napoli,Matteo Politano,matteo-politano,M. Politano,F,21,171,4493,M,235672,EUR,744336000,F,21,21,True,4.0,1.0,,,0.0,1.0,2.0,,2.0,,,,,,21.0,9.0,6.4,6.0,3.87e-06,,,1,,-0.15,0.09,-0.01,,,1.0,,,,,,2.0,2.0,,,,1.0,,1.0,,,0.0155,,0.01,,1.0,,,,,,,,,,,
13981533,home,Napoli,Lorenzo Lucca,lorenzo-lucca,L. Lucca,F,20,201,5063,M,962364,EUR,968544000,F,27,27,True,2.0,,,,0.0,,1.0,,1.0,,2.0,,,,16.0,6.0,6.3,4.0,,,,1,,-0.09,0.22,-0.06,,,1.0,,,,1.0,1.0,3.0,1.0,,,,,,,,1.0,0.0399,,-0.37,1.0,,,1.0,,,,,,1.0,,,
13981533,home,Napoli,Mathias Ferrante,mathias-ferrante,M. Ferrante,G,25,202,520,M,1940256,EUR,1157068800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mathias Ferrante,,,,,,
13981533,home,Napoli,Nikita Contini,nikita-contini,N. Contini,G,14,190,976,M,352728,EUR,832636800,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981533,home,Napoli,Mathías Olivera,mathias-olivera,M. Olivera,D,17,184,3517,M,805078,EUR,878256000,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981533,home,Napoli,Luca Marianucci,marianucci-luca,L. Marianucci,D,35,186,890,M,1165371,EUR,1090540800,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981533,home,Napoli,Giuseppe Ambrosino,ambrosino-giuseppe,G. Ambrosino,F,10,187,1258,M,1163083,EUR,1063152000,F,69,69,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981533,home,Napoli,Antonio Vergara,antonio-vergara,A. Vergara,F,26,182,3250,M,1069560,EUR,1042675200,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981533,away,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3101,M,865646,EUR,962409600,G,29,29,False,34.0,21.0,20.0,7.0,0.0,18.0,27.0,3.0,7.0,1.0,5.0,3.0,,,90.0,40.0,6.3,13.0,0.0004326,0.4694,,0,-1.3882,0.01,0.01,-0.36,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0
13981533,away,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2156,M,151003,EUR,730080000,D,19,19,False,50.0,42.0,6.0,4.0,0.0,31.0,34.0,11.0,16.0,8.0,4.0,,,,90.0,70.0,6.1,11.0,0.00398602,,,1,,-0.03,0.01,-0.51,,3.0,4.0,1.0,1.0,1.0,,,3.0,,,,,,,1.0,,1.0,0.0221,,-0.17,1.0,2.0,,,,,,,,,,,
13981533,away,Atalanta,Isak Hien,hien-isak,I. Hien,D,4,191,2306,M,1157713,EUR,916185600,D,4,4,False,54.0,51.0,2.0,2.0,0.0,36.0,38.0,15.0,16.0,3.0,13.0,,,,90.0,63.0,6.3,3.0,0.00431628,,,0,,0.05,0.03,-0.45,,3.0,6.0,,2.0,2.0,,2.0,4.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,
13981533,away,Atalanta,Honest Ahanor,honest-ahanor,H. Ahanor,D,69,184,1976,M,1634980,EUR,1203724800,D,69,69,False,37.0,35.0,,,0.0,23.0,24.0,12.0,13.0,,1.0,,,,45.0,39.0,5.8,2.0,0.0466952,,,0,,-0.02,0.02,-0.61,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
13981533,away,Atalanta,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188,2480,M,826185,EUR,958521600,M,16,16,False,32.0,30.0,1.0,1.0,1.0,11.0,12.0,19.0,20.0,1.0,2.0,,,,90.0,53.0,6.8,6.0,0.127996,,2.0,1,,0.07,-0.51,-0.13,,,3.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,0.0085,,-0.03,,,,,,5.0,,,,,2.0,,
13981533,away,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1856,M,100389,EUR,670204800,M,15,15,False,75.0,66.0,6.0,2.0,0.0,28.0,33.0,38.0,42.0,1.0,5.0,,,,90.0,87.0,6.9,10.0,0.0264465,,2.0,0,,0.2,0.08,-0.1,,2.0,7.0,,5.0,2.0,1.0,1.0,4.0,,2.0,,True,,,,,,,,,1.0,,,,,,,,,,,,
13981533,away,Atalanta,Éderson,ederson,Éderson,M,13,183,7659,M,946888,EUR,931305600,M,13,13,False,77.0,70.0,8.0,7.0,0.0,31.0,36.0,39.0,41.0,,9.0,,,,90.0,96.0,6.8,13.0,0.0790935,,3.0,0,,0.11,0.09,-0.24,,,7.0,2.0,4.0,2.0,3.0,,8.0,1.0,2.0,ederson99,,,,,,1.0,,,,1.0,4.0,,,,,,,,,,,
13981533,away,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2125,M,132318,EUR,708220800,M,77,77,False,28.0,22.0,5.0,3.0,0.0,14.0,16.0,8.0,12.0,1.0,1.0,,,,62.0,46.0,6.3,10.0,0.00929834,,,2,,-0.13,0.12,-0.14,,,1.0,,,,1.0,1.0,4.0,,2.0,,,,,1.0,,,0.0361,,-0.15,,1.0,,1.0,,2.0,,,,,,,
13981533,away,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,190437,EUR,792288000,F,8,8,False,16.0,14.0,3.0,3.0,0.0,2.0,2.0,12.0,14.0,,,,,,45.0,23.0,6.3,4.0,0.00382449,,,1,,-0.1,0.02,-0.01,,,2.0,,2.0,1.0,,4.0,5.0,,1.0,pasalicmario,,,,1.0,,2.0,0.1106,,-0.23,,,,,,,,,,,,,
13981533,away,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14835,M,960441,EUR,984182400,F,17,17,False,34.0,26.0,3.0,2.0,0.0,6.0,9.0,20.0,25.0,,2.0,,,,77.0,51.0,6.6,11.0,0.073427,,1.0,3,,-0.41,0.36,-0.03,,,4.0,,2.0,,2.0,2.0,3.0,1.0,,cdk,,,,3.0,,1.0,0.1046,,-0.49,,,,,,2.0,,,,,1.0,,
13981533,away,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174,80703,M,824200,EUR,877305600,F,11,11,False,25.0,18.0,,,0.0,4.0,5.0,14.0,20.0,,5.0,,,,82.0,34.0,6.4,9.0,0.0416727,,1.0,2,,-0.5,0.34,-0.14,,,3.0,,,,,,1.0,3.0,1.0,molalookman,,3.0,,,1.0,1.0,0.0725,0.0099,-0.25,,,,1.0,,1.0,,,,1.0,,,
13981533,away,Atalanta,Odilon Kossounou,odilon-kossounou,O. Kossounou,D,3,191,9985,M,973437,EUR,978566400,D,3,3,True,29.0,25.0,2.0,,0.0,15.0,18.0,10.0,11.0,1.0,2.0,,,,45.0,35.0,7.2,5.0,0.00649071,,,0,,-0.05,0.03,0.61,,2.0,2.0,,,,1.0,1.0,1.0,,1.0,odilonkossounou,,,,,,1.0,,,,,,,,1.0,,,,,,,,
13981533,away,Atalanta,Gianluca Scamacca,gianluca-scamacca,G. Scamacca,F,9,195,6692,M,807301,EUR,915148800,F,9,9,True,15.0,12.0,,,0.0,3.0,4.0,9.0,11.0,,1.0,,,,45.0,21.0,7.7,4.0,0.03854,,1.0,3,,0.05,0.08,-0.01,,,2.0,,,,1.0,,,1.0,,scamacca,,1.0,,1.0,2.0,1.0,0.3812,0.9225,0.49,,,,,,,,,1.0,,,,
13981533,away,Atalanta,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,59,175,16244,M,984184,EUR,1011744000,M,59,59,True,12.0,8.0,3.0,1.0,0.0,1.0,1.0,7.0,11.0,,3.0,,,,28.0,21.0,6.8,10.0,0.0859531,,1.0,1,,0.0,0.29,-0.01,,,1.0,,,,,,,1.0,,nico_zale,,1.0,,1.0,,,0.0457,,-0.15,,,,,,7.0,,,,,1.0,,
13981533,away,Atalanta,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183,4807,M,980624,EUR,1014508800,M,10,10,True,7.0,5.0,1.0,1.0,0.0,,,5.0,7.0,,,,,,13.0,10.0,6.6,3.0,0.0525848,,1.0,0,,0.14,0.04,-0.01,,,1.0,,1.0,1.0,,1.0,3.0,,1.0,lakisamar10,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,
13981533,away,Atalanta,Daniel Maldini,daniel-maldini,D. Maldini,F,27,187,4629,M,970928,EUR,1002758400,F,70,70,True,8.0,7.0,1.0,,0.0,,,7.0,8.0,1.0,,,,,8.0,12.0,6.7,3.0,0.00664318,,,0,,0.0,0.01,0.16,,1.0,2.0,,1.0,1.0,,,,,,dani.malda,,,,,,2.0,,,,,,,,,,,,,,,,
13981533,away,Atalanta,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192,1322,M,176301,EUR,705456000,G,57,57,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981533,away,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,299,M,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981533,away,Atalanta,Sead Kolašinac,sead-kolasinac,S. Kolašinac,D,23,183,3276,M,142148,EUR,740534400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981533,away,Atalanta,Lorenzo Bernasconi,lorenzo-bernasconi,L. Bernasconi,M,47,190,638,M,1012177,EUR,1068940800,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981533,away,Atalanta,Yunus Musah,yunus-musah,Y. Musah,M,6,178,4211,M,983815,EUR,1038528000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,yunusmusah8,,,,,,,,,,,,,,,,,,,,,,
13981533,away,Atalanta,Marco Brescianini,marco-brescianini,M. Brescianini,M,4,188,1111,M,928800,EUR,948326400,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981533,away,Atalanta,Kamaldeen Sulemana,kamaldeen-sulemana,K. Sulemana,F,7,174,8299,M,1019442,EUR,1013731200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,kamaldeenho10,,,,,,,,,,,,,,,,,,,,,,
13981533,away,Atalanta,Nikola Krstović,nikola-krstovic,N. Krstović,F,90,185,4445,M,839156,EUR,954892800,F,90,90,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
