match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_outfielderBlock,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_dispossessed,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_keyPass,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_lastManTackle,stat_hitWoodwork,stat_totalOffside
14083187,home,Valencia,Pepelu,,,pepelu,Pepelu,M,18,185.0,1838,M,826948,EUR,902793600,M,18,18,True,19.0,14.0,2.0,2.0,0.0,3.0,3.0,11.0,16.0,1.0,2.0,3.0,,,,,,,28.0,25.0,7.3,5.0,0.0205195,,0,,0.3,0.02,0.4,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
14083187,home,Valencia,Dani Raba,,,dani-raba,D. Raba,F,19,184.0,999,M,873947,EUR,814924800,F,19,19,True,8.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,7.0,,1.0,1.0,2.0,,,,,,27.0,17.0,6.3,8.0,0.00762996,,0,,0.08,-0.29,-0.03,,2.0,,,4.0,,2.0,1.0,,,,,2.0,,,,,,,,,1.0,,1.0,,,,,,,
14083187,home,Valencia,José Copete,,,jose-copete,J. Copete,D,3,190.0,437,M,913695,EUR,939513600,D,3,3,True,4.0,1.0,1.0,,0.0,,,1.0,4.0,1.0,1.0,2.0,,,,,,,15.0,7.0,6.7,3.0,0.00030945,,0,,-0.05,,0.21,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14083187,home,Valencia,Largie Ramazani,,,largie-ramazani,L. Ramazani,M,17,167.0,1568,M,909966,EUR,983232000,F,17,17,True,4.0,4.0,,,1.0,,,4.0,4.0,,,,3.0,,,,,,11.0,5.0,7.2,1.0,0.314844,,0,,0.5,0.14,0.13,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,1.0,,,,,
14083187,home,Valencia,Stole Dimitrievski,,,stole-dimitrievski,S. Dimitrievski,G,1,188.0,843,M,97951,EUR,756777600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083187,home,Valencia,Eray Cömert,,,eray-comert,E. Cömert,D,24,183.0,508,M,814023,EUR,886550400,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083187,home,Valencia,Rubén Iranzo,,,ruben-iranzo,R. Iranzo,D,26,182.0,56,M,1167704,EUR,1047600000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083187,home,Valencia,Marcos Navarro,Marcos Navarro,,navarro-marcos,M. Navarro,D,36,172.0,42,M,1490806,EUR,1085875200,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083187,home,Valencia,Lucas Núñez,,,lucas-nunez,L. Núñez,M,29,183.0,36,M,1939361,EUR,1142640000,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083187,home,Valencia,David Otorbi,David Otorbi,,otorbi-david,D. Otorbi,F,27,180.0,233,M,1580022,EUR,1192492800,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083187,home,Valencia,Aimar Blazquez,,,aimar-blazquez,A. Blázquez,F,37,194.0,36,M,1967732,EUR,1142726400,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083187,home,Valencia,Pablo López Gómez,,,pablo-lopez-gomez,P. L. Gómez,F,29,175.0,88,M,1580029,EUR,1143417600,F,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083187,away,Getafe,David Soria,,,david-soria,D. Soria,G,13,192.0,676,M,604258,EUR,733881600,G,13,13,False,21.0,10.0,20.0,9.0,0.0,2.0,3.0,8.0,18.0,,,1.0,8.0,,1.0,,1.0,1.0,90.0,28.0,6.1,13.0,0.0158737,0.0315,0,-1.6035,0.25,-0.01,-0.25,-0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083187,away,Getafe,Juan Iglesias,,,juan-iglesias,J. Iglesias,D,21,185.0,520,M,949707,EUR,899424000,D,21,21,False,18.0,13.0,4.0,,0.0,3.0,3.0,10.0,15.0,1.0,4.0,2.0,3.0,,,,,,90.0,46.0,5.9,13.0,0.0635773,,0,,0.13,0.01,-0.55,,3.0,2.0,2.0,4.0,2.0,,,,2.0,,1.0,,,,,,,,,,,,5.0,,,,,,,
14083187,away,Getafe,Djené,,,djene,Djené,D,2,178.0,2527,M,307702,EUR,694137600,D,2,2,False,33.0,31.0,3.0,1.0,0.0,16.0,18.0,15.0,15.0,1.0,5.0,5.0,5.0,,,,,,90.0,50.0,6.2,3.0,0.0064188,,0,,0.06,0.02,-0.02,,,,2.0,5.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,True,1.0,,,,,,,1.0,,,1.0,,,,1.0,,
14083187,away,Getafe,Domingos Duarte,,,domingos-duarte,D. Duarte,D,22,191.0,695,M,576276,EUR,794793600,D,22,22,False,29.0,24.0,6.0,3.0,0.0,15.0,15.0,9.0,14.0,,1.0,10.0,3.0,,,,,,90.0,43.0,6.4,5.0,0.00804845,,0,,0.19,0.03,-0.34,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14083187,away,Getafe,Diego Rico,,,diego-rico,D. Rico,D,16,181.0,662,M,350560,EUR,730425600,D,16,16,False,35.0,30.0,4.0,1.0,0.0,15.0,15.0,15.0,20.0,,2.0,4.0,5.0,,,,,,90.0,60.0,5.9,13.0,0.0769819,,0,,0.26,0.08,-0.49,,3.0,1.0,,3.0,,1.0,,4.0,1.0,,1.0,2.0,,,,,,,,,,,3.0,1.0,,,,,,
14083187,away,Getafe,Davinchi,,,davinchi,Davinchi,D,26,182.0,410,M,1918369,EUR,1192492800,D,26,26,False,23.0,16.0,6.0,2.0,0.0,5.0,5.0,11.0,18.0,1.0,6.0,2.0,2.0,,,,,,58.0,41.0,6.4,9.0,0.0138659,,0,,-0.07,0.05,-0.31,,1.0,1.0,,2.0,1.0,3.0,3.0,,2.0,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,
14083187,away,Getafe,Mario Martín,,,martin-mario,M. Martín,M,6,177.0,16546,M,1154549,EUR,1078444800,M,6,6,False,24.0,20.0,1.0,1.0,0.0,7.0,8.0,13.0,16.0,,2.0,1.0,,,,,,,58.0,35.0,6.4,7.0,0.00972905,,0,,-0.13,0.08,-0.1,,,,2.0,3.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,3.0,,,,,,,
14083187,away,Getafe,Luis Milla,,,luis-milla,L. Milla,M,5,175.0,1429,M,811629,EUR,781488000,M,5,5,False,55.0,48.0,8.0,4.0,0.0,22.0,24.0,26.0,31.0,,4.0,1.0,6.0,,,,,,90.0,70.0,7.0,11.0,0.189799,,2,,0.36,0.05,-0.19,,4.0,1.0,1.0,2.0,1.0,,,,,,4.0,,,,,,,0.0943,,0.0,,1.0,,1.0,1.0,,1.0,,,
14083187,away,Getafe,Mauro Arambarri,,,mauro-arambarri,M. Arambarri,M,8,175.0,1414,M,385888,EUR,812419200,M,8,8,False,25.0,23.0,1.0,1.0,0.0,8.0,9.0,15.0,16.0,,5.0,,2.0,,,,,,90.0,38.0,6.4,4.0,0.0122462,,4,,-0.03,0.14,-0.18,,,,2.0,6.0,2.0,1.0,,,4.0,3.0,1.0,,,,,,,0.214,,-0.51,1.0,1.0,,,,,3.0,,,
14083187,away,Getafe,Adrian Liso,,,liso-adrian,A. Liso,F,23,182.0,1047,M,1515554,EUR,1112400000,F,23,23,False,10.0,10.0,,,0.0,2.0,2.0,8.0,8.0,,2.0,,4.0,,,,,,90.0,32.0,6.1,9.0,0.024064,,2,,-0.1,-0.36,0.13,,3.0,1.0,4.0,9.0,,2.0,,,1.0,1.0,1.0,2.0,,,,,,0.1199,,-0.17,1.0,1.0,4.0,,,,1.0,,1.0,4.0
14083187,away,Getafe,Christantus Uche,Christantus Uche,,christantus-uche,C. Uche,F,12,190.0,4381,M,1884145,EUR,1053302400,F,10,10,False,12.0,7.0,2.0,,0.0,1.0,1.0,6.0,11.0,2.0,7.0,,2.0,,,,,,90.0,40.0,6.5,17.0,0.107457,,2,,-0.24,0.13,0.14,,1.0,1.0,2.0,5.0,,2.0,1.0,,,,5.0,,,,,,,0.1569,,-0.53,2.0,1.0,8.0,1.0,,,1.0,,,1.0
14083187,away,Getafe,Coba da Costa,,,da-costa-coba-gomes,C. d. Costa,M,77,182.0,408,M,1392054,EUR,1027641600,F,20,20,True,8.0,5.0,1.0,,0.0,,1.0,5.0,7.0,1.0,4.0,,1.0,,,,,,32.0,21.0,7.0,12.0,0.0318011,,0,,0.23,0.12,0.17,,6.0,,,2.0,,1.0,1.0,,2.0,2.0,,1.0,,,,,,,,,1.0,,2.0,,,,,,,
14083187,away,Getafe,Borja Mayoral,,,borja-mayoral,B. Mayoral,F,9,182.0,2532,M,604954,EUR,860198400,F,9,9,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,,,,32.0,10.0,6.3,2.0,0.00069007,,1,,-0.01,-0.11,0.16,,,,2.0,3.0,,,,,,,1.0,,,,,1.0,,0.1546,0.3489,-0.49,1.0,,,1.0,,1.0,,,,
14083187,away,Getafe,Jiří Letáček,,,jiri-letacek,J. Letáček,G,1,196.0,201,M,826047,EUR,915840000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083187,away,Getafe,Ismael Bekhoucha,,,ismael-bekhoucha,I. Bekhoucha,D,31,176.0,1046,M,1895964,EUR,1100908800,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083187,away,Getafe,Marc Vilaplana,,,marc-vilaplana,M. Vilaplana,M,33,190.0,20,M,1097613,EUR,1043020800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083187,away,Getafe,Alberto Risco,Alberto Risco,,alberto-risco,A. Risco,M,30,,55,M,1841875,EUR,1125360000,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083187,away,Getafe,Álex Sola,,,alex-sola,Á. Sola,M,7,178.0,195,M,966836,EUR,928886400,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083187,away,Getafe,José Luis Pérez,,,jose-luis-perez,J. L. Pérez,F,37,183.0,44,M,1491660,EUR,1079049600,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083187,away,Getafe,Peter González,,,peter-gonzalez,P. González,F,22,178.0,1171,M,1048927,EUR,1027555200,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
