match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_keyPass,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_lastManTackle,stat_wasFouled,player_sofascoreId,stat_outfielderBlock,stat_bigChanceCreated,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_totalOffside
14572644,home,Feyenoord,Timon Wellenreuther,,,timon-wellenreuther,T. Wellenreuther,G,22,186.0,589,M,253875,EUR,817948800,G,22,22,False,True,34.0,27.0,15.0,8.0,0.0,23.0,24.0,4.0,10.0,1.0,9.0,2.0,1.0,90.0,41.0,7.1,7.0,0.00202882,82.000532663977,13.0,50.505,10.71,0.016,0,0.0892,0.17,0.03,0.22,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572644,home,Feyenoord,Jordan Lotomba,,,jordan-lotomba,J. Lotomba,D,30,177.0,516,M,796279,EUR,907027200,D,30,30,False,,42.0,38.0,1.0,,0.0,18.0,22.0,20.0,20.0,2.0,4.0,,,90.0,88.0,6.7,13.0,0.0237897,100.60273585129,10.0,70.56,31.71,,1,,0.11,-0.16,0.16,,5.0,11.0,5.0,2.0,4.0,2.0,1.0,4.0,3.0,3.0,3.0,2.0,0.0217,62.621979697731,2.0,0.01,,,,,,,,,,,,,,,,,
14572644,home,Feyenoord,Tsuyoshi Watanabe,,,tsuyoshi-watanabe,T. Watanabe,D,4,187.0,1373,M,942213,EUR,855100800,D,4,4,False,,62.0,47.0,5.0,3.0,0.0,28.0,32.0,19.0,30.0,6.0,6.0,,,90.0,76.0,8.7,17.0,0.0123107,130.06714406542,17.0,57.225,20.79,,1,,0.09,0.09,0.31,,1.0,4.0,11.0,1.0,,,,2.0,2.0,2.0,1.0,2.0,0.0529,,,0.53,9.0,1.0,1.0,0.503,,,,,,,,,,,,,
14572644,home,Feyenoord,Anel Ahmedhodžić,,,anel-ahmedhodzic,A. Ahmedhodžić,D,21,190.0,1551,M,825899,EUR,922406400,D,21,21,False,,59.0,52.0,3.0,,0.0,32.0,35.0,20.0,24.0,9.0,7.0,,,90.0,70.0,7.5,7.0,0.00696724,193.12835843279,22.0,96.915,27.825,,0,,0.13,0.18,0.22,,,1.0,7.0,,,,,,1.0,1.0,,,,44.325810547761,2.0,,6.0,,,,1.0,1.0,,,,,,,,,,,
14572644,home,Feyenoord,Jordan Bos,Jordan Bos,,jordan-bos,J. Bos,D,15,180.0,746,M,1144138,EUR,1035849600,D,15,15,False,,30.0,25.0,1.0,1.0,0.0,11.0,11.0,14.0,19.0,3.0,7.0,,,62.0,52.0,8.0,8.0,0.0432861,110.20835260313,11.0,74.55,42.315,,2,,0.28,0.24,0.78,,,1.0,7.0,,3.0,2.0,1.0,,3.0,3.0,1.0,,0.071,64.115275235079,2.0,-0.03,1.0,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,
14572644,home,Feyenoord,In-Beom Hwang,,,in-beom-hwang,I. Hwang,M,6,177.0,3391,M,889689,EUR,843177600,M,6,6,False,,48.0,45.0,1.0,1.0,0.0,19.0,21.0,26.0,27.0,1.0,5.0,,,79.0,60.0,6.9,4.0,0.045243,58.699228394976,11.0,8.0849999999999,8.19,,2,,0.21,0.05,0.22,,,3.0,2.0,,,,1.0,3.0,1.0,1.0,1.0,3.0,0.0603,,,0.0,,,,,,1.0,,,1.0,,1.0,Hwang,1.0,,,,
14572644,home,Feyenoord,Luciano Valente,Luciano Valente,,luciano-valente,L. Valente,M,10,189.0,1459,M,1121400,EUR,1065225600,M,40,40,False,,67.0,57.0,6.0,3.0,0.0,21.0,21.0,36.0,46.0,1.0,6.0,,,90.0,94.0,7.4,21.0,0.457444,267.2786210081,27.0,85.26,21.42,,0,,0.53,0.16,-0.05,,,12.0,8.0,3.0,7.0,2.0,,2.0,5.0,4.0,1.0,2.0,,21.844199596231,1.0,,,,,,2.0,1.0,3.0,1.0,,,1.0,,,,,,
14572644,home,Feyenoord,Anis Hadj Moussa,,,anis-hadj-moussa,A. H. Moussa,F,23,176.0,22256,M,1218066,EUR,1013385600,M,23,23,False,,43.0,25.0,,,1.0,7.0,12.0,18.0,31.0,,3.0,,,71.0,74.0,7.9,35.0,0.368861,197.77256571505,22.0,110.25,25.2,,4,,0.57,0.27,-0.08,,3.0,16.0,5.0,3.0,10.0,3.0,2.0,,,,,2.0,0.1989,70.069005854377,4.0,0.49,,2.0,1.0,0.8087,1.0,2.0,8.0,2.0,,,2.0,hadj.a20,,1.0,,,
14572644,home,Feyenoord,Sem Steijn,,,sem-steijn,S. Steijn,M,14,173.0,3409,M,944467,EUR,1005523200,M,14,14,False,,26.0,20.0,2.0,1.0,1.0,6.0,8.0,14.0,18.0,,,,,79.0,34.0,6.7,9.0,0.0579278,70.9221442716,12.0,35.07,14.28,,2,,-0.06,0.25,-0.02,,,1.0,3.0,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,,0.1325,17.931590222399,2.0,-0.28,1.0,,,,,1.0,,,,,,,,,,,
14572644,home,Feyenoord,Gonçalo Borges,,,goncalo-borges,G. Borges,F,11,184.0,1089,M,979221,EUR,985824000,M,11,11,False,,22.0,17.0,,,0.0,5.0,5.0,12.0,17.0,1.0,6.0,,,90.0,41.0,7.5,15.0,0.285879,282.55932505629,22.0,154.875,27.93,,2,,-0.19,0.48,0.21,,,3.0,4.0,1.0,2.0,1.0,,,1.0,1.0,1.0,1.0,0.4089,126.88519762196,7.0,0.31,1.0,1.0,1.0,0.5381,,3.0,7.0,1.0,1.0,,1.0,,,,,,
